county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Bowie,1A,State Representative,1,,Undervotes,65,151,81,297
Bowie,1A,"Justice, 6th Ct of App Dist, Pl 3",,REP,Ralph K. Burgess,25,214,44,283
Bowie,1A,"Justice, 6th Ct of App Dist, Pl 3",,,Overvotes,0,0,0,0
Bowie,1A,"Justice, 6th Ct of App Dist, Pl 3",,,Undervotes,62,148,82,292
Bowie,1A,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,24,217,44,285
Bowie,1A,"Dist Judge, 5th Judicial Dist",,,Overvotes,0,0,0,0
Bowie,1A,"Dist Judge, 5th Judicial Dist",,,Undervotes,63,145,82,290
Bowie,1A,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,24,215,46,285
Bowie,1A,"Dist Judge, 202nd Judicial Dist",,,Overvotes,0,0,0,0
Bowie,1A,"Dist Judge, 202nd Judicial Dist",,,Undervotes,63,147,80,290
Bowie,1A,County Judge,,REP,Bobby L. Howell,13,53,20,86
Bowie,1A,County Judge,,DEM,Armani Valentino,69,303,99,471
Bowie,1A,County Judge,,,Overvotes,0,0,0,0
Bowie,1A,County Judge,,,Undervotes,5,6,7,18
Bowie,1A,Proposed Charter Amendment Texarkana,,,For,50,250,59,359
Bowie,1A,Proposed Charter Amendment Texarkana,,,Against,19,86,23,128
Bowie,1A,Proposed Charter Amendment Texarkana,,,Overvotes,0,0,0,0
Bowie,1A,Proposed Charter Amendment Texarkana,,,Undervotes,18,26,44,88
Bowie,1B,Ballots Cast,,,,81,468,114,663
Bowie,1B,Ballots Cast Blank,,,,0,0,0,0
Bowie,1B,President,,REP,Donald J. Trump / Michael R. Pence,12,141,51,204
Bowie,1B,President,,DEM,Joseph R. Biden / Kamala D. Harris,68,325,59,452
Bowie,1B,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",0,1,2,3
Bowie,1B,President,,GRN,Howie Hawkins / Angela Walker,0,1,1,2
Bowie,1B,President,,,Write-In: Gloria La Riva/Leonard Peltier,0,0,0,0
Bowie,1B,President,,,Write-In: Abram Loeb/Jennifer Jairala,0,0,0,0
Bowie,1B,President,,,Write-In: Robert Morrow/Anne Beckett,0,0,0,0
Bowie,1B,President,,,Write-In: Kasey Wells/Rachel Wells,0,0,0,0
Bowie,1B,President,,,Write-In: President R. Boddie/Eric C. Stoneham,0,0,0,0
Bowie,1B,President,,,Write-In: Brian Carroll/Amar Patel,0,0,0,0
Bowie,1B,President,,,Write-In: Todd Cella/Tim Cella,0,0,0,0
Bowie,1B,President,,,Write-In: Jesse Cueller/Jimmy Monreal,0,0,0,0
Bowie,1B,President,,,Write-In: Tom Hoefling/Andy Prior,0,0,0,0
Bowie,1B,President,,,Not Assigned,0,0,0,0
Bowie,1B,President,,,Overvotes,0,0,0,0
Bowie,1B,President,,,Undervotes,1,0,1,2
Bowie,1B,U.S. Senate,,REP,John Cornyn,11,138,43,192
Bowie,1B,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",63,315,64,442
Bowie,1B,U.S. Senate,,LIB,Kerry Douglas McKennon,0,6,3,9
Bowie,1B,U.S. Senate,,GRN,David B. Collins,1,1,3,5
Bowie,1B,U.S. Senate,,,Write-In: Ricardo Turullols-Bonilla,0,0,0,0
Bowie,1B,U.S. Senate,,,Not Assigned,0,4,0,4
Bowie,1B,U.S. Senate,,,Overvotes,0,0,0,0
Bowie,1B,U.S. Senate,,,Undervotes,6,4,1,11
Bowie,1B,U.S. House,4,REP,Pat Fallon,11,132,46,189
Bowie,1B,U.S. House,4,DEM,Russell Foster,63,309,65,437
Bowie,1B,U.S. House,4,LIB,Lou Antonelli,1,8,2,11
Bowie,1B,U.S. House,4,,Write-In: Tracy Jones,0,10,0,10
Bowie,1B,U.S. House,4,,Not Assigned,0,0,0,0
Bowie,1B,U.S. House,4,,Overvotes,0,0,0,0
Bowie,1B,U.S. House,4,,Undervotes,6,9,1,16
Bowie,1B,Railroad Commissioner,,REP,"James ""Jim"" Wright",10,136,46,192
Bowie,1B,Railroad Commissioner,,DEM,Chrysta Castaneda,63,320,58,441
Bowie,1B,Railroad Commissioner,,LIB,Matt Sterett,1,3,5,9
Bowie,1B,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,4,3,8
Bowie,1B,Railroad Commissioner,,,Overvotes,1,0,0,1
Bowie,1B,Railroad Commissioner,,,Undervotes,5,5,2,12
Bowie,1B,"Chief Justice, Supreme Court",,REP,Nathan Hecht,10,137,43,190
Bowie,1B,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,61,317,67,445
Bowie,1B,"Chief Justice, Supreme Court",,LIB,Mark Ash,2,10,3,15
Bowie,1B,"Chief Justice, Supreme Court",,,Overvotes,0,0,0,0
Bowie,1B,"Chief Justice, Supreme Court",,,Undervotes,8,4,1,13
Bowie,1B,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,12,140,48,200
Bowie,1B,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,64,324,63,451
Bowie,1B,"Justice, Supreme Court, Pl 6",,,Overvotes,0,0,0,0
Bowie,1B,"Justice, Supreme Court, Pl 6",,,Undervotes,5,4,3,12
Bowie,1B,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,11,134,44,189
Bowie,1B,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,65,326,67,458
Bowie,1B,"Justice, Supreme Court, Pl 7",,LIB,William Bryan Strange III,0,4,2,6
Bowie,1B,"Justice, Supreme Court, Pl 7",,,Overvotes,0,0,0,0
Bowie,1B,"Justice, Supreme Court, Pl 7",,,Undervotes,5,4,1,10
Bowie,1B,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,11,139,47,197
Bowie,1B,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,64,318,63,445
Bowie,1B,"Justice, Supreme Court, Pl 8",,LIB,Tom Oxford,0,6,3,9
Bowie,1B,"Justice, Supreme Court, Pl 8",,,Overvotes,0,0,0,0
Bowie,1B,"Justice, Supreme Court, Pl 8",,,Undervotes,6,5,1,12
Bowie,1B,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,10,141,44,195
Bowie,1B,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,65,323,67,455
Bowie,1B,"Judge, Ct of Crim App, Pl 3",,,Overvotes,0,0,0,0
Bowie,1B,"Judge, Ct of Crim App, Pl 3",,,Undervotes,6,4,3,13
Bowie,1B,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,11,140,48,199
Bowie,1B,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,65,323,65,453
Bowie,1B,"Judge, Ct of Crim App, Pl 4",,,Overvotes,0,0,0,0
Bowie,1B,"Judge, Ct of Crim App, Pl 4",,,Undervotes,5,5,1,11
Bowie,1B,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,11,143,47,201
Bowie,1B,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,65,320,66,451
Bowie,1B,"Judge, Ct of Crim App, Pl 9",,,Overvotes,0,0,0,0
Bowie,1B,"Judge, Ct of Crim App, Pl 9",,,Undervotes,5,5,1,11
Bowie,1B,"Member, State BoE, Dist 9",,REP,Keven M. Ellis,11,143,47,201
Bowie,1B,"Member, State BoE, Dist 9",,DEM,Brenda Davis,65,320,65,450
Bowie,1B,"Member, State BoE, Dist 9",,,Overvotes,0,0,0,0
Bowie,1B,"Member, State BoE, Dist 9",,,Undervotes,5,5,2,12
Bowie,1B,State Senate,1,REP,Bryan Hughes,12,144,49,205
Bowie,1B,State Senate,1,DEM,Audrey Spanko,64,319,61,444
Bowie,1B,State Senate,1,,Overvotes,0,0,0,0
Bowie,1B,State Senate,1,,Undervotes,5,5,4,14
Bowie,1B,State Representative,1,REP,Gary VanDeaver,36,306,76,418
Bowie,1B,State Representative,1,,Overvotes,0,0,0,0
Bowie,1B,State Representative,1,,Undervotes,45,162,38,245
Bowie,1B,"Justice, 6th Ct of App Dist, Pl 3",,REP,Ralph K. Burgess,36,309,75,420
Bowie,1B,"Justice, 6th Ct of App Dist, Pl 3",,,Overvotes,0,0,0,0
Bowie,1B,"Justice, 6th Ct of App Dist, Pl 3",,,Undervotes,45,159,39,243
Bowie,1B,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,37,303,75,415
Bowie,1B,"Dist Judge, 5th Judicial Dist",,,Overvotes,0,0,0,0
Bowie,1B,"Dist Judge, 5th Judicial Dist",,,Undervotes,44,165,39,248
Bowie,1B,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,38,306,76,420
Bowie,1B,"Dist Judge, 202nd Judicial Dist",,,Overvotes,0,0,0,0
Bowie,1B,"Dist Judge, 202nd Judicial Dist",,,Undervotes,43,162,38,243
Bowie,1B,County Judge,,REP,Bobby L. Howell,14,137,43,194
Bowie,1B,County Judge,,DEM,Armani Valentino,62,327,70,459
Bowie,1B,County Judge,,,Overvotes,0,0,0,0
Bowie,1B,County Judge,,,Undervotes,5,4,1,10
Bowie,1B,Proposed Charter Amendment Texarkana,,,For,44,299,77,420
Bowie,1B,Proposed Charter Amendment Texarkana,,,Against,16,133,24,173
Bowie,1B,Proposed Charter Amendment Texarkana,,,Overvotes,0,0,0,0
Bowie,1B,Proposed Charter Amendment Texarkana,,,Undervotes,21,36,13,70
Bowie,1B,"Trustees, Place Five LEISD",,,Rosalind Davis,30,207,48,285
Bowie,1B,"Trustees, Place Five LEISD",,,Brad Haugh,16,106,19,141
Bowie,1B,"Trustees, Place Five LEISD",,,Overvotes,0,0,0,0
Bowie,1B,"Trustees, Place Five LEISD",,,Undervotes,20,62,18,100
Bowie,2A,Ballots Cast,,,,137,439,80,656
Bowie,2A,Ballots Cast Blank,,,,0,0,0,0
Bowie,2A,President,,REP,Donald J. Trump / Michael R. Pence,24,98,24,146
Bowie,2A,President,,DEM,Joseph R. Biden / Kamala D. Harris,112,338,51,501
Bowie,2A,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",0,1,4,5
Bowie,2A,President,,GRN,Howie Hawkins / Angela Walker,0,1,0,1
Bowie,2A,President,,,Write-In: Gloria La Riva/Leonard Peltier,0,0,0,0
Bowie,2A,President,,,Write-In: Abram Loeb/Jennifer Jairala,0,0,0,0
Bowie,2A,President,,,Write-In: Robert Morrow/Anne Beckett,0,0,0,0
Bowie,2A,President,,,Write-In: Kasey Wells/Rachel Wells,0,0,0,0
Bowie,2A,President,,,Write-In: President R. Boddie/Eric C. Stoneham,0,0,0,0
Bowie,2A,President,,,Write-In: Brian Carroll/Amar Patel,0,0,0,0
Bowie,2A,President,,,Write-In: Todd Cella/Tim Cella,0,0,0,0
Bowie,2A,President,,,Write-In: Jesse Cueller/Jimmy Monreal,0,0,0,0
Bowie,2A,President,,,Write-In: Tom Hoefling/Andy Prior,0,0,0,0
Bowie,2A,President,,,Not Assigned,0,1,1,2
Bowie,2A,President,,,Overvotes,0,0,0,0
Bowie,2A,President,,,Undervotes,1,0,0,1
Bowie,2A,U.S. Senate,,REP,John Cornyn,22,104,25,151
Bowie,2A,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",111,326,47,484
Bowie,2A,U.S. Senate,,LIB,Kerry Douglas McKennon,0,6,5,11
Bowie,2A,U.S. Senate,,GRN,David B. Collins,0,2,1,3
Bowie,2A,U.S. Senate,,,Write-In: Ricardo Turullols-Bonilla,0,0,0,0
Bowie,2A,U.S. Senate,,,Not Assigned,0,0,0,0
Bowie,2A,U.S. Senate,,,Overvotes,1,0,0,1
Bowie,2A,U.S. Senate,,,Undervotes,3,1,2,6
Bowie,2A,U.S. House,4,REP,Pat Fallon,24,88,23,135
Bowie,2A,U.S. House,4,DEM,Russell Foster,110,332,48,490
Bowie,2A,U.S. House,4,LIB,Lou Antonelli,0,6,5,11
Bowie,2A,U.S. House,4,,Write-In: Tracy Jones,0,11,0,11
Bowie,2A,U.S. House,4,,Not Assigned,0,0,0,0
Bowie,2A,U.S. House,4,,Overvotes,0,0,0,0
Bowie,2A,U.S. House,4,,Undervotes,3,2,4,9
Bowie,2A,Railroad Commissioner,,REP,"James ""Jim"" Wright",22,100,23,145
Bowie,2A,Railroad Commissioner,,DEM,Chrysta Castaneda,110,331,46,487
Bowie,2A,Railroad Commissioner,,LIB,Matt Sterett,1,5,4,10
Bowie,2A,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,1,2,3
Bowie,2A,Railroad Commissioner,,,Overvotes,0,0,0,0
Bowie,2A,Railroad Commissioner,,,Undervotes,4,2,5,11
Bowie,2A,"Chief Justice, Supreme Court",,REP,Nathan Hecht,21,100,22,143
Bowie,2A,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,111,325,49,485
Bowie,2A,"Chief Justice, Supreme Court",,LIB,Mark Ash,1,12,4,17
Bowie,2A,"Chief Justice, Supreme Court",,,Overvotes,0,0,0,0
Bowie,2A,"Chief Justice, Supreme Court",,,Undervotes,4,2,5,11
Bowie,2A,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,22,102,26,150
Bowie,2A,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,109,336,48,493
Bowie,2A,"Justice, Supreme Court, Pl 6",,,Overvotes,0,0,0,0
Bowie,2A,"Justice, Supreme Court, Pl 6",,,Undervotes,6,1,6,13
Bowie,2A,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,21,102,24,147
Bowie,2A,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,112,332,48,492
Bowie,2A,"Justice, Supreme Court, Pl 7",,LIB,William Bryan Strange III,1,3,4,8
Bowie,2A,"Justice, Supreme Court, Pl 7",,,Overvotes,0,0,0,0
Bowie,2A,"Justice, Supreme Court, Pl 7",,,Undervotes,3,2,4,9
Bowie,2A,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,22,102,22,146
Bowie,2A,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,110,333,47,490
Bowie,2A,"Justice, Supreme Court, Pl 8",,LIB,Tom Oxford,1,2,7,10
Bowie,2A,"Justice, Supreme Court, Pl 8",,,Overvotes,0,0,0,0
Bowie,2A,"Justice, Supreme Court, Pl 8",,,Undervotes,4,2,4,10
Bowie,2A,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,23,105,25,153
Bowie,2A,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,108,333,50,491
Bowie,2A,"Judge, Ct of Crim App, Pl 3",,,Overvotes,0,0,0,0
Bowie,2A,"Judge, Ct of Crim App, Pl 3",,,Undervotes,6,1,5,12
Bowie,2A,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,23,101,25,149
Bowie,2A,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,109,336,51,496
Bowie,2A,"Judge, Ct of Crim App, Pl 4",,,Overvotes,0,0,0,0
Bowie,2A,"Judge, Ct of Crim App, Pl 4",,,Undervotes,5,2,4,11
Bowie,2A,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,22,100,23,145
Bowie,2A,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,112,335,53,500
Bowie,2A,"Judge, Ct of Crim App, Pl 9",,,Overvotes,0,0,0,0
Bowie,2A,"Judge, Ct of Crim App, Pl 9",,,Undervotes,3,4,4,11
Bowie,2A,"Member, State BoE, Dist 9",,REP,Keven M. Ellis,22,97,25,144
Bowie,2A,"Member, State BoE, Dist 9",,DEM,Brenda Davis,112,340,52,504
Bowie,2A,"Member, State BoE, Dist 9",,,Overvotes,0,0,0,0
Bowie,2A,"Member, State BoE, Dist 9",,,Undervotes,3,2,3,8
Bowie,2A,State Senate,1,REP,Bryan Hughes,22,101,28,151
Bowie,2A,State Senate,1,DEM,Audrey Spanko,111,336,49,496
Bowie,2A,State Senate,1,,Overvotes,0,0,0,0
Bowie,2A,State Senate,1,,Undervotes,4,2,3,9
Bowie,2A,State Representative,1,REP,Gary VanDeaver,38,270,42,350
Bowie,2A,State Representative,1,,Overvotes,0,0,0,0
Bowie,2A,State Representative,1,,Undervotes,99,169,38,306
Bowie,2A,"Justice, 6th Ct of App Dist, Pl 3",,REP,Ralph K. Burgess,42,274,45,361
Bowie,2A,"Justice, 6th Ct of App Dist, Pl 3",,,Overvotes,0,0,0,0
Bowie,2A,"Justice, 6th Ct of App Dist, Pl 3",,,Undervotes,95,165,35,295
Bowie,2A,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,43,271,43,357
Bowie,2A,"Dist Judge, 5th Judicial Dist",,,Overvotes,0,0,0,0
Bowie,2A,"Dist Judge, 5th Judicial Dist",,,Undervotes,94,168,37,299
Bowie,2A,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,42,264,44,350
Bowie,2A,"Dist Judge, 202nd Judicial Dist",,,Overvotes,0,0,0,0
Bowie,2A,"Dist Judge, 202nd Judicial Dist",,,Undervotes,95,175,36,306
Bowie,2A,County Judge,,REP,Bobby L. Howell,23,100,24,147
Bowie,2A,County Judge,,DEM,Armani Valentino,108,338,54,500
Bowie,2A,County Judge,,,Overvotes,0,0,1,1
Bowie,2A,County Judge,,,Undervotes,6,1,1,8
Bowie,2A,Proposed Charter Amendment Texarkana,,,For,59,292,48,399
Bowie,2A,Proposed Charter Amendment Texarkana,,,Against,30,115,11,156
Bowie,2A,Proposed Charter Amendment Texarkana,,,Overvotes,0,0,0,0
Bowie,2A,Proposed Charter Amendment Texarkana,,,Undervotes,48,32,21,101
Bowie,2A,"Trustees, Place Five LEISD",,,Rosalind Davis,63,272,34,369
Bowie,2A,"Trustees, Place Five LEISD",,,Brad Haugh,25,96,26,147
Bowie,2A,"Trustees, Place Five LEISD",,,Overvotes,0,0,0,0
Bowie,2A,"Trustees, Place Five LEISD",,,Undervotes,49,71,20,140
Bowie,2B,Ballots Cast,,,,21,165,45,231
Bowie,2B,Ballots Cast Blank,,,,0,0,0,0
Bowie,2B,President,,REP,Donald J. Trump / Michael R. Pence,9,40,19,68
Bowie,2B,President,,DEM,Joseph R. Biden / Kamala D. Harris,12,120,24,156
Bowie,2B,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",0,2,0,2
Bowie,2B,President,,GRN,Howie Hawkins / Angela Walker,0,1,1,2
Bowie,2B,President,,,Write-In: Gloria La Riva/Leonard Peltier,0,0,0,0
Bowie,2B,President,,,Write-In: Abram Loeb/Jennifer Jairala,0,0,0,0
Bowie,2B,President,,,Write-In: Robert Morrow/Anne Beckett,0,0,0,0
Bowie,2B,President,,,Write-In: Kasey Wells/Rachel Wells,0,0,0,0
Bowie,2B,President,,,Write-In: President R. Boddie/Eric C. Stoneham,0,0,0,0
Bowie,2B,President,,,Write-In: Brian Carroll/Amar Patel,0,0,0,0
Bowie,2B,President,,,Write-In: Todd Cella/Tim Cella,0,0,0,0
Bowie,2B,President,,,Write-In: Jesse Cueller/Jimmy Monreal,0,0,0,0
Bowie,2B,President,,,Write-In: Tom Hoefling/Andy Prior,0,0,0,0
Bowie,2B,President,,,Not Assigned,0,0,0,0
Bowie,2B,President,,,Overvotes,0,0,1,1
Bowie,2B,President,,,Undervotes,0,2,0,2
Bowie,2B,U.S. Senate,,REP,John Cornyn,9,42,15,66
Bowie,2B,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",10,115,26,151
Bowie,2B,U.S. Senate,,LIB,Kerry Douglas McKennon,0,5,1,6
Bowie,2B,U.S. Senate,,GRN,David B. Collins,0,1,1,2
Bowie,2B,U.S. Senate,,,Write-In: Ricardo Turullols-Bonilla,0,0,0,0
Bowie,2B,U.S. Senate,,,Not Assigned,0,1,0,1
Bowie,2B,U.S. Senate,,,Overvotes,0,0,1,1
Bowie,2B,U.S. Senate,,,Undervotes,2,1,1,4
Bowie,2B,U.S. House,4,REP,Pat Fallon,9,43,20,72
Bowie,2B,U.S. House,4,DEM,Russell Foster,12,112,22,146
Bowie,2B,U.S. House,4,LIB,Lou Antonelli,0,7,1,8
Bowie,2B,U.S. House,4,,Write-In: Tracy Jones,0,1,0,1
Bowie,2B,U.S. House,4,,Not Assigned,0,0,0,0
Bowie,2B,U.S. House,4,,Overvotes,0,0,1,1
Bowie,2B,U.S. House,4,,Undervotes,0,2,1,3
Bowie,2B,Railroad Commissioner,,REP,"James ""Jim"" Wright",9,43,18,70
Bowie,2B,Railroad Commissioner,,DEM,Chrysta Castaneda,10,113,22,145
Bowie,2B,Railroad Commissioner,,LIB,Matt Sterett,0,4,1,5
Bowie,2B,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,3,2,5
Bowie,2B,Railroad Commissioner,,,Overvotes,0,0,1,1
Bowie,2B,Railroad Commissioner,,,Undervotes,2,2,1,5
Bowie,2B,"Chief Justice, Supreme Court",,REP,Nathan Hecht,9,44,18,71
Bowie,2B,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,10,116,22,148
Bowie,2B,"Chief Justice, Supreme Court",,LIB,Mark Ash,0,3,2,5
Bowie,2B,"Chief Justice, Supreme Court",,,Overvotes,0,0,1,1
Bowie,2B,"Chief Justice, Supreme Court",,,Undervotes,2,2,2,6
Bowie,2B,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,9,44,18,71
