county,precinct,office,district,candidate,party,votes,mail,early_voting,election_day
Stonewall,Precinct 2,Railroad Commissioner,,Chrysta Castaneda,DEM,5,0,0,5
Stonewall,Precinct 2,Railroad Commissioner,,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 2,Railroad Commissioner,,Under Votes,DEM,9,3,1,5
Stonewall,Precinct 2,State Representative,68,Patsy Ledbetter,DEM,18,2,3,13
Stonewall,Precinct 2,State Representative,68,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 2,State Representative,68,Under Votes,DEM,16,3,1,12
Stonewall,Precinct 2,State Representative,85,Joey Cardenas III,DEM,16,2,3,11
Stonewall,Precinct 2,State Representative,85,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 2,State Representative,85,Under Votes,DEM,18,3,1,14
Stonewall,Precinct 3,President,,Bernie Sanders,DEM,2,2,0,0
Stonewall,Precinct 3,President,,Michael Bennet,DEM,0,0,0,0
Stonewall,Precinct 3,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Stonewall,Precinct 3,President,,Michael R. Bloomberg,DEM,6,0,2,4
Stonewall,Precinct 3,President,,Tulsi Gabbard,DEM,0,0,0,0
Stonewall,Precinct 3,President,,Tom Steyer,DEM,2,1,1,0
Stonewall,Precinct 3,President,,Elizabeth Warren,DEM,1,0,0,1
Stonewall,Precinct 3,President,,Joseph R. Biden,DEM,3,0,0,3
Stonewall,Precinct 3,President,,Deval Patrick,DEM,0,0,0,0
Stonewall,Precinct 3,President,,Andrew Yang,DEM,0,0,0,0
Stonewall,Precinct 3,President,,Marianne Williamson,DEM,0,0,0,0
Stonewall,Precinct 3,President,,Pete Buttigieg,DEM,1,0,0,1
Stonewall,Precinct 3,President,,Robby Wells,DEM,0,0,0,0
Stonewall,Precinct 3,President,,John K. Delaney,DEM,0,0,0,0
Stonewall,Precinct 3,President,,Cory Booker,DEM,0,0,0,0
Stonewall,Precinct 3,President,,Amy Klobuchar,DEM,0,0,0,0
Stonewall,Precinct 3,President,,Julian Castro,DEM,0,0,0,0
Stonewall,Precinct 3,President,,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 3,President,,Under Votes,DEM,2,1,0,1
Stonewall,Precinct 3,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,1,0,0,1
Stonewall,Precinct 3,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,1,0,0,1
Stonewall,Precinct 3,U.S. Senate,,Victor Hugo Harris,DEM,2,0,0,2
Stonewall,Precinct 3,U.S. Senate,,Michael Cooper,DEM,1,0,0,1
Stonewall,Precinct 3,U.S. Senate,,Chris Bell,DEM,3,0,1,2
Stonewall,Precinct 3,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1,0,1,0
Stonewall,Precinct 3,U.S. Senate,,Amanda K. Edwards,DEM,1,1,0,0
Stonewall,Precinct 3,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0
Stonewall,Precinct 3,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Stonewall,Precinct 3,U.S. Senate,,Royce West,DEM,2,0,1,1
Stonewall,Precinct 3,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Stonewall,Precinct 3,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Stonewall,Precinct 3,U.S. Senate,,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 3,U.S. Senate,,Under Votes,DEM,5,3,0,2
Stonewall,Precinct 3,U.S. House,13,Timothy W. Gassaway,DEM,4,0,2,2
Stonewall,Precinct 3,U.S. House,13,Gus Trujillo,DEM,2,0,1,1
Stonewall,Precinct 3,U.S. House,13,Greg Sagan,DEM,4,1,0,3
Stonewall,Precinct 3,U.S. House,13,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 3,U.S. House,13,Under Votes,DEM,7,3,0,4
Stonewall,Precinct 3,U.S. House,19,Tom Watson,DEM,9,1,2,6
Stonewall,Precinct 3,U.S. House,19,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 3,U.S. House,19,Under Votes,DEM,8,3,1,4
Stonewall,Precinct 3,Railroad Commissioner,,Kelly Stone,DEM,6,1,3,2
Stonewall,Precinct 3,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,2,0,0,2
Stonewall,Precinct 3,Railroad Commissioner,,Mark Watson,DEM,4,0,0,4
Stonewall,Precinct 3,Railroad Commissioner,,Chrysta Castaneda,DEM,0,0,0,0
Stonewall,Precinct 3,Railroad Commissioner,,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 3,Railroad Commissioner,,Under Votes,DEM,5,3,0,2
Stonewall,Precinct 3,State Representative,68,Patsy Ledbetter,DEM,9,1,2,6
Stonewall,Precinct 3,State Representative,68,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 3,State Representative,68,Under Votes,DEM,8,3,1,4
Stonewall,Precinct 3,State Representative,85,Joey Cardenas III,DEM,10,1,2,7
Stonewall,Precinct 3,State Representative,85,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 3,State Representative,85,Under Votes,DEM,7,3,1,3
Stonewall,Precinct 4,President,,Bernie Sanders,DEM,1,0,1,0
Stonewall,Precinct 4,President,,Michael Bennet,DEM,0,0,0,0
Stonewall,Precinct 4,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Stonewall,Precinct 4,President,,Michael R. Bloomberg,DEM,2,1,0,1
Stonewall,Precinct 4,President,,Tulsi Gabbard,DEM,0,0,0,0
Stonewall,Precinct 4,President,,Tom Steyer,DEM,0,0,0,0
Stonewall,Precinct 4,President,,Elizabeth Warren,DEM,3,0,1,2
Stonewall,Precinct 4,President,,Joseph R. Biden,DEM,15,0,1,14
Stonewall,Precinct 4,President,,Deval Patrick,DEM,0,0,0,0
Stonewall,Precinct 4,President,,Andrew Yang,DEM,0,0,0,0
Stonewall,Precinct 4,President,,Marianne Williamson,DEM,0,0,0,0
Stonewall,Precinct 4,President,,Pete Buttigieg,DEM,2,1,0,1
Stonewall,Precinct 4,President,,Robby Wells,DEM,0,0,0,0
Stonewall,Precinct 4,President,,John K. Delaney,DEM,0,0,0,0
Stonewall,Precinct 4,President,,Cory Booker,DEM,0,0,0,0
Stonewall,Precinct 4,President,,Amy Klobuchar,DEM,2,1,1,0
Stonewall,Precinct 4,President,,Julian Castro,DEM,0,0,0,0
Stonewall,Precinct 4,President,,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 4,President,,Under Votes,DEM,5,2,1,2
Stonewall,Precinct 4,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,2,0,1,1
Stonewall,Precinct 4,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,2,0,1,1
Stonewall,Precinct 4,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Stonewall,Precinct 4,U.S. Senate,,Michael Cooper,DEM,2,0,0,2
Stonewall,Precinct 4,U.S. Senate,,Chris Bell,DEM,4,0,1,3
Stonewall,Precinct 4,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,3,0,2,1
Stonewall,Precinct 4,U.S. Senate,,Amanda K. Edwards,DEM,1,1,0,0
Stonewall,Precinct 4,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0
Stonewall,Precinct 4,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Stonewall,Precinct 4,U.S. Senate,,Royce West,DEM,1,0,0,1
Stonewall,Precinct 4,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,2,1,0,1
Stonewall,Precinct 4,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Stonewall,Precinct 4,U.S. Senate,,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 4,U.S. Senate,,Under Votes,DEM,13,3,0,10
Stonewall,Precinct 4,U.S. House,13,Timothy W. Gassaway,DEM,9,0,3,6
Stonewall,Precinct 4,U.S. House,13,Gus Trujillo,DEM,2,0,2,0
Stonewall,Precinct 4,U.S. House,13,Greg Sagan,DEM,2,0,0,2
Stonewall,Precinct 4,U.S. House,13,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 4,U.S. House,13,Under Votes,DEM,17,5,0,12
Stonewall,Precinct 4,U.S. House,19,Tom Watson,DEM,13,1,4,8
Stonewall,Precinct 4,U.S. House,19,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 4,U.S. House,19,Under Votes,DEM,17,4,1,12
Stonewall,Precinct 4,Railroad Commissioner,,Kelly Stone,DEM,5,0,2,3
Stonewall,Precinct 4,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,2,0,1,1
Stonewall,Precinct 4,Railroad Commissioner,,Mark Watson,DEM,6,0,1,5
Stonewall,Precinct 4,Railroad Commissioner,,Chrysta Castaneda,DEM,1,0,1,0
Stonewall,Precinct 4,Railroad Commissioner,,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 4,Railroad Commissioner,,Under Votes,DEM,16,5,0,11
Stonewall,Precinct 4,State Representative,68,Patsy Ledbetter,DEM,14,1,4,9
Stonewall,Precinct 4,State Representative,68,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 4,State Representative,68,Under Votes,DEM,16,4,1,11
Stonewall,Precinct 4,State Representative,85,Joey Cardenas III,DEM,14,1,4,9
Stonewall,Precinct 4,State Representative,85,Over Votes,DEM,0,0,0,0
Stonewall,Precinct 4,State Representative,85,Under Votes,DEM,16,4,1,11
Stonewall,Precinct 1,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Stonewall,Precinct 1,President,,Donald J. Trump,REP,66,0,13,53
Stonewall,Precinct 1,President,,Zoltan G. Istvan,REP,0,0,0,0
Stonewall,Precinct 1,President,,Bob Ely,REP,0,0,0,0
Stonewall,Precinct 1,President,,Bill Weld,REP,0,0,0,0
Stonewall,Precinct 1,President,,Joe Walsh,REP,0,0,0,0
Stonewall,Precinct 1,President,,Matthew John Matern,REP,0,0,0,0
Stonewall,Precinct 1,President,,Uncommitted,REP,1,0,1,0
Stonewall,Precinct 1,President,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 1,President,,Under Votes,REP,0,0,0,0
Stonewall,Precinct 1,U.S. Senate,,Virgil Bierschwale,REP,2,0,0,2
Stonewall,Precinct 1,U.S. Senate,,Mark Yancey,REP,5,0,1,4
Stonewall,Precinct 1,U.S. Senate,,John Cornyn,REP,38,0,10,28
Stonewall,Precinct 1,U.S. Senate,,Dwayne Stovall,REP,10,0,1,9
Stonewall,Precinct 1,U.S. Senate,,John Anthony Castro,REP,0,0,0,0
Stonewall,Precinct 1,U.S. Senate,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 1,U.S. Senate,,Under Votes,REP,12,0,2,10
Stonewall,Precinct 1,U.S. House,13,Asusena Resendiz,REP,2,0,0,2
Stonewall,Precinct 1,U.S. House,13,Monique Worthy,REP,0,0,0,0
Stonewall,Precinct 1,U.S. House,13,Richard Herman,REP,1,0,0,1
Stonewall,Precinct 1,U.S. House,13,"Catherine ""I Swear"" Carr",REP,1,0,1,0
Stonewall,Precinct 1,U.S. House,13,Jamie Culley,REP,0,0,0,0
Stonewall,Precinct 1,U.S. House,13,Lee Harvey,REP,1,0,0,1
Stonewall,Precinct 1,U.S. House,13,Matt McArthur,REP,8,0,2,6
Stonewall,Precinct 1,U.S. House,13,Jason Foglesong,REP,2,0,0,2
Stonewall,Precinct 1,U.S. House,13,Mark Neese,REP,3,0,0,3
Stonewall,Precinct 1,U.S. House,13,Elaine Hays,REP,2,0,1,1
Stonewall,Precinct 1,U.S. House,13,Chris Ekstrom,REP,0,0,0,0
Stonewall,Precinct 1,U.S. House,13,Diane Knowlton,REP,0,0,0,0
Stonewall,Precinct 1,U.S. House,13,Josh Winegarner,REP,3,0,1,2
Stonewall,Precinct 1,U.S. House,13,Vance Snider II,REP,4,0,1,3
Stonewall,Precinct 1,U.S. House,13,Ronny Jackson,REP,7,0,0,7
Stonewall,Precinct 1,U.S. House,13,Over Votes,REP,0,0,0,0
Stonewall,Precinct 1,U.S. House,13,Under Votes,REP,33,0,8,25
Stonewall,Precinct 1,U.S. House,19,Jodey C. Arrington,REP,54,0,11,43
Stonewall,Precinct 1,U.S. House,19,Vance W. Boyd,REP,3,0,0,3
Stonewall,Precinct 1,U.S. House,19,Over Votes,REP,0,0,0,0
Stonewall,Precinct 1,U.S. House,19,Under Votes,REP,10,0,3,7
Stonewall,Precinct 1,Railroad Commissioner,,Ryan Sitton,REP,20,0,3,17
Stonewall,Precinct 1,Railroad Commissioner,,"James ""Jim"" Wright",REP,31,0,7,24
Stonewall,Precinct 1,Railroad Commissioner,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 1,Railroad Commissioner,,Under Votes,REP,16,0,4,12
Stonewall,Precinct 1,State Senate,28,Charles Perry,REP,49,0,8,41
Stonewall,Precinct 1,State Senate,28,Over Votes,REP,0,0,0,0
Stonewall,Precinct 1,State Senate,28,Under Votes,REP,18,0,6,12
Stonewall,Precinct 1,State Representative,68,Drew Springer,REP,49,0,9,40
Stonewall,Precinct 1,State Representative,68,Over Votes,REP,0,0,0,0
Stonewall,Precinct 1,State Representative,68,Under Votes,REP,18,0,5,13
Stonewall,Precinct 1,State Representative,85,Phil Stephenson,REP,38,0,5,33
Stonewall,Precinct 1,State Representative,85,Robert Boettcher,REP,8,0,2,6
Stonewall,Precinct 1,State Representative,85,Abolaji Tijani Ayobami,REP,0,0,0,0
Stonewall,Precinct 1,State Representative,85,Over Votes,REP,0,0,0,0
Stonewall,Precinct 1,State Representative,85,Under Votes,REP,21,0,7,14
Stonewall,Precinct 2,Registered Voters,,,,0,,,
Stonewall,Precinct 2,Ballots Cast,,,,87,5,13,69
Stonewall,Precinct 2,Ballots Cast,,,REP,53,0,9,44
Stonewall,Precinct 2,Ballots Cast,,,DEM,34,5,4,25
Stonewall,Precinct 2,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,0,0,1
Stonewall,Precinct 2,President,,Donald J. Trump,REP,51,0,9,42
Stonewall,Precinct 2,President,,Zoltan G. Istvan,REP,0,0,0,0
Stonewall,Precinct 2,President,,Bob Ely,REP,0,0,0,0
Stonewall,Precinct 2,President,,Bill Weld,REP,0,0,0,0
Stonewall,Precinct 2,President,,Joe Walsh,REP,0,0,0,0
Stonewall,Precinct 2,President,,Matthew John Matern,REP,0,0,0,0
Stonewall,Precinct 2,President,,Uncommitted,REP,1,0,0,1
Stonewall,Precinct 2,President,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 2,President,,Under Votes,REP,0,0,0,0
Stonewall,Precinct 2,U.S. Senate,,Virgil Bierschwale,REP,1,0,0,1
Stonewall,Precinct 2,U.S. Senate,,Mark Yancey,REP,3,0,1,2
Stonewall,Precinct 2,U.S. Senate,,John Cornyn,REP,34,0,7,27
Stonewall,Precinct 2,U.S. Senate,,Dwayne Stovall,REP,7,0,1,6
Stonewall,Precinct 2,U.S. Senate,,John Anthony Castro,REP,2,0,0,2
Stonewall,Precinct 2,U.S. Senate,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 2,U.S. Senate,,Under Votes,REP,6,0,0,6
Stonewall,Precinct 2,U.S. House,13,Asusena Resendiz,REP,1,0,0,1
Stonewall,Precinct 2,U.S. House,13,Monique Worthy,REP,0,0,0,0
Stonewall,Precinct 2,U.S. House,13,Richard Herman,REP,2,0,1,1
Stonewall,Precinct 2,U.S. House,13,"Catherine ""I Swear"" Carr",REP,0,0,0,0
Stonewall,Precinct 2,U.S. House,13,Jamie Culley,REP,0,0,0,0
Stonewall,Precinct 2,U.S. House,13,Lee Harvey,REP,3,0,0,3
Stonewall,Precinct 2,U.S. House,13,Matt McArthur,REP,2,0,0,2
Stonewall,Precinct 2,U.S. House,13,Jason Foglesong,REP,2,0,0,2
Stonewall,Precinct 2,U.S. House,13,Mark Neese,REP,5,0,0,5
Stonewall,Precinct 2,U.S. House,13,Elaine Hays,REP,2,0,0,2
Stonewall,Precinct 2,U.S. House,13,Chris Ekstrom,REP,2,0,1,1
Stonewall,Precinct 2,U.S. House,13,Diane Knowlton,REP,2,0,1,1
Stonewall,Precinct 2,U.S. House,13,Josh Winegarner,REP,1,0,0,1
Stonewall,Precinct 2,U.S. House,13,Vance Snider II,REP,0,0,0,0
Stonewall,Precinct 2,U.S. House,13,Ronny Jackson,REP,5,0,0,5
Stonewall,Precinct 2,U.S. House,13,Over Votes,REP,0,0,0,0
Stonewall,Precinct 2,U.S. House,13,Under Votes,REP,26,0,6,20
Stonewall,Precinct 2,U.S. House,19,Jodey C. Arrington,REP,34,0,8,26
Stonewall,Precinct 2,U.S. House,19,Vance W. Boyd,REP,7,0,1,6
Stonewall,Precinct 2,U.S. House,19,Over Votes,REP,0,0,0,0
Stonewall,Precinct 2,U.S. House,19,Under Votes,REP,12,0,0,12
Stonewall,Precinct 2,Railroad Commissioner,,Ryan Sitton,REP,13,0,7,6
Stonewall,Precinct 2,Railroad Commissioner,,"James ""Jim"" Wright",REP,25,0,1,24
Stonewall,Precinct 2,Railroad Commissioner,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 2,Railroad Commissioner,,Under Votes,REP,15,0,1,14
Stonewall,Precinct 2,State Senate,28,Charles Perry,REP,38,0,8,30
Stonewall,Precinct 2,State Senate,28,Over Votes,REP,0,0,0,0
Stonewall,Precinct 2,State Senate,28,Under Votes,REP,15,0,1,14
Stonewall,Precinct 2,State Representative,68,Drew Springer,REP,37,0,9,28
Stonewall,Precinct 2,State Representative,68,Over Votes,REP,0,0,0,0
Stonewall,Precinct 2,State Representative,68,Under Votes,REP,16,0,0,16
Stonewall,Precinct 2,State Representative,85,Phil Stephenson,REP,19,0,1,18
Stonewall,Precinct 2,State Representative,85,Robert Boettcher,REP,12,0,2,10
Stonewall,Precinct 2,State Representative,85,Abolaji Tijani Ayobami,REP,0,0,0,0
Stonewall,Precinct 2,State Representative,85,Over Votes,REP,0,0,0,0
Stonewall,Precinct 2,State Representative,85,Under Votes,REP,22,0,6,16
Stonewall,Precinct 3,Ballots Cast,,,,75,4,19,52
Stonewall,Precinct 3,Ballots Cast,,,REP,58,0,16,42
Stonewall,Precinct 3,Ballots Cast,,,DEM,17,4,3,10
Stonewall,Precinct 3,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Stonewall,Precinct 3,President,,Donald J. Trump,REP,56,0,15,41
Stonewall,Precinct 3,President,,Zoltan G. Istvan,REP,0,0,0,0
Stonewall,Precinct 3,President,,Bob Ely,REP,0,0,0,0
Stonewall,Precinct 3,President,,Bill Weld,REP,0,0,0,0
Stonewall,Precinct 3,President,,Joe Walsh,REP,0,0,0,0
Stonewall,Precinct 3,President,,Matthew John Matern,REP,0,0,0,0
Stonewall,Precinct 3,President,,Uncommitted,REP,0,0,0,0
Stonewall,Precinct 3,President,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 3,President,,Under Votes,REP,2,0,1,1
Stonewall,Precinct 3,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0
Stonewall,Precinct 3,U.S. Senate,,Mark Yancey,REP,7,0,2,5
Stonewall,Precinct 3,U.S. Senate,,John Cornyn,REP,28,0,8,20
Stonewall,Precinct 3,U.S. Senate,,Dwayne Stovall,REP,12,0,3,9
Stonewall,Precinct 3,U.S. Senate,,John Anthony Castro,REP,2,0,1,1
Stonewall,Precinct 3,U.S. Senate,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 3,U.S. Senate,,Under Votes,REP,9,0,2,7
Stonewall,Precinct 3,U.S. House,13,Asusena Resendiz,REP,0,0,0,0
Stonewall,Precinct 3,U.S. House,13,Monique Worthy,REP,0,0,0,0
Stonewall,Precinct 3,U.S. House,13,Richard Herman,REP,7,0,1,6
Stonewall,Precinct 3,U.S. House,13,"Catherine ""I Swear"" Carr",REP,1,0,0,1
