county,precinct,office,district,party,candidate,votes,election_day,mail,early_voting
Orange,Precinct 31,President,,DEM,Julian Castro,0,0,0,0
Orange,Precinct 32,President,,DEM,Julian Castro,0,0,0,0
Orange,Precinct 33,President,,DEM,Julian Castro,0,0,0,0
Orange,Precinct 34,President,,DEM,Julian Castro,0,0,0,0
Orange,Precinct 1,President,,DEM,Joseph R. Biden,6,3,2,1
Orange,Precinct 2,President,,DEM,Joseph R. Biden,67,40,11,16
Orange,Precinct 3,President,,DEM,Joseph R. Biden,137,92,24,21
Orange,Precinct 4,President,,DEM,Joseph R. Biden,25,21,1,3
Orange,Precinct 5,President,,DEM,Joseph R. Biden,91,52,13,26
Orange,Precinct 6,President,,DEM,Joseph R. Biden,40,30,5,5
Orange,Precinct 7,President,,DEM,Joseph R. Biden,59,34,6,19
Orange,Precinct 8,President,,DEM,Joseph R. Biden,62,42,9,11
Orange,Precinct 9,President,,DEM,Joseph R. Biden,39,31,3,5
Orange,Precinct 10,President,,DEM,Joseph R. Biden,16,12,1,3
Orange,Precinct 11,President,,DEM,Joseph R. Biden,7,6,1,0
Orange,Precinct 12,President,,DEM,Joseph R. Biden,40,12,13,15
Orange,Precinct 13,President,,DEM,Joseph R. Biden,34,22,5,7
Orange,Precinct 14,President,,DEM,Joseph R. Biden,78,52,6,20
Orange,Precinct 15,President,,DEM,Joseph R. Biden,54,38,8,8
Orange,Precinct 16,President,,DEM,Joseph R. Biden,16,13,1,2
Orange,Precinct 17,President,,DEM,Joseph R. Biden,17,12,2,3
Orange,Precinct 18,President,,DEM,Joseph R. Biden,16,6,1,9
Orange,Precinct 19,President,,DEM,Joseph R. Biden,16,14,2,0
Orange,Precinct 20,President,,DEM,Joseph R. Biden,7,6,1,0
Orange,Precinct 21,President,,DEM,Joseph R. Biden,7,7,0,0
Orange,Precinct 22,President,,DEM,Joseph R. Biden,13,9,1,3
Orange,Precinct 23,President,,DEM,Joseph R. Biden,40,30,4,6
Orange,Precinct 24,President,,DEM,Joseph R. Biden,22,12,4,6
Orange,Precinct 25,President,,DEM,Joseph R. Biden,23,12,7,4
Orange,Precinct 26,President,,DEM,Joseph R. Biden,36,23,7,6
Orange,Precinct 27,President,,DEM,Joseph R. Biden,30,17,3,10
Orange,Precinct 28,President,,DEM,Joseph R. Biden,39,27,0,12
Orange,Precinct 29,President,,DEM,Joseph R. Biden,13,10,1,2
Orange,Precinct 30,President,,DEM,Joseph R. Biden,11,7,0,4
Orange,Precinct 31,President,,DEM,Joseph R. Biden,49,33,7,9
Orange,Precinct 32,President,,DEM,Joseph R. Biden,19,12,5,2
Orange,Precinct 33,President,,DEM,Joseph R. Biden,18,13,0,5
Orange,Precinct 34,President,,DEM,Joseph R. Biden,16,12,0,4
Orange,Precinct 1,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 2,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 3,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 4,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 5,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 6,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 7,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 8,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 9,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 10,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 11,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 12,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 13,President,,DEM,Marianne Williamson,2,1,0,1
Orange,Precinct 14,President,,DEM,Marianne Williamson,1,1,0,0
Orange,Precinct 15,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 16,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 17,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 18,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 19,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 20,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 21,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 22,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 23,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 24,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 25,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 26,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 27,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 28,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 29,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 30,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 31,President,,DEM,Marianne Williamson,1,0,1,0
Orange,Precinct 32,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 33,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 34,President,,DEM,Marianne Williamson,0,0,0,0
Orange,Precinct 1,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 2,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 3,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 4,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 5,President,,DEM,Andrew Yang,1,0,0,1
Orange,Precinct 6,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 7,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 8,President,,DEM,Andrew Yang,1,0,1,0
Orange,Precinct 9,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 10,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 11,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 12,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 13,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 14,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 15,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 16,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 17,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 18,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 19,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 20,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 21,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 22,President,,DEM,Andrew Yang,1,1,0,0
Orange,Precinct 23,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 24,President,,DEM,Andrew Yang,1,1,0,0
Orange,Precinct 25,President,,DEM,Andrew Yang,1,1,0,0
Orange,Precinct 26,President,,DEM,Andrew Yang,2,0,0,2
Orange,Precinct 27,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 28,President,,DEM,Andrew Yang,1,1,0,0
Orange,Precinct 29,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 30,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 31,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 32,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 33,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 34,President,,DEM,Andrew Yang,0,0,0,0
Orange,Precinct 1,President,,DEM,Pete Buttigieg,0,0,0,0
Orange,Precinct 2,President,,DEM,Pete Buttigieg,6,1,1,4
Orange,Precinct 3,President,,DEM,Pete Buttigieg,2,0,2,0
Orange,Precinct 4,President,,DEM,Pete Buttigieg,1,0,1,0
Orange,Precinct 5,President,,DEM,Pete Buttigieg,2,0,1,1
Orange,Precinct 6,President,,DEM,Pete Buttigieg,2,0,1,1
Orange,Precinct 7,President,,DEM,Pete Buttigieg,3,0,0,3
Orange,Precinct 8,President,,DEM,Pete Buttigieg,2,0,0,2
Orange,Precinct 9,President,,DEM,Pete Buttigieg,0,0,0,0
Orange,Precinct 10,President,,DEM,Pete Buttigieg,2,0,1,1
Orange,Precinct 11,President,,DEM,Pete Buttigieg,0,0,0,0
Orange,Precinct 12,President,,DEM,Pete Buttigieg,5,0,1,4
Orange,Precinct 13,President,,DEM,Pete Buttigieg,4,0,0,4
Orange,Precinct 14,President,,DEM,Pete Buttigieg,5,2,0,3
Orange,Precinct 15,President,,DEM,Pete Buttigieg,1,0,1,0
Orange,Precinct 16,President,,DEM,Pete Buttigieg,6,2,1,3
Orange,Precinct 17,President,,DEM,Pete Buttigieg,0,0,0,0
Orange,Precinct 18,President,,DEM,Pete Buttigieg,4,1,0,3
Orange,Precinct 19,President,,DEM,Pete Buttigieg,2,0,1,1
Orange,Precinct 20,President,,DEM,Pete Buttigieg,2,1,0,1
Orange,Precinct 21,President,,DEM,Pete Buttigieg,1,0,0,1
Orange,Precinct 22,President,,DEM,Pete Buttigieg,2,0,0,2
Orange,Precinct 23,President,,DEM,Pete Buttigieg,5,0,3,2
Orange,Precinct 24,President,,DEM,Pete Buttigieg,0,0,0,0
Orange,Precinct 25,President,,DEM,Pete Buttigieg,9,0,2,7
Orange,Precinct 26,President,,DEM,Pete Buttigieg,1,0,0,1
Orange,Precinct 27,President,,DEM,Pete Buttigieg,2,1,0,1
Orange,Precinct 28,President,,DEM,Pete Buttigieg,8,0,4,4
Orange,Precinct 29,President,,DEM,Pete Buttigieg,4,0,1,3
Orange,Precinct 30,President,,DEM,Pete Buttigieg,0,0,0,0
Orange,Precinct 31,President,,DEM,Pete Buttigieg,1,1,0,0
Orange,Precinct 32,President,,DEM,Pete Buttigieg,3,1,0,2
Orange,Precinct 33,President,,DEM,Pete Buttigieg,1,0,0,1
Orange,Precinct 34,President,,DEM,Pete Buttigieg,2,0,0,2
Orange,Precinct 1,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",3,2,0,1
Orange,Precinct 2,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",23,12,5,6
Orange,Precinct 3,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",20,13,2,5
Orange,Precinct 4,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",5,5,0,0
Orange,Precinct 5,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",23,10,4,9
Orange,Precinct 6,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",10,7,1,2
Orange,Precinct 7,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",20,11,2,7
Orange,Precinct 8,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",14,10,1,3
Orange,Precinct 9,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",11,9,0,2
Orange,Precinct 10,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",5,2,0,3
Orange,Precinct 11,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",5,3,2,0
Orange,Precinct 12,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",15,5,0,10
Orange,Precinct 13,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",14,6,1,7
Orange,Precinct 14,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",21,11,3,7
Orange,Precinct 15,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",16,11,4,1
Orange,Precinct 16,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",10,6,3,1
Orange,Precinct 17,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",8,6,0,2
Orange,Precinct 18,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",12,6,0,6
Orange,Precinct 19,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",21,17,0,4
Orange,Precinct 20,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",6,1,0,5
Orange,Precinct 21,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",6,6,0,0
Orange,Precinct 22,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",4,3,0,1
Orange,Precinct 23,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",5,2,0,3
Orange,Precinct 24,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",4,4,0,0
Orange,Precinct 25,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",7,6,1,0
Orange,Precinct 26,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",18,12,0,6
Orange,Precinct 27,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",12,6,1,5
Orange,Precinct 28,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",18,9,2,7
Orange,Precinct 29,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",11,4,3,4
Orange,Precinct 30,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",6,2,0,4
Orange,Precinct 31,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",12,8,2,2
Orange,Precinct 32,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",5,3,0,2
Orange,Precinct 33,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",5,4,0,1
Orange,Precinct 34,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",5,2,1,2
Orange,Precinct 1,U.S. Senate,,DEM,Royce West,0,0,0,0
Orange,Precinct 2,U.S. Senate,,DEM,Royce West,10,1,4,5
Orange,Precinct 3,U.S. Senate,,DEM,Royce West,28,11,11,6
Orange,Precinct 4,U.S. Senate,,DEM,Royce West,12,7,3,2
Orange,Precinct 5,U.S. Senate,,DEM,Royce West,16,4,5,7
Orange,Precinct 6,U.S. Senate,,DEM,Royce West,5,3,2,0
Orange,Precinct 7,U.S. Senate,,DEM,Royce West,15,5,5,5
Orange,Precinct 8,U.S. Senate,,DEM,Royce West,2,1,0,1
Orange,Precinct 9,U.S. Senate,,DEM,Royce West,2,0,1,1
Orange,Precinct 10,U.S. Senate,,DEM,Royce West,1,0,0,1
Orange,Precinct 11,U.S. Senate,,DEM,Royce West,1,1,0,0
Orange,Precinct 12,U.S. Senate,,DEM,Royce West,5,2,2,1
Orange,Precinct 13,U.S. Senate,,DEM,Royce West,6,2,4,0
Orange,Precinct 14,U.S. Senate,,DEM,Royce West,14,10,1,3
Orange,Precinct 15,U.S. Senate,,DEM,Royce West,2,1,0,1
Orange,Precinct 16,U.S. Senate,,DEM,Royce West,2,2,0,0
Orange,Precinct 17,U.S. Senate,,DEM,Royce West,4,3,0,1
Orange,Precinct 18,U.S. Senate,,DEM,Royce West,2,1,0,1
Orange,Precinct 19,U.S. Senate,,DEM,Royce West,4,1,0,3
Orange,Precinct 20,U.S. Senate,,DEM,Royce West,1,0,0,1
Orange,Precinct 21,U.S. Senate,,DEM,Royce West,0,0,0,0
Orange,Precinct 22,U.S. Senate,,DEM,Royce West,4,2,2,0
Orange,Precinct 23,U.S. Senate,,DEM,Royce West,4,3,1,0
Orange,Precinct 24,U.S. Senate,,DEM,Royce West,3,1,0,2
Orange,Precinct 25,U.S. Senate,,DEM,Royce West,3,2,0,1
Orange,Precinct 26,U.S. Senate,,DEM,Royce West,6,6,0,0
Orange,Precinct 27,U.S. Senate,,DEM,Royce West,5,2,0,3
Orange,Precinct 28,U.S. Senate,,DEM,Royce West,7,3,0,4
Orange,Precinct 29,U.S. Senate,,DEM,Royce West,1,0,1,0
Orange,Precinct 30,U.S. Senate,,DEM,Royce West,1,1,0,0
Orange,Precinct 31,U.S. Senate,,DEM,Royce West,8,1,2,5
Orange,Precinct 32,U.S. Senate,,DEM,Royce West,3,2,0,1
Orange,Precinct 33,U.S. Senate,,DEM,Royce West,2,2,0,0
Orange,Precinct 34,U.S. Senate,,DEM,Royce West,2,1,0,1
Orange,Precinct 1,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Orange,Precinct 2,U.S. Senate,,DEM,D. R. Hunter,7,5,0,2
Orange,Precinct 3,U.S. Senate,,DEM,D. R. Hunter,12,10,2,0
Orange,Precinct 4,U.S. Senate,,DEM,D. R. Hunter,7,7,0,0
Orange,Precinct 5,U.S. Senate,,DEM,D. R. Hunter,8,3,2,3
Orange,Precinct 6,U.S. Senate,,DEM,D. R. Hunter,3,3,0,0
Orange,Precinct 7,U.S. Senate,,DEM,D. R. Hunter,3,3,0,0
Orange,Precinct 8,U.S. Senate,,DEM,D. R. Hunter,2,1,0,1
Orange,Precinct 9,U.S. Senate,,DEM,D. R. Hunter,3,1,0,2
Orange,Precinct 10,U.S. Senate,,DEM,D. R. Hunter,2,2,0,0
Orange,Precinct 11,U.S. Senate,,DEM,D. R. Hunter,1,0,0,1
Orange,Precinct 12,U.S. Senate,,DEM,D. R. Hunter,2,2,0,0
Orange,Precinct 13,U.S. Senate,,DEM,D. R. Hunter,3,3,0,0
Orange,Precinct 14,U.S. Senate,,DEM,D. R. Hunter,3,2,1,0
Orange,Precinct 15,U.S. Senate,,DEM,D. R. Hunter,1,0,0,1
Orange,Precinct 16,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Orange,Precinct 17,U.S. Senate,,DEM,D. R. Hunter,1,0,1,0
Orange,Precinct 18,U.S. Senate,,DEM,D. R. Hunter,5,3,0,2
Orange,Precinct 19,U.S. Senate,,DEM,D. R. Hunter,2,0,1,1
Orange,Precinct 20,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Orange,Precinct 21,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Orange,Precinct 22,U.S. Senate,,DEM,D. R. Hunter,1,0,0,1
Orange,Precinct 23,U.S. Senate,,DEM,D. R. Hunter,5,1,0,4
Orange,Precinct 24,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Orange,Precinct 25,U.S. Senate,,DEM,D. R. Hunter,2,0,2,0
Orange,Precinct 26,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Orange,Precinct 27,U.S. Senate,,DEM,D. R. Hunter,8,2,2,4
Orange,Precinct 28,U.S. Senate,,DEM,D. R. Hunter,2,0,1,1
Orange,Precinct 29,U.S. Senate,,DEM,D. R. Hunter,2,1,0,1
Orange,Precinct 30,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Orange,Precinct 31,U.S. Senate,,DEM,D. R. Hunter,4,2,1,1
Orange,Precinct 32,U.S. Senate,,DEM,D. R. Hunter,3,1,1,1
Orange,Precinct 33,U.S. Senate,,DEM,D. R. Hunter,1,1,0,0
Orange,Precinct 34,U.S. Senate,,DEM,D. R. Hunter,1,1,0,0
Orange,Precinct 1,U.S. Senate,,DEM,Chris Bell,3,2,1,0
Orange,Precinct 2,U.S. Senate,,DEM,Chris Bell,12,7,2,3
Orange,Precinct 3,U.S. Senate,,DEM,Chris Bell,29,17,6,6
Orange,Precinct 4,U.S. Senate,,DEM,Chris Bell,2,0,0,2
Orange,Precinct 5,U.S. Senate,,DEM,Chris Bell,17,11,2,4
Orange,Precinct 6,U.S. Senate,,DEM,Chris Bell,16,10,3,3
Orange,Precinct 7,U.S. Senate,,DEM,Chris Bell,18,5,4,9
Orange,Precinct 8,U.S. Senate,,DEM,Chris Bell,15,9,4,2
Orange,Precinct 9,U.S. Senate,,DEM,Chris Bell,16,10,0,6
Orange,Precinct 10,U.S. Senate,,DEM,Chris Bell,4,3,0,1
Orange,Precinct 11,U.S. Senate,,DEM,Chris Bell,2,1,0,1
Orange,Precinct 12,U.S. Senate,,DEM,Chris Bell,16,2,3,11
Orange,Precinct 13,U.S. Senate,,DEM,Chris Bell,12,6,2,4
Orange,Precinct 14,U.S. Senate,,DEM,Chris Bell,18,11,2,5
Orange,Precinct 15,U.S. Senate,,DEM,Chris Bell,13,10,0,3
Orange,Precinct 16,U.S. Senate,,DEM,Chris Bell,10,1,4,5
Orange,Precinct 17,U.S. Senate,,DEM,Chris Bell,13,11,1,1
Orange,Precinct 18,U.S. Senate,,DEM,Chris Bell,17,4,0,13
Orange,Precinct 19,U.S. Senate,,DEM,Chris Bell,5,3,0,2
Orange,Precinct 20,U.S. Senate,,DEM,Chris Bell,5,2,2,1
Orange,Precinct 21,U.S. Senate,,DEM,Chris Bell,2,1,0,1
Orange,Precinct 22,U.S. Senate,,DEM,Chris Bell,10,3,4,3
Orange,Precinct 23,U.S. Senate,,DEM,Chris Bell,19,9,5,5
Orange,Precinct 24,U.S. Senate,,DEM,Chris Bell,7,4,1,2
Orange,Precinct 25,U.S. Senate,,DEM,Chris Bell,12,6,3,3
Orange,Precinct 26,U.S. Senate,,DEM,Chris Bell,18,8,4,6
Orange,Precinct 27,U.S. Senate,,DEM,Chris Bell,8,5,1,2
Orange,Precinct 28,U.S. Senate,,DEM,Chris Bell,19,7,3,9
Orange,Precinct 29,U.S. Senate,,DEM,Chris Bell,8,6,1,1
Orange,Precinct 30,U.S. Senate,,DEM,Chris Bell,6,4,2,0
Orange,Precinct 31,U.S. Senate,,DEM,Chris Bell,10,6,1,3
Orange,Precinct 32,U.S. Senate,,DEM,Chris Bell,13,7,1,5
Orange,Precinct 33,U.S. Senate,,DEM,Chris Bell,5,2,1,2
Orange,Precinct 34,U.S. Senate,,DEM,Chris Bell,14,8,1,5
Orange,Precinct 1,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Orange,Precinct 2,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,7,3,1,3
Orange,Precinct 3,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,8,5,2,1
Orange,Precinct 4,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Orange,Precinct 5,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,9,6,0,3
Orange,Precinct 6,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,4,2,1,1
Orange,Precinct 7,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,8,1,3,4
Orange,Precinct 8,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,5,3,2,0
Orange,Precinct 9,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,5,5,0,0
Orange,Precinct 10,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,1,0,1
Orange,Precinct 11,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,5,4,1,0
Orange,Precinct 12,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,8,3,4,1
Orange,Precinct 13,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,5,1,0,4
Orange,Precinct 14,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,21,11,3,7
Orange,Precinct 15,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,3,1,1,1
Orange,Precinct 16,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,4,2,1,1
Orange,Precinct 17,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,1,0,1
Orange,Precinct 18,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,5,2,0,3
Orange,Precinct 19,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,4,3,0,1
Orange,Precinct 20,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,3,2,0,1
Orange,Precinct 21,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,1,0,1
Orange,Precinct 22,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,5,1,0,4
Orange,Precinct 23,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,6,6,0,0
Orange,Precinct 24,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,1,1,0
Orange,Precinct 25,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,10,4,2,4
Orange,Precinct 26,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,4,2,1,1
Orange,Precinct 27,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,4,2,0,2
Orange,Precinct 28,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,6,3,0,3
Orange,Precinct 29,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,2,0,0
Orange,Precinct 30,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,1,0,0
Orange,Precinct 31,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,14,8,2,4
Orange,Precinct 32,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,7,6,0,1
Orange,Precinct 33,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,0,0,2
Orange,Precinct 34,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,5,3,0,2
Orange,Precinct 1,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Orange,Precinct 2,U.S. Senate,,DEM,Jack Daniel Foster Jr.,3,1,0,2
Orange,Precinct 3,U.S. Senate,,DEM,Jack Daniel Foster Jr.,6,6,0,0
Orange,Precinct 4,U.S. Senate,,DEM,Jack Daniel Foster Jr.,4,3,0,1
Orange,Precinct 5,U.S. Senate,,DEM,Jack Daniel Foster Jr.,3,3,0,0
Orange,Precinct 6,U.S. Senate,,DEM,Jack Daniel Foster Jr.,5,1,3,1
Orange,Precinct 7,U.S. Senate,,DEM,Jack Daniel Foster Jr.,3,2,0,1
Orange,Precinct 8,U.S. Senate,,DEM,Jack Daniel Foster Jr.,3,2,0,1
Orange,Precinct 9,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Orange,Precinct 10,U.S. Senate,,DEM,Jack Daniel Foster Jr.,2,1,0,1
Orange,Precinct 11,U.S. Senate,,DEM,Jack Daniel Foster Jr.,1,1,0,0
Orange,Precinct 12,U.S. Senate,,DEM,Jack Daniel Foster Jr.,3,1,1,1
Orange,Precinct 13,U.S. Senate,,DEM,Jack Daniel Foster Jr.,5,1,1,3
Orange,Precinct 14,U.S. Senate,,DEM,Jack Daniel Foster Jr.,4,2,1,1
Orange,Precinct 15,U.S. Senate,,DEM,Jack Daniel Foster Jr.,3,2,1,0
Orange,Precinct 16,U.S. Senate,,DEM,Jack Daniel Foster Jr.,3,3,0,0
Orange,Precinct 17,U.S. Senate,,DEM,Jack Daniel Foster Jr.,2,0,0,2
Orange,Precinct 18,U.S. Senate,,DEM,Jack Daniel Foster Jr.,2,1,0,1
Orange,Precinct 19,U.S. Senate,,DEM,Jack Daniel Foster Jr.,4,3,0,1
Orange,Precinct 20,U.S. Senate,,DEM,Jack Daniel Foster Jr.,1,1,0,0
Orange,Precinct 21,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Orange,Precinct 22,U.S. Senate,,DEM,Jack Daniel Foster Jr.,1,0,1,0
Orange,Precinct 23,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Orange,Precinct 24,U.S. Senate,,DEM,Jack Daniel Foster Jr.,4,3,1,0
Orange,Precinct 25,U.S. Senate,,DEM,Jack Daniel Foster Jr.,3,2,0,1
Orange,Precinct 26,U.S. Senate,,DEM,Jack Daniel Foster Jr.,3,0,0,3
Orange,Precinct 27,U.S. Senate,,DEM,Jack Daniel Foster Jr.,4,3,0,1
Orange,Precinct 28,U.S. Senate,,DEM,Jack Daniel Foster Jr.,1,1,0,0
Orange,Precinct 29,U.S. Senate,,DEM,Jack Daniel Foster Jr.,1,0,0,1
Orange,Precinct 30,U.S. Senate,,DEM,Jack Daniel Foster Jr.,4,2,1,1
Orange,Precinct 31,U.S. Senate,,DEM,Jack Daniel Foster Jr.,4,3,0,1
Orange,Precinct 32,U.S. Senate,,DEM,Jack Daniel Foster Jr.,1,1,0,0
Orange,Precinct 33,U.S. Senate,,DEM,Jack Daniel Foster Jr.,1,1,0,0
Orange,Precinct 34,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Orange,Precinct 1,U.S. Senate,,DEM,Mary (MJ) Hegar,3,2,1,0
Orange,Precinct 2,U.S. Senate,,DEM,Mary (MJ) Hegar,19,4,3,12
Orange,Precinct 3,U.S. Senate,,DEM,Mary (MJ) Hegar,6,2,0,4
Orange,Precinct 4,U.S. Senate,,DEM,Mary (MJ) Hegar,2,2,0,0
