county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Wichita,Precinct 101,"United States Representative, District 13",,DEM,Greg Sagan,0,1,2,3
Wichita,Precinct 101,"United States Representative, District 13",,DEM,Ballots Cast,0,4,9,13
Wichita,Precinct 101,"United States Representative, District 13",,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,"United States Representative, District 13",,DEM,Under Votes:,0,1,1,2
Wichita,Precinct 101,Railroad Commissioner,,DEM,Kelly Stone,0,1,1,2
Wichita,Precinct 101,Railroad Commissioner,,DEM,Mark Watson,0,1,3,4
Wichita,Precinct 101,Railroad Commissioner,,DEM,Chrysta Castañeda,0,1,0,1
Wichita,Precinct 101,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,2,5,7
Wichita,Precinct 101,Railroad Commissioner,,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,Railroad Commissioner,,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,Railroad Commissioner,,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,0,3,3,6
Wichita,Precinct 101,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,0,2,6,8
Wichita,Precinct 101,"Chief Justice, Supreme Court",,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,"Chief Justice, Supreme Court",,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,"Chief Justice, Supreme Court",,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,0,3,6,9
Wichita,Precinct 101,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,0,2,3,5
Wichita,Precinct 101,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,0,4,8,12
Wichita,Precinct 101,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,0,1,1,2
Wichita,Precinct 101,"Justice, Supreme Court, Place 7",,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,"Justice, Supreme Court, Place 7",,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,"Justice, Supreme Court, Place 7",,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,0,2,6,8
Wichita,Precinct 101,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,0,3,3,6
Wichita,Precinct 101,"Justice, Supreme Court, Place 8",,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,"Justice, Supreme Court, Place 8",,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,"Justice, Supreme Court, Place 8",,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,0,1,0,1
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,0,1,2,3
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,0,3,7,10
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,0,3,5,8
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,0,2,4,6
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 4",,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,0,4,9,13
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 9",,DEM,Ballots Cast,0,4,9,13
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes:,0,1,1,2
Wichita,Precinct 101,"Member, State Board of Education, District 15",,DEM,John Betancourt,0,4,9,13
Wichita,Precinct 101,"Member, State Board of Education, District 15",,DEM,Ballots Cast,0,4,9,13
Wichita,Precinct 101,"Member, State Board of Education, District 15",,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,"Member, State Board of Education, District 15",,DEM,Under Votes:,0,1,1,2
Wichita,Precinct 101,"Justice, 2nd Court of Appeals District, Place 6",,DEM,Delonia A. Watson,0,4,9,13
Wichita,Precinct 101,"Justice, 2nd Court of Appeals District, Place 6",,DEM,Ballots Cast,0,4,9,13
Wichita,Precinct 101,"Justice, 2nd Court of Appeals District, Place 6",,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,"Justice, 2nd Court of Appeals District, Place 6",,DEM,Under Votes:,0,1,1,2
Wichita,Precinct 101,County Chair,,DEM,Janel Ponder Smith,0,4,9,13
Wichita,Precinct 101,County Chair,,DEM,Ballots Cast,0,4,9,13
Wichita,Precinct 101,County Chair,,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,County Chair,,DEM,Under Votes:,0,1,1,2
Wichita,Precinct 101,State of Texas Democrat Proposition 1,,DEM,Yes,0,3,8,11
Wichita,Precinct 101,State of Texas Democrat Proposition 1,,DEM,No,0,2,1,3
Wichita,Precinct 101,State of Texas Democrat Proposition 1,,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,State of Texas Democrat Proposition 1,,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,State of Texas Democrat Proposition 1,,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,State of Texas Democrat Proposition 2,,DEM,Yes,0,4,9,13
Wichita,Precinct 101,State of Texas Democrat Proposition 2,,DEM,No,0,1,0,1
Wichita,Precinct 101,State of Texas Democrat Proposition 2,,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,State of Texas Democrat Proposition 2,,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,State of Texas Democrat Proposition 2,,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,State of Texas Democrat Proposition 3,,DEM,Yes,0,3,9,12
Wichita,Precinct 101,State of Texas Democrat Proposition 3,,DEM,No,0,2,0,2
Wichita,Precinct 101,State of Texas Democrat Proposition 3,,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,State of Texas Democrat Proposition 3,,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,State of Texas Democrat Proposition 3,,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,State of Texas Democrat Proposition 4,,DEM,Yes,0,3,9,12
Wichita,Precinct 101,State of Texas Democrat Proposition 4,,DEM,No,0,2,0,2
Wichita,Precinct 101,State of Texas Democrat Proposition 4,,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,State of Texas Democrat Proposition 4,,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,State of Texas Democrat Proposition 4,,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,State of Texas Democrat Proposition 5,,DEM,Yes,0,3,9,12
Wichita,Precinct 101,State of Texas Democrat Proposition 5,,DEM,No,0,2,0,2
Wichita,Precinct 101,State of Texas Democrat Proposition 5,,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,State of Texas Democrat Proposition 5,,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,State of Texas Democrat Proposition 5,,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,State of Texas Democrat Proposition 6,,DEM,Yes,0,4,9,13
Wichita,Precinct 101,State of Texas Democrat Proposition 6,,DEM,No,0,1,0,1
Wichita,Precinct 101,State of Texas Democrat Proposition 6,,DEM,Ballots Cast,0,5,9,14
Wichita,Precinct 101,State of Texas Democrat Proposition 6,,DEM,Over Votes:,0,0,0,0
Wichita,Precinct 101,State of Texas Democrat Proposition 6,,DEM,Under Votes:,0,0,1,1
Wichita,Precinct 101,State of Texas Democrat Proposition 7,,DEM,Yes,0,3,8,11
