county,precinct,office,district,candidate,party,absentee,early_voting,election day,votes
Shackelford,Precinct 406,President,,Donald J. Trump,REP,6,39,44,89
Shackelford,Precinct 406,President,,Zoltan G. Istvan,REP,0,0,0,0
Shackelford,Precinct 406,President,,Bob Ely,REP,0,0,0,0
Shackelford,Precinct 406,President,,Joe Walsh,REP,0,0,0,0
Shackelford,Precinct 406,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Shackelford,Precinct 406,President,,Matthew John Matern,REP,0,0,1,1
Shackelford,Precinct 406,President,,Bill Weld,REP,0,0,0,0
Shackelford,Precinct 406,President,,Uncommitted,REP,0,0,2,2
Shackelford,Precinct 406,U.S. Senate,,John Cornyn,REP,6,25,37,68
Shackelford,Precinct 406,U.S. Senate,,John Anthony Castro,REP,0,3,2,5
Shackelford,Precinct 406,U.S. Senate,,Dwayne Stovall,REP,0,8,6,14
Shackelford,Precinct 406,U.S. Senate,,Mark Yancey,REP,0,0,0,0
Shackelford,Precinct 406,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0
Shackelford,Precinct 406,U.S. House,19,Jodey C. Arrington,REP,6,37,41,84
Shackelford,Precinct 406,U.S. House,19,Vance W. Boyd,REP,0,2,3,5
Shackelford,Precinct 406,Railroad Commissioner,,"James ""Jim"" Wright",REP,6,24,33,63
Shackelford,Precinct 406,Railroad Commissioner,,Ryan Sitton,REP,0,14,8,22
Shackelford,Precinct 406,State Senate,28,Charles Perry,REP,5,31,43,79
Shackelford,Precinct 406,State House,60,Glenn Rogers,REP,3,25,26,54
Shackelford,Precinct 406,State House,60,Christopher M. Perricone,REP,0,0,1,1
Shackelford,Precinct 406,State House,60,Kellye Sorelle,REP,2,1,1,4
Shackelford,Precinct 406,State House,60,Jon Francis,REP,1,11,16,28
Shackelford,Precinct 406,President,,Michael R. Bloomberg,DEM,0,0,1,1
Shackelford,Precinct 406,President,,Cory Booker,DEM,0,0,0,0
Shackelford,Precinct 406,President,,Michael Bennet,DEM,0,0,0,0
Shackelford,Precinct 406,President,,Julian Castro,DEM,0,0,0,0
Shackelford,Precinct 406,President,,Bernie Sanders,DEM,0,0,1,1
Shackelford,Precinct 406,President,,Deval Patrick,DEM,0,0,0,0
Shackelford,Precinct 406,President,,Pete Buttigieg,DEM,2,0,0,2
Shackelford,Precinct 406,President,,Amy Klobuchar,DEM,0,2,0,2
Shackelford,Precinct 406,President,,Tulsi Gabbard,DEM,0,0,0,0
Shackelford,Precinct 406,President,,Elizabeth Warren,DEM,0,0,0,0
Shackelford,Precinct 406,President,,Tom Steyer,DEM,0,0,1,1
Shackelford,Precinct 406,President,,Marianne Williamson,DEM,0,0,0,0
Shackelford,Precinct 406,President,,Joseph R. Biden,DEM,0,0,2,2
Shackelford,Precinct 406,President,,Robby Wells,DEM,0,0,0,0
Shackelford,Precinct 406,President,,Andrew Yang,DEM,0,0,0,0
Shackelford,Precinct 406,President,,John K. Delaney,DEM,0,0,0,0
Shackelford,Precinct 406,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0,0
Shackelford,Precinct 406,U.S. Senate,,Chris Bell,DEM,0,0,2,2
Shackelford,Precinct 406,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Shackelford,Precinct 406,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0,0
Shackelford,Precinct 406,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,2,0,0,2
Shackelford,Precinct 406,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Shackelford,Precinct 406,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Shackelford,Precinct 406,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,1,1,2
Shackelford,Precinct 406,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0
Shackelford,Precinct 406,U.S. Senate,,Royce West,DEM,0,0,0,0
Shackelford,Precinct 406,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Shackelford,Precinct 406,U.S. Senate,,Michael Cooper,DEM,0,0,0,0
Shackelford,Precinct 406,U.S. Senate,,Amanda K. Edwards,DEM,0,1,1,2
Shackelford,Precinct 406,U.S. House,19,Tom Watson,DEM,1,2,4,7
Shackelford,Precinct 406,Railroad Commissioner,,Kelly Stone,DEM,0,1,0,1
Shackelford,Precinct 406,Railroad Commissioner,,Chrysta Castaneda,DEM,2,0,2,4
Shackelford,Precinct 406,Railroad Commissioner,,Mark Watson,DEM,0,0,1,1
Shackelford,Precinct 406,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,1,1,2
