county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional,limited
Kleberg,Precinct 32,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 32,Railroad Commissioner,,,Under Votes,23,4,16,3,0,0
Kleberg,Precinct 32,State Senate,27,REP,Vanessa Tijerina,289,43,234,12,0,0
Kleberg,Precinct 32,State Senate,27,DEM,Eddie Lucio Jr.,388,79,252,53,4,0
Kleberg,Precinct 32,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 32,State Senate,27,,Under Votes,32,4,21,5,2,0
Kleberg,Precinct 32,State Representative,43,REP,J M Lozano,522,98,389,31,4,0
Kleberg,Precinct 32,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 32,State Representative,43,,Under Votes,187,28,118,39,2,0
Kleberg,Precinct 33/34,Registered Voters,,,,1271,,,,,
Kleberg,Precinct 33/34,Ballots Cast,,,,876,297,503,74,2,0
Kleberg,Precinct 33/34,President,,REP,Donald J. Trump,585,201,349,34,1,0
Kleberg,Precinct 33/34,President,,DEM,Joseph R. Biden,277,87,152,37,1,0
Kleberg,Precinct 33/34,President,,LIB,Jo Jorgensen,5,3,0,2,0,0
Kleberg,Precinct 33/34,President,,GRN,Howie Hawkins,1,0,1,0,0,0
Kleberg,Precinct 33/34,President,,,Over Votes,2,1,0,1,0,0
Kleberg,Precinct 33/34,President,,,Under Votes,6,5,1,0,0,0
Kleberg,Precinct 33/34,U.S. Senate,,REP,John Cornyn,566,187,342,36,1,0
Kleberg,Precinct 33/34,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",278,92,149,36,1,0
Kleberg,Precinct 33/34,U.S. Senate,,LIB,Kerry Douglas McKennon,12,6,4,2,0,0
Kleberg,Precinct 33/34,U.S. Senate,,GRN,David B. Collins,2,1,1,0,0,0
Kleberg,Precinct 33/34,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 33/34,U.S. Senate,,,Under Votes,18,11,7,0,0,0
Kleberg,Precinct 33/34,U.S. House,34,REP,Rey Gonzalez,558,181,344,32,1,0
Kleberg,Precinct 33/34,U.S. House,34,DEM,Filemon B. Vela,284,95,150,38,1,0
Kleberg,Precinct 33/34,U.S. House,34,LIB,Anthony Cristo,7,4,1,2,0,0
Kleberg,Precinct 33/34,U.S. House,34,IND,Chris B. Royal,9,4,4,1,0,0
Kleberg,Precinct 33/34,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 33/34,U.S. House,34,,Under Votes,18,13,4,1,0,0
Kleberg,Precinct 33/34,Railroad Commissioner,,REP,"James ""Jim"" Wright",552,182,332,37,1,0
Kleberg,Precinct 33/34,Railroad Commissioner,,DEM,Chrysta Castaneda,285,91,158,35,1,0
Kleberg,Precinct 33/34,Railroad Commissioner,,LIB,Matt Sterett,8,5,2,1,0,0
Kleberg,Precinct 33/34,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",7,4,2,1,0,0
Kleberg,Precinct 33/34,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 33/34,Railroad Commissioner,,,Under Votes,24,15,9,0,0,0
Kleberg,Precinct 33/34,State Senate,27,REP,Vanessa Tijerina,491,155,303,32,1,0
Kleberg,Precinct 33/34,State Senate,27,DEM,Eddie Lucio Jr.,342,124,180,37,1,0
Kleberg,Precinct 33/34,State Senate,27,,Over Votes,1,0,0,1,0,0
Kleberg,Precinct 33/34,State Senate,27,,Under Votes,42,18,20,4,0,0
Kleberg,Precinct 33/34,State Representative,43,REP,J M Lozano,681,236,390,54,1,0
Kleberg,Precinct 33/34,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 33/34,State Representative,43,,Under Votes,195,61,113,20,1,0
Kleberg,Precinct 35,Registered Voters,,,,1143,,,,,
Kleberg,Precinct 35,Ballots Cast,,,,705,183,451,71,0,0
Kleberg,Precinct 35,President,,REP,Donald J. Trump,429,124,292,13,0,0
Kleberg,Precinct 35,President,,DEM,Joseph R. Biden,268,55,155,58,0,0
Kleberg,Precinct 35,President,,LIB,Jo Jorgensen,2,1,1,0,0,0
Kleberg,Precinct 35,President,,GRN,Howie Hawkins,2,1,1,0,0,0
Kleberg,Precinct 35,President,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 35,President,,,Under Votes,3,1,2,0,0,0
Kleberg,Precinct 35,U.S. Senate,,REP,John Cornyn,421,118,288,15,0,0
Kleberg,Precinct 35,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",256,56,145,55,0,0
Kleberg,Precinct 35,U.S. Senate,,LIB,Kerry Douglas McKennon,5,1,4,0,0,0
Kleberg,Precinct 35,U.S. Senate,,GRN,David B. Collins,2,0,2,0,0,0
Kleberg,Precinct 35,U.S. Senate,,,Over Votes,2,0,1,1,0,0
Kleberg,Precinct 35,U.S. Senate,,,Under Votes,19,8,11,0,0,0
Kleberg,Precinct 35,U.S. House,34,REP,Rey Gonzalez,379,101,266,12,0,0
Kleberg,Precinct 35,U.S. House,34,DEM,Filemon B. Vela,287,69,159,59,0,0
Kleberg,Precinct 35,U.S. House,34,LIB,Anthony Cristo,3,0,3,0,0,0
Kleberg,Precinct 35,U.S. House,34,IND,Chris B. Royal,8,3,5,0,0,0
Kleberg,Precinct 35,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 35,U.S. House,34,,Under Votes,28,10,18,0,0,0
Kleberg,Precinct 35,Railroad Commissioner,,REP,"James ""Jim"" Wright",397,105,277,15,0,0
Kleberg,Precinct 35,Railroad Commissioner,,DEM,Chrysta Castaneda,266,64,147,55,0,0
Kleberg,Precinct 35,Railroad Commissioner,,LIB,Matt Sterett,9,1,8,0,0,0
Kleberg,Precinct 35,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",3,2,1,0,0,0
Kleberg,Precinct 35,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 35,Railroad Commissioner,,,Under Votes,30,11,18,1,0,0
Kleberg,Precinct 35,State Senate,27,REP,Vanessa Tijerina,333,91,229,13,0,0
Kleberg,Precinct 35,State Senate,27,DEM,Eddie Lucio Jr.,334,83,199,52,0,0
Kleberg,Precinct 35,State Senate,27,,Over Votes,1,0,0,1,0,0
Kleberg,Precinct 35,State Senate,27,,Under Votes,37,9,23,5,0,0
Kleberg,Precinct 35,State Representative,43,REP,J M Lozano,545,145,360,40,0,0
Kleberg,Precinct 35,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 35,State Representative,43,,Under Votes,160,38,91,31,0,0
Kleberg,Precinct 41,Registered Voters,,,,563,,,,,
Kleberg,Precinct 41,Ballots Cast,,,,286,61,151,44,0,30
Kleberg,Precinct 41,President,,REP,Donald J. Trump,100,23,58,3,0,16
Kleberg,Precinct 41,President,,DEM,Joseph R. Biden,180,35,90,41,0,14
Kleberg,Precinct 41,President,,LIB,Jo Jorgensen,2,0,2,0,0,0
Kleberg,Precinct 41,President,,GRN,Howie Hawkins,1,1,0,0,0,0
Kleberg,Precinct 41,President,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 41,President,,,Under Votes,2,2,0,0,0,0
Kleberg,Precinct 41,U.S. Senate,,REP,John Cornyn,93,20,53,7,0,13
Kleberg,Precinct 41,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",172,34,88,37,0,13
Kleberg,Precinct 41,U.S. Senate,,LIB,Kerry Douglas McKennon,2,1,0,0,0,1
Kleberg,Precinct 41,U.S. Senate,,GRN,David B. Collins,3,1,2,0,0,0
Kleberg,Precinct 41,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 41,U.S. Senate,,,Under Votes,16,5,8,0,0,3
Kleberg,Precinct 41,U.S. House,34,REP,Rey Gonzalez,79,18,48,2,0,11
Kleberg,Precinct 41,U.S. House,34,DEM,Filemon B. Vela,177,35,92,42,0,0
Kleberg,Precinct 41,U.S. House,34,LIB,Anthony Cristo,3,3,0,0,0,0
Kleberg,Precinct 41,U.S. House,34,IND,Chris B. Royal,1,1,0,0,0,0
Kleberg,Precinct 41,U.S. House,34,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 41,U.S. House,34,,Under Votes,25,4,10,0,0,11
Kleberg,Precinct 41,Railroad Commissioner,,REP,"James ""Jim"" Wright",81,20,48,2,0,11
Kleberg,Precinct 41,Railroad Commissioner,,DEM,Chrysta Castaneda,177,36,90,39,0,12
Kleberg,Precinct 41,Railroad Commissioner,,LIB,Matt Sterett,1,1,0,0,0,0
Kleberg,Precinct 41,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",5,0,3,0,0,2
Kleberg,Precinct 41,Railroad Commissioner,,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 41,Railroad Commissioner,,,Under Votes,21,4,9,3,0,5
Kleberg,Precinct 41,State Senate,27,REP,Vanessa Tijerina,77,23,48,3,0,3
Kleberg,Precinct 41,State Senate,27,DEM,Eddie Lucio Jr.,167,34,90,40,0,3
Kleberg,Precinct 41,State Senate,27,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 41,State Senate,27,,Under Votes,41,4,12,1,0,24
Kleberg,Precinct 41,State Representative,43,REP,J M Lozano,167,44,98,22,0,3
Kleberg,Precinct 41,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 41,State Representative,43,,Under Votes,119,17,53,22,0,27
Kleberg,Precinct 42,Registered Voters,,,,935,,,,,
Kleberg,Precinct 42,Ballots Cast,,,,461,96,289,75,0,1
Kleberg,Precinct 42,President,,REP,Donald J. Trump,162,42,108,12,0,0
Kleberg,Precinct 42,President,,DEM,Joseph R. Biden,287,48,175,63,0,1
Kleberg,Precinct 42,President,,LIB,Jo Jorgensen,4,3,1,0,0,0
Kleberg,Precinct 42,President,,GRN,Howie Hawkins,0,0,0,0,0,0
Kleberg,Precinct 42,President,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 42,President,,,Under Votes,8,3,5,0,0,0
Kleberg,Precinct 42,U.S. Senate,,REP,John Cornyn,138,35,89,14,0,0
Kleberg,Precinct 42,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",274,48,167,58,0,1
Kleberg,Precinct 42,U.S. Senate,,LIB,Kerry Douglas McKennon,8,4,4,0,0,0
Kleberg,Precinct 42,U.S. Senate,,GRN,David B. Collins,8,3,5,0,0,0
Kleberg,Precinct 42,U.S. Senate,,,Over Votes,1,0,0,1,0,0
Kleberg,Precinct 42,U.S. Senate,,,Under Votes,31,6,23,2,0,0
Kleberg,Precinct 42,U.S. House,34,REP,Rey Gonzalez,131,28,95,8,0,0
Kleberg,Precinct 42,U.S. House,34,DEM,Filemon B. Vela,289,56,168,64,0,1
Kleberg,Precinct 42,U.S. House,34,LIB,Anthony Cristo,5,3,1,1,0,0
Kleberg,Precinct 42,U.S. House,34,IND,Chris B. Royal,3,1,2,0,0,0
Kleberg,Precinct 42,U.S. House,34,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 42,U.S. House,34,,Under Votes,32,8,22,2,0,0
Kleberg,Precinct 42,Railroad Commissioner,,REP,"James ""Jim"" Wright",128,36,80,12,0,0
Kleberg,Precinct 42,Railroad Commissioner,,DEM,Chrysta Castaneda,289,52,178,58,0,1
Kleberg,Precinct 42,Railroad Commissioner,,LIB,Matt Sterett,6,1,3,2,0,0
Kleberg,Precinct 42,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,0,2,0,0,0
Kleberg,Precinct 42,Railroad Commissioner,,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 42,Railroad Commissioner,,,Under Votes,35,7,25,3,0,0
Kleberg,Precinct 42,State Senate,27,REP,Vanessa Tijerina,124,30,84,10,0,0
Kleberg,Precinct 42,State Senate,27,DEM,Eddie Lucio Jr.,297,58,178,61,0,0
Kleberg,Precinct 42,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 42,State Senate,27,,Under Votes,40,8,27,4,0,1
Kleberg,Precinct 42,State Representative,43,REP,J M Lozano,296,69,187,40,0,0
Kleberg,Precinct 42,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 42,State Representative,43,,Under Votes,165,27,102,35,0,1
Kleberg,Precinct 43,Registered Voters,,,,1564,,,,,
Kleberg,Precinct 43,Ballots Cast,,,,899,126,617,126,2,28
Kleberg,Precinct 43,President,,REP,Donald J. Trump,404,75,282,28,1,18
Kleberg,Precinct 43,President,,DEM,Joseph R. Biden,478,48,321,98,1,10
Kleberg,Precinct 43,President,,LIB,Jo Jorgensen,9,1,8,0,0,0
Kleberg,Precinct 43,President,,GRN,Howie Hawkins,1,0,1,0,0,0
Kleberg,Precinct 43,President,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 43,President,,,Under Votes,7,2,5,0,0,0
Kleberg,Precinct 43,U.S. Senate,,REP,John Cornyn,378,65,266,30,1,16
Kleberg,Precinct 43,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",451,47,299,95,1,9
Kleberg,Precinct 43,U.S. Senate,,LIB,Kerry Douglas McKennon,26,3,20,1,0,2
Kleberg,Precinct 43,U.S. Senate,,GRN,David B. Collins,4,0,4,0,0,0
Kleberg,Precinct 43,U.S. Senate,,,Over Votes,1,1,0,0,0,0
Kleberg,Precinct 43,U.S. Senate,,,Under Votes,39,10,28,0,0,1
Kleberg,Precinct 43,U.S. House,34,REP,Rey Gonzalez,359,63,256,29,1,10
Kleberg,Precinct 43,U.S. House,34,DEM,Filemon B. Vela,457,48,311,92,1,5
Kleberg,Precinct 43,U.S. House,34,LIB,Anthony Cristo,19,3,14,1,0,1
Kleberg,Precinct 43,U.S. House,34,IND,Chris B. Royal,12,2,8,2,0,0
Kleberg,Precinct 43,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 43,U.S. House,34,,Under Votes,52,10,28,2,0,12
Kleberg,Precinct 43,Railroad Commissioner,,REP,"James ""Jim"" Wright",362,65,251,30,1,15
Kleberg,Precinct 43,Railroad Commissioner,,DEM,Chrysta Castaneda,456,42,315,91,1,7
Kleberg,Precinct 43,Railroad Commissioner,,LIB,Matt Sterett,24,4,14,2,0,4
Kleberg,Precinct 43,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",11,5,6,0,0,0
Kleberg,Precinct 43,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 43,Railroad Commissioner,,,Under Votes,46,10,31,3,0,2
Kleberg,Precinct 43,State Senate,27,REP,Vanessa Tijerina,326,54,238,29,1,4
Kleberg,Precinct 43,State Senate,27,DEM,Eddie Lucio Jr.,499,59,345,92,1,2
Kleberg,Precinct 43,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 43,State Senate,27,,Under Votes,74,13,34,5,0,22
Kleberg,Precinct 43,State Representative,43,REP,J M Lozano,618,101,437,76,2,2
Kleberg,Precinct 43,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 43,State Representative,43,,Under Votes,281,25,180,50,0,26
Kleberg,Precinct 44,Registered Voters,,,,555,,,,,
Kleberg,Precinct 44,Ballots Cast,,,,301,58,202,39,2,0
Kleberg,Precinct 44,President,,REP,Donald J. Trump,124,30,91,2,1,0
Kleberg,Precinct 44,President,,DEM,Joseph R. Biden,171,27,107,36,1,0
Kleberg,Precinct 44,President,,LIB,Jo Jorgensen,3,0,3,0,0,0
Kleberg,Precinct 44,President,,GRN,Howie Hawkins,1,0,1,0,0,0
Kleberg,Precinct 44,President,,,Over Votes,1,0,0,1,0,0
Kleberg,Precinct 44,President,,,Under Votes,1,1,0,0,0,0
Kleberg,Precinct 44,U.S. Senate,,REP,John Cornyn,111,26,82,2,1,0
Kleberg,Precinct 44,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",176,28,111,36,1,0
Kleberg,Precinct 44,U.S. Senate,,LIB,Kerry Douglas McKennon,5,1,4,0,0,0
Kleberg,Precinct 44,U.S. Senate,,GRN,David B. Collins,3,0,3,0,0,0
Kleberg,Precinct 44,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 44,U.S. Senate,,,Under Votes,6,3,2,1,0,0
Kleberg,Precinct 44,U.S. House,34,REP,Rey Gonzalez,111,25,85,1,0,0
Kleberg,Precinct 44,U.S. House,34,DEM,Filemon B. Vela,175,27,110,37,1,0
Kleberg,Precinct 44,U.S. House,34,LIB,Anthony Cristo,3,1,2,0,0,0
Kleberg,Precinct 44,U.S. House,34,IND,Chris B. Royal,3,1,2,0,0,0
Kleberg,Precinct 44,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 44,U.S. House,34,,Under Votes,9,4,3,1,1,0
Kleberg,Precinct 44,Railroad Commissioner,,REP,"James ""Jim"" Wright",98,19,78,1,0,0
Kleberg,Precinct 44,Railroad Commissioner,,DEM,Chrysta Castaneda,181,32,112,36,1,0
Kleberg,Precinct 44,Railroad Commissioner,,LIB,Matt Sterett,9,2,7,0,0,0
Kleberg,Precinct 44,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",3,1,2,0,0,0
Kleberg,Precinct 44,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 44,Railroad Commissioner,,,Under Votes,10,4,3,2,1,0
Kleberg,Precinct 44,State Senate,27,REP,Vanessa Tijerina,95,19,71,5,0,0
Kleberg,Precinct 44,State Senate,27,DEM,Eddie Lucio Jr.,191,36,125,29,1,0
Kleberg,Precinct 44,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 44,State Senate,27,,Under Votes,15,3,6,5,1,0
Kleberg,Precinct 44,State Representative,43,REP,J M Lozano,204,48,138,17,1,0
Kleberg,Precinct 44,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 44,State Representative,43,,Under Votes,97,10,64,22,1,0
Kleberg,Precinct 45,Registered Voters,,,,802,,,,,
Kleberg,Precinct 45,Ballots Cast,,,,475,82,268,73,2,50
Kleberg,Precinct 45,President,,REP,Donald J. Trump,146,34,77,8,1,26
Kleberg,Precinct 45,President,,DEM,Joseph R. Biden,322,48,187,62,1,24
Kleberg,Precinct 45,President,,LIB,Jo Jorgensen,2,0,2,0,0,0
Kleberg,Precinct 45,President,,GRN,Howie Hawkins,0,0,0,0,0,0
Kleberg,Precinct 45,President,,,Over Votes,2,0,0,2,0,0
Kleberg,Precinct 45,President,,,Under Votes,3,0,2,1,0,0
Kleberg,Precinct 45,U.S. Senate,,REP,John Cornyn,132,27,70,8,1,26
Kleberg,Precinct 45,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",303,42,175,63,1,22
Kleberg,Precinct 45,U.S. Senate,,LIB,Kerry Douglas McKennon,11,2,9,0,0,0
Kleberg,Precinct 45,U.S. Senate,,GRN,David B. Collins,5,3,2,0,0,0
Kleberg,Precinct 45,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 45,U.S. Senate,,,Under Votes,23,8,12,1,0,2
Kleberg,Precinct 45,U.S. House,34,REP,Rey Gonzalez,113,28,57,5,1,22
Kleberg,Precinct 45,U.S. House,34,DEM,Filemon B. Vela,321,43,189,67,1,21
Kleberg,Precinct 45,U.S. House,34,LIB,Anthony Cristo,8,2,5,0,0,1
Kleberg,Precinct 45,U.S. House,34,IND,Chris B. Royal,3,1,2,0,0,0
Kleberg,Precinct 45,U.S. House,34,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 45,U.S. House,34,,Under Votes,29,8,14,1,0,6
Kleberg,Precinct 45,Railroad Commissioner,,REP,"James ""Jim"" Wright",122,28,63,3,1,27
Kleberg,Precinct 45,Railroad Commissioner,,DEM,Chrysta Castaneda,317,47,182,67,1,20
Kleberg,Precinct 45,Railroad Commissioner,,LIB,Matt Sterett,4,1,3,0,0,0
Kleberg,Precinct 45,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,0,1,0,0,0
Kleberg,Precinct 45,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 45,Railroad Commissioner,,,Under Votes,31,6,19,3,0,3
Kleberg,Precinct 45,State Senate,27,REP,Vanessa Tijerina,101,24,63,4,1,9
Kleberg,Precinct 45,State Senate,27,DEM,Eddie Lucio Jr.,310,48,183,64,1,14
Kleberg,Precinct 45,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 45,State Senate,27,,Under Votes,64,10,22,5,0,27
Kleberg,Precinct 45,State Representative,43,REP,J M Lozano,278,55,172,44,1,6
Kleberg,Precinct 45,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 45,State Representative,43,,Under Votes,197,27,96,29,1,44
