county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Henderson,3B,Co Commissioner Pct 3,,REP,"Charles ""Chuck"" McHam",648,365,244,39
Henderson,3B,Co Commissioner Pct 3,,REP,Total Votes Cast,648,365,244,39
Henderson,3B,Constable Pct 3,,REP,David Grubbs,638,360,239,39
Henderson,3B,Constable Pct 3,,REP,Total Votes Cast,638,360,239,39
Henderson,3B,County Chair,,REP,Daniel Hunt,639,361,240,38
Henderson,3B,County Chair,,REP,Total Votes Cast,639,361,240,38
Henderson,3B,Proposition 1,,REP,Yes,586,322,230,34
Henderson,3B,Proposition 1,,REP,No,84,55,21,8
Henderson,3B,Proposition 1,,REP,Total Votes Cast,670,377,251,42
Henderson,3B,Proposition 2,,REP,Yes,577,324,215,38
Henderson,3B,Proposition 2,,REP,No,91,53,35,3
Henderson,3B,Proposition 2,,REP,Total Votes Cast,668,377,250,41
Henderson,3B,Proposition 3,,REP,Yes,636,357,239,40
Henderson,3B,Proposition 3,,REP,No,30,19,11,0
Henderson,3B,Proposition 3,,REP,Total Votes Cast,666,376,250,40
Henderson,3B,Proposition 4,,REP,Yes,652,366,245,41
Henderson,3B,Proposition 4,,REP,No,16,10,6,0
Henderson,3B,Proposition 4,,REP,Total Votes Cast,668,376,251,41
Henderson,3B,Proposition 5,,REP,Yes,627,355,232,40
Henderson,3B,Proposition 5,,REP,No,43,23,18,2
Henderson,3B,Proposition 5,,REP,Total Votes Cast,670,378,250,42
Henderson,3B,Proposition 6,,REP,Yes,642,363,237,42
Henderson,3B,Proposition 6,,REP,No,27,14,13,0
Henderson,3B,Proposition 6,,REP,Total Votes Cast,669,377,250,42
Henderson,3B,Proposition 7,,REP,Yes,667,377,248,42
Henderson,3B,Proposition 7,,REP,No,4,1,3,0
Henderson,3B,Proposition 7,,REP,Total Votes Cast,671,378,251,42
Henderson,3B,Proposition 8,,REP,Yes,662,372,248,42
Henderson,3B,Proposition 8,,REP,No,7,5,2,0
Henderson,3B,Proposition 8,,REP,Total Votes Cast,669,377,250,42
Henderson,3B,Proposition 9,,REP,Yes,640,360,239,41
Henderson,3B,Proposition 9,,REP,No,27,16,11,0
Henderson,3B,Proposition 9,,REP,Total Votes Cast,667,376,250,41
Henderson,3B,Proposition 10,,REP,Yes,624,348,234,42
Henderson,3B,Proposition 10,,REP,No,40,25,15,0
Henderson,3B,Proposition 10,,REP,Total Votes Cast,664,373,249,42
Henderson,3B,President,,DEM,Marianne Williamson,0,0,0,0
Henderson,3B,President,,DEM,Michael Bennet,0,0,0,0
Henderson,3B,President,,DEM,Deval Patrick,0,0,0,0
Henderson,3B,President,,DEM,Julian Castro,0,0,0,0
Henderson,3B,President,,DEM,Andrew Yang,0,0,0,0
Henderson,3B,President,,DEM,Pete Buttigieg,8,0,5,3
Henderson,3B,President,,DEM,Joseph R. Biden,51,37,8,6
Henderson,3B,President,,DEM,Robby Wells,0,0,0,0
Henderson,3B,President,,DEM,Michael R. Bloomberg,12,8,3,1
Henderson,3B,President,,DEM,Cory Booker,0,0,0,0
Henderson,3B,President,,DEM,Amy Klobuchar,0,0,0,0
Henderson,3B,President,,DEM,Bernie Sanders,23,15,8,0
Henderson,3B,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Henderson,3B,President,,DEM,Elizabeth Warren,0,0,0,0
Henderson,3B,President,,DEM,Tulsi Gabbard,0,0,0,0
Henderson,3B,President,,DEM,Tom Steyer,1,0,1,0
Henderson,3B,President,,DEM,John K. Delaney,1,1,0,0
Henderson,3B,President,,DEM,Total Votes Cast,96,61,25,10
Henderson,3B,US Senator,,DEM,Royce West,20,9,9,2
Henderson,3B,US Senator,,DEM,Victor Hugo Harris,6,5,1,0
Henderson,3B,US Senator,,DEM,Amanda K. Edwards,5,3,2,0
Henderson,3B,US Senator,,DEM,"Annie ""Mama"" Garcia",14,8,5,1
Henderson,3B,US Senator,,DEM,D. R. Hunter,2,2,0,0
Henderson,3B,US Senator,,DEM,Cristina Tzintzun Ramirez,3,1,1,1
Henderson,3B,US Senator,,DEM,Mary (MJ) Hegar,14,10,2,2
Henderson,3B,US Senator,,DEM,Michael Cooper,6,3,2,1
Henderson,3B,US Senator,,DEM,"Jack Daniel Foster, Jr.",1,0,1,0
Henderson,3B,US Senator,,DEM,Chris Bell,10,10,0,0
Henderson,3B,US Senator,,DEM,Sema Hernandez,8,5,2,1
Henderson,3B,US Senator,,DEM,Adrian Ocegueda,1,1,0,0
Henderson,3B,US Senator,,DEM,Total Votes Cast,90,57,25,8
Henderson,3B,"US Representative, Dist 5",,DEM,Carolyn Salter,85,52,24,9
Henderson,3B,"US Representative, Dist 5",,DEM,Total Votes Cast,85,52,24,9
Henderson,3B,Railroad Commissioner,,DEM,Kelly Stone,22,16,5,1
Henderson,3B,Railroad Commissioner,,DEM,Mark Watson,24,15,8,1
Henderson,3B,Railroad Commissioner,,DEM,Chrysta Castaneda,19,8,7,4
Henderson,3B,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",23,15,5,3
Henderson,3B,Railroad Commissioner,,DEM,Total Votes Cast,88,54,25,9
Henderson,3B,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,66,38,19,9
Henderson,3B,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,23,17,6,0
Henderson,3B,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,89,55,25,9
Henderson,3B,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,34,19,11,4
Henderson,3B,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,52,33,14,5
Henderson,3B,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,86,52,25,9
Henderson,3B,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,34,20,10,4
Henderson,3B,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,55,35,15,5
Henderson,3B,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,89,55,25,9
Henderson,3B,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,54,33,14,7
Henderson,3B,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,34,22,10,2
Henderson,3B,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,88,55,24,9
Henderson,3B,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,28,20,7,1
Henderson,3B,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,56,32,16,8
Henderson,3B,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,5,3,2,0
Henderson,3B,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,89,55,25,9
Henderson,3B,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,67,38,20,9
Henderson,3B,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,22,17,5,0
Henderson,3B,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,89,55,25,9
Henderson,3B,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,86,53,24,9
Henderson,3B,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,86,53,24,9
Henderson,3B,"Member, State BoE, Dist 9",,DEM,Brenda Davis,88,55,25,8
Henderson,3B,"Member, State BoE, Dist 9",,DEM,Total Votes Cast,88,55,25,8
Henderson,3B,County Chair,,DEM,Kelley C. Townsend,84,50,25,9
Henderson,3B,County Chair,,DEM,Total Votes Cast,84,50,25,9
Henderson,3B,Proposition #1,,DEM,Yes,89,57,24,8
Henderson,3B,Proposition #1,,DEM,No,6,3,2,1
Henderson,3B,Proposition #1,,DEM,Total Votes Cast,95,60,26,9
Henderson,3B,Proposition #2,,DEM,Yes,93,59,26,8
Henderson,3B,Proposition #2,,DEM,No,1,0,0,1
Henderson,3B,Proposition #2,,DEM,Total Votes Cast,94,59,26,9
Henderson,3B,Proposition #3,,DEM,Yes,94,60,25,9
Henderson,3B,Proposition #3,,DEM,No,1,1,0,0
Henderson,3B,Proposition #3,,DEM,Total Votes Cast,95,61,25,9
Henderson,3B,Proposition #4,,DEM,Yes,93,60,25,8
Henderson,3B,Proposition #4,,DEM,No,3,1,1,1
Henderson,3B,Proposition #4,,DEM,Total Votes Cast,96,61,26,9
Henderson,3B,Proposition #5,,DEM,Yes,94,60,26,8
Henderson,3B,Proposition #5,,DEM,No,2,1,0,1
Henderson,3B,Proposition #5,,DEM,Total Votes Cast,96,61,26,9
Henderson,3B,Proposition #6,,DEM,Yes,95,60,26,9
Henderson,3B,Proposition #6,,DEM,No,1,1,0,0
Henderson,3B,Proposition #6,,DEM,Total Votes Cast,96,61,26,9
Henderson,3B,Proposition #7,,DEM,Yes,93,59,26,8
Henderson,3B,Proposition #7,,DEM,No,3,2,0,1
Henderson,3B,Proposition #7,,DEM,Total Votes Cast,96,61,26,9
Henderson,3B,Proposition #8,,DEM,Yes,93,58,26,9
Henderson,3B,Proposition #8,,DEM,No,2,2,0,0
Henderson,3B,Proposition #8,,DEM,Total Votes Cast,95,60,26,9
Henderson,3B,Proposition #9,,DEM,Yes,94,59,26,9
Henderson,3B,Proposition #9,,DEM,No,2,2,0,0
Henderson,3B,Proposition #9,,DEM,Total Votes Cast,96,61,26,9
Henderson,3B,Proposition #10,,DEM,Yes,93,60,24,9
Henderson,3B,Proposition #10,,DEM,No,3,1,2,0
Henderson,3B,Proposition #10,,DEM,Total Votes Cast,96,61,26,9
Henderson,3B,Proposition #11,,DEM,Yes,90,59,24,7
Henderson,3B,Proposition #11,,DEM,No,6,2,2,2
Henderson,3B,Proposition #11,,DEM,Total Votes Cast,96,61,26,9
Henderson,3C,Registered Voters,,,,4080,,,
Henderson,3C,Registered Voters,,,,0,,,
Henderson,3C,Registered Voters,,,,0,,,
Henderson,3C,Registered Voters,,,,4080,,,
Henderson,3C,Ballots Cast,,,,1310,575,647,88
Henderson,3C,Ballots Cast,,REP,,1077,460,550,67
Henderson,3C,Ballots Cast,,DEM,,233,115,97,21
Henderson,3C,President,,REP,Bill Weld,4,3,1,0
Henderson,3C,President,,REP,Roque Rocky DeLa Fuente Guerra,1,0,1,0
Henderson,3C,President,,REP,Zoltan G. Istvan,0,0,0,0
Henderson,3C,President,,REP,Matthew John Matern,2,2,0,0
Henderson,3C,President,,REP,Donald J. Trump,1046,438,542,66
Henderson,3C,President,,REP,Joe Walsh,1,0,1,0
Henderson,3C,President,,REP,Bob Ely,2,0,2,0
Henderson,3C,President,,REP,Uncommitted,18,15,3,0
Henderson,3C,President,,REP,Total Votes Cast,1074,458,550,66
Henderson,3C,US Senator,,REP,John Cornyn,817,331,425,61
Henderson,3C,US Senator,,REP,Mark Yancey,62,33,28,1
Henderson,3C,US Senator,,REP,John Anthony Castro,30,17,13,0
Henderson,3C,US Senator,,REP,Virgil Bierschwale,4,4,0,0
Henderson,3C,US Senator,,REP,Dwayne Stovall,141,63,75,3
Henderson,3C,US Senator,,REP,Total Votes Cast,1054,448,541,65
Henderson,3C,"US Representative, Dist 5",,REP,Lance Gooden,925,387,478,60
Henderson,3C,"US Representative, Dist 5",,REP,Don Hill,140,66,69,5
Henderson,3C,"US Representative, Dist 5",,REP,Total Votes Cast,1065,453,547,65
Henderson,3C,Railroad Commissioner,,REP,"James ""Jim"" Wright",734,317,375,42
Henderson,3C,Railroad Commissioner,,REP,Ryan Sitton,277,114,146,17
Henderson,3C,Railroad Commissioner,,REP,Total Votes Cast,1011,431,521,59
Henderson,3C,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1017,436,522,59
Henderson,3C,"Chief Justice, Supreme Court",,REP,Total Votes Cast,1017,436,522,59
Henderson,3C,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,1011,433,522,56
Henderson,3C,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,1011,433,522,56
Henderson,3C,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,1013,431,521,61
Henderson,3C,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,1013,431,521,61
Henderson,3C,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,1014,433,521,60
Henderson,3C,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,1014,433,521,60
Henderson,3C,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,530,230,275,25
Henderson,3C,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,467,194,241,32
Henderson,3C,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,997,424,516,57
Henderson,3C,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,1010,429,522,59
Henderson,3C,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,1010,429,522,59
Henderson,3C,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,1006,428,520,58
Henderson,3C,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,1006,428,520,58
Henderson,3C,"Member, State BoE, Dist 9",,REP,Keven M. Ellis,1009,429,520,60
Henderson,3C,"Member, State BoE, Dist 9",,REP,Total Votes Cast,1009,429,520,60
Henderson,3C,"State Representative, Dist 4",,REP,Keith Bell,1023,432,531,60
Henderson,3C,"State Representative, Dist 4",,REP,Total Votes Cast,1023,432,531,60
Henderson,3C,"Chief Justice, 12th Ct of App Dist",,REP,Jim Worthen,1010,431,519,60
Henderson,3C,"Chief Justice, 12th Ct of App Dist",,REP,Total Votes Cast,1010,431,519,60
Henderson,3C,"District Judge, 3rd Judicial Dist",,REP,Mark A. Calhoon,1011,433,519,59
Henderson,3C,"District Judge, 3rd Judicial Dist",,REP,Total Votes Cast,1011,433,519,59
Henderson,3C,"Dist Judge, 392nd Judicial Dist",,REP,R. Scott McKee,1014,428,526,60
Henderson,3C,"Dist Judge, 392nd Judicial Dist",,REP,Total Votes Cast,1014,428,526,60
Henderson,3C,"Dist Attorney, 173rd Judicial Dist",,REP,Jenny Palmer,1004,428,519,57
Henderson,3C,"Dist Attorney, 173rd Judicial Dist",,REP,Total Votes Cast,1004,428,519,57
Henderson,3C,County Attorney,,REP,Clint Davis,1019,429,529,61
Henderson,3C,County Attorney,,REP,Total Votes Cast,1019,429,529,61
Henderson,3C,Sheriff,,REP,Botie Hillhouse,1030,436,535,59
Henderson,3C,Sheriff,,REP,Total Votes Cast,1030,436,535,59
Henderson,3C,County Tax Assessor-Collector,,REP,Peggy Goodall,1030,433,534,63
Henderson,3C,County Tax Assessor-Collector,,REP,Total Votes Cast,1030,433,534,63
Henderson,3C,Co Commissioner Pct 3,,REP,"Charles ""Chuck"" McHam",1030,438,531,61
Henderson,3C,Co Commissioner Pct 3,,REP,Total Votes Cast,1030,438,531,61
Henderson,3C,Constable Pct 3,,REP,David Grubbs,1021,432,529,60
Henderson,3C,Constable Pct 3,,REP,Total Votes Cast,1021,432,529,60
Henderson,3C,County Chair,,REP,Daniel Hunt,1006,426,520,60
Henderson,3C,County Chair,,REP,Total Votes Cast,1006,426,520,60
Henderson,3C,Proposition 1,,REP,Yes,939,392,491,56
Henderson,3C,Proposition 1,,REP,No,129,61,58,10
Henderson,3C,Proposition 1,,REP,Total Votes Cast,1068,453,549,66
Henderson,3C,Proposition 2,,REP,Yes,930,385,487,58
Henderson,3C,Proposition 2,,REP,No,139,69,61,9
Henderson,3C,Proposition 2,,REP,Total Votes Cast,1069,454,548,67
Henderson,3C,Proposition 3,,REP,Yes,1014,425,524,65
Henderson,3C,Proposition 3,,REP,No,51,27,23,1
Henderson,3C,Proposition 3,,REP,Total Votes Cast,1065,452,547,66
Henderson,3C,Proposition 4,,REP,Yes,1041,438,538,65
Henderson,3C,Proposition 4,,REP,No,23,15,8,0
Henderson,3C,Proposition 4,,REP,Total Votes Cast,1064,453,546,65
Henderson,3C,Proposition 5,,REP,Yes,989,421,510,58
Henderson,3C,Proposition 5,,REP,No,75,32,36,7
Henderson,3C,Proposition 5,,REP,Total Votes Cast,1064,453,546,65
Henderson,3C,Proposition 6,,REP,Yes,1035,439,533,63
Henderson,3C,Proposition 6,,REP,No,28,14,12,2
Henderson,3C,Proposition 6,,REP,Total Votes Cast,1063,453,545,65
Henderson,3C,Proposition 7,,REP,Yes,1060,450,544,66
Henderson,3C,Proposition 7,,REP,No,8,5,3,0
Henderson,3C,Proposition 7,,REP,Total Votes Cast,1068,455,547,66
Henderson,3C,Proposition 8,,REP,Yes,1063,452,544,67
Henderson,3C,Proposition 8,,REP,No,3,2,1,0
Henderson,3C,Proposition 8,,REP,Total Votes Cast,1066,454,545,67
Henderson,3C,Proposition 9,,REP,Yes,1029,433,532,64
Henderson,3C,Proposition 9,,REP,No,36,21,12,3
Henderson,3C,Proposition 9,,REP,Total Votes Cast,1065,454,544,67
Henderson,3C,Proposition 10,,REP,Yes,1008,424,521,63
Henderson,3C,Proposition 10,,REP,No,50,26,24,0
Henderson,3C,Proposition 10,,REP,Total Votes Cast,1058,450,545,63
Henderson,3C,President,,DEM,Marianne Williamson,0,0,0,0
Henderson,3C,President,,DEM,Michael Bennet,0,0,0,0
Henderson,3C,President,,DEM,Deval Patrick,0,0,0,0
Henderson,3C,President,,DEM,Julian Castro,0,0,0,0
Henderson,3C,President,,DEM,Andrew Yang,0,0,0,0
Henderson,3C,President,,DEM,Pete Buttigieg,10,0,7,3
Henderson,3C,President,,DEM,Joseph R. Biden,114,72,34,8
Henderson,3C,President,,DEM,Robby Wells,0,0,0,0
Henderson,3C,President,,DEM,Michael R. Bloomberg,40,8,26,6
Henderson,3C,President,,DEM,Cory Booker,0,0,0,0
Henderson,3C,President,,DEM,Amy Klobuchar,3,0,3,0
Henderson,3C,President,,DEM,Bernie Sanders,43,23,18,2
Henderson,3C,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Henderson,3C,President,,DEM,Elizabeth Warren,16,9,7,0
Henderson,3C,President,,DEM,Tulsi Gabbard,0,0,0,0
Henderson,3C,President,,DEM,Tom Steyer,6,2,2,2
Henderson,3C,President,,DEM,John K. Delaney,0,0,0,0
Henderson,3C,President,,DEM,Total Votes Cast,232,114,97,21
Henderson,3C,US Senator,,DEM,Royce West,62,26,29,7
Henderson,3C,US Senator,,DEM,Victor Hugo Harris,8,6,2,0
Henderson,3C,US Senator,,DEM,Amanda K. Edwards,17,7,6,4
Henderson,3C,US Senator,,DEM,"Annie ""Mama"" Garcia",20,15,5,0
Henderson,3C,US Senator,,DEM,D. R. Hunter,5,3,2,0
Henderson,3C,US Senator,,DEM,Cristina Tzintzun Ramirez,12,6,4,2
Henderson,3C,US Senator,,DEM,Mary (MJ) Hegar,36,8,25,3
Henderson,3C,US Senator,,DEM,Michael Cooper,17,12,5,0
Henderson,3C,US Senator,,DEM,"Jack Daniel Foster, Jr.",4,3,0,1
Henderson,3C,US Senator,,DEM,Chris Bell,29,13,13,3
Henderson,3C,US Senator,,DEM,Sema Hernandez,7,7,0,0
Henderson,3C,US Senator,,DEM,Adrian Ocegueda,1,0,1,0
Henderson,3C,US Senator,,DEM,Total Votes Cast,218,106,92,20
Henderson,3C,"US Representative, Dist 5",,DEM,Carolyn Salter,207,101,86,20
Henderson,3C,"US Representative, Dist 5",,DEM,Total Votes Cast,207,101,86,20
Henderson,3C,Railroad Commissioner,,DEM,Kelly Stone,61,31,20,10
Henderson,3C,Railroad Commissioner,,DEM,Mark Watson,59,27,28,4
Henderson,3C,Railroad Commissioner,,DEM,Chrysta Castaneda,46,22,20,4
Henderson,3C,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",46,22,21,3
Henderson,3C,Railroad Commissioner,,DEM,Total Votes Cast,212,102,89,21
Henderson,3C,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,166,84,67,15
Henderson,3C,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,44,18,20,6
Henderson,3C,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,210,102,87,21
Henderson,3C,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,83,36,36,11
Henderson,3C,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,130,68,53,9
Henderson,3C,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,213,104,89,20
Henderson,3C,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,69,33,23,13
Henderson,3C,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,139,66,65,8
Henderson,3C,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,208,99,88,21
Henderson,3C,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,118,57,50,11
Henderson,3C,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,89,44,36,9
Henderson,3C,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,207,101,86,20
Henderson,3C,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,50,14,27,9
Henderson,3C,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,128,73,48,7
Henderson,3C,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,27,11,12,4
Henderson,3C,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,205,98,87,20
Henderson,3C,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,161,69,74,18
Henderson,3C,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,47,30,14,3
Henderson,3C,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,208,99,88,21
Henderson,3C,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,202,99,84,19
Henderson,3C,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,202,99,84,19
Henderson,3C,"Member, State BoE, Dist 9",,DEM,Brenda Davis,212,105,88,19
Henderson,3C,"Member, State BoE, Dist 9",,DEM,Total Votes Cast,212,105,88,19
Henderson,3C,County Chair,,DEM,Kelley C. Townsend,207,101,87,19
Henderson,3C,County Chair,,DEM,Total Votes Cast,207,101,87,19
Henderson,3C,Proposition #1,,DEM,Yes,209,103,88,18
Henderson,3C,Proposition #1,,DEM,No,19,9,8,2
Henderson,3C,Proposition #1,,DEM,Total Votes Cast,228,112,96,20
Henderson,3C,Proposition #2,,DEM,Yes,208,103,86,19
Henderson,3C,Proposition #2,,DEM,No,20,9,9,2
Henderson,3C,Proposition #2,,DEM,Total Votes Cast,228,112,95,21
Henderson,3C,Proposition #3,,DEM,Yes,223,110,92,21
Henderson,3C,Proposition #3,,DEM,No,7,3,4,0
Henderson,3C,Proposition #3,,DEM,Total Votes Cast,230,113,96,21
Henderson,3C,Proposition #4,,DEM,Yes,216,109,88,19
Henderson,3C,Proposition #4,,DEM,No,13,5,6,2
Henderson,3C,Proposition #4,,DEM,Total Votes Cast,229,114,94,21
Henderson,3C,Proposition #5,,DEM,Yes,217,105,92,20
Henderson,3C,Proposition #5,,DEM,No,10,5,4,1
Henderson,3C,Proposition #5,,DEM,Total Votes Cast,227,110,96,21
Henderson,3C,Proposition #6,,DEM,Yes,226,110,95,21
Henderson,3C,Proposition #6,,DEM,No,4,2,2,0
Henderson,3C,Proposition #6,,DEM,Total Votes Cast,230,112,97,21
Henderson,3C,Proposition #7,,DEM,Yes,216,105,91,20
Henderson,3C,Proposition #7,,DEM,No,12,7,4,1
Henderson,3C,Proposition #7,,DEM,Total Votes Cast,228,112,95,21
Henderson,3C,Proposition #8,,DEM,Yes,216,104,91,21
Henderson,3C,Proposition #8,,DEM,No,12,7,5,0
Henderson,3C,Proposition #8,,DEM,Total Votes Cast,228,111,96,21
Henderson,3C,Proposition #9,,DEM,Yes,225,109,96,20
Henderson,3C,Proposition #9,,DEM,No,3,2,0,1
Henderson,3C,Proposition #9,,DEM,Total Votes Cast,228,111,96,21
Henderson,3C,Proposition #10,,DEM,Yes,209,99,90,20
Henderson,3C,Proposition #10,,DEM,No,18,11,6,1
Henderson,3C,Proposition #10,,DEM,Total Votes Cast,227,110,96,21
Henderson,3C,Proposition #11,,DEM,Yes,199,100,79,20
Henderson,3C,Proposition #11,,DEM,No,26,9,16,1
Henderson,3C,Proposition #11,,DEM,Total Votes Cast,225,109,95,21
Henderson,3N,Registered Voters,,,,1755,,,
Henderson,3N,Registered Voters,,,,0,,,
Henderson,3N,Registered Voters,,,,0,,,
Henderson,3N,Registered Voters,,,,1755,,,
Henderson,3N,Ballots Cast,,,,604,283,272,49
Henderson,3N,Ballots Cast,,REP,,518,239,239,40
Henderson,3N,Ballots Cast,,DEM,,86,44,33,9
Henderson,3N,President,,REP,Bill Weld,2,1,1,0
Henderson,3N,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Henderson,3N,President,,REP,Zoltan G. Istvan,0,0,0,0
Henderson,3N,President,,REP,Matthew John Matern,1,1,0,0
Henderson,3N,President,,REP,Donald J. Trump,504,234,232,38
Henderson,3N,President,,REP,Joe Walsh,2,2,0,0
Henderson,3N,President,,REP,Bob Ely,1,0,1,0
Henderson,3N,President,,REP,Uncommitted,5,0,4,1
Henderson,3N,President,,REP,Total Votes Cast,515,238,238,39
Henderson,3N,US Senator,,REP,John Cornyn,438,188,213,37
Henderson,3N,US Senator,,REP,Mark Yancey,19,14,4,1
Henderson,3N,US Senator,,REP,John Anthony Castro,3,2,1,0
Henderson,3N,US Senator,,REP,Virgil Bierschwale,3,2,1,0
Henderson,3N,US Senator,,REP,Dwayne Stovall,46,26,18,2
Henderson,3N,US Senator,,REP,Total Votes Cast,509,232,237,40
Henderson,3N,"US Representative, Dist 5",,REP,Lance Gooden,429,187,203,39
Henderson,3N,"US Representative, Dist 5",,REP,Don Hill,83,51,32,0
Henderson,3N,"US Representative, Dist 5",,REP,Total Votes Cast,512,238,235,39
Henderson,3N,Railroad Commissioner,,REP,"James ""Jim"" Wright",383,187,172,24
Henderson,3N,Railroad Commissioner,,REP,Ryan Sitton,117,42,63,12
Henderson,3N,Railroad Commissioner,,REP,Total Votes Cast,500,229,235,36
Henderson,3N,"Chief Justice, Supreme Court",,REP,Nathan Hecht,489,225,232,32
Henderson,3N,"Chief Justice, Supreme Court",,REP,Total Votes Cast,489,225,232,32
Henderson,3N,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,486,225,230,31
Henderson,3N,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,486,225,230,31
Henderson,3N,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,488,224,231,33
Henderson,3N,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,488,224,231,33
Henderson,3N,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,491,225,234,32
Henderson,3N,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,491,225,234,32
Henderson,3N,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,255,115,124,16
Henderson,3N,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,232,109,105,18
Henderson,3N,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,487,224,229,34
Henderson,3N,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,488,224,232,32
Henderson,3N,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,488,224,232,32
Henderson,3N,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,488,225,231,32
Henderson,3N,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,488,225,231,32
Henderson,3N,"Member, State BoE, Dist 9",,REP,Keven M. Ellis,487,225,229,33
Henderson,3N,"Member, State BoE, Dist 9",,REP,Total Votes Cast,487,225,229,33
Henderson,3N,"State Representative, Dist 4",,REP,Keith Bell,493,226,235,32
Henderson,3N,"State Representative, Dist 4",,REP,Total Votes Cast,493,226,235,32
Henderson,3N,"Chief Justice, 12th Ct of App Dist",,REP,Jim Worthen,489,223,233,33
