county,precinct,office,district,party,candidate,election_day,mail,early_voting,votes
San Jacinto,10,"Justice, Supreme Court, Place 8",,REP,Under Votes,21,6,23,50
San Jacinto,10,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,37,1,37,75
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,45,9,41,95
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 3",,REP,Cast Votes:,82,10,78,170
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,16,4,20,40
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,77,9,71,157
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 4",,REP,Cast Votes:,77,9,71,157
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,21,5,27,53
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,77,9,68,154
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 9",,REP,Cast Votes:,77,9,68,154
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,21,5,30,56
San Jacinto,10,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
San Jacinto,10,"Member, State Board of Education, District 8",,REP,Audrey Young,72,9,70,151
San Jacinto,10,"Member, State Board of Education, District 8",,REP,Cast Votes:,72,9,70,151
San Jacinto,10,"Member, State Board of Education, District 8",,REP,Under Votes,26,5,28,59
San Jacinto,10,"Member, State Board of Education, District 8",,REP,Over Votes,0,0,0,0
San Jacinto,10,State Representative,18,REP,Ernest Bailes,87,13,84,184
San Jacinto,10,State Representative,18,REP,Cast Votes:,87,13,84,184
San Jacinto,10,State Representative,18,REP,Under Votes,11,1,14,26
San Jacinto,10,State Representative,18,REP,Over Votes,0,0,0,0
San Jacinto,10,"Chief Justice, 9th Court of Appeals District",,REP,"Chuck ""Charles B"" Meyer",21,1,11,33
San Jacinto,10,"Chief Justice, 9th Court of Appeals District",,REP,Jay Wright,23,2,25,50
San Jacinto,10,"Chief Justice, 9th Court of Appeals District",,REP,Jarrod Lee Walker,9,5,10,24
San Jacinto,10,"Chief Justice, 9th Court of Appeals District",,REP,Colleen Cordts Rice,7,1,7,15
San Jacinto,10,"Chief Justice, 9th Court of Appeals District",,REP,Scott Golemon,14,1,19,34
San Jacinto,10,"Chief Justice, 9th Court of Appeals District",,REP,Cast Votes:,74,10,72,156
San Jacinto,10,"Chief Justice, 9th Court of Appeals District",,REP,Under Votes,24,4,26,54
San Jacinto,10,"Chief Justice, 9th Court of Appeals District",,REP,Over Votes,0,0,0,0
San Jacinto,10,"District Judge, 411th Judicial District",,REP,Kaycee L. Jones,38,4,46,88
San Jacinto,10,"District Judge, 411th Judicial District",,REP,John Wells,46,7,38,91
San Jacinto,10,"District Judge, 411th Judicial District",,REP,Cast Votes:,84,11,84,179
San Jacinto,10,"District Judge, 411th Judicial District",,REP,Under Votes,14,3,14,31
San Jacinto,10,"District Judge, 411th Judicial District",,REP,Over Votes,0,0,0,0
San Jacinto,10,Sheriff,,REP,Greg Capers,73,10,73,156
San Jacinto,10,Sheriff,,REP,Mike Flynt,24,3,23,50
San Jacinto,10,Sheriff,,REP,Cast Votes:,97,13,96,206
San Jacinto,10,Sheriff,,REP,Under Votes,1,1,2,4
San Jacinto,10,Sheriff,,REP,Over Votes,0,0,0,0
San Jacinto,10,County Tax Assessor-Collector,,REP,Betty Davis,87,10,86,183
San Jacinto,10,County Tax Assessor-Collector,,REP,Cast Votes:,87,10,86,183
San Jacinto,10,County Tax Assessor-Collector,,REP,Under Votes,11,4,12,27
San Jacinto,10,County Tax Assessor-Collector,,REP,Over Votes,0,0,0,0
San Jacinto,10,"County Commissioner, Precinct 3",,REP,David Brandon,56,7,49,112
San Jacinto,10,"County Commissioner, Precinct 3",,REP,James D Blair,39,6,46,91
San Jacinto,10,"County Commissioner, Precinct 3",,REP,Cast Votes:,95,13,95,203
San Jacinto,10,"County Commissioner, Precinct 3",,REP,Under Votes,3,1,3,7
San Jacinto,10,"County Commissioner, Precinct 3",,REP,Over Votes,0,0,0,0
San Jacinto,10,"Constable, Precinct 3",,REP,Sam Houston,93,11,90,194
San Jacinto,10,"Constable, Precinct 3",,REP,Cast Votes:,93,11,90,194
San Jacinto,10,"Constable, Precinct 3",,REP,Under Votes,5,3,8,16
San Jacinto,10,"Constable, Precinct 3",,REP,Over Votes,0,0,0,0
San Jacinto,10,San Jacinto County Chairman,,REP,Dwayne Wright,82,9,84,175
San Jacinto,10,San Jacinto County Chairman,,REP,Cast Votes:,82,9,84,175
San Jacinto,10,San Jacinto County Chairman,,REP,Under Votes,16,5,14,35
San Jacinto,10,San Jacinto County Chairman,,REP,Over Votes,0,0,0,0
San Jacinto,10,Proposition #1,,DEM,Yes,6,2,3,11
San Jacinto,10,Proposition #1,,DEM,No,1,1,0,2
San Jacinto,10,Proposition #1,,DEM,Cast Votes:,7,3,3,13
San Jacinto,10,Proposition #1,,DEM,Under Votes,1,0,1,2
San Jacinto,10,Proposition #1,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition #2,,DEM,Yes,8,3,3,14
San Jacinto,10,Proposition #2,,DEM,No,0,0,0,0
San Jacinto,10,Proposition #2,,DEM,Cast Votes:,8,3,3,14
San Jacinto,10,Proposition #2,,DEM,Under Votes,0,0,1,1
San Jacinto,10,Proposition #2,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition #3,,DEM,Yes,8,3,4,15
San Jacinto,10,Proposition #3,,DEM,No,0,0,0,0
San Jacinto,10,Proposition #3,,DEM,Cast Votes:,8,3,4,15
San Jacinto,10,Proposition #3,,DEM,Under Votes,0,0,0,0
San Jacinto,10,Proposition #3,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition #4,,DEM,Yes,8,3,3,14
San Jacinto,10,Proposition #4,,DEM,No,0,0,0,0
San Jacinto,10,Proposition #4,,DEM,Cast Votes:,8,3,3,14
San Jacinto,10,Proposition #4,,DEM,Under Votes,0,0,1,1
San Jacinto,10,Proposition #4,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition #5,,DEM,Yes,8,3,3,14
San Jacinto,10,Proposition #5,,DEM,No,0,0,0,0
San Jacinto,10,Proposition #5,,DEM,Cast Votes:,8,3,3,14
San Jacinto,10,Proposition #5,,DEM,Under Votes,0,0,1,1
San Jacinto,10,Proposition #5,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition #6,,DEM,Yes,8,3,3,14
San Jacinto,10,Proposition #6,,DEM,No,0,0,0,0
San Jacinto,10,Proposition #6,,DEM,Cast Votes:,8,3,3,14
San Jacinto,10,Proposition #6,,DEM,Under Votes,0,0,1,1
San Jacinto,10,Proposition #6,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition #7,,DEM,Yes,8,3,3,14
San Jacinto,10,Proposition #7,,DEM,No,0,0,0,0
San Jacinto,10,Proposition #7,,DEM,Cast Votes:,8,3,3,14
San Jacinto,10,Proposition #7,,DEM,Under Votes,0,0,1,1
San Jacinto,10,Proposition #7,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition #8,,DEM,Yes,8,3,3,14
San Jacinto,10,Proposition #8,,DEM,No,0,0,0,0
San Jacinto,10,Proposition #8,,DEM,Cast Votes:,8,3,3,14
San Jacinto,10,Proposition #8,,DEM,Under Votes,0,0,1,1
San Jacinto,10,Proposition #8,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition #9,,DEM,Yes,8,3,3,14
San Jacinto,10,Proposition #9,,DEM,No,0,0,0,0
San Jacinto,10,Proposition #9,,DEM,Cast Votes:,8,3,3,14
San Jacinto,10,Proposition #9,,DEM,Under Votes,0,0,1,1
San Jacinto,10,Proposition #9,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition #10,,DEM,Yes,8,3,2,13
San Jacinto,10,Proposition #10,,DEM,No,0,0,0,0
San Jacinto,10,Proposition #10,,DEM,Cast Votes:,8,3,2,13
San Jacinto,10,Proposition #10,,DEM,Under Votes,0,0,2,2
San Jacinto,10,Proposition #10,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition #11,,DEM,Yes,8,3,1,12
San Jacinto,10,Proposition #11,,DEM,No,0,0,2,2
San Jacinto,10,Proposition #11,,DEM,Cast Votes:,8,3,3,14
San Jacinto,10,Proposition #11,,DEM,Under Votes,0,0,1,1
San Jacinto,10,Proposition #11,,DEM,Over Votes,0,0,0,0
San Jacinto,10,Proposition 1,,REP,Yes,81,13,85,179
San Jacinto,10,Proposition 1,,REP,No,13,1,12,26
San Jacinto,10,Proposition 1,,REP,Cast Votes:,94,14,97,205
San Jacinto,10,Proposition 1,,REP,Under Votes,4,0,1,5
San Jacinto,10,Proposition 1,,REP,Over Votes,0,0,0,0
San Jacinto,10,Proposition 2,,REP,Yes,87,13,84,184
San Jacinto,10,Proposition 2,,REP,No,9,1,12,22
San Jacinto,10,Proposition 2,,REP,Cast Votes:,96,14,96,206
San Jacinto,10,Proposition 2,,REP,Under Votes,2,0,2,4
San Jacinto,10,Proposition 2,,REP,Over Votes,0,0,0,0
San Jacinto,10,Proposition 3,,REP,Yes,86,13,89,188
San Jacinto,10,Proposition 3,,REP,No,6,0,4,10
San Jacinto,10,Proposition 3,,REP,Cast Votes:,92,13,93,198
San Jacinto,10,Proposition 3,,REP,Under Votes,6,1,5,12
San Jacinto,10,Proposition 3,,REP,Over Votes,0,0,0,0
San Jacinto,10,Proposition 4,,REP,Yes,86,13,83,182
San Jacinto,10,Proposition 4,,REP,No,7,0,11,18
San Jacinto,10,Proposition 4,,REP,Cast Votes:,93,13,94,200
San Jacinto,10,Proposition 4,,REP,Under Votes,5,1,4,10
San Jacinto,10,Proposition 4,,REP,Over Votes,0,0,0,0
San Jacinto,10,Proposition 5,,REP,Yes,91,13,85,189
San Jacinto,10,Proposition 5,,REP,No,2,1,10,13
San Jacinto,10,Proposition 5,,REP,Cast Votes:,93,14,95,202
San Jacinto,10,Proposition 5,,REP,Under Votes,5,0,3,8
San Jacinto,10,Proposition 5,,REP,Over Votes,0,0,0,0
San Jacinto,10,Proposition 6,,REP,Yes,85,14,85,184
San Jacinto,10,Proposition 6,,REP,No,7,0,8,15
San Jacinto,10,Proposition 6,,REP,Cast Votes:,92,14,93,199
San Jacinto,10,Proposition 6,,REP,Under Votes,6,0,5,11
San Jacinto,10,Proposition 6,,REP,Over Votes,0,0,0,0
San Jacinto,10,Proposition 7,,REP,Yes,94,13,94,201
San Jacinto,10,Proposition 7,,REP,No,1,0,1,2
San Jacinto,10,Proposition 7,,REP,Cast Votes:,95,13,95,203
San Jacinto,10,Proposition 7,,REP,Under Votes,3,1,3,7
San Jacinto,10,Proposition 7,,REP,Over Votes,0,0,0,0
San Jacinto,10,Proposition 8,,REP,Yes,90,14,89,193
San Jacinto,10,Proposition 8,,REP,No,2,0,5,7
San Jacinto,10,Proposition 8,,REP,Cast Votes:,92,14,94,200
San Jacinto,10,Proposition 8,,REP,Under Votes,6,0,4,10
San Jacinto,10,Proposition 8,,REP,Over Votes,0,0,0,0
San Jacinto,10,Proposition 9,,REP,Yes,92,14,90,196
San Jacinto,10,Proposition 9,,REP,No,1,0,4,5
San Jacinto,10,Proposition 9,,REP,Cast Votes:,93,14,94,201
San Jacinto,10,Proposition 9,,REP,Under Votes,5,0,4,9
San Jacinto,10,Proposition 9,,REP,Over Votes,0,0,0,0
San Jacinto,10,Proposition 10,,REP,Yes,87,12,87,186
San Jacinto,10,Proposition 10,,REP,No,4,1,6,11
San Jacinto,10,Proposition 10,,REP,Cast Votes:,91,13,93,197
San Jacinto,10,Proposition 10,,REP,Under Votes,7,1,5,13
San Jacinto,10,Proposition 10,,REP,Over Votes,0,0,0,0
San Jacinto,13,President,,DEM,Andrew Yang,0,0,0,0
San Jacinto,13,President,,DEM,John K. Delaney,0,0,0,0
San Jacinto,13,President,,DEM,Robby Wells,0,0,0,0
San Jacinto,13,President,,DEM,Joseph R. Biden,13,0,2,15
San Jacinto,13,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
San Jacinto,13,President,,DEM,Marianne Williamson,0,0,0,0
San Jacinto,13,President,,DEM,Deval Patrick,0,0,0,0
San Jacinto,13,President,,DEM,Elizabeth Warren,2,0,0,2
San Jacinto,13,President,,DEM,Tulsi Gabbard,0,0,0,0
San Jacinto,13,President,,DEM,Julián Castro,0,0,0,0
San Jacinto,13,President,,DEM,Pete Buttigieg,0,0,1,1
San Jacinto,13,President,,DEM,Bernie Sanders,7,0,1,8
San Jacinto,13,President,,DEM,Tom Steyer,0,0,0,0
San Jacinto,13,President,,DEM,Michael Bennet,0,0,0,0
San Jacinto,13,President,,DEM,Michael R. Bloomberg,1,0,2,3
San Jacinto,13,President,,DEM,Cory Booker,0,0,0,0
San Jacinto,13,President,,DEM,Amy Klobuchar,0,0,0,0
San Jacinto,13,Ballots Cast,,DEM,,23,0,6,29
San Jacinto,13,President,,DEM,Under Votes,0,0,0,0
San Jacinto,13,President,,DEM,Over Votes,0,0,0,0
San Jacinto,13,U.S. Senate,,DEM,Michael Cooper,2,0,0,2
San Jacinto,13,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,7,0,0,7
San Jacinto,13,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
San Jacinto,13,U.S. Senate,,DEM,Jack Daniel Foster Jr,1,0,0,1
San Jacinto,13,U.S. Senate,,DEM,Chris Bell,3,0,1,4
San Jacinto,13,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",1,0,4,5
San Jacinto,13,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",2,0,0,2
San Jacinto,13,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
San Jacinto,13,U.S. Senate,,DEM,Victor Hugo Harris,0,0,1,1
San Jacinto,13,U.S. Senate,,DEM,Royce West,1,0,0,1
San Jacinto,13,U.S. Senate,,DEM,Amanda K. Edwards,1,0,0,1
San Jacinto,13,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
San Jacinto,13,U.S. Senate,,DEM,Cast Votes:,18,0,6,24
San Jacinto,13,U.S. Senate,,DEM,Under Votes,5,0,0,5
San Jacinto,13,U.S. Senate,,DEM,Over Votes,0,0,0,0
San Jacinto,13,U.S. House,8,DEM,Laura Jones,11,0,6,17
San Jacinto,13,U.S. House,8,DEM,Elizabeth Hernandez,6,0,0,6
San Jacinto,13,U.S. House,8,DEM,Cast Votes:,17,0,6,23
San Jacinto,13,U.S. House,8,DEM,Under Votes,6,0,0,6
San Jacinto,13,U.S. House,8,DEM,Over Votes,0,0,0,0
San Jacinto,13,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",4,0,0,4
San Jacinto,13,Railroad Commissioner,,DEM,Chrysta Castañeda,5,0,0,5
San Jacinto,13,Railroad Commissioner,,DEM,Kelly Stone,4,0,4,8
San Jacinto,13,Railroad Commissioner,,DEM,Mark Watson,4,0,2,6
San Jacinto,13,Railroad Commissioner,,DEM,Cast Votes:,17,0,6,23
San Jacinto,13,Railroad Commissioner,,DEM,Under Votes,6,0,0,6
San Jacinto,13,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
San Jacinto,13,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,6,0,2,8
San Jacinto,13,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,11,0,4,15
San Jacinto,13,"Chief Justice, Supreme Court",,DEM,Cast Votes:,17,0,6,23
San Jacinto,13,"Chief Justice, Supreme Court",,DEM,Under Votes,6,0,0,6
San Jacinto,13,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
San Jacinto,13,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,10,0,5,15
San Jacinto,13,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,7,0,1,8
San Jacinto,13,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Cast Votes:,17,0,6,23
San Jacinto,13,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Under Votes,6,0,0,6
San Jacinto,13,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Over Votes,0,0,0,0
San Jacinto,13,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,11,0,1,12
San Jacinto,13,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,7,0,5,12
San Jacinto,13,"Justice, Supreme Court, Place 7",,DEM,Cast Votes:,18,0,6,24
San Jacinto,13,"Justice, Supreme Court, Place 7",,DEM,Under Votes,5,0,0,5
San Jacinto,13,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
San Jacinto,13,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,8,0,4,12
San Jacinto,13,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,10,0,2,12
San Jacinto,13,"Justice, Supreme Court, Place 8",,DEM,Cast Votes:,18,0,6,24
San Jacinto,13,"Justice, Supreme Court, Place 8",,DEM,Under Votes,5,0,0,5
San Jacinto,13,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,3,0,2,5
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,4,0,1,5
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,11,0,3,14
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,DEM,Cast Votes:,18,0,6,24
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,5,0,0,5
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,5,0,2,7
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,13,0,4,17
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 4",,DEM,Cast Votes:,18,0,6,24
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,5,0,0,5
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,15,0,5,20
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 9",,DEM,Cast Votes:,15,0,5,20
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,8,0,1,9
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
San Jacinto,13,San Jacinto County Chairman,,DEM,Jacqueline Mier,17,0,5,22
San Jacinto,13,San Jacinto County Chairman,,DEM,Cast Votes:,17,0,5,22
San Jacinto,13,San Jacinto County Chairman,,DEM,Under Votes,6,0,1,7
San Jacinto,13,San Jacinto County Chairman,,DEM,Over Votes,0,0,0,0
San Jacinto,13,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
San Jacinto,13,President,,REP,Donald J. Trump,82,8,67,157
San Jacinto,13,President,,REP,Bill Weld,1,0,0,1
San Jacinto,13,President,,REP,Zoltan G. Istvan,0,0,0,0
San Jacinto,13,President,,REP,Matthew John Matern,1,0,0,1
San Jacinto,13,President,,REP,Bob Ely,0,0,0,0
San Jacinto,13,President,,REP,Joe Walsh,0,0,0,0
San Jacinto,13,President,,REP,Uncommitted,0,1,1,2
San Jacinto,13,Ballots Cast,,REP,,84,9,68,161
San Jacinto,13,President,,REP,Under Votes,0,0,1,1
San Jacinto,13,President,,REP,Over Votes,0,0,0,0
San Jacinto,13,U.S. Senate,,REP,John Cornyn,45,8,48,101
San Jacinto,13,U.S. Senate,,REP,John Anthony Castro,3,0,2,5
San Jacinto,13,U.S. Senate,,REP,Dwayne Stovall,26,1,16,43
San Jacinto,13,U.S. Senate,,REP,Mark Yancey,7,0,0,7
San Jacinto,13,U.S. Senate,,REP,Virgil Bierschwale,1,0,1,2
San Jacinto,13,U.S. Senate,,REP,Cast Votes:,82,9,67,158
San Jacinto,13,U.S. Senate,,REP,Under Votes,2,0,2,4
San Jacinto,13,U.S. Senate,,REP,Over Votes,0,0,0,0
San Jacinto,13,U.S. House,8,REP,Kirk Osborn,13,1,5,19
San Jacinto,13,U.S. House,8,REP,Melissa Esparza-Mathis,7,0,2,9
San Jacinto,13,U.S. House,8,REP,Kevin Brady,62,8,59,129
San Jacinto,13,U.S. House,8,REP,Cast Votes:,82,9,66,157
San Jacinto,13,U.S. House,8,REP,Under Votes,2,0,3,5
San Jacinto,13,U.S. House,8,REP,Over Votes,0,0,0,0
San Jacinto,13,Railroad Commissioner,,REP,"James ""Jim"" Wright",57,7,39,103
San Jacinto,13,Railroad Commissioner,,REP,Ryan Sitton,19,2,28,49
San Jacinto,13,Railroad Commissioner,,REP,Cast Votes:,76,9,67,152
San Jacinto,13,Railroad Commissioner,,REP,Under Votes,8,0,2,10
San Jacinto,13,Railroad Commissioner,,REP,Over Votes,0,0,0,0
San Jacinto,13,"Chief Justice, Supreme Court",,REP,Nathan Hecht,74,7,58,139
San Jacinto,13,"Chief Justice, Supreme Court",,REP,Cast Votes:,74,7,58,139
San Jacinto,13,"Chief Justice, Supreme Court",,REP,Under Votes,10,2,11,23
San Jacinto,13,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
San Jacinto,13,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Jane Bland,71,7,57,135
San Jacinto,13,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Cast Votes:,71,7,57,135
San Jacinto,13,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Under Votes,13,2,12,27
San Jacinto,13,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Over Votes,0,0,0,0
San Jacinto,13,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,72,7,58,137
San Jacinto,13,"Justice, Supreme Court, Place 7",,REP,Cast Votes:,72,7,58,137
San Jacinto,13,"Justice, Supreme Court, Place 7",,REP,Under Votes,12,2,11,25
San Jacinto,13,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
San Jacinto,13,"Justice, Supreme Court, Place 8",,REP,Brett Busby,71,7,56,134
San Jacinto,13,"Justice, Supreme Court, Place 8",,REP,Cast Votes:,71,7,56,134
San Jacinto,13,"Justice, Supreme Court, Place 8",,REP,Under Votes,13,2,13,28
San Jacinto,13,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,34,5,31,70
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,42,4,29,75
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,REP,Cast Votes:,76,9,60,145
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,8,0,9,17
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,72,7,58,137
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 4",,REP,Cast Votes:,72,7,58,137
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,12,2,11,25
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,73,7,56,136
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 9",,REP,Cast Votes:,73,7,56,136
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,11,2,13,26
San Jacinto,13,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
San Jacinto,13,"Member, State Board of Education, District 8",,REP,Audrey Young,72,6,55,133
San Jacinto,13,"Member, State Board of Education, District 8",,REP,Cast Votes:,72,6,55,133
San Jacinto,13,"Member, State Board of Education, District 8",,REP,Under Votes,12,3,14,29
San Jacinto,13,"Member, State Board of Education, District 8",,REP,Over Votes,0,0,0,0
San Jacinto,13,State Representative,18,REP,Ernest Bailes,77,9,65,151
San Jacinto,13,State Representative,18,REP,Cast Votes:,77,9,65,151
San Jacinto,13,State Representative,18,REP,Under Votes,7,0,4,11
San Jacinto,13,State Representative,18,REP,Over Votes,0,0,0,0
San Jacinto,13,"Chief Justice, 9th Court of Appeals District",,REP,"Chuck ""Charles B"" Meyer",22,5,17,44
San Jacinto,13,"Chief Justice, 9th Court of Appeals District",,REP,Jay Wright,29,1,15,45
San Jacinto,13,"Chief Justice, 9th Court of Appeals District",,REP,Jarrod Lee Walker,8,0,3,11
San Jacinto,13,"Chief Justice, 9th Court of Appeals District",,REP,Colleen Cordts Rice,5,3,9,17
San Jacinto,13,"Chief Justice, 9th Court of Appeals District",,REP,Scott Golemon,9,0,12,21
San Jacinto,13,"Chief Justice, 9th Court of Appeals District",,REP,Cast Votes:,73,9,56,138
San Jacinto,13,"Chief Justice, 9th Court of Appeals District",,REP,Under Votes,11,0,13,24
San Jacinto,13,"Chief Justice, 9th Court of Appeals District",,REP,Over Votes,0,0,0,0
San Jacinto,13,"District Judge, 411th Judicial District",,REP,Kaycee L. Jones,30,1,17,48
San Jacinto,13,"District Judge, 411th Judicial District",,REP,John Wells,41,8,46,95
San Jacinto,13,"District Judge, 411th Judicial District",,REP,Cast Votes:,71,9,63,143
San Jacinto,13,"District Judge, 411th Judicial District",,REP,Under Votes,13,0,6,19
San Jacinto,13,"District Judge, 411th Judicial District",,REP,Over Votes,0,0,0,0
San Jacinto,13,Sheriff,,REP,Greg Capers,47,4,45,96
San Jacinto,13,Sheriff,,REP,Mike Flynt,34,5,21,60
San Jacinto,13,Sheriff,,REP,Cast Votes:,81,9,66,156
San Jacinto,13,Sheriff,,REP,Under Votes,3,0,3,6
San Jacinto,13,Sheriff,,REP,Over Votes,0,0,0,0
San Jacinto,13,County Tax Assessor-Collector,,REP,Betty Davis,71,9,60,140
San Jacinto,13,County Tax Assessor-Collector,,REP,Cast Votes:,71,9,60,140
San Jacinto,13,County Tax Assessor-Collector,,REP,Under Votes,13,0,9,22
San Jacinto,13,County Tax Assessor-Collector,,REP,Over Votes,0,0,0,0
San Jacinto,13,"County Commissioner, Precinct 1",,REP,Laddie McAnally,74,9,61,144
San Jacinto,13,"County Commissioner, Precinct 1",,REP,Cast Votes:,74,9,61,144
San Jacinto,13,"County Commissioner, Precinct 1",,REP,Under Votes,10,0,8,18
San Jacinto,13,"County Commissioner, Precinct 1",,REP,Over Votes,0,0,0,0
San Jacinto,13,"Constable, Precinct 1",,REP,Roy Rogers,75,7,58,140
San Jacinto,13,"Constable, Precinct 1",,REP,Cast Votes:,75,7,58,140
San Jacinto,13,"Constable, Precinct 1",,REP,Under Votes,9,2,11,22
San Jacinto,13,"Constable, Precinct 1",,REP,Over Votes,0,0,0,0
San Jacinto,13,San Jacinto County Chairman,,REP,Dwayne Wright,74,9,58,141
San Jacinto,13,San Jacinto County Chairman,,REP,Cast Votes:,74,9,58,141
San Jacinto,13,San Jacinto County Chairman,,REP,Under Votes,10,0,11,21
San Jacinto,13,San Jacinto County Chairman,,REP,Over Votes,0,0,0,0
San Jacinto,13,Proposition #1,,DEM,Yes,20,0,5,25
