county,precinct,office,district,candidate,party,votes,early_voting,election_day,mail,provisional
Hardin,14,"Chief Justice, 9th Court of Appeals District",,Jarrod Lee Walker,REP,77,24,53,0,0
Hardin,14,"Chief Justice, 9th Court of Appeals District",,Colleen Cordts Rice,REP,79,10,69,0,0
Hardin,14,"Chief Justice, 9th Court of Appeals District",,Scott Golemon,REP,43,20,22,1,0
Hardin,14,"Chief Justice, 9th Court of Appeals District",,"Chuck ""Charles B"" Meyer",REP,68,23,45,0,0
Hardin,14,"District Judge, 88th Judicial District",,Earl Stover III,REP,368,106,261,1,0
Hardin,14,"District Judge, 356th Judicial District",,Steve Thomas,REP,373,107,265,1,0
Hardin,14,"District Attorney, 88th Judicial District",,Rebecca R. Walton,REP,353,104,248,1,0
Hardin,14,County Attorney,,Matthew Minick,REP,368,110,257,1,0
Hardin,14,Sheriff,,Mark L. Davis,REP,386,114,271,1,0
Hardin,14,County Tax Assessor-Collector,,Shirley McIntyre Cook,REP,373,107,265,1,0
Hardin,14,"County Commissioner, Precinct 3",,"Russell L. ""Rusty"" Trest",REP,67,22,45,0,0
Hardin,14,"County Commissioner, Precinct 3",,Amanda Young,REP,302,81,220,1,0
Hardin,14,"County Commissioner, Precinct 3",,"Robert ""Robby"" Martin",REP,53,23,30,0,0
Hardin,14,"County Commissioner, Precinct 3",,Alan Murphy,REP,6,1,5,0,0
Hardin,14,"County Commissioner, Precinct 3",,David Overstreet,REP,41,15,26,0,0
Hardin,14,"Justice of the Peace, Precinct No. 4 - Unexpired Term",,Mark D. Ames,REP,389,115,273,1,0
Hardin,14,"Constable, Precinct No. 4",,Kory Gerber,REP,132,37,95,0,0
Hardin,14,"Constable, Precinct No. 4",,Cory D. Jeffcoat,REP,320,103,216,1,0
Hardin,14,County Chairman,,Kent Batman,REP,348,103,244,1,0
Hardin,14,Proposition 1,,Yes,REP,416,126,289,1,0
Hardin,14,Proposition 1,,No,REP,57,16,41,0,0
Hardin,14,Proposition 2,,Yes,REP,419,124,294,1,0
Hardin,14,Proposition 2,,No,REP,55,20,35,0,0
Hardin,14,Proposition 3,,Yes,REP,449,132,316,1,0
Hardin,14,Proposition 3,,No,REP,24,7,17,0,0
Hardin,14,Proposition 4,,Yes,REP,466,137,328,1,0
Hardin,14,Proposition 4,,No,REP,13,6,7,0,0
Hardin,14,Proposition 5,,Yes,REP,437,134,302,1,0
Hardin,14,Proposition 5,,No,REP,39,9,30,0,0
Hardin,14,Proposition 6,,Yes,REP,467,138,328,1,0
Hardin,14,Proposition 6,,No,REP,10,3,7,0,0
Hardin,14,Proposition 7,,Yes,REP,474,141,332,1,0
Hardin,14,Proposition 7,,No,REP,3,1,2,0,0
Hardin,14,Proposition 8,,Yes,REP,474,141,332,1,0
Hardin,14,Proposition 8,,No,REP,4,2,2,0,0
Hardin,14,Proposition 9,,Yes,REP,452,131,320,1,0
Hardin,14,Proposition 9,,No,REP,21,10,11,0,0
Hardin,14,Proposition 10,,Yes,REP,445,128,316,1,0
Hardin,14,Proposition 10,,No,REP,25,10,15,0,0
Hardin,15,President,,Joe Walsh,REP,0,0,0,0,0
Hardin,15,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Hardin,15,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,0,1,0,0
Hardin,15,President,,Bill Weld,REP,1,1,0,0,0
Hardin,15,President,,Bob Ely,REP,0,0,0,0,0
Hardin,15,President,,Matthew John Matern,REP,1,0,1,0,0
Hardin,15,President,,Donald J. Trump,REP,554,273,274,7,0
Hardin,15,President,,Uncommitted,REP,10,3,7,0,0
Hardin,15,United States Senator,,John Anthony Castro,REP,22,12,10,0,0
Hardin,15,United States Senator,,Mark Yancey,REP,45,22,23,0,0
Hardin,15,United States Senator,,Virgil Bierschwale,REP,5,0,5,0,0
Hardin,15,United States Senator,,John Cornyn,REP,364,185,174,5,0
Hardin,15,United States Senator,,Dwayne Stovall,REP,107,49,56,2,0
Hardin,15,United States Representative,36,RJ Boatman,REP,27,16,11,0,0
Hardin,15,United States Representative,36,Brian Babin,REP,534,260,267,7,0
Hardin,15,Railroad Commissioner,,Ryan Sitton,REP,160,83,75,2,0
Hardin,15,Railroad Commissioner,,"James ""Jim"" Wright",REP,348,161,182,5,0
Hardin,15,"Chief Justice, Supreme Court",,Nathan Hecht,REP,462,225,232,5,0
Hardin,15,"Justice, Supreme Court, Place 6 -  Unexpired Term",,Jane Bland,REP,460,224,231,5,0
Hardin,15,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,459,221,233,5,0
Hardin,15,"Justice, Supreme Court, Place 8",,Brett Busby,REP,455,221,229,5,0
Hardin,15,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,307,152,148,7,0
Hardin,15,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,196,89,107,0,0
Hardin,15,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,449,216,228,5,0
Hardin,15,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,444,215,224,5,0
Hardin,15,State Representative,19,James White,REP,486,234,247,5,0
Hardin,15,"Chief Justice, 9th Court of Appeals District",,Jay Wright,REP,137,56,81,0,0
Hardin,15,"Chief Justice, 9th Court of Appeals District",,Jarrod Lee Walker,REP,95,45,50,0,0
Hardin,15,"Chief Justice, 9th Court of Appeals District",,Colleen Cordts Rice,REP,84,39,43,2,0
Hardin,15,"Chief Justice, 9th Court of Appeals District",,Scott Golemon,REP,52,29,18,5,0
Hardin,15,"Chief Justice, 9th Court of Appeals District",,"Chuck ""Charles B"" Meyer",REP,100,54,46,0,0
Hardin,15,"District Judge, 88th Judicial District",,Earl Stover III,REP,469,224,240,5,0
Hardin,15,"District Judge, 356th Judicial District",,Steve Thomas,REP,473,227,241,5,0
Hardin,15,"District Attorney, 88th Judicial District",,Rebecca R. Walton,REP,457,222,230,5,0
Hardin,15,County Attorney,,Matthew Minick,REP,462,225,232,5,0
Hardin,15,Sheriff,,Mark L. Davis,REP,472,231,236,5,0
Hardin,15,County Tax Assessor-Collector,,Shirley McIntyre Cook,REP,471,233,233,5,0
Hardin,15,"County Commissioner, Precinct 3",,"Russell L. ""Rusty"" Trest",REP,315,159,153,3,0
Hardin,15,"County Commissioner, Precinct 3",,Amanda Young,REP,186,89,94,3,0
Hardin,15,"County Commissioner, Precinct 3",,"Robert ""Robby"" Martin",REP,23,9,14,0,0
Hardin,15,"County Commissioner, Precinct 3",,Alan Murphy,REP,9,6,2,1,0
Hardin,15,"County Commissioner, Precinct 3",,David Overstreet,REP,33,13,20,0,0
Hardin,15,"Justice of the Peace, Precinct No. 4 - Unexpired Term",,Mark D. Ames,REP,493,233,253,7,0
Hardin,15,"Constable, Precinct No. 4",,Kory Gerber,REP,89,35,54,0,0
Hardin,15,"Constable, Precinct No. 4",,Cory D. Jeffcoat,REP,450,227,216,7,0
Hardin,15,County Chairman,,Kent Batman,REP,442,214,223,5,0
Hardin,15,Proposition 1,,Yes,REP,489,250,233,6,0
Hardin,15,Proposition 1,,No,REP,74,24,49,1,0
Hardin,15,Proposition 2,,Yes,REP,491,248,237,6,0
Hardin,15,Proposition 2,,No,REP,69,25,43,1,0
Hardin,15,Proposition 3,,Yes,REP,539,263,269,7,0
Hardin,15,Proposition 3,,No,REP,21,8,13,0,0
Hardin,15,Proposition 4,,Yes,REP,551,270,274,7,0
Hardin,15,Proposition 4,,No,REP,11,3,8,0,0
Hardin,15,Proposition 5,,Yes,REP,515,253,255,7,0
Hardin,15,Proposition 5,,No,REP,48,20,28,0,0
Hardin,15,Proposition 6,,Yes,REP,542,267,268,7,0
Hardin,15,Proposition 6,,No,REP,18,5,13,0,0
Hardin,15,Proposition 7,,Yes,REP,561,273,281,7,0
Hardin,15,Proposition 7,,No,REP,4,1,3,0,0
Hardin,15,Proposition 8,,Yes,REP,559,273,279,7,0
Hardin,15,Proposition 8,,No,REP,4,1,3,0,0
Hardin,15,Proposition 9,,Yes,REP,536,257,272,7,0
Hardin,15,Proposition 9,,No,REP,25,16,9,0,0
Hardin,15,Proposition 10,,Yes,REP,522,255,261,6,0
Hardin,15,Proposition 10,,No,REP,37,16,20,1,0
Hardin,16,President,,Joe Walsh,REP,0,0,0,0,0
Hardin,16,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Hardin,16,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,1,0,0,0
Hardin,16,President,,Bill Weld,REP,0,0,0,0,0
Hardin,16,President,,Bob Ely,REP,0,0,0,0,0
Hardin,16,President,,Matthew John Matern,REP,0,0,0,0,0
Hardin,16,President,,Donald J. Trump,REP,449,156,292,1,0
Hardin,16,President,,Uncommitted,REP,6,1,5,0,0
Hardin,16,United States Senator,,John Anthony Castro,REP,20,4,16,0,0
Hardin,16,United States Senator,,Mark Yancey,REP,32,8,24,0,0
Hardin,16,United States Senator,,Virgil Bierschwale,REP,0,0,0,0,0
Hardin,16,United States Senator,,John Cornyn,REP,308,116,191,1,0
Hardin,16,United States Senator,,Dwayne Stovall,REP,86,29,57,0,0
Hardin,16,United States Representative,36,RJ Boatman,REP,28,7,20,1,0
Hardin,16,United States Representative,36,Brian Babin,REP,428,153,275,0,0
Hardin,16,Railroad Commissioner,,Ryan Sitton,REP,127,41,86,0,0
Hardin,16,Railroad Commissioner,,"James ""Jim"" Wright",REP,292,102,190,0,0
Hardin,16,"Chief Justice, Supreme Court",,Nathan Hecht,REP,389,134,255,0,0
Hardin,16,"Justice, Supreme Court, Place 6 -  Unexpired Term",,Jane Bland,REP,391,133,258,0,0
Hardin,16,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,386,132,254,0,0
Hardin,16,"Justice, Supreme Court, Place 8",,Brett Busby,REP,389,132,257,0,0
Hardin,16,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,243,92,151,0,0
Hardin,16,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,169,48,121,0,0
Hardin,16,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,388,135,253,0,0
Hardin,16,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,389,134,255,0,0
Hardin,16,State Representative,19,James White,REP,412,143,269,0,0
Hardin,16,"Chief Justice, 9th Court of Appeals District",,Jay Wright,REP,122,42,80,0,0
Hardin,16,"Chief Justice, 9th Court of Appeals District",,Jarrod Lee Walker,REP,60,20,40,0,0
Hardin,16,"Chief Justice, 9th Court of Appeals District",,Colleen Cordts Rice,REP,67,18,48,1,0
Hardin,16,"Chief Justice, 9th Court of Appeals District",,Scott Golemon,REP,36,16,20,0,0
Hardin,16,"Chief Justice, 9th Court of Appeals District",,"Chuck ""Charles B"" Meyer",REP,113,44,69,0,0
Hardin,16,"District Judge, 88th Judicial District",,Earl Stover III,REP,398,137,261,0,0
Hardin,16,"District Judge, 356th Judicial District",,Steve Thomas,REP,401,136,265,0,0
Hardin,16,"District Attorney, 88th Judicial District",,Rebecca R. Walton,REP,392,132,260,0,0
Hardin,16,County Attorney,,Matthew Minick,REP,387,130,257,0,0
Hardin,16,Sheriff,,Mark L. Davis,REP,398,136,262,0,0
Hardin,16,County Tax Assessor-Collector,,Shirley McIntyre Cook,REP,403,139,264,0,0
Hardin,16,"Constable, Precinct No. 5",,Danny Sullins,REP,400,135,264,1,0
Hardin,16,County Chairman,,Kent Batman,REP,391,130,261,0,0
Hardin,16,Proposition 1,,Yes,REP,391,137,253,1,0
Hardin,16,Proposition 1,,No,REP,65,22,43,0,0
Hardin,16,Proposition 2,,Yes,REP,407,144,262,1,0
Hardin,16,Proposition 2,,No,REP,53,17,36,0,0
Hardin,16,Proposition 3,,Yes,REP,444,153,290,1,0
Hardin,16,Proposition 3,,No,REP,16,7,9,0,0
Hardin,16,Proposition 4,,Yes,REP,454,159,294,1,0
Hardin,16,Proposition 4,,No,REP,8,2,6,0,0
Hardin,16,Proposition 5,,Yes,REP,430,150,279,1,0
Hardin,16,Proposition 5,,No,REP,29,9,20,0,0
Hardin,16,Proposition 6,,Yes,REP,447,154,292,1,0
Hardin,16,Proposition 6,,No,REP,12,5,7,0,0
Hardin,16,Proposition 7,,Yes,REP,458,161,296,1,0
Hardin,16,Proposition 7,,No,REP,3,1,2,0,0
Hardin,16,Proposition 8,,Yes,REP,461,162,298,1,0
Hardin,16,Proposition 8,,No,REP,1,0,1,0,0
Hardin,16,Proposition 9,,Yes,REP,444,153,290,1,0
Hardin,16,Proposition 9,,No,REP,15,7,8,0,0
Hardin,16,Proposition 10,,Yes,REP,427,145,281,1,0
Hardin,16,Proposition 10,,No,REP,28,11,17,0,0
Hardin,17,President,,Joe Walsh,REP,3,0,3,0,0
Hardin,17,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Hardin,17,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0,0
Hardin,17,President,,Bill Weld,REP,0,0,0,0,0
Hardin,17,President,,Bob Ely,REP,0,0,0,0,0
Hardin,17,President,,Matthew John Matern,REP,0,0,0,0,0
Hardin,17,President,,Donald J. Trump,REP,371,114,252,5,0
Hardin,17,President,,Uncommitted,REP,5,0,5,0,0
Hardin,17,United States Senator,,John Anthony Castro,REP,12,4,8,0,0
Hardin,17,United States Senator,,Mark Yancey,REP,23,8,15,0,0
Hardin,17,United States Senator,,Virgil Bierschwale,REP,3,1,2,0,0
Hardin,17,United States Senator,,John Cornyn,REP,275,85,185,5,0
Hardin,17,United States Senator,,Dwayne Stovall,REP,41,12,29,0,0
Hardin,17,United States Representative,36,RJ Boatman,REP,26,6,19,1,0
Hardin,17,United States Representative,36,Brian Babin,REP,346,108,234,4,0
Hardin,17,Railroad Commissioner,,Ryan Sitton,REP,113,39,73,1,0
Hardin,17,Railroad Commissioner,,"James ""Jim"" Wright",REP,210,62,144,4,0
Hardin,17,"Chief Justice, Supreme Court",,Nathan Hecht,REP,301,89,207,5,0
Hardin,17,"Justice, Supreme Court, Place 6 -  Unexpired Term",,Jane Bland,REP,298,87,206,5,0
Hardin,17,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,297,88,204,5,0
Hardin,17,"Justice, Supreme Court, Place 8",,Brett Busby,REP,294,85,204,5,0
Hardin,17,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,187,62,121,4,0
Hardin,17,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,135,40,94,1,0
Hardin,17,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,296,88,203,5,0
Hardin,17,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,295,86,204,5,0
Hardin,17,State Representative,19,James White,REP,325,94,226,5,0
Hardin,17,"Chief Justice, 9th Court of Appeals District",,Jay Wright,REP,74,25,48,1,0
Hardin,17,"Chief Justice, 9th Court of Appeals District",,Jarrod Lee Walker,REP,63,19,43,1,0
Hardin,17,"Chief Justice, 9th Court of Appeals District",,Colleen Cordts Rice,REP,66,15,50,1,0
Hardin,17,"Chief Justice, 9th Court of Appeals District",,Scott Golemon,REP,35,13,21,1,0
Hardin,17,"Chief Justice, 9th Court of Appeals District",,"Chuck ""Charles B"" Meyer",REP,60,19,40,1,0
Hardin,17,"District Judge, 88th Judicial District",,Earl Stover III,REP,307,86,216,5,0
Hardin,17,"District Judge, 356th Judicial District",,Steve Thomas,REP,319,93,221,5,0
Hardin,17,"District Attorney, 88th Judicial District",,Rebecca R. Walton,REP,307,93,209,5,0
Hardin,17,County Attorney,,Matthew Minick,REP,305,90,210,5,0
Hardin,17,Sheriff,,Mark L. Davis,REP,312,91,216,5,0
Hardin,17,County Tax Assessor-Collector,,Shirley McIntyre Cook,REP,310,92,213,5,0
Hardin,17,"County Commissioner, Precinct 3",,"Russell L. ""Rusty"" Trest",REP,163,53,107,3,0
Hardin,17,"County Commissioner, Precinct 3",,Amanda Young,REP,100,32,67,1,0
Hardin,17,"County Commissioner, Precinct 3",,"Robert ""Robby"" Martin",REP,45,10,35,0,0
Hardin,17,"County Commissioner, Precinct 3",,Alan Murphy,REP,5,1,4,0,0
Hardin,17,"County Commissioner, Precinct 3",,David Overstreet,REP,57,17,39,1,0
Hardin,17,"Justice of the Peace, Precinct No. 4 - Unexpired Term",,Mark D. Ames,REP,320,92,223,5,0
Hardin,17,"Constable, Precinct No. 4",,Kory Gerber,REP,60,25,35,0,0
Hardin,17,"Constable, Precinct No. 4",,Cory D. Jeffcoat,REP,294,85,204,5,0
Hardin,17,County Chairman,,Kent Batman,REP,291,81,205,5,0
Hardin,17,Proposition 1,,Yes,REP,327,97,225,5,0
Hardin,17,Proposition 1,,No,REP,53,17,36,0,0
Hardin,17,Proposition 2,,Yes,REP,341,103,233,5,0
Hardin,17,Proposition 2,,No,REP,37,12,25,0,0
Hardin,17,Proposition 3,,Yes,REP,364,110,249,5,0
Hardin,17,Proposition 3,,No,REP,16,4,12,0,0
Hardin,17,Proposition 4,,Yes,REP,366,111,250,5,0
Hardin,17,Proposition 4,,No,REP,13,4,9,0,0
Hardin,17,Proposition 5,,Yes,REP,355,107,243,5,0
Hardin,17,Proposition 5,,No,REP,21,6,15,0,0
Hardin,17,Proposition 6,,Yes,REP,359,106,248,5,0
Hardin,17,Proposition 6,,No,REP,18,6,12,0,0
Hardin,17,Proposition 7,,Yes,REP,376,114,257,5,0
Hardin,17,Proposition 7,,No,REP,3,1,2,0,0
Hardin,17,Proposition 8,,Yes,REP,377,113,259,5,0
Hardin,17,Proposition 8,,No,REP,1,0,1,0,0
Hardin,17,Proposition 9,,Yes,REP,354,106,243,5,0
Hardin,17,Proposition 9,,No,REP,19,8,11,0,0
Hardin,17,Proposition 10,,Yes,REP,355,110,240,5,0
Hardin,17,Proposition 10,,No,REP,17,4,13,0,0
Hardin,18,President,,Joe Walsh,REP,6,4,2,0,0
Hardin,18,President,,Zoltan G. Istvan,REP,1,1,0,0,0
Hardin,18,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0,0
Hardin,18,President,,Bill Weld,REP,2,1,1,0,0
Hardin,18,President,,Bob Ely,REP,0,0,0,0,0
Hardin,18,President,,Matthew John Matern,REP,2,1,1,0,0
Hardin,18,President,,Donald J. Trump,REP,1259,601,643,15,0
Hardin,18,President,,Uncommitted,REP,15,8,7,0,0
Hardin,18,United States Senator,,John Anthony Castro,REP,45,21,24,0,0
Hardin,18,United States Senator,,Mark Yancey,REP,68,28,38,2,0
Hardin,18,United States Senator,,Virgil Bierschwale,REP,9,4,5,0,0
Hardin,18,United States Senator,,John Cornyn,REP,942,485,447,10,0
Hardin,18,United States Senator,,Dwayne Stovall,REP,167,63,103,1,0
Hardin,18,United States Representative,36,RJ Boatman,REP,58,23,35,0,0
Hardin,18,United States Representative,36,Brian Babin,REP,1217,590,612,15,0
Hardin,18,Railroad Commissioner,,Ryan Sitton,REP,418,206,209,3,0
Hardin,18,Railroad Commissioner,,"James ""Jim"" Wright",REP,715,346,360,9,0
Hardin,18,"Chief Justice, Supreme Court",,Nathan Hecht,REP,1070,508,551,11,0
Hardin,18,"Justice, Supreme Court, Place 6 -  Unexpired Term",,Jane Bland,REP,1066,503,552,11,0
Hardin,18,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,1060,501,548,11,0
Hardin,18,"Justice, Supreme Court, Place 8",,Brett Busby,REP,1058,499,548,11,0
Hardin,18,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,677,336,333,8,0
Hardin,18,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,423,197,223,3,0
Hardin,18,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,1053,499,543,11,0
Hardin,18,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,1050,499,540,11,0
Hardin,18,State Representative,19,James White,REP,1127,537,578,12,0
Hardin,18,"Chief Justice, 9th Court of Appeals District",,Jay Wright,REP,275,128,145,2,0
Hardin,18,"Chief Justice, 9th Court of Appeals District",,Jarrod Lee Walker,REP,163,76,87,0,0
Hardin,18,"Chief Justice, 9th Court of Appeals District",,Colleen Cordts Rice,REP,244,122,121,1,0
Hardin,18,"Chief Justice, 9th Court of Appeals District",,Scott Golemon,REP,101,54,44,3,0
Hardin,18,"Chief Justice, 9th Court of Appeals District",,"Chuck ""Charles B"" Meyer",REP,250,128,118,4,0
Hardin,18,"District Judge, 88th Judicial District",,Earl Stover III,REP,1079,511,555,13,0
Hardin,18,"District Judge, 356th Judicial District",,Steve Thomas,REP,1099,526,563,10,0
Hardin,18,"District Attorney, 88th Judicial District",,Rebecca R. Walton,REP,1079,517,551,11,0
Hardin,18,County Attorney,,Matthew Minick,REP,1069,509,550,10,0
Hardin,18,Sheriff,,Mark L. Davis,REP,1102,537,552,13,0
Hardin,18,County Tax Assessor-Collector,,Shirley McIntyre Cook,REP,1106,531,562,13,0
Hardin,18,"Constable, Precinct No. 5",,Danny Sullins,REP,1115,541,561,13,0
Hardin,18,County Chairman,,Kent Batman,REP,1058,508,540,10,0
Hardin,18,Proposition 1,,Yes,REP,1154,550,590,14,0
Hardin,18,Proposition 1,,No,REP,120,60,59,1,0
Hardin,18,Proposition 2,,Yes,REP,1155,558,583,14,0
Hardin,18,Proposition 2,,No,REP,121,57,63,1,0
Hardin,18,Proposition 3,,Yes,REP,1227,592,620,15,0
Hardin,18,Proposition 3,,No,REP,38,17,21,0,0
Hardin,18,Proposition 4,,Yes,REP,1248,603,630,15,0
Hardin,18,Proposition 4,,No,REP,28,12,16,0,0
Hardin,18,Proposition 5,,Yes,REP,1202,576,612,14,0
Hardin,18,Proposition 5,,No,REP,69,32,37,0,0
Hardin,18,Proposition 6,,Yes,REP,1243,593,636,14,0
Hardin,18,Proposition 6,,No,REP,32,17,15,0,0
Hardin,18,Proposition 7,,Yes,REP,1268,606,647,15,0
Hardin,18,Proposition 7,,No,REP,7,3,4,0,0
Hardin,18,Proposition 8,,Yes,REP,1268,605,649,14,0
Hardin,18,Proposition 8,,No,REP,7,7,0,0,0
Hardin,18,Proposition 9,,Yes,REP,1208,584,611,13,0
Hardin,18,Proposition 9,,No,REP,57,24,32,1,0
Hardin,18,Proposition 10,,Yes,REP,1169,554,600,15,0
Hardin,18,Proposition 10,,No,REP,86,47,39,0,0
Hardin,19,President,,Joe Walsh,REP,0,0,0,0,0
Hardin,19,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Hardin,19,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0,0
Hardin,19,President,,Bill Weld,REP,0,0,0,0,0
Hardin,19,President,,Bob Ely,REP,0,0,0,0,0
Hardin,19,President,,Matthew John Matern,REP,1,0,1,0,0
Hardin,19,President,,Donald J. Trump,REP,303,92,209,2,0
Hardin,19,President,,Uncommitted,REP,3,1,2,0,0
Hardin,19,United States Senator,,John Anthony Castro,REP,19,7,12,0,0
Hardin,19,United States Senator,,Mark Yancey,REP,20,3,17,0,0
Hardin,19,United States Senator,,Virgil Bierschwale,REP,3,0,3,0,0
Hardin,19,United States Senator,,John Cornyn,REP,200,68,132,0,0
Hardin,19,United States Senator,,Dwayne Stovall,REP,61,14,45,2,0
Hardin,19,United States Representative,36,RJ Boatman,REP,28,7,21,0,0
Hardin,19,United States Representative,36,Brian Babin,REP,276,84,190,2,0
Hardin,19,Railroad Commissioner,,Ryan Sitton,REP,101,30,71,0,0
Hardin,19,Railroad Commissioner,,"James ""Jim"" Wright",REP,175,58,117,0,0
Hardin,19,"Chief Justice, Supreme Court",,Nathan Hecht,REP,259,80,179,0,0
Hardin,19,"Justice, Supreme Court, Place 6 -  Unexpired Term",,Jane Bland,REP,257,81,176,0,0
Hardin,19,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,256,80,176,0,0
Hardin,19,"Justice, Supreme Court, Place 8",,Brett Busby,REP,257,81,176,0,0
Hardin,19,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,167,52,115,0,0
Hardin,19,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,106,35,71,0,0
Hardin,19,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,256,79,177,0,0
Hardin,19,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,256,79,177,0,0
Hardin,19,State Representative,19,James White,REP,276,84,191,1,0
Hardin,19,"Chief Justice, 9th Court of Appeals District",,Jay Wright,REP,71,26,45,0,0
Hardin,19,"Chief Justice, 9th Court of Appeals District",,Jarrod Lee Walker,REP,47,13,34,0,0
Hardin,19,"Chief Justice, 9th Court of Appeals District",,Colleen Cordts Rice,REP,51,12,39,0,0
Hardin,19,"Chief Justice, 9th Court of Appeals District",,Scott Golemon,REP,31,11,20,0,0
Hardin,19,"Chief Justice, 9th Court of Appeals District",,"Chuck ""Charles B"" Meyer",REP,63,20,43,0,0
Hardin,19,"District Judge, 88th Judicial District",,Earl Stover III,REP,258,79,179,0,0
Hardin,19,"District Judge, 356th Judicial District",,Steve Thomas,REP,259,82,177,0,0
Hardin,19,"District Attorney, 88th Judicial District",,Rebecca R. Walton,REP,257,83,174,0,0
Hardin,19,County Attorney,,Matthew Minick,REP,252,79,173,0,0
Hardin,19,Sheriff,,Mark L. Davis,REP,253,78,175,0,0
Hardin,19,County Tax Assessor-Collector,,Shirley McIntyre Cook,REP,260,82,177,1,0
Hardin,19,"County Commissioner, Precinct 3",,"Russell L. ""Rusty"" Trest",REP,63,18,43,2,0
Hardin,19,"County Commissioner, Precinct 3",,Amanda Young,REP,59,23,36,0,0
Hardin,19,"County Commissioner, Precinct 3",,"Robert ""Robby"" Martin",REP,140,38,102,0,0
Hardin,19,"County Commissioner, Precinct 3",,Alan Murphy,REP,2,2,0,0,0
Hardin,19,"County Commissioner, Precinct 3",,David Overstreet,REP,34,7,27,0,0
Hardin,19,"Constable, Precinct No. 5",,Danny Sullins,REP,261,81,180,0,0
Hardin,19,County Chairman,,Kent Batman,REP,250,75,175,0,0
Hardin,19,Proposition 1,,Yes,REP,274,85,187,2,0
Hardin,19,Proposition 1,,No,REP,30,7,23,0,0
Hardin,19,Proposition 2,,Yes,REP,279,82,195,2,0
Hardin,19,Proposition 2,,No,REP,28,11,17,0,0
Hardin,19,Proposition 3,,Yes,REP,300,90,208,2,0
Hardin,19,Proposition 3,,No,REP,7,3,4,0,0
Hardin,19,Proposition 4,,Yes,REP,302,89,211,2,0
Hardin,19,Proposition 4,,No,REP,6,4,2,0,0
Hardin,19,Proposition 5,,Yes,REP,286,82,202,2,0
Hardin,19,Proposition 5,,No,REP,17,9,8,0,0
Hardin,19,Proposition 6,,Yes,REP,299,90,207,2,0
Hardin,19,Proposition 6,,No,REP,7,2,5,0,0
Hardin,19,Proposition 7,,Yes,REP,306,92,212,2,0
Hardin,19,Proposition 7,,No,REP,0,0,0,0,0
Hardin,19,Proposition 8,,Yes,REP,306,92,212,2,0
Hardin,19,Proposition 8,,No,REP,1,0,1,0,0
Hardin,19,Proposition 9,,Yes,REP,297,90,205,2,0
Hardin,19,Proposition 9,,No,REP,9,2,7,0,0
Hardin,19,Proposition 10,,Yes,REP,282,85,197,0,0
Hardin,19,Proposition 10,,No,REP,21,5,14,2,0
