county,precinct,office,district,party,candidate,early_voting,election_day,mail,votes
Presidio,4,U.S. Senate,,REP,JOHN CORNYN,3,6,0,9
Presidio,5,U.S. Senate,,REP,JOHN CORNYN,0,0,0,0
Presidio,6,U.S. Senate,,REP,JOHN CORNYN,3,2,0,5
Presidio,7,U.S. Senate,,REP,JOHN CORNYN,25,17,0,42
Presidio,1,U.S. Senate,,REP,VIRGIL BIERSCHWALE,0,1,0,1
Presidio,2,U.S. Senate,,REP,VIRGIL BIERSCHWALE,0,0,0,0
Presidio,3,U.S. Senate,,REP,VIRGIL BIERSCHWALE,0,1,0,1
Presidio,4,U.S. Senate,,REP,VIRGIL BIERSCHWALE,1,0,0,1
Presidio,5,U.S. Senate,,REP,VIRGIL BIERSCHWALE,0,0,0,0
Presidio,6,U.S. Senate,,REP,VIRGIL BIERSCHWALE,0,0,0,0
Presidio,7,U.S. Senate,,REP,VIRGIL BIERSCHWALE,0,0,0,0
Presidio,1,U.S. House,23,REP,SHARON BRECKENRIDGE THOMAS,1,2,0,3
Presidio,2,U.S. House,23,REP,SHARON BRECKENRIDGE THOMAS,1,0,0,1
Presidio,3,U.S. House,23,REP,SHARON BRECKENRIDGE THOMAS,0,0,0,0
Presidio,4,U.S. House,23,REP,SHARON BRECKENRIDGE THOMAS,1,0,0,1
Presidio,5,U.S. House,23,REP,SHARON BRECKENRIDGE THOMAS,0,1,0,1
Presidio,6,U.S. House,23,REP,SHARON BRECKENRIDGE THOMAS,0,0,0,0
Presidio,7,U.S. House,23,REP,SHARON BRECKENRIDGE THOMAS,1,4,0,5
Presidio,1,U.S. House,23,REP,TONY GONZALES,2,1,0,3
Presidio,2,U.S. House,23,REP,TONY GONZALES,5,3,0,8
Presidio,3,U.S. House,23,REP,TONY GONZALES,0,0,0,0
Presidio,4,U.S. House,23,REP,TONY GONZALES,4,7,0,11
Presidio,5,U.S. House,23,REP,TONY GONZALES,1,0,0,1
Presidio,6,U.S. House,23,REP,TONY GONZALES,1,0,0,1
Presidio,7,U.S. House,23,REP,TONY GONZALES,11,6,0,17
Presidio,1,U.S. House,23,REP,ALIA URESTE,0,1,0,1
Presidio,2,U.S. House,23,REP,ALIA URESTE,0,1,0,1
Presidio,3,U.S. House,23,REP,ALIA URESTE,0,0,0,0
Presidio,4,U.S. House,23,REP,ALIA URESTE,0,0,0,0
Presidio,5,U.S. House,23,REP,ALIA URESTE,0,0,0,0
Presidio,6,U.S. House,23,REP,ALIA URESTE,0,0,0,0
Presidio,7,U.S. House,23,REP,ALIA URESTE,2,1,0,3
Presidio,1,U.S. House,23,REP,"CECIL ""BURT"" JONES",0,1,0,1
Presidio,2,U.S. House,23,REP,"CECIL ""BURT"" JONES",0,0,0,0
Presidio,3,U.S. House,23,REP,"CECIL ""BURT"" JONES",0,0,0,0
Presidio,4,U.S. House,23,REP,"CECIL ""BURT"" JONES",2,1,0,3
Presidio,5,U.S. House,23,REP,"CECIL ""BURT"" JONES",0,1,0,1
Presidio,6,U.S. House,23,REP,"CECIL ""BURT"" JONES",0,0,0,0
Presidio,7,U.S. House,23,REP,"CECIL ""BURT"" JONES",0,2,0,2
Presidio,1,U.S. House,23,REP,RAUL REYES,2,1,0,3
Presidio,2,U.S. House,23,REP,RAUL REYES,2,1,0,3
Presidio,3,U.S. House,23,REP,RAUL REYES,0,1,0,1
Presidio,4,U.S. House,23,REP,RAUL REYES,1,1,0,2
Presidio,5,U.S. House,23,REP,RAUL REYES,0,1,0,1
Presidio,6,U.S. House,23,REP,RAUL REYES,3,0,0,3
Presidio,7,U.S. House,23,REP,RAUL REYES,6,3,0,9
Presidio,1,U.S. House,23,REP,DARWIN BOEDEKER,1,0,0,1
Presidio,2,U.S. House,23,REP,DARWIN BOEDEKER,0,0,0,0
Presidio,3,U.S. House,23,REP,DARWIN BOEDEKER,0,0,0,0
Presidio,4,U.S. House,23,REP,DARWIN BOEDEKER,2,0,0,2
Presidio,5,U.S. House,23,REP,DARWIN BOEDEKER,0,0,0,0
Presidio,6,U.S. House,23,REP,DARWIN BOEDEKER,0,0,0,0
Presidio,7,U.S. House,23,REP,DARWIN BOEDEKER,0,1,0,1
Presidio,1,U.S. House,23,REP,BEN VAN WINKLE,0,1,0,1
Presidio,2,U.S. House,23,REP,BEN VAN WINKLE,0,0,0,0
Presidio,3,U.S. House,23,REP,BEN VAN WINKLE,0,0,0,0
Presidio,4,U.S. House,23,REP,BEN VAN WINKLE,0,0,0,0
Presidio,5,U.S. House,23,REP,BEN VAN WINKLE,0,0,0,0
Presidio,6,U.S. House,23,REP,BEN VAN WINKLE,0,2,0,2
Presidio,7,U.S. House,23,REP,BEN VAN WINKLE,0,0,0,0
Presidio,1,U.S. House,23,REP,ALMA ARREDONDO-LYNCH,9,1,0,10
Presidio,2,U.S. House,23,REP,ALMA ARREDONDO-LYNCH,0,1,0,1
Presidio,3,U.S. House,23,REP,ALMA ARREDONDO-LYNCH,0,0,0,0
Presidio,4,U.S. House,23,REP,ALMA ARREDONDO-LYNCH,0,0,0,0
Presidio,5,U.S. House,23,REP,ALMA ARREDONDO-LYNCH,0,1,0,1
Presidio,6,U.S. House,23,REP,ALMA ARREDONDO-LYNCH,0,0,0,0
Presidio,7,U.S. House,23,REP,ALMA ARREDONDO-LYNCH,3,5,0,8
Presidio,1,U.S. House,23,REP,JEFF MCFARLIN,2,3,0,5
Presidio,2,U.S. House,23,REP,JEFF MCFARLIN,0,1,0,1
Presidio,3,U.S. House,23,REP,JEFF MCFARLIN,0,0,0,0
Presidio,4,U.S. House,23,REP,JEFF MCFARLIN,0,1,0,1
Presidio,5,U.S. House,23,REP,JEFF MCFARLIN,1,0,0,1
Presidio,6,U.S. House,23,REP,JEFF MCFARLIN,0,0,0,0
Presidio,7,U.S. House,23,REP,JEFF MCFARLIN,7,9,0,16
Presidio,1,Railroad Commissioner,,REP,RYAN SITTON,5,2,0,7
Presidio,2,Railroad Commissioner,,REP,RYAN SITTON,1,2,0,3
Presidio,3,Railroad Commissioner,,REP,RYAN SITTON,0,0,0,0
Presidio,4,Railroad Commissioner,,REP,RYAN SITTON,3,0,0,3
Presidio,5,Railroad Commissioner,,REP,RYAN SITTON,1,2,0,3
Presidio,6,Railroad Commissioner,,REP,RYAN SITTON,3,2,0,5
Presidio,7,Railroad Commissioner,,REP,RYAN SITTON,15,11,0,26
Presidio,1,Railroad Commissioner,,REP,"JAMES ""JIM"" WHITE",9,8,0,17
Presidio,2,Railroad Commissioner,,REP,"JAMES ""JIM"" WHITE",8,3,0,11
Presidio,3,Railroad Commissioner,,REP,"JAMES ""JIM"" WHITE",0,1,0,1
Presidio,4,Railroad Commissioner,,REP,"JAMES ""JIM"" WHITE",5,9,0,14
Presidio,5,Railroad Commissioner,,REP,"JAMES ""JIM"" WHITE",1,2,0,3
Presidio,6,Railroad Commissioner,,REP,"JAMES ""JIM"" WHITE",1,0,0,1
Presidio,7,Railroad Commissioner,,REP,"JAMES ""JIM"" WHITE",12,19,0,31
Presidio,1,State Senate,29,REP,BETHANY HATCH,14,10,0,24
Presidio,2,State Senate,29,REP,BETHANY HATCH,7,2,0,9
Presidio,3,State Senate,29,REP,BETHANY HATCH,0,1,0,1
Presidio,4,State Senate,29,REP,BETHANY HATCH,4,8,0,12
Presidio,5,State Senate,29,REP,BETHANY HATCH,1,4,0,5
Presidio,6,State Senate,29,REP,BETHANY HATCH,3,2,0,5
Presidio,7,State Senate,29,REP,BETHANY HATCH,23,22,0,45
Presidio,1,State Representative,74,REP,RUBEN FALCON,7,3,0,10
Presidio,2,State Representative,74,REP,RUBEN FALCON,4,2,0,6
Presidio,3,State Representative,74,REP,RUBEN FALCON,0,1,0,1
Presidio,4,State Representative,74,REP,RUBEN FALCON,3,3,0,6
Presidio,5,State Representative,74,REP,RUBEN FALCON,1,3,0,4
Presidio,6,State Representative,74,REP,RUBEN FALCON,0,2,0,2
Presidio,7,State Representative,74,REP,RUBEN FALCON,20,11,0,31
Presidio,1,State Representative,74,REP,ROBERT GARZA,9,8,0,17
Presidio,2,State Representative,74,REP,ROBERT GARZA,2,0,0,2
Presidio,3,State Representative,74,REP,ROBERT GARZA,0,0,0,0
Presidio,4,State Representative,74,REP,ROBERT GARZA,3,4,0,7
Presidio,5,State Representative,74,REP,ROBERT GARZA,1,1,0,2
Presidio,6,State Representative,74,REP,ROBERT GARZA,2,0,0,2
Presidio,7,State Representative,74,REP,ROBERT GARZA,9,15,0,24
