county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Nueces,40,"Justice, 13th Court of Appeals District, Place 4",,DEM,Under Votes,15,45,74,134
Nueces,40,"Justice, 13th Court of Appeals District, Place 4",,DEM,Over Votes,0,0,0,0
Nueces,40,"Justice, 13th Court of Appeals District, Place 6",,DEM,Nereida Lopez-Singleterry,12,97,144,253
Nueces,40,"Justice, 13th Court of Appeals District, Place 6",,DEM,Ballots Cast,12,97,144,253
Nueces,40,"Justice, 13th Court of Appeals District, Place 6",,DEM,Under Votes,16,47,78,141
Nueces,40,"Justice, 13th Court of Appeals District, Place 6",,DEM,Over Votes,0,0,0,0
Nueces,40,"District Judge, 28th Judicial District",,DEM,Nanette Hasette,14,101,154,269
Nueces,40,"District Judge, 28th Judicial District",,DEM,Ballots Cast,14,101,154,269
Nueces,40,"District Judge, 28th Judicial District",,DEM,Under Votes,14,43,68,125
Nueces,40,"District Judge, 28th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,40,"District Judge, 347th Judicial District",,DEM,Deborah Rios,13,97,146,256
Nueces,40,"District Judge, 347th Judicial District",,DEM,Ballots Cast,13,97,146,256
Nueces,40,"District Judge, 347th Judicial District",,DEM,Under Votes,15,47,76,138
Nueces,40,"District Judge, 347th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,40,"District Attorney, 105th Judicial District",,DEM,Mark A Gonzalez,12,96,147,255
Nueces,40,"District Attorney, 105th Judicial District",,DEM,Ballots Cast,12,96,147,255
Nueces,40,"District Attorney, 105th Judicial District",,DEM,Under Votes,16,48,75,139
Nueces,40,"District Attorney, 105th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,40,County Attorney,,DEM,Carlos Vela,11,48,64,123
Nueces,40,County Attorney,,DEM,Rene Flores,6,63,98,167
Nueces,40,County Attorney,,DEM,Ballots Cast,17,111,162,290
Nueces,40,County Attorney,,DEM,Under Votes,11,33,60,104
Nueces,40,County Attorney,,DEM,Over Votes,0,0,0,0
Nueces,40,Sheriff,,DEM,David Torres,12,92,144,248
Nueces,40,Sheriff,,DEM,Ballots Cast,12,92,144,248
Nueces,40,Sheriff,,DEM,Under Votes,16,52,78,146
Nueces,40,Sheriff,,DEM,Over Votes,0,0,0,0
Nueces,40,County Chairman,,DEM,Coretta Graham,13,86,145,244
Nueces,40,County Chairman,,DEM,Ballots Cast,13,86,145,244
Nueces,40,County Chairman,,DEM,Under Votes,15,58,77,150
Nueces,40,County Chairman,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 1,,DEM,Yes,22,116,184,322
Nueces,40,Proposition 1,,DEM,No,2,20,21,43
Nueces,40,Proposition 1,,DEM,Ballots Cast,24,136,205,365
Nueces,40,Proposition 1,,DEM,Under Votes,4,8,17,29
Nueces,40,Proposition 1,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 2,,DEM,Yes,22,115,184,321
Nueces,40,Proposition 2,,DEM,No,2,19,25,46
Nueces,40,Proposition 2,,DEM,Ballots Cast,24,134,209,367
Nueces,40,Proposition 2,,DEM,Under Votes,4,10,13,27
Nueces,40,Proposition 2,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 3,,DEM,Yes,24,129,199,352
Nueces,40,Proposition 3,,DEM,No,0,5,9,14
Nueces,40,Proposition 3,,DEM,Ballots Cast,24,134,208,366
Nueces,40,Proposition 3,,DEM,Under Votes,4,10,14,28
Nueces,40,Proposition 3,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 4,,DEM,Yes,23,116,183,322
Nueces,40,Proposition 4,,DEM,No,0,19,26,45
Nueces,40,Proposition 4,,DEM,Ballots Cast,23,135,209,367
Nueces,40,Proposition 4,,DEM,Under Votes,5,9,13,27
Nueces,40,Proposition 4,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 5,,DEM,Yes,23,126,204,353
Nueces,40,Proposition 5,,DEM,No,0,8,7,15
Nueces,40,Proposition 5,,DEM,Ballots Cast,23,134,211,368
Nueces,40,Proposition 5,,DEM,Under Votes,5,10,11,26
Nueces,40,Proposition 5,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 6,,DEM,Yes,23,123,202,348
Nueces,40,Proposition 6,,DEM,No,0,9,8,17
Nueces,40,Proposition 6,,DEM,Ballots Cast,23,132,210,365
Nueces,40,Proposition 6,,DEM,Under Votes,5,12,12,29
Nueces,40,Proposition 6,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 7,,DEM,Yes,20,117,186,323
Nueces,40,Proposition 7,,DEM,No,2,16,20,38
Nueces,40,Proposition 7,,DEM,Ballots Cast,22,133,206,361
Nueces,40,Proposition 7,,DEM,Under Votes,6,11,16,33
Nueces,40,Proposition 7,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 8,,DEM,Yes,24,123,198,345
Nueces,40,Proposition 8,,DEM,No,0,10,13,23
Nueces,40,Proposition 8,,DEM,Ballots Cast,24,133,211,368
Nueces,40,Proposition 8,,DEM,Under Votes,4,11,11,26
Nueces,40,Proposition 8,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 9,,DEM,Yes,24,123,194,341
Nueces,40,Proposition 9,,DEM,No,0,9,12,21
Nueces,40,Proposition 9,,DEM,Ballots Cast,24,132,206,362
Nueces,40,Proposition 9,,DEM,Under Votes,4,12,16,32
Nueces,40,Proposition 9,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 10,,DEM,Yes,24,123,197,344
Nueces,40,Proposition 10,,DEM,No,1,11,12,24
Nueces,40,Proposition 10,,DEM,Ballots Cast,25,134,209,368
Nueces,40,Proposition 10,,DEM,Under Votes,3,10,13,26
Nueces,40,Proposition 10,,DEM,Over Votes,0,0,0,0
Nueces,40,Proposition 11,,DEM,Yes,24,122,181,327
Nueces,40,Proposition 11,,DEM,No,1,12,26,39
Nueces,40,Proposition 11,,DEM,Ballots Cast,25,134,207,366
Nueces,40,Proposition 11,,DEM,Under Votes,3,10,15,28
Nueces,40,Proposition 11,,DEM,Over Votes,0,0,0,0
Nueces,41,Registered Voters,,DEM,,,,,25
Nueces,41,President,,DEM,John K. Delaney,0,0,0,0
Nueces,41,President,,DEM,Michael Bennet,0,0,0,0
Nueces,41,President,,DEM,Deval Patrick,0,0,0,0
Nueces,41,President,,DEM,"Roque ""Rocky"" De La Fuente",0,1,0,1
Nueces,41,President,,DEM,Pete Buttigieg,1,0,0,1
Nueces,41,President,,DEM,Cory Booker,0,0,0,0
Nueces,41,President,,DEM,Amy Klobuchar,1,0,0,1
Nueces,41,President,,DEM,Michael R. Bloomberg,2,2,2,6
Nueces,41,President,,DEM,Robby Wells,0,0,0,0
Nueces,41,President,,DEM,Bernie Sanders,0,0,6,6
Nueces,41,President,,DEM,Tulsi Gabbard,0,0,0,0
Nueces,41,President,,DEM,Julián Castro,0,0,0,0
Nueces,41,President,,DEM,Joseph R. Biden,0,1,6,7
Nueces,41,President,,DEM,Tom Steyer,0,0,0,0
Nueces,41,President,,DEM,Elizabeth Warren,0,1,2,3
Nueces,41,President,,DEM,Marianne Williamson,0,0,0,0
Nueces,41,President,,DEM,Andrew Yang,0,0,0,0
Nueces,41,President,,DEM,Ballots Cast,4,5,16,25
Nueces,41,President,,DEM,Under Votes,0,0,0,0
Nueces,41,President,,DEM,Over Votes,0,0,0,0
Nueces,41,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,2,0,2
Nueces,41,U.S. Senate,,DEM,Michael Cooper,1,1,3,5
Nueces,41,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Nueces,41,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Nueces,41,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",0,1,4,5
Nueces,41,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,0,0
Nueces,41,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Nueces,41,U.S. Senate,,DEM,Victor Hugo Harris,0,0,1,1
Nueces,41,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Nueces,41,U.S. Senate,,DEM,Chris Bell,0,0,0,0
Nueces,41,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,0,5,7
Nueces,41,U.S. Senate,,DEM,Royce West,0,0,0,0
Nueces,41,U.S. Senate,,DEM,Ballots Cast,3,4,13,20
Nueces,41,U.S. Senate,,DEM,Under Votes,1,1,3,5
Nueces,41,U.S. Senate,,DEM,Over Votes,0,0,0,0
Nueces,41,U.S. House,27,DEM,Charlie Jackson,1,2,2,5
Nueces,41,U.S. House,27,DEM,"Ricardo ""Rick"" De La Fuente",2,3,9,14
Nueces,41,U.S. House,27,DEM,Ballots Cast,3,5,11,19
Nueces,41,U.S. House,27,DEM,Under Votes,1,0,5,6
Nueces,41,U.S. House,27,DEM,Over Votes,0,0,0,0
Nueces,41,Railroad Commissioner,,DEM,Kelly Stone,0,1,0,1
Nueces,41,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",2,3,6,11
Nueces,41,Railroad Commissioner,,DEM,Chrysta Castañeda,0,1,4,5
Nueces,41,Railroad Commissioner,,DEM,Mark Watson,1,0,1,2
Nueces,41,Railroad Commissioner,,DEM,Ballots Cast,3,5,11,19
Nueces,41,Railroad Commissioner,,DEM,Under Votes,1,0,5,6
Nueces,41,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Nueces,41,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,2,4,9,15
Nueces,41,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,1,1,3,5
Nueces,41,"Chief Justice, Supreme Court",,DEM,Ballots Cast,3,5,12,20
Nueces,41,"Chief Justice, Supreme Court",,DEM,Under Votes,1,0,4,5
Nueces,41,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Nueces,41,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,1,5,7,13
Nueces,41,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Larry Praeger,2,0,4,6
Nueces,41,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Ballots Cast,3,5,11,19
Nueces,41,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Under Votes,1,0,5,6
Nueces,41,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Over Votes,0,0,0,0
Nueces,41,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,2,2,5,9
Nueces,41,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,1,3,6,10
Nueces,41,"Justice, Supreme Court, Place 7",,DEM,Ballots Cast,3,5,11,19
Nueces,41,"Justice, Supreme Court, Place 7",,DEM,Under Votes,1,0,5,6
Nueces,41,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Nueces,41,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,1,3,8,12
Nueces,41,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,2,2,3,7
Nueces,41,"Justice, Supreme Court, Place 8",,DEM,Ballots Cast,3,5,11,19
Nueces,41,"Justice, Supreme Court, Place 8",,DEM,Under Votes,1,0,5,6
Nueces,41,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
Nueces,41,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,1,1,2,4
Nueces,41,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,1,2,7,10
Nueces,41,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,1,2,3,6
Nueces,41,"Judge, Court of Criminal Appeals, Place 3",,DEM,Ballots Cast,3,5,12,20
Nueces,41,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,1,0,4,5
Nueces,41,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Nueces,41,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,1,4,10,15
Nueces,41,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,2,1,1,4
Nueces,41,"Judge, Court of Criminal Appeals, Place 4",,DEM,Ballots Cast,3,5,11,19
Nueces,41,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,1,0,5,6
Nueces,41,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
Nueces,41,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,2,4,11,17
Nueces,41,"Judge, Court of Criminal Appeals, Place 9",,DEM,Ballots Cast,2,4,11,17
Nueces,41,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,2,1,5,8
Nueces,41,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
Nueces,41,State Senate,20,DEM,"Juan ""Chuy"" Hinojosa",4,4,14,22
Nueces,41,State Senate,20,DEM,Ballots Cast,4,4,14,22
Nueces,41,State Senate,20,DEM,Under Votes,0,1,2,3
Nueces,41,State Senate,20,DEM,Over Votes,0,0,0,0
Nueces,41,State Representative,34,DEM,Abel Herrero,4,4,13,21
Nueces,41,State Representative,34,DEM,Ballots Cast,4,4,13,21
Nueces,41,State Representative,34,DEM,Under Votes,0,1,3,4
Nueces,41,State Representative,34,DEM,Over Votes,0,0,0,0
Nueces,41,"Justice, 13th Court of Appeals District, Place 4",,DEM,Migdalia Lopez,2,4,11,17
Nueces,41,"Justice, 13th Court of Appeals District, Place 4",,DEM,Ballots Cast,2,4,11,17
Nueces,41,"Justice, 13th Court of Appeals District, Place 4",,DEM,Under Votes,2,1,5,8
Nueces,41,"Justice, 13th Court of Appeals District, Place 4",,DEM,Over Votes,0,0,0,0
Nueces,41,"Justice, 13th Court of Appeals District, Place 6",,DEM,Nereida Lopez-Singleterry,2,4,12,18
Nueces,41,"Justice, 13th Court of Appeals District, Place 6",,DEM,Ballots Cast,2,4,12,18
Nueces,41,"Justice, 13th Court of Appeals District, Place 6",,DEM,Under Votes,2,1,4,7
Nueces,41,"Justice, 13th Court of Appeals District, Place 6",,DEM,Over Votes,0,0,0,0
Nueces,41,"District Judge, 28th Judicial District",,DEM,Nanette Hasette,4,4,13,21
Nueces,41,"District Judge, 28th Judicial District",,DEM,Ballots Cast,4,4,13,21
Nueces,41,"District Judge, 28th Judicial District",,DEM,Under Votes,0,1,3,4
Nueces,41,"District Judge, 28th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,41,"District Judge, 347th Judicial District",,DEM,Deborah Rios,3,4,12,19
Nueces,41,"District Judge, 347th Judicial District",,DEM,Ballots Cast,3,4,12,19
Nueces,41,"District Judge, 347th Judicial District",,DEM,Under Votes,1,1,4,6
Nueces,41,"District Judge, 347th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,41,"District Attorney, 105th Judicial District",,DEM,Mark A Gonzalez,2,4,14,20
Nueces,41,"District Attorney, 105th Judicial District",,DEM,Ballots Cast,2,4,14,20
Nueces,41,"District Attorney, 105th Judicial District",,DEM,Under Votes,2,1,2,5
Nueces,41,"District Attorney, 105th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,41,County Attorney,,DEM,Carlos Vela,1,4,7,12
Nueces,41,County Attorney,,DEM,Rene Flores,2,1,7,10
Nueces,41,County Attorney,,DEM,Ballots Cast,3,5,14,22
Nueces,41,County Attorney,,DEM,Under Votes,1,0,2,3
Nueces,41,County Attorney,,DEM,Over Votes,0,0,0,0
Nueces,41,Sheriff,,DEM,David Torres,2,4,14,20
Nueces,41,Sheriff,,DEM,Ballots Cast,2,4,14,20
Nueces,41,Sheriff,,DEM,Under Votes,2,1,2,5
Nueces,41,Sheriff,,DEM,Over Votes,0,0,0,0
Nueces,41,"County Commissioner, Precinct 1",,DEM,Robert Hernandez,2,4,14,20
Nueces,41,"County Commissioner, Precinct 1",,DEM,Ballots Cast,2,4,14,20
Nueces,41,"County Commissioner, Precinct 1",,DEM,Under Votes,2,1,2,5
Nueces,41,"County Commissioner, Precinct 1",,DEM,Over Votes,0,0,0,0
Nueces,41,"Justice of the Peace, Precinct No. 1, Place 1",,DEM,Joe Benavides,2,4,13,19
Nueces,41,"Justice of the Peace, Precinct No. 1, Place 1",,DEM,Ballots Cast,2,4,13,19
Nueces,41,"Justice of the Peace, Precinct No. 1, Place 1",,DEM,Under Votes,2,1,3,6
Nueces,41,"Justice of the Peace, Precinct No. 1, Place 1",,DEM,Over Votes,0,0,0,0
Nueces,41,"Constable, Precinct 1",,DEM,Randy Balderas,0,0,5,5
Nueces,41,"Constable, Precinct 1",,DEM,Robert Cisneros,2,5,7,14
Nueces,41,"Constable, Precinct 1",,DEM,Ballots Cast,2,5,12,19
Nueces,41,"Constable, Precinct 1",,DEM,Under Votes,2,0,4,6
Nueces,41,"Constable, Precinct 1",,DEM,Over Votes,0,0,0,0
Nueces,41,County Chairman,,DEM,Coretta Graham,2,4,10,16
Nueces,41,County Chairman,,DEM,Ballots Cast,2,4,10,16
Nueces,41,County Chairman,,DEM,Under Votes,2,1,6,9
Nueces,41,County Chairman,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 1,,DEM,Yes,4,5,14,23
Nueces,41,Proposition 1,,DEM,No,0,0,1,1
Nueces,41,Proposition 1,,DEM,Ballots Cast,4,5,15,24
Nueces,41,Proposition 1,,DEM,Under Votes,0,0,1,1
Nueces,41,Proposition 1,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 2,,DEM,Yes,4,5,14,23
Nueces,41,Proposition 2,,DEM,No,0,0,1,1
Nueces,41,Proposition 2,,DEM,Ballots Cast,4,5,15,24
Nueces,41,Proposition 2,,DEM,Under Votes,0,0,1,1
Nueces,41,Proposition 2,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 3,,DEM,Yes,4,5,14,23
Nueces,41,Proposition 3,,DEM,No,0,0,1,1
Nueces,41,Proposition 3,,DEM,Ballots Cast,4,5,15,24
Nueces,41,Proposition 3,,DEM,Under Votes,0,0,1,1
Nueces,41,Proposition 3,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 4,,DEM,Yes,4,5,14,23
Nueces,41,Proposition 4,,DEM,No,0,0,1,1
Nueces,41,Proposition 4,,DEM,Ballots Cast,4,5,15,24
Nueces,41,Proposition 4,,DEM,Under Votes,0,0,1,1
Nueces,41,Proposition 4,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 5,,DEM,Yes,4,5,14,23
Nueces,41,Proposition 5,,DEM,No,0,0,0,0
Nueces,41,Proposition 5,,DEM,Ballots Cast,4,5,14,23
Nueces,41,Proposition 5,,DEM,Under Votes,0,0,2,2
Nueces,41,Proposition 5,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 6,,DEM,Yes,4,5,12,21
Nueces,41,Proposition 6,,DEM,No,0,0,1,1
Nueces,41,Proposition 6,,DEM,Ballots Cast,4,5,13,22
Nueces,41,Proposition 6,,DEM,Under Votes,0,0,3,3
Nueces,41,Proposition 6,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 7,,DEM,Yes,4,5,15,24
Nueces,41,Proposition 7,,DEM,No,0,0,0,0
Nueces,41,Proposition 7,,DEM,Ballots Cast,4,5,15,24
Nueces,41,Proposition 7,,DEM,Under Votes,0,0,1,1
Nueces,41,Proposition 7,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 8,,DEM,Yes,4,4,13,21
Nueces,41,Proposition 8,,DEM,No,0,1,1,2
Nueces,41,Proposition 8,,DEM,Ballots Cast,4,5,14,23
Nueces,41,Proposition 8,,DEM,Under Votes,0,0,2,2
Nueces,41,Proposition 8,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 9,,DEM,Yes,4,5,13,22
Nueces,41,Proposition 9,,DEM,No,0,0,2,2
Nueces,41,Proposition 9,,DEM,Ballots Cast,4,5,15,24
Nueces,41,Proposition 9,,DEM,Under Votes,0,0,1,1
Nueces,41,Proposition 9,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 10,,DEM,Yes,4,4,13,21
Nueces,41,Proposition 10,,DEM,No,0,1,2,3
Nueces,41,Proposition 10,,DEM,Ballots Cast,4,5,15,24
Nueces,41,Proposition 10,,DEM,Under Votes,0,0,1,1
Nueces,41,Proposition 10,,DEM,Over Votes,0,0,0,0
Nueces,41,Proposition 11,,DEM,Yes,4,5,12,21
Nueces,41,Proposition 11,,DEM,No,0,0,3,3
Nueces,41,Proposition 11,,DEM,Ballots Cast,4,5,15,24
Nueces,41,Proposition 11,,DEM,Under Votes,0,0,1,1
Nueces,41,Proposition 11,,DEM,Over Votes,0,0,0,0
Nueces,42,Registered Voters,,DEM,,,,,77
Nueces,42,President,,DEM,John K. Delaney,0,0,0,0
Nueces,42,President,,DEM,Michael Bennet,0,0,0,0
Nueces,42,President,,DEM,Deval Patrick,0,0,0,0
Nueces,42,President,,DEM,"Roque ""Rocky"" De La Fuente",0,1,0,1
Nueces,42,President,,DEM,Pete Buttigieg,2,6,0,8
Nueces,42,President,,DEM,Cory Booker,0,0,0,0
Nueces,42,President,,DEM,Amy Klobuchar,1,2,0,3
Nueces,42,President,,DEM,Michael R. Bloomberg,2,4,13,19
Nueces,42,President,,DEM,Robby Wells,0,0,0,0
Nueces,42,President,,DEM,Bernie Sanders,0,7,6,13
Nueces,42,President,,DEM,Tulsi Gabbard,0,0,0,0
Nueces,42,President,,DEM,Julián Castro,0,0,0,0
Nueces,42,President,,DEM,Joseph R. Biden,0,0,20,20
Nueces,42,President,,DEM,Tom Steyer,0,0,1,1
Nueces,42,President,,DEM,Elizabeth Warren,0,2,9,11
Nueces,42,President,,DEM,Marianne Williamson,0,0,0,0
Nueces,42,President,,DEM,Andrew Yang,0,0,0,0
Nueces,42,President,,DEM,Ballots Cast,5,22,49,76
Nueces,42,President,,DEM,Under Votes,0,0,0,0
Nueces,42,President,,DEM,Over Votes,1,0,0,1
Nueces,42,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",2,4,14,20
Nueces,42,U.S. Senate,,DEM,Michael Cooper,0,1,5,6
Nueces,42,U.S. Senate,,DEM,D.R. Hunter,0,2,3,5
Nueces,42,U.S. Senate,,DEM,Sema Hernandez,0,1,1,2
Nueces,42,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",0,1,2,3
Nueces,42,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,0,0
Nueces,42,U.S. Senate,,DEM,Amanda K. Edwards,1,1,5,7
Nueces,42,U.S. Senate,,DEM,Victor Hugo Harris,0,0,1,1
Nueces,42,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Nueces,42,U.S. Senate,,DEM,Chris Bell,1,3,2,6
Nueces,42,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,4,3,7
Nueces,42,U.S. Senate,,DEM,Royce West,0,0,0,0
Nueces,42,U.S. Senate,,DEM,Ballots Cast,4,17,36,57
Nueces,42,U.S. Senate,,DEM,Under Votes,2,5,13,20
Nueces,42,U.S. Senate,,DEM,Over Votes,0,0,0,0
Nueces,42,U.S. House,27,DEM,Charlie Jackson,2,11,19,32
Nueces,42,U.S. House,27,DEM,"Ricardo ""Rick"" De La Fuente",1,7,12,20
Nueces,42,U.S. House,27,DEM,Ballots Cast,3,18,31,52
Nueces,42,U.S. House,27,DEM,Under Votes,3,4,18,25
Nueces,42,U.S. House,27,DEM,Over Votes,0,0,0,0
Nueces,42,Railroad Commissioner,,DEM,Kelly Stone,0,6,7,13
Nueces,42,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",1,4,3,8
Nueces,42,Railroad Commissioner,,DEM,Chrysta Castañeda,2,3,20,25
Nueces,42,Railroad Commissioner,,DEM,Mark Watson,1,6,4,11
Nueces,42,Railroad Commissioner,,DEM,Ballots Cast,4,19,34,57
Nueces,42,Railroad Commissioner,,DEM,Under Votes,2,3,15,20
Nueces,42,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Nueces,42,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,4,18,31,53
Nueces,42,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,0,1,4,5
Nueces,42,"Chief Justice, Supreme Court",,DEM,Ballots Cast,4,19,35,58
Nueces,42,"Chief Justice, Supreme Court",,DEM,Under Votes,2,3,14,19
Nueces,42,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Nueces,42,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,3,17,26,46
Nueces,42,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Larry Praeger,1,1,7,9
Nueces,42,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Ballots Cast,4,18,33,55
Nueces,42,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Under Votes,2,4,16,22
Nueces,42,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Over Votes,0,0,0,0
Nueces,42,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,2,15,14,31
Nueces,42,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,2,3,17,22
Nueces,42,"Justice, Supreme Court, Place 7",,DEM,Ballots Cast,4,18,31,53
Nueces,42,"Justice, Supreme Court, Place 7",,DEM,Under Votes,2,4,18,24
Nueces,42,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Nueces,42,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,2,13,25,40
Nueces,42,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,2,4,6,12
Nueces,42,"Justice, Supreme Court, Place 8",,DEM,Ballots Cast,4,17,31,52
Nueces,42,"Justice, Supreme Court, Place 8",,DEM,Under Votes,2,5,18,25
Nueces,42,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
Nueces,42,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,1,2,4,7
Nueces,42,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,3,15,24,42
Nueces,42,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,0,2,0,2
Nueces,42,"Judge, Court of Criminal Appeals, Place 3",,DEM,Ballots Cast,4,19,28,51
Nueces,42,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,2,3,21,26
Nueces,42,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Nueces,42,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,4,17,23,44
Nueces,42,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,0,2,5,7
Nueces,42,"Judge, Court of Criminal Appeals, Place 4",,DEM,Ballots Cast,4,19,28,51
Nueces,42,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,2,3,21,26
Nueces,42,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
Nueces,42,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,4,17,23,44
Nueces,42,"Judge, Court of Criminal Appeals, Place 9",,DEM,Ballots Cast,4,17,23,44
Nueces,42,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,2,5,26,33
Nueces,42,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
Nueces,42,State Senate,20,DEM,"Juan ""Chuy"" Hinojosa",5,19,37,61
Nueces,42,State Senate,20,DEM,Ballots Cast,5,19,37,61
Nueces,42,State Senate,20,DEM,Under Votes,1,3,12,16
Nueces,42,State Senate,20,DEM,Over Votes,0,0,0,0
Nueces,42,State Representative,32,DEM,Eric Holguin,5,19,32,56
Nueces,42,State Representative,32,DEM,Ballots Cast,5,19,32,56
Nueces,42,State Representative,32,DEM,Under Votes,1,3,17,21
Nueces,42,State Representative,32,DEM,Over Votes,0,0,0,0
