county,precinct,office,district,party,candidate,votes,absentee,election_day,early_voting
Lamar,PRECINCT 1H,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 1I,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 2A1A,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 2C3A,U.S. Senate,,NON,WRITE-IN,3,2,1,0
Lamar,PRECINCT 2D,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 2E,U.S. Senate,,NON,WRITE-IN,2,1,1,0
Lamar,PRECINCT 2F,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 2G,U.S. Senate,,NON,WRITE-IN,1,1,0,0
Lamar,PRECINCT 3C7G,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 3D,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 3E,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 3F,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 3G,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 3H3C,U.S. Senate,,NON,WRITE-IN,1,0,0,1
Lamar,PRECINCT 3I,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 4A6E,U.S. Senate,,NON,WRITE-IN,2,2,0,0
Lamar,PRECINCT 4B,U.S. Senate,,NON,WRITE-IN,1,1,0,0
Lamar,PRECINCT 4D,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 4E,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 4F,U.S. Senate,,NON,WRITE-IN,2,2,0,0
Lamar,PRECINCT 4G,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lamar,PRECINCT 1A3B,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1A5A,U.S. Senate,,,OVER VOTES,2,1,0,1
Lamar,PRECINCT 1C,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1E,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1F,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1H,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1I,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2A1A,U.S. Senate,,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 2C3A,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2D,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2E,U.S. Senate,,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 2F,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2G,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3C7G,U.S. Senate,,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 3D,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3E,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3F,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3G,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3H3C,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3I,U.S. Senate,,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 4A6E,U.S. Senate,,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 4B,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 4D,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 4E,U.S. Senate,,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 4F,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 4G,U.S. Senate,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1A3B,U.S. Senate,,,UNDER VOTES,27,19,4,4
Lamar,PRECINCT 1A5A,U.S. Senate,,,UNDER VOTES,17,11,6,0
Lamar,PRECINCT 1C,U.S. Senate,,,UNDER VOTES,4,4,0,0
Lamar,PRECINCT 1E,U.S. Senate,,,UNDER VOTES,7,4,3,0
Lamar,PRECINCT 1F,U.S. Senate,,,UNDER VOTES,16,11,4,1
Lamar,PRECINCT 1H,U.S. Senate,,,UNDER VOTES,2,2,0,0
Lamar,PRECINCT 1I,U.S. Senate,,,UNDER VOTES,12,6,6,0
Lamar,PRECINCT 2A1A,U.S. Senate,,,UNDER VOTES,9,7,2,0
Lamar,PRECINCT 2C3A,U.S. Senate,,,UNDER VOTES,19,10,5,4
Lamar,PRECINCT 2D,U.S. Senate,,,UNDER VOTES,12,5,6,1
Lamar,PRECINCT 2E,U.S. Senate,,,UNDER VOTES,4,2,1,1
Lamar,PRECINCT 2F,U.S. Senate,,,UNDER VOTES,2,0,2,0
Lamar,PRECINCT 2G,U.S. Senate,,,UNDER VOTES,11,9,2,0
Lamar,PRECINCT 3C7G,U.S. Senate,,,UNDER VOTES,28,16,9,3
Lamar,PRECINCT 3D,U.S. Senate,,,UNDER VOTES,3,2,1,0
Lamar,PRECINCT 3E,U.S. Senate,,,UNDER VOTES,11,7,4,0
Lamar,PRECINCT 3F,U.S. Senate,,,UNDER VOTES,4,2,2,0
Lamar,PRECINCT 3G,U.S. Senate,,,UNDER VOTES,13,4,8,1
Lamar,PRECINCT 3H3C,U.S. Senate,,,UNDER VOTES,7,5,0,2
Lamar,PRECINCT 3I,U.S. Senate,,,UNDER VOTES,14,12,0,2
Lamar,PRECINCT 4A6E,U.S. Senate,,,UNDER VOTES,13,10,0,3
Lamar,PRECINCT 4B,U.S. Senate,,,UNDER VOTES,15,9,5,1
Lamar,PRECINCT 4D,U.S. Senate,,,UNDER VOTES,15,10,5,0
Lamar,PRECINCT 4E,U.S. Senate,,,UNDER VOTES,18,14,4,0
Lamar,PRECINCT 4F,U.S. Senate,,,UNDER VOTES,16,10,4,2
Lamar,PRECINCT 4G,U.S. Senate,,,UNDER VOTES,28,20,6,2
Lamar,PRECINCT 1A3B,U.S. House,4,REP,Pat Fallon,1214,980,134,100
Lamar,PRECINCT 1A5A,U.S. House,4,REP,Pat Fallon,472,377,66,29
Lamar,PRECINCT 1C,U.S. House,4,REP,Pat Fallon,236,190,37,9
Lamar,PRECINCT 1E,U.S. House,4,REP,Pat Fallon,465,297,156,12
Lamar,PRECINCT 1F,U.S. House,4,REP,Pat Fallon,832,537,247,48
Lamar,PRECINCT 1H,U.S. House,4,REP,Pat Fallon,410,272,122,16
Lamar,PRECINCT 1I,U.S. House,4,REP,Pat Fallon,222,130,82,10
Lamar,PRECINCT 2A1A,U.S. House,4,REP,Pat Fallon,196,151,34,11
Lamar,PRECINCT 2C3A,U.S. House,4,REP,Pat Fallon,755,554,155,46
Lamar,PRECINCT 2D,U.S. House,4,REP,Pat Fallon,349,175,162,12
Lamar,PRECINCT 2E,U.S. House,4,REP,Pat Fallon,345,205,124,16
Lamar,PRECINCT 2F,U.S. House,4,REP,Pat Fallon,136,54,81,1
Lamar,PRECINCT 2G,U.S. House,4,REP,Pat Fallon,399,285,101,13
Lamar,PRECINCT 3C7G,U.S. House,4,REP,Pat Fallon,1219,940,178,101
Lamar,PRECINCT 3D,U.S. House,4,REP,Pat Fallon,516,293,196,27
Lamar,PRECINCT 3E,U.S. House,4,REP,Pat Fallon,801,528,238,35
Lamar,PRECINCT 3F,U.S. House,4,REP,Pat Fallon,377,214,142,21
Lamar,PRECINCT 3G,U.S. House,4,REP,Pat Fallon,341,222,103,16
Lamar,PRECINCT 3H3C,U.S. House,4,REP,Pat Fallon,337,258,38,41
Lamar,PRECINCT 3I,U.S. House,4,REP,Pat Fallon,798,618,135,45
Lamar,PRECINCT 4A6E,U.S. House,4,REP,Pat Fallon,703,561,75,67
Lamar,PRECINCT 4B,U.S. House,4,REP,Pat Fallon,883,516,331,36
Lamar,PRECINCT 4D,U.S. House,4,REP,Pat Fallon,883,570,271,42
Lamar,PRECINCT 4E,U.S. House,4,REP,Pat Fallon,911,705,181,25
Lamar,PRECINCT 4F,U.S. House,4,REP,Pat Fallon,1055,819,188,48
Lamar,PRECINCT 4G,U.S. House,4,REP,Pat Fallon,1165,933,171,61
Lamar,PRECINCT 1A3B,U.S. House,4,DEM,Russell Foster,333,234,47,52
Lamar,PRECINCT 1A5A,U.S. House,4,DEM,Russell Foster,324,254,33,37
Lamar,PRECINCT 1C,U.S. House,4,DEM,Russell Foster,27,24,3,0
Lamar,PRECINCT 1E,U.S. House,4,DEM,Russell Foster,74,37,19,18
Lamar,PRECINCT 1F,U.S. House,4,DEM,Russell Foster,75,41,20,14
Lamar,PRECINCT 1H,U.S. House,4,DEM,Russell Foster,37,24,11,2
Lamar,PRECINCT 1I,U.S. House,4,DEM,Russell Foster,16,9,5,2
Lamar,PRECINCT 2A1A,U.S. House,4,DEM,Russell Foster,407,292,62,53
Lamar,PRECINCT 2C3A,U.S. House,4,DEM,Russell Foster,722,542,117,63
Lamar,PRECINCT 2D,U.S. House,4,DEM,Russell Foster,83,31,35,17
Lamar,PRECINCT 2E,U.S. House,4,DEM,Russell Foster,59,39,12,8
Lamar,PRECINCT 2F,U.S. House,4,DEM,Russell Foster,17,10,3,4
Lamar,PRECINCT 2G,U.S. House,4,DEM,Russell Foster,72,52,13,7
Lamar,PRECINCT 3C7G,U.S. House,4,DEM,Russell Foster,562,429,73,60
Lamar,PRECINCT 3D,U.S. House,4,DEM,Russell Foster,57,32,11,14
Lamar,PRECINCT 3E,U.S. House,4,DEM,Russell Foster,65,35,15,15
Lamar,PRECINCT 3F,U.S. House,4,DEM,Russell Foster,47,24,15,8
Lamar,PRECINCT 3G,U.S. House,4,DEM,Russell Foster,49,28,13,8
Lamar,PRECINCT 3H3C,U.S. House,4,DEM,Russell Foster,127,98,10,19
Lamar,PRECINCT 3I,U.S. House,4,DEM,Russell Foster,99,61,21,17
Lamar,PRECINCT 4A6E,U.S. House,4,DEM,Russell Foster,260,200,28,32
Lamar,PRECINCT 4B,U.S. House,4,DEM,Russell Foster,128,70,31,27
Lamar,PRECINCT 4D,U.S. House,4,DEM,Russell Foster,61,39,16,6
Lamar,PRECINCT 4E,U.S. House,4,DEM,Russell Foster,113,79,26,8
Lamar,PRECINCT 4F,U.S. House,4,DEM,Russell Foster,163,97,29,37
Lamar,PRECINCT 4G,U.S. House,4,DEM,Russell Foster,172,123,22,27
Lamar,PRECINCT 1A3B,U.S. House,4,LIB,Lou Antonelli,27,15,10,2
Lamar,PRECINCT 1A5A,U.S. House,4,LIB,Lou Antonelli,18,11,7,0
Lamar,PRECINCT 1C,U.S. House,4,LIB,Lou Antonelli,3,2,1,0
Lamar,PRECINCT 1E,U.S. House,4,LIB,Lou Antonelli,11,7,4,0
Lamar,PRECINCT 1F,U.S. House,4,LIB,Lou Antonelli,9,6,3,0
Lamar,PRECINCT 1H,U.S. House,4,LIB,Lou Antonelli,5,3,2,0
Lamar,PRECINCT 1I,U.S. House,4,LIB,Lou Antonelli,2,2,0,0
Lamar,PRECINCT 2A1A,U.S. House,4,LIB,Lou Antonelli,12,8,4,0
Lamar,PRECINCT 2C3A,U.S. House,4,LIB,Lou Antonelli,36,25,11,0
Lamar,PRECINCT 2D,U.S. House,4,LIB,Lou Antonelli,4,2,2,0
Lamar,PRECINCT 2E,U.S. House,4,LIB,Lou Antonelli,5,4,0,1
Lamar,PRECINCT 2F,U.S. House,4,LIB,Lou Antonelli,0,0,0,0
Lamar,PRECINCT 2G,U.S. House,4,LIB,Lou Antonelli,4,2,1,1
Lamar,PRECINCT 3C7G,U.S. House,4,LIB,Lou Antonelli,37,27,10,0
Lamar,PRECINCT 3D,U.S. House,4,LIB,Lou Antonelli,3,2,1,0
Lamar,PRECINCT 3E,U.S. House,4,LIB,Lou Antonelli,10,5,4,1
Lamar,PRECINCT 3F,U.S. House,4,LIB,Lou Antonelli,6,3,2,1
Lamar,PRECINCT 3G,U.S. House,4,LIB,Lou Antonelli,3,1,2,0
Lamar,PRECINCT 3H3C,U.S. House,4,LIB,Lou Antonelli,6,5,1,0
Lamar,PRECINCT 3I,U.S. House,4,LIB,Lou Antonelli,18,15,2,1
Lamar,PRECINCT 4A6E,U.S. House,4,LIB,Lou Antonelli,11,6,3,2
Lamar,PRECINCT 4B,U.S. House,4,LIB,Lou Antonelli,15,6,7,2
Lamar,PRECINCT 4D,U.S. House,4,LIB,Lou Antonelli,12,9,2,1
Lamar,PRECINCT 4E,U.S. House,4,LIB,Lou Antonelli,15,13,1,1
Lamar,PRECINCT 4F,U.S. House,4,LIB,Lou Antonelli,18,16,2,0
Lamar,PRECINCT 4G,U.S. House,4,LIB,Lou Antonelli,20,17,2,1
Lamar,PRECINCT 1A3B,U.S. House,4,NON,WRITE-IN,34,34,0,0
Lamar,PRECINCT 1A5A,U.S. House,4,NON,WRITE-IN,6,6,0,0
Lamar,PRECINCT 1C,U.S. House,4,NON,WRITE-IN,2,2,0,0
Lamar,PRECINCT 1E,U.S. House,4,NON,WRITE-IN,4,3,0,1
Lamar,PRECINCT 1F,U.S. House,4,NON,WRITE-IN,25,23,2,0
Lamar,PRECINCT 1H,U.S. House,4,NON,WRITE-IN,8,8,0,0
Lamar,PRECINCT 1I,U.S. House,4,NON,WRITE-IN,3,3,0,0
Lamar,PRECINCT 2A1A,U.S. House,4,NON,WRITE-IN,3,3,0,0
Lamar,PRECINCT 2C3A,U.S. House,4,NON,WRITE-IN,22,22,0,0
Lamar,PRECINCT 2D,U.S. House,4,NON,WRITE-IN,5,5,0,0
Lamar,PRECINCT 2E,U.S. House,4,NON,WRITE-IN,14,12,2,0
Lamar,PRECINCT 2F,U.S. House,4,NON,WRITE-IN,1,1,0,0
Lamar,PRECINCT 2G,U.S. House,4,NON,WRITE-IN,9,9,0,0
Lamar,PRECINCT 3C7G,U.S. House,4,NON,WRITE-IN,28,28,0,0
Lamar,PRECINCT 3D,U.S. House,4,NON,WRITE-IN,6,6,0,0
Lamar,PRECINCT 3E,U.S. House,4,NON,WRITE-IN,23,23,0,0
Lamar,PRECINCT 3F,U.S. House,4,NON,WRITE-IN,4,4,0,0
Lamar,PRECINCT 3G,U.S. House,4,NON,WRITE-IN,13,13,0,0
Lamar,PRECINCT 3H3C,U.S. House,4,NON,WRITE-IN,6,6,0,0
Lamar,PRECINCT 3I,U.S. House,4,NON,WRITE-IN,23,22,0,1
Lamar,PRECINCT 4A6E,U.S. House,4,NON,WRITE-IN,9,7,0,2
Lamar,PRECINCT 4B,U.S. House,4,NON,WRITE-IN,5,2,3,0
Lamar,PRECINCT 4D,U.S. House,4,NON,WRITE-IN,17,17,0,0
Lamar,PRECINCT 4E,U.S. House,4,NON,WRITE-IN,17,16,0,1
Lamar,PRECINCT 4F,U.S. House,4,NON,WRITE-IN,28,28,0,0
Lamar,PRECINCT 4G,U.S. House,4,NON,WRITE-IN,28,28,0,0
Lamar,PRECINCT 1A3B,U.S. House,4,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 1A5A,U.S. House,4,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 1C,U.S. House,4,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1E,U.S. House,4,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1F,U.S. House,4,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 1H,U.S. House,4,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 1I,U.S. House,4,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2A1A,U.S. House,4,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 2C3A,U.S. House,4,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 2D,U.S. House,4,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2E,U.S. House,4,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 2F,U.S. House,4,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2G,U.S. House,4,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 3C7G,U.S. House,4,,OVER VOTES,7,7,0,0
Lamar,PRECINCT 3D,U.S. House,4,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3E,U.S. House,4,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 3F,U.S. House,4,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3G,U.S. House,4,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3H3C,U.S. House,4,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3I,U.S. House,4,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 4A6E,U.S. House,4,,OVER VOTES,7,7,0,0
Lamar,PRECINCT 4B,U.S. House,4,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 4D,U.S. House,4,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 4E,U.S. House,4,,OVER VOTES,3,2,1,0
Lamar,PRECINCT 4F,U.S. House,4,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 4G,U.S. House,4,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 1A3B,U.S. House,4,,UNDER VOTES,50,36,7,7
Lamar,PRECINCT 1A5A,U.S. House,4,,UNDER VOTES,23,17,6,0
Lamar,PRECINCT 1C,U.S. House,4,,UNDER VOTES,10,7,3,0
Lamar,PRECINCT 1E,U.S. House,4,,UNDER VOTES,12,8,4,0
Lamar,PRECINCT 1F,U.S. House,4,,UNDER VOTES,39,26,10,3
Lamar,PRECINCT 1H,U.S. House,4,,UNDER VOTES,4,1,3,0
Lamar,PRECINCT 1I,U.S. House,4,,UNDER VOTES,13,6,7,0
Lamar,PRECINCT 2A1A,U.S. House,4,,UNDER VOTES,10,9,1,0
Lamar,PRECINCT 2C3A,U.S. House,4,,UNDER VOTES,29,19,6,4
Lamar,PRECINCT 2D,U.S. House,4,,UNDER VOTES,17,6,10,1
Lamar,PRECINCT 2E,U.S. House,4,,UNDER VOTES,9,5,3,1
Lamar,PRECINCT 2F,U.S. House,4,,UNDER VOTES,3,0,3,0
Lamar,PRECINCT 2G,U.S. House,4,,UNDER VOTES,19,15,4,0
Lamar,PRECINCT 3C7G,U.S. House,4,,UNDER VOTES,49,32,11,6
Lamar,PRECINCT 3D,U.S. House,4,,UNDER VOTES,7,2,5,0
Lamar,PRECINCT 3E,U.S. House,4,,UNDER VOTES,20,15,5,0
Lamar,PRECINCT 3F,U.S. House,4,,UNDER VOTES,6,3,3,0
Lamar,PRECINCT 3G,U.S. House,4,,UNDER VOTES,17,8,8,1
Lamar,PRECINCT 3H3C,U.S. House,4,,UNDER VOTES,10,7,1,2
Lamar,PRECINCT 3I,U.S. House,4,,UNDER VOTES,23,21,0,2
Lamar,PRECINCT 4A6E,U.S. House,4,,UNDER VOTES,23,19,2,2
Lamar,PRECINCT 4B,U.S. House,4,,UNDER VOTES,27,16,9,2
Lamar,PRECINCT 4D,U.S. House,4,,UNDER VOTES,26,15,8,3
Lamar,PRECINCT 4E,U.S. House,4,,UNDER VOTES,31,22,8,1
Lamar,PRECINCT 4F,U.S. House,4,,UNDER VOTES,27,16,5,6
Lamar,PRECINCT 4G,U.S. House,4,,UNDER VOTES,44,33,9,2
Lamar,PRECINCT 1A3B,Railroad Commissioner,,REP,"James ""Jim"" Wright ",1238,998,139,101
Lamar,PRECINCT 1A5A,Railroad Commissioner,,REP,"James ""Jim"" Wright ",463,372,61,30
Lamar,PRECINCT 1C,Railroad Commissioner,,REP,"James ""Jim"" Wright ",238,193,36,9
Lamar,PRECINCT 1E,Railroad Commissioner,,REP,"James ""Jim"" Wright ",474,306,154,14
Lamar,PRECINCT 1F,Railroad Commissioner,,REP,"James ""Jim"" Wright ",855,561,245,49
Lamar,PRECINCT 1H,Railroad Commissioner,,REP,"James ""Jim"" Wright ",409,270,123,16
Lamar,PRECINCT 1I,Railroad Commissioner,,REP,"James ""Jim"" Wright ",221,130,82,9
Lamar,PRECINCT 2A1A,Railroad Commissioner,,REP,"James ""Jim"" Wright ",193,150,31,12
Lamar,PRECINCT 2C3A,Railroad Commissioner,,REP,"James ""Jim"" Wright ",758,563,151,44
Lamar,PRECINCT 2D,Railroad Commissioner,,REP,"James ""Jim"" Wright ",349,179,158,12
Lamar,PRECINCT 2E,Railroad Commissioner,,REP,"James ""Jim"" Wright ",360,218,126,16
Lamar,PRECINCT 2F,Railroad Commissioner,,REP,"James ""Jim"" Wright ",132,53,78,1
Lamar,PRECINCT 2G,Railroad Commissioner,,REP,"James ""Jim"" Wright ",394,287,95,12
Lamar,PRECINCT 3C7G,Railroad Commissioner,,REP,"James ""Jim"" Wright ",1242,959,181,102
Lamar,PRECINCT 3D,Railroad Commissioner,,REP,"James ""Jim"" Wright ",519,299,192,28
Lamar,PRECINCT 3E,Railroad Commissioner,,REP,"James ""Jim"" Wright ",820,548,238,34
Lamar,PRECINCT 3F,Railroad Commissioner,,REP,"James ""Jim"" Wright ",377,218,138,21
Lamar,PRECINCT 3G,Railroad Commissioner,,REP,"James ""Jim"" Wright ",352,231,105,16
Lamar,PRECINCT 3H3C,Railroad Commissioner,,REP,"James ""Jim"" Wright ",346,265,38,43
Lamar,PRECINCT 3I,Railroad Commissioner,,REP,"James ""Jim"" Wright ",812,636,134,42
Lamar,PRECINCT 4A6E,Railroad Commissioner,,REP,"James ""Jim"" Wright ",711,570,73,68
Lamar,PRECINCT 4B,Railroad Commissioner,,REP,"James ""Jim"" Wright ",873,502,333,38
Lamar,PRECINCT 4D,Railroad Commissioner,,REP,"James ""Jim"" Wright ",891,587,261,43
Lamar,PRECINCT 4E,Railroad Commissioner,,REP,"James ""Jim"" Wright ",916,709,182,25
Lamar,PRECINCT 4F,Railroad Commissioner,,REP,"James ""Jim"" Wright ",1063,829,183,51
Lamar,PRECINCT 4G,Railroad Commissioner,,REP,"James ""Jim"" Wright ",1184,956,169,59
Lamar,PRECINCT 1A3B,Railroad Commissioner,,DEM,Chrysta Castaneda,329,238,41,50
Lamar,PRECINCT 1A5A,Railroad Commissioner,,DEM,Chrysta Castaneda,324,252,37,35
Lamar,PRECINCT 1C,Railroad Commissioner,,DEM,Chrysta Castaneda,29,25,4,0
Lamar,PRECINCT 1E,Railroad Commissioner,,DEM,Chrysta Castaneda,68,33,18,17
Lamar,PRECINCT 1F,Railroad Commissioner,,DEM,Chrysta Castaneda,74,42,19,13
Lamar,PRECINCT 1H,Railroad Commissioner,,DEM,Chrysta Castaneda,40,27,11,2
Lamar,PRECINCT 1I,Railroad Commissioner,,DEM,Chrysta Castaneda,18,12,4,2
Lamar,PRECINCT 2A1A,Railroad Commissioner,,DEM,Chrysta Castaneda,404,291,61,52
Lamar,PRECINCT 2C3A,Railroad Commissioner,,DEM,Chrysta Castaneda,718,538,115,65
Lamar,PRECINCT 2D,Railroad Commissioner,,DEM,Chrysta Castaneda,84,32,35,17
Lamar,PRECINCT 2E,Railroad Commissioner,,DEM,Chrysta Castaneda,54,35,11,8
Lamar,PRECINCT 2F,Railroad Commissioner,,DEM,Chrysta Castaneda,15,9,2,4
Lamar,PRECINCT 2G,Railroad Commissioner,,DEM,Chrysta Castaneda,76,53,15,8
Lamar,PRECINCT 3C7G,Railroad Commissioner,,DEM,Chrysta Castaneda,549,421,70,58
Lamar,PRECINCT 3D,Railroad Commissioner,,DEM,Chrysta Castaneda,54,28,13,13
Lamar,PRECINCT 3E,Railroad Commissioner,,DEM,Chrysta Castaneda,60,33,14,13
Lamar,PRECINCT 3F,Railroad Commissioner,,DEM,Chrysta Castaneda,46,21,17,8
Lamar,PRECINCT 3G,Railroad Commissioner,,DEM,Chrysta Castaneda,46,25,13,8
Lamar,PRECINCT 3H3C,Railroad Commissioner,,DEM,Chrysta Castaneda,117,90,10,17
Lamar,PRECINCT 3I,Railroad Commissioner,,DEM,Chrysta Castaneda,100,62,18,20
Lamar,PRECINCT 4A6E,Railroad Commissioner,,DEM,Chrysta Castaneda,247,188,28,31
Lamar,PRECINCT 4B,Railroad Commissioner,,DEM,Chrysta Castaneda,130,76,27,27
Lamar,PRECINCT 4D,Railroad Commissioner,,DEM,Chrysta Castaneda,65,37,23,5
Lamar,PRECINCT 4E,Railroad Commissioner,,DEM,Chrysta Castaneda,115,80,26,9
Lamar,PRECINCT 4F,Railroad Commissioner,,DEM,Chrysta Castaneda,157,97,27,33
Lamar,PRECINCT 4G,Railroad Commissioner,,DEM,Chrysta Castaneda,172,119,23,30
Lamar,PRECINCT 1A3B,Railroad Commissioner,,LIB,Matt Sterett,27,15,11,1
Lamar,PRECINCT 1A5A,Railroad Commissioner,,LIB,Matt Sterett,13,9,3,1
Lamar,PRECINCT 1C,Railroad Commissioner,,LIB,Matt Sterett,3,2,1,0
Lamar,PRECINCT 1E,Railroad Commissioner,,LIB,Matt Sterett,10,5,5,0
Lamar,PRECINCT 1F,Railroad Commissioner,,LIB,Matt Sterett,13,8,4,1
Lamar,PRECINCT 1H,Railroad Commissioner,,LIB,Matt Sterett,5,4,1,0
Lamar,PRECINCT 1I,Railroad Commissioner,,LIB,Matt Sterett,4,3,1,0
Lamar,PRECINCT 2A1A,Railroad Commissioner,,LIB,Matt Sterett,11,5,6,0
Lamar,PRECINCT 2C3A,Railroad Commissioner,,LIB,Matt Sterett,32,24,8,0
Lamar,PRECINCT 2D,Railroad Commissioner,,LIB,Matt Sterett,4,0,4,0
Lamar,PRECINCT 2E,Railroad Commissioner,,LIB,Matt Sterett,8,5,2,1
Lamar,PRECINCT 2F,Railroad Commissioner,,LIB,Matt Sterett,2,1,1,0
Lamar,PRECINCT 2G,Railroad Commissioner,,LIB,Matt Sterett,12,7,4,1
Lamar,PRECINCT 3C7G,Railroad Commissioner,,LIB,Matt Sterett,36,29,6,1
Lamar,PRECINCT 3D,Railroad Commissioner,,LIB,Matt Sterett,4,2,2,0
Lamar,PRECINCT 3E,Railroad Commissioner,,LIB,Matt Sterett,13,7,5,1
Lamar,PRECINCT 3F,Railroad Commissioner,,LIB,Matt Sterett,4,2,2,0
Lamar,PRECINCT 3G,Railroad Commissioner,,LIB,Matt Sterett,6,5,1,0
Lamar,PRECINCT 3H3C,Railroad Commissioner,,LIB,Matt Sterett,6,6,0,0
Lamar,PRECINCT 3I,Railroad Commissioner,,LIB,Matt Sterett,18,17,1,0
Lamar,PRECINCT 4A6E,Railroad Commissioner,,LIB,Matt Sterett,17,10,5,2
Lamar,PRECINCT 4B,Railroad Commissioner,,LIB,Matt Sterett,21,9,11,1
Lamar,PRECINCT 4D,Railroad Commissioner,,LIB,Matt Sterett,9,5,3,1
Lamar,PRECINCT 4E,Railroad Commissioner,,LIB,Matt Sterett,21,17,2,2
Lamar,PRECINCT 4F,Railroad Commissioner,,LIB,Matt Sterett,24,21,3,0
Lamar,PRECINCT 4G,Railroad Commissioner,,LIB,Matt Sterett,19,15,4,0
Lamar,PRECINCT 1A3B,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",8,6,1,1
Lamar,PRECINCT 1A5A,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",18,14,4,0
Lamar,PRECINCT 1C,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",3,2,1,0
Lamar,PRECINCT 1E,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",1,0,1,0
Lamar,PRECINCT 1F,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",3,2,1,0
Lamar,PRECINCT 1H,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",0,0,0,0
Lamar,PRECINCT 1I,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",0,0,0,0
