county,precinct,office,district,candidate,party,votes,mail,early_voting,election_day
Sabine,Precinct 7,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0
Sabine,Precinct 7,U.S. Senate,,Mark Yancey,REP,2,0,1,1
Sabine,Precinct 7,U.S. Senate,,Dwayne Stovall,REP,2,0,0,2
Sabine,Precinct 7,U.S. Senate,,John Cornyn,REP,17,0,9,8
Sabine,Precinct 7,U.S. House,1,Johnathan Kyle Davidson,REP,3,0,1,2
Sabine,Precinct 7,U.S. House,1,Louie Gohmert,REP,19,0,10,9
Sabine,Precinct 7,Railroad Commissioner,,Ryan Sitton,REP,4,0,1,3
Sabine,Precinct 7,Railroad Commissioner,,"James ""Jim"" Wright",REP,13,0,9,4
Sabine,Precinct 7,State Representative,9,Chris Paddie,REP,17,0,10,7
Sabine,Precinct 7,State Representative,9,Mark Williams,REP,6,0,1,5
Sabine,Precinct 7,President,,Julian Castro,DEM,0,0,0,0
Sabine,Precinct 7,President,,John K. Delaney,DEM,1,0,0,1
Sabine,Precinct 7,President,,Tom Steyer,DEM,0,0,0,0
Sabine,Precinct 7,President,,Amy Klobuchar,DEM,0,0,0,0
Sabine,Precinct 7,President,,"Roque ""Rocky"" De La Fuente",DEM,1,0,0,1
Sabine,Precinct 7,President,,Cory Booker,DEM,0,0,0,0
Sabine,Precinct 7,President,,Deval Patrick,DEM,0,0,0,0
Sabine,Precinct 7,President,,Pete Buttigieg,DEM,0,0,0,0
Sabine,Precinct 7,President,,Marianne Williamson,DEM,0,0,0,0
Sabine,Precinct 7,President,,Tulsi Gabbard,DEM,0,0,0,0
Sabine,Precinct 7,President,,Elizabeth Warren,DEM,1,0,0,1
Sabine,Precinct 7,President,,Michael Bennet,DEM,0,0,0,0
Sabine,Precinct 7,President,,Robby Wells,DEM,0,0,0,0
Sabine,Precinct 7,President,,Joseph R. Biden,DEM,19,3,3,13
Sabine,Precinct 7,President,,Bernie Sanders,DEM,2,0,0,2
Sabine,Precinct 7,President,,Andrew Yang,DEM,0,0,0,0
Sabine,Precinct 7,President,,Michael R. Bloomberg,DEM,7,0,1,6
Sabine,Precinct 7,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,4,1,0,3
Sabine,Precinct 7,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Sabine,Precinct 7,U.S. Senate,,Chris Bell,DEM,11,0,3,8
Sabine,Precinct 7,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Sabine,Precinct 7,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,1,0,0,1
Sabine,Precinct 7,U.S. Senate,,D. R. Hunter,DEM,1,0,0,1
Sabine,Precinct 7,U.S. Senate,,Mary (MJ) Hegar,DEM,3,0,0,3
Sabine,Precinct 7,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Sabine,Precinct 7,U.S. Senate,,Royce West,DEM,2,0,1,1
Sabine,Precinct 7,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0
Sabine,Precinct 7,U.S. Senate,,Michael Cooper,DEM,1,0,0,1
Sabine,Precinct 7,U.S. Senate,,Amanda K. Edwards,DEM,6,1,0,5
Sabine,Precinct 7,U.S. House,1,Hank Gilbert,DEM,21,2,4,15
Sabine,Precinct 7,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,6,0,0,6
Sabine,Precinct 7,Railroad Commissioner,,Chrysta Castaneda,DEM,3,1,1,1
Sabine,Precinct 7,Railroad Commissioner,,Mark Watson,DEM,7,0,0,7
Sabine,Precinct 7,Railroad Commissioner,,Kelly Stone,DEM,14,1,3,10
Sabine,Precinct 8,Registered Voters,,,,326,,,
Sabine,Precinct 8,Ballots Cast,,,,113,6,31,76
Sabine,Precinct 8,Ballots Cast,,,REP,100,2,31,67
Sabine,Precinct 8,Ballots Cast,,,DEM,13,4,0,9
Sabine,Precinct 8,President,,Matthew John Matern,REP,0,0,0,0
Sabine,Precinct 8,President,,Zoltan G. Istvan,REP,1,0,0,1
Sabine,Precinct 8,President,,Donald J. Trump,REP,94,2,29,63
Sabine,Precinct 8,President,,Bill Weld,REP,1,0,0,1
Sabine,Precinct 8,President,,Joe Walsh,REP,0,0,0,0
Sabine,Precinct 8,President,,Bob Ely,REP,0,0,0,0
Sabine,Precinct 8,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Sabine,Precinct 8,President,,Uncommitted,REP,2,0,1,1
Sabine,Precinct 8,U.S. Senate,,John Anthony Castro,REP,4,0,2,2
Sabine,Precinct 8,U.S. Senate,,Virgil Bierschwale,REP,2,0,0,2
Sabine,Precinct 8,U.S. Senate,,Mark Yancey,REP,4,0,1,3
Sabine,Precinct 8,U.S. Senate,,Dwayne Stovall,REP,27,0,6,21
Sabine,Precinct 8,U.S. Senate,,John Cornyn,REP,53,2,21,30
Sabine,Precinct 8,U.S. House,1,Johnathan Kyle Davidson,REP,19,0,4,15
Sabine,Precinct 8,U.S. House,1,Louie Gohmert,REP,74,2,26,46
Sabine,Precinct 8,Railroad Commissioner,,Ryan Sitton,REP,38,2,10,26
Sabine,Precinct 8,Railroad Commissioner,,"James ""Jim"" Wright",REP,38,0,15,23
Sabine,Precinct 8,State Representative,9,Chris Paddie,REP,75,2,27,46
Sabine,Precinct 8,State Representative,9,Mark Williams,REP,14,0,2,12
Sabine,Precinct 8,President,,Julian Castro,DEM,0,0,0,0
Sabine,Precinct 8,President,,John K. Delaney,DEM,0,0,0,0
Sabine,Precinct 8,President,,Tom Steyer,DEM,0,0,0,0
Sabine,Precinct 8,President,,Amy Klobuchar,DEM,0,0,0,0
Sabine,Precinct 8,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Sabine,Precinct 8,President,,Cory Booker,DEM,0,0,0,0
Sabine,Precinct 8,President,,Deval Patrick,DEM,0,0,0,0
Sabine,Precinct 8,President,,Pete Buttigieg,DEM,0,0,0,0
Sabine,Precinct 8,President,,Marianne Williamson,DEM,0,0,0,0
Sabine,Precinct 8,President,,Tulsi Gabbard,DEM,0,0,0,0
Sabine,Precinct 8,President,,Elizabeth Warren,DEM,1,0,0,1
Sabine,Precinct 8,President,,Michael Bennet,DEM,0,0,0,0
Sabine,Precinct 8,President,,Robby Wells,DEM,0,0,0,0
Sabine,Precinct 8,President,,Joseph R. Biden,DEM,5,2,0,3
Sabine,Precinct 8,President,,Bernie Sanders,DEM,0,0,0,0
Sabine,Precinct 8,President,,Andrew Yang,DEM,0,0,0,0
Sabine,Precinct 8,President,,Michael R. Bloomberg,DEM,7,2,0,5
Sabine,Precinct 8,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,0,0,0
Sabine,Precinct 8,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Sabine,Precinct 8,U.S. Senate,,Chris Bell,DEM,3,3,0,0
Sabine,Precinct 8,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Sabine,Precinct 8,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,1,0,0,1
Sabine,Precinct 8,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Sabine,Precinct 8,U.S. Senate,,Mary (MJ) Hegar,DEM,1,0,0,1
Sabine,Precinct 8,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Sabine,Precinct 8,U.S. Senate,,Royce West,DEM,1,0,0,1
Sabine,Precinct 8,U.S. Senate,,Sema Hernandez,DEM,1,0,0,1
Sabine,Precinct 8,U.S. Senate,,Michael Cooper,DEM,0,0,0,0
Sabine,Precinct 8,U.S. Senate,,Amanda K. Edwards,DEM,3,0,0,3
Sabine,Precinct 8,U.S. House,1,Hank Gilbert,DEM,12,4,0,8
Sabine,Precinct 8,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,2,0,0,2
Sabine,Precinct 8,Railroad Commissioner,,Chrysta Castaneda,DEM,0,0,0,0
Sabine,Precinct 8,Railroad Commissioner,,Mark Watson,DEM,5,1,0,4
Sabine,Precinct 8,Railroad Commissioner,,Kelly Stone,DEM,6,3,0,3
