county,precinct,office,district,party,candidate,early_voting,election_day,mail,votes
Armstrong,303,U.S. Senate,,DEM,Chris Bell,0,0,3,3
Armstrong,401,U.S. Senate,,DEM,Chris Bell,1,0,0,1
Armstrong,402,U.S. Senate,,DEM,Chris Bell,0,1,1,2
Armstrong,404,U.S. Senate,,DEM,Chris Bell,0,0,0,0
Armstrong,101,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0
Armstrong,201,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0
Armstrong,202,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0
Armstrong,301,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0
Armstrong,303,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,1,1
Armstrong,401,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0
Armstrong,402,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0
Armstrong,404,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0
Armstrong,101,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Armstrong,201,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Armstrong,202,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,1,1,3
Armstrong,301,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Armstrong,303,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Armstrong,401,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Armstrong,402,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Armstrong,404,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Armstrong,101,U.S. Senate,,DEM,Victor Hugo Harris,0,0,1,1
Armstrong,201,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Armstrong,202,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Armstrong,301,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Armstrong,303,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Armstrong,401,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Armstrong,402,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Armstrong,404,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Armstrong,101,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Armstrong,201,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,1,1,2
Armstrong,202,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Armstrong,301,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Armstrong,303,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,1,1
Armstrong,401,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Armstrong,402,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Armstrong,404,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Armstrong,101,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Armstrong,201,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Armstrong,202,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Armstrong,301,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Armstrong,303,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Armstrong,401,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Armstrong,402,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Armstrong,404,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Armstrong,101,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Armstrong,201,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Armstrong,202,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Armstrong,301,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Armstrong,303,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Armstrong,401,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Armstrong,402,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Armstrong,404,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Armstrong,101,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Armstrong,201,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Armstrong,202,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Armstrong,301,U.S. Senate,,DEM,Sema Hernandez,0,0,1,1
Armstrong,303,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Armstrong,401,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Armstrong,402,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Armstrong,404,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Armstrong,101,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Armstrong,201,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Armstrong,202,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Armstrong,301,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Armstrong,303,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,1,1
Armstrong,401,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Armstrong,402,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Armstrong,404,U.S. Senate,,DEM,Jack Daniel Foster Jr.,0,0,0,0
Armstrong,101,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Armstrong,201,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Armstrong,202,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Armstrong,301,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Armstrong,303,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Armstrong,401,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Armstrong,402,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Armstrong,404,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Armstrong,101,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Armstrong,201,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Armstrong,202,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Armstrong,301,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Armstrong,303,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Armstrong,401,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Armstrong,402,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Armstrong,404,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Armstrong,101,U.S. House,13,DEM,Undervote,0,0,0,0
Armstrong,201,U.S. House,13,DEM,Undervote,0,0,0,0
Armstrong,202,U.S. House,13,DEM,Undervote,0,1,3,4
Armstrong,301,U.S. House,13,DEM,Undervote,0,0,0,0
Armstrong,303,U.S. House,13,DEM,Undervote,0,0,0,0
Armstrong,401,U.S. House,13,DEM,Undervote,0,0,0,0
Armstrong,402,U.S. House,13,DEM,Undervote,0,1,0,1
Armstrong,404,U.S. House,13,DEM,Undervote,0,0,0,0
Armstrong,101,U.S. House,13,DEM,Gus Trujillo,0,0,1,1
Armstrong,201,U.S. House,13,DEM,Gus Trujillo,0,0,1,1
Armstrong,202,U.S. House,13,DEM,Gus Trujillo,1,0,0,1
Armstrong,301,U.S. House,13,DEM,Gus Trujillo,1,0,1,2
Armstrong,303,U.S. House,13,DEM,Gus Trujillo,0,0,3,3
Armstrong,401,U.S. House,13,DEM,Gus Trujillo,0,0,0,0
Armstrong,402,U.S. House,13,DEM,Gus Trujillo,0,1,1,2
Armstrong,404,U.S. House,13,DEM,Gus Trujillo,0,0,0,0
Armstrong,101,U.S. House,13,DEM,Greg Sagan,0,1,0,1
Armstrong,201,U.S. House,13,DEM,Greg Sagan,0,1,1,2
Armstrong,202,U.S. House,13,DEM,Greg Sagan,1,0,2,3
Armstrong,301,U.S. House,13,DEM,Greg Sagan,1,0,0,1
Armstrong,303,U.S. House,13,DEM,Greg Sagan,0,0,3,3
Armstrong,401,U.S. House,13,DEM,Greg Sagan,0,0,0,0
Armstrong,402,U.S. House,13,DEM,Greg Sagan,0,0,1,1
Armstrong,404,U.S. House,13,DEM,Greg Sagan,0,0,0,0
Armstrong,101,U.S. House,13,DEM,Timothy W. Gassaway,0,0,0,0
Armstrong,201,U.S. House,13,DEM,Timothy W. Gassaway,0,0,0,0
Armstrong,202,U.S. House,13,DEM,Timothy W. Gassaway,0,0,0,0
Armstrong,301,U.S. House,13,DEM,Timothy W. Gassaway,1,0,0,1
Armstrong,303,U.S. House,13,DEM,Timothy W. Gassaway,0,0,1,1
Armstrong,401,U.S. House,13,DEM,Timothy W. Gassaway,0,0,0,0
Armstrong,402,U.S. House,13,DEM,Timothy W. Gassaway,0,0,0,0
Armstrong,404,U.S. House,13,DEM,Timothy W. Gassaway,0,0,0,0
Armstrong,101,Railroad Commissioner,,DEM,Undervote,0,0,0,0
Armstrong,201,Railroad Commissioner,,DEM,Undervote,0,0,0,0
Armstrong,202,Railroad Commissioner,,DEM,Undervote,0,0,2,2
Armstrong,301,Railroad Commissioner,,DEM,Undervote,0,0,0,0
Armstrong,303,Railroad Commissioner,,DEM,Undervote,0,0,0,0
Armstrong,401,Railroad Commissioner,,DEM,Undervote,0,0,0,0
Armstrong,402,Railroad Commissioner,,DEM,Undervote,0,1,0,1
Armstrong,404,Railroad Commissioner,,DEM,Undervote,0,0,0,0
Armstrong,101,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0
Armstrong,201,Railroad Commissioner,,DEM,Chrysta Castaneda,0,1,2,3
Armstrong,202,Railroad Commissioner,,DEM,Chrysta Castaneda,1,1,1,3
Armstrong,301,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0
Armstrong,303,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,3,3
Armstrong,401,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0
Armstrong,402,Railroad Commissioner,,DEM,Chrysta Castaneda,0,1,0,1
Armstrong,404,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0
Armstrong,101,Railroad Commissioner,,DEM,Kelly Stone,0,0,1,1
Armstrong,201,Railroad Commissioner,,DEM,Kelly Stone,0,0,0,0
Armstrong,202,Railroad Commissioner,,DEM,Kelly Stone,0,0,1,1
Armstrong,301,Railroad Commissioner,,DEM,Kelly Stone,3,0,0,3
Armstrong,303,Railroad Commissioner,,DEM,Kelly Stone,0,0,0,0
Armstrong,401,Railroad Commissioner,,DEM,Kelly Stone,0,0,0,0
Armstrong,402,Railroad Commissioner,,DEM,Kelly Stone,0,0,1,1
Armstrong,404,Railroad Commissioner,,DEM,Kelly Stone,0,0,0,0
Armstrong,101,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,0,0
Armstrong,201,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,0,0
Armstrong,202,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,0,0
Armstrong,301,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,1,1
Armstrong,303,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,0,0
Armstrong,401,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,0,0
Armstrong,402,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,0,0
Armstrong,404,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,0,0
Armstrong,101,Railroad Commissioner,,DEM,Mark Watson,0,1,0,1
Armstrong,201,Railroad Commissioner,,DEM,Mark Watson,0,0,0,0
Armstrong,202,Railroad Commissioner,,DEM,Mark Watson,0,0,1,1
Armstrong,301,Railroad Commissioner,,DEM,Mark Watson,0,0,0,0
Armstrong,303,Railroad Commissioner,,DEM,Mark Watson,0,0,4,4
Armstrong,401,Railroad Commissioner,,DEM,Mark Watson,1,0,0,1
Armstrong,402,Railroad Commissioner,,DEM,Mark Watson,0,0,1,1
Armstrong,404,Railroad Commissioner,,DEM,Mark Watson,0,0,0,0
Armstrong,101,President,,REP,Undervote,0,0,0,0
Armstrong,201,President,,REP,Undervote,0,1,1,2
Armstrong,202,President,,REP,Undervote,0,0,1,1
Armstrong,301,President,,REP,Undervote,0,3,0,3
Armstrong,303,President,,REP,Undervote,0,0,0,0
Armstrong,401,President,,REP,Undervote,0,2,1,3
Armstrong,402,President,,REP,Undervote,0,1,1,2
Armstrong,404,President,,REP,Undervote,0,0,0,0
Armstrong,101,President,,REP,Bill Weld,0,1,0,1
Armstrong,201,President,,REP,Bill Weld,0,0,0,0
Armstrong,202,President,,REP,Bill Weld,0,0,0,0
Armstrong,301,President,,REP,Bill Weld,0,0,0,0
Armstrong,303,President,,REP,Bill Weld,0,0,0,0
Armstrong,401,President,,REP,Bill Weld,0,0,0,0
Armstrong,402,President,,REP,Bill Weld,0,0,0,0
Armstrong,404,President,,REP,Bill Weld,0,0,0,0
Armstrong,101,President,,REP,Joe Walsh,0,0,0,0
Armstrong,201,President,,REP,Joe Walsh,0,0,0,0
Armstrong,202,President,,REP,Joe Walsh,0,0,0,0
Armstrong,301,President,,REP,Joe Walsh,0,0,1,1
Armstrong,303,President,,REP,Joe Walsh,0,0,0,0
Armstrong,401,President,,REP,Joe Walsh,0,2,2,4
Armstrong,402,President,,REP,Joe Walsh,0,0,0,0
Armstrong,404,President,,REP,Joe Walsh,0,0,0,0
Armstrong,101,President,,REP,Donald J. Trump,7,95,63,165
Armstrong,201,President,,REP,Donald J. Trump,3,47,42,92
Armstrong,202,President,,REP,Donald J. Trump,0,13,23,36
Armstrong,301,President,,REP,Donald J. Trump,11,96,55,162
Armstrong,303,President,,REP,Donald J. Trump,0,1,18,19
Armstrong,401,President,,REP,Donald J. Trump,5,60,46,111
Armstrong,402,President,,REP,Donald J. Trump,2,24,51,77
Armstrong,404,President,,REP,Donald J. Trump,1,5,8,14
Armstrong,101,President,,REP,Bob Ely,0,0,0,0
Armstrong,201,President,,REP,Bob Ely,0,0,0,0
Armstrong,202,President,,REP,Bob Ely,0,0,0,0
Armstrong,301,President,,REP,Bob Ely,0,0,0,0
Armstrong,303,President,,REP,Bob Ely,0,0,0,0
Armstrong,401,President,,REP,Bob Ely,0,0,0,0
Armstrong,402,President,,REP,Bob Ely,0,0,1,1
Armstrong,404,President,,REP,Bob Ely,0,0,0,0
Armstrong,101,President,,REP,Matthew John Matern,0,0,0,0
Armstrong,201,President,,REP,Matthew John Matern,0,0,0,0
Armstrong,202,President,,REP,Matthew John Matern,0,0,0,0
Armstrong,301,President,,REP,Matthew John Matern,0,0,0,0
Armstrong,303,President,,REP,Matthew John Matern,0,0,0,0
Armstrong,401,President,,REP,Matthew John Matern,0,0,0,0
Armstrong,402,President,,REP,Matthew John Matern,0,0,0,0
Armstrong,404,President,,REP,Matthew John Matern,0,0,0,0
Armstrong,101,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Armstrong,201,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,1,0,1
Armstrong,202,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Armstrong,301,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Armstrong,303,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Armstrong,401,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Armstrong,402,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Armstrong,404,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Armstrong,101,President,,REP,Zoltan G. Istvan,0,0,0,0
Armstrong,201,President,,REP,Zoltan G. Istvan,0,0,0,0
Armstrong,202,President,,REP,Zoltan G. Istvan,0,0,0,0
Armstrong,301,President,,REP,Zoltan G. Istvan,0,0,0,0
Armstrong,303,President,,REP,Zoltan G. Istvan,0,1,0,1
Armstrong,401,President,,REP,Zoltan G. Istvan,0,0,0,0
Armstrong,402,President,,REP,Zoltan G. Istvan,0,0,0,0
Armstrong,404,President,,REP,Zoltan G. Istvan,0,0,0,0
Armstrong,101,U.S. Senate,,REP,Undervote,0,11,5,16
Armstrong,201,U.S. Senate,,REP,Undervote,0,6,5,11
Armstrong,202,U.S. Senate,,REP,Undervote,0,0,1,1
Armstrong,301,U.S. Senate,,REP,Undervote,1,11,5,17
Armstrong,303,U.S. Senate,,REP,Undervote,0,0,3,3
Armstrong,401,U.S. Senate,,REP,Undervote,0,7,12,19
Armstrong,402,U.S. Senate,,REP,Undervote,0,0,4,4
Armstrong,404,U.S. Senate,,REP,Undervote,0,0,0,0
Armstrong,101,U.S. Senate,,REP,Virgil Bierschwale,0,1,0,1
