county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day,provisional
Moore,Precinct 301,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,252,156,87,9,0
Moore,Precinct 401,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,282,226,53,3,0
Moore,Precinct 402,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,17,16,1,0,0
Moore,Precinct 101,"Member, State BoE, Dist 15",,REP,Jay Johnson,510,281,220,9,0
Moore,Precinct 201,"Member, State BoE, Dist 15",,REP,Jay Johnson,528,293,232,3,0
Moore,Precinct 202,"Member, State BoE, Dist 15",,REP,Jay Johnson,587,276,293,18,0
Moore,Precinct 203,"Member, State BoE, Dist 15",,REP,Jay Johnson,24,24,0,0,0
Moore,Precinct 301,"Member, State BoE, Dist 15",,REP,Jay Johnson,256,158,89,9,0
Moore,Precinct 401,"Member, State BoE, Dist 15",,REP,Jay Johnson,283,227,53,3,0
Moore,Precinct 402,"Member, State BoE, Dist 15",,REP,Jay Johnson,16,15,1,0,0
Moore,Precinct 101,State Representative,87,REP,Four Price,524,290,225,9,0
Moore,Precinct 201,State Representative,87,REP,Four Price,549,306,237,6,0
Moore,Precinct 202,State Representative,87,REP,Four Price,618,288,312,18,0
Moore,Precinct 203,State Representative,87,REP,Four Price,24,24,0,0,0
Moore,Precinct 301,State Representative,87,REP,Four Price,260,160,90,10,0
Moore,Precinct 401,State Representative,87,REP,Four Price,292,236,53,3,0
Moore,Precinct 402,State Representative,87,REP,Four Price,18,16,2,0,0
Moore,Precinct 101,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,511,282,220,9,0
Moore,Precinct 201,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,532,297,231,4,0
Moore,Precinct 202,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,586,277,292,17,0
Moore,Precinct 203,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,24,24,0,0,0
Moore,Precinct 301,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,252,156,87,9,0
Moore,Precinct 401,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,284,228,53,3,0
Moore,Precinct 402,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,16,15,1,0,0
Moore,Precinct 101,"Justice, 7th Ct of App Dist, Pl 4",,REP,Steven Denny,339,184,147,8,0
Moore,Precinct 201,"Justice, 7th Ct of App Dist, Pl 4",,REP,Steven Denny,333,188,141,4,0
Moore,Precinct 202,"Justice, 7th Ct of App Dist, Pl 4",,REP,Steven Denny,387,186,186,15,0
Moore,Precinct 203,"Justice, 7th Ct of App Dist, Pl 4",,REP,Steven Denny,16,16,0,0,0
Moore,Precinct 301,"Justice, 7th Ct of App Dist, Pl 4",,REP,Steven Denny,184,110,66,8,0
Moore,Precinct 401,"Justice, 7th Ct of App Dist, Pl 4",,REP,Steven Denny,185,155,27,3,0
Moore,Precinct 402,"Justice, 7th Ct of App Dist, Pl 4",,REP,Steven Denny,13,12,1,0,0
Moore,Precinct 101,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,175,97,76,2,0
Moore,Precinct 201,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,195,104,89,2,0
Moore,Precinct 202,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,202,89,108,5,0
Moore,Precinct 203,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,8,8,0,0,0
Moore,Precinct 301,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,67,44,22,1,0
Moore,Precinct 401,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,90,66,24,0,0
Moore,Precinct 402,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,4,3,1,0,0
Moore,Precinct 101,"Dist Attorney, 69th Judicial Dist",,REP,Tim Salley,200,101,94,5,0
Moore,Precinct 201,"Dist Attorney, 69th Judicial Dist",,REP,Tim Salley,188,105,82,1,0
Moore,Precinct 202,"Dist Attorney, 69th Judicial Dist",,REP,Tim Salley,190,84,99,7,0
Moore,Precinct 203,"Dist Attorney, 69th Judicial Dist",,REP,Tim Salley,10,10,0,0,0
Moore,Precinct 301,"Dist Attorney, 69th Judicial Dist",,REP,Tim Salley,109,69,33,7,0
Moore,Precinct 401,"Dist Attorney, 69th Judicial Dist",,REP,Tim Salley,98,76,22,0,0
Moore,Precinct 402,"Dist Attorney, 69th Judicial Dist",,REP,Tim Salley,12,11,1,0,0
Moore,Precinct 101,"Dist Attorney, 69th Judicial Dist",,REP,Erin Lands,338,193,140,5,0
Moore,Precinct 201,"Dist Attorney, 69th Judicial Dist",,REP,Erin Lands,379,209,164,6,0
Moore,Precinct 202,"Dist Attorney, 69th Judicial Dist",,REP,Erin Lands,451,212,224,15,0
Moore,Precinct 203,"Dist Attorney, 69th Judicial Dist",,REP,Erin Lands,12,12,0,0,0
Moore,Precinct 301,"Dist Attorney, 69th Judicial Dist",,REP,Erin Lands,158,93,62,3,0
Moore,Precinct 401,"Dist Attorney, 69th Judicial Dist",,REP,Erin Lands,202,165,34,3,0
Moore,Precinct 402,"Dist Attorney, 69th Judicial Dist",,REP,Erin Lands,8,8,0,0,0
