county,precinct,office,district,candidate,party,votes,election_day,early_voting,absentee
Austin,104,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,0,0,1
Austin,104,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Austin,104,U.S. Senate,,Amanda K. Edwards,DEM,1,0,1,0
Austin,104,U.S. Senate,,Victor Hugo Harris,DEM,1,1,0,0
Austin,104,U.S. Senate,,D. R. Hunter,DEM,1,1,0,0
Austin,104,U.S. Senate,,Sema Hernandez,DEM,1,1,0,0
Austin,104,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,3,3,0,0
Austin,104,U.S. House,10,Shannon Hutcheson,DEM,8,4,3,1
Austin,104,U.S. House,10,Pritesh Gandhi,DEM,2,0,1,1
Austin,104,U.S. House,10,Mike Siegel,DEM,17,9,6,2
Austin,104,Railroad Commissioner,,Kelly Stone,DEM,3,1,1,1
Austin,104,Railroad Commissioner,,Mark Watson,DEM,7,4,3,0
Austin,104,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,7,3,3,1
Austin,104,Railroad Commissioner,,Chrysta Castaneda,DEM,9,5,3,1
Austin,104,State Senate,18,Michael Antalan,DEM,18,6,9,3
Austin,205,Registered Voters,,,,1928,,,
Austin,205,Ballots Cast,,,,609,255,308,46
Austin,205,Ballots Cast,,,REP,497,203,261,33
Austin,205,Ballots Cast,,,DEM,112,52,47,13
Austin,205,President,,Cory Booker,DEM,0,0,0,0
Austin,205,President,,John K. Delaney,DEM,0,0,0,0
Austin,205,President,,Joseph R. Biden,DEM,41,30,7,4
Austin,205,President,,Elizabeth Warren,DEM,9,2,7,0
Austin,205,President,,Michael Bennet,DEM,0,0,0,0
Austin,205,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Austin,205,President,,Amy Klobuchar,DEM,5,0,4,1
Austin,205,President,,Bernie Sanders,DEM,18,10,8,0
Austin,205,President,,Pete Buttigieg,DEM,8,0,7,1
Austin,205,President,,Michael R. Bloomberg,DEM,26,6,13,7
Austin,205,President,,Julian Castro,DEM,0,0,0,0
Austin,205,President,,Andrew Yang,DEM,0,0,0,0
Austin,205,President,,Robby Wells,DEM,1,1,0,0
Austin,205,President,,Marianne Williamson,DEM,1,1,0,0
Austin,205,President,,Tom Steyer,DEM,2,2,0,0
Austin,205,President,,Deval Patrick,DEM,0,0,0,0
Austin,205,President,,Tulsi Gabbard,DEM,0,0,0,0
Austin,205,U.S. Senate,,Royce West,DEM,6,2,4,0
Austin,205,U.S. Senate,,Chris Bell,DEM,23,11,8,4
Austin,205,U.S. Senate,,Mary (MJ) Hegar,DEM,29,7,17,5
Austin,205,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,1,1,0,0
Austin,205,U.S. Senate,,Michael Cooper,DEM,10,8,2,0
Austin,205,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,7,3,4,0
Austin,205,U.S. Senate,,Adrian Ocegueda,DEM,3,2,1,0
Austin,205,U.S. Senate,,Amanda K. Edwards,DEM,9,5,3,1
Austin,205,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Austin,205,U.S. Senate,,D. R. Hunter,DEM,3,2,1,0
Austin,205,U.S. Senate,,Sema Hernandez,DEM,6,3,2,1
Austin,205,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,3,2,1,0
Austin,205,U.S. House,10,Shannon Hutcheson,DEM,39,23,15,1
Austin,205,U.S. House,10,Pritesh Gandhi,DEM,26,11,10,5
Austin,205,U.S. House,10,Mike Siegel,DEM,35,12,18,5
Austin,205,Railroad Commissioner,,Kelly Stone,DEM,37,17,18,2
Austin,205,Railroad Commissioner,,Mark Watson,DEM,22,12,7,3
Austin,205,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,16,7,6,3
Austin,205,Railroad Commissioner,,Chrysta Castaneda,DEM,21,10,10,1
Austin,205,State Senate,18,Michael Antalan,DEM,88,41,39,8
Austin,206,Registered Voters,,,,571,,,
Austin,206,Ballots Cast,,,,189,120,60,9
Austin,206,Ballots Cast,,,REP,157,96,56,5
Austin,206,Ballots Cast,,,DEM,32,24,4,4
Austin,206,President,,Cory Booker,DEM,0,0,0,0
Austin,206,President,,John K. Delaney,DEM,1,1,0,0
Austin,206,President,,Joseph R. Biden,DEM,16,13,3,0
Austin,206,President,,Elizabeth Warren,DEM,2,2,0,0
Austin,206,President,,Michael Bennet,DEM,0,0,0,0
Austin,206,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Austin,206,President,,Amy Klobuchar,DEM,2,0,0,2
Austin,206,President,,Bernie Sanders,DEM,3,1,1,1
Austin,206,President,,Pete Buttigieg,DEM,0,0,0,0
Austin,206,President,,Michael R. Bloomberg,DEM,7,7,0,0
Austin,206,President,,Julian Castro,DEM,0,0,0,0
Austin,206,President,,Andrew Yang,DEM,0,0,0,0
Austin,206,President,,Robby Wells,DEM,0,0,0,0
Austin,206,President,,Marianne Williamson,DEM,0,0,0,0
Austin,206,President,,Tom Steyer,DEM,1,0,0,1
Austin,206,President,,Deval Patrick,DEM,0,0,0,0
Austin,206,President,,Tulsi Gabbard,DEM,0,0,0,0
Austin,206,U.S. Senate,,Royce West,DEM,2,0,0,2
Austin,206,U.S. Senate,,Chris Bell,DEM,6,6,0,0
Austin,206,U.S. Senate,,Mary (MJ) Hegar,DEM,10,6,3,1
Austin,206,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,0,0,0,0
Austin,206,U.S. Senate,,Michael Cooper,DEM,1,1,0,0
Austin,206,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,1,0,0
Austin,206,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Austin,206,U.S. Senate,,Amanda K. Edwards,DEM,3,3,0,0
Austin,206,U.S. Senate,,Victor Hugo Harris,DEM,1,1,0,0
Austin,206,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Austin,206,U.S. Senate,,Sema Hernandez,DEM,3,1,1,1
Austin,206,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,1,1,0,0
Austin,206,U.S. House,10,Shannon Hutcheson,DEM,7,7,0,0
Austin,206,U.S. House,10,Pritesh Gandhi,DEM,6,3,2,1
Austin,206,U.S. House,10,Mike Siegel,DEM,14,10,2,2
Austin,206,Railroad Commissioner,,Kelly Stone,DEM,9,7,1,1
Austin,206,Railroad Commissioner,,Mark Watson,DEM,5,5,0,0
Austin,206,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,6,3,2,1
Austin,206,Railroad Commissioner,,Chrysta Castaneda,DEM,7,4,1,2
Austin,206,State Senate,18,Michael Antalan,DEM,25,18,4,3
Austin,207 & 208,Registered Voters,,,,1059,,,
Austin,207 & 208,Ballots Cast,,,,382,255,119,8
Austin,207 & 208,Ballots Cast,,,REP,337,219,112,6
Austin,207 & 208,Ballots Cast,,,DEM,45,36,7,2
Austin,207 & 208,President,,Cory Booker,DEM,0,0,0,0
Austin,207 & 208,President,,John K. Delaney,DEM,0,0,0,0
Austin,207 & 208,President,,Joseph R. Biden,DEM,25,21,4,0
Austin,207 & 208,President,,Elizabeth Warren,DEM,7,6,0,1
Austin,207 & 208,President,,Michael Bennet,DEM,0,0,0,0
Austin,207 & 208,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Austin,207 & 208,President,,Amy Klobuchar,DEM,1,0,0,1
Austin,207 & 208,President,,Bernie Sanders,DEM,5,5,0,0
Austin,207 & 208,President,,Pete Buttigieg,DEM,0,0,0,0
Austin,207 & 208,President,,Michael R. Bloomberg,DEM,7,4,3,0
Austin,207 & 208,President,,Julian Castro,DEM,0,0,0,0
Austin,207 & 208,President,,Andrew Yang,DEM,0,0,0,0
Austin,207 & 208,President,,Robby Wells,DEM,0,0,0,0
Austin,207 & 208,President,,Marianne Williamson,DEM,0,0,0,0
Austin,207 & 208,President,,Tom Steyer,DEM,0,0,0,0
Austin,207 & 208,President,,Deval Patrick,DEM,0,0,0,0
Austin,207 & 208,President,,Tulsi Gabbard,DEM,0,0,0,0
Austin,207 & 208,U.S. Senate,,Royce West,DEM,1,1,0,0
Austin,207 & 208,U.S. Senate,,Chris Bell,DEM,15,10,3,2
Austin,207 & 208,U.S. Senate,,Mary (MJ) Hegar,DEM,15,12,3,0
Austin,207 & 208,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,2,2,0,0
Austin,207 & 208,U.S. Senate,,Michael Cooper,DEM,4,3,1,0
Austin,207 & 208,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Austin,207 & 208,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Austin,207 & 208,U.S. Senate,,Amanda K. Edwards,DEM,1,1,0,0
Austin,207 & 208,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Austin,207 & 208,U.S. Senate,,D. R. Hunter,DEM,1,1,0,0
Austin,207 & 208,U.S. Senate,,Sema Hernandez,DEM,4,4,0,0
Austin,207 & 208,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,1,1,0,0
Austin,207 & 208,U.S. House,10,Shannon Hutcheson,DEM,8,7,1,0
Austin,207 & 208,U.S. House,10,Pritesh Gandhi,DEM,13,10,1,2
Austin,207 & 208,U.S. House,10,Mike Siegel,DEM,23,18,5,0
Austin,207 & 208,Railroad Commissioner,,Kelly Stone,DEM,14,12,2,0
Austin,207 & 208,Railroad Commissioner,,Mark Watson,DEM,8,8,0,0
Austin,207 & 208,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,6,5,0,1
Austin,207 & 208,Railroad Commissioner,,Chrysta Castaneda,DEM,11,7,3,1
Austin,207 & 208,State Senate,18,Michael Antalan,DEM,35,28,5,2
Austin,210,Registered Voters,,,,707,,,
Austin,210,Ballots Cast,,,,280,218,46,16
Austin,210,Ballots Cast,,,REP,234,188,34,12
Austin,210,Ballots Cast,,,DEM,46,30,12,4
Austin,210,President,,Cory Booker,DEM,0,0,0,0
Austin,210,President,,John K. Delaney,DEM,0,0,0,0
Austin,210,President,,Joseph R. Biden,DEM,26,19,4,3
Austin,210,President,,Elizabeth Warren,DEM,1,0,1,0
Austin,210,President,,Michael Bennet,DEM,0,0,0,0
Austin,210,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Austin,210,President,,Amy Klobuchar,DEM,0,0,0,0
Austin,210,President,,Bernie Sanders,DEM,8,7,1,0
Austin,210,President,,Pete Buttigieg,DEM,3,0,2,1
Austin,210,President,,Michael R. Bloomberg,DEM,4,2,2,0
Austin,210,President,,Julian Castro,DEM,0,0,0,0
Austin,210,President,,Andrew Yang,DEM,0,0,0,0
Austin,210,President,,Robby Wells,DEM,0,0,0,0
Austin,210,President,,Marianne Williamson,DEM,0,0,0,0
Austin,210,President,,Tom Steyer,DEM,1,0,1,0
Austin,210,President,,Deval Patrick,DEM,1,0,1,0
Austin,210,President,,Tulsi Gabbard,DEM,1,1,0,0
Austin,210,U.S. Senate,,Royce West,DEM,1,1,0,0
Austin,210,U.S. Senate,,Chris Bell,DEM,4,2,2,0
Austin,210,U.S. Senate,,Mary (MJ) Hegar,DEM,17,8,5,4
Austin,210,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,1,1,0,0
Austin,210,U.S. Senate,,Michael Cooper,DEM,2,2,0,0
Austin,210,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,6,2,4,0
Austin,210,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Austin,210,U.S. Senate,,Amanda K. Edwards,DEM,5,4,1,0
Austin,210,U.S. Senate,,Victor Hugo Harris,DEM,1,1,0,0
Austin,210,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Austin,210,U.S. Senate,,Sema Hernandez,DEM,1,1,0,0
Austin,210,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,4,4,0,0
Austin,210,U.S. House,10,Shannon Hutcheson,DEM,16,9,4,3
Austin,210,U.S. House,10,Pritesh Gandhi,DEM,8,4,3,1
Austin,210,U.S. House,10,Mike Siegel,DEM,19,14,5,0
Austin,210,Railroad Commissioner,,Kelly Stone,DEM,15,9,5,1
Austin,210,Railroad Commissioner,,Mark Watson,DEM,8,6,2,0
Austin,210,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,5,4,1,0
Austin,210,Railroad Commissioner,,Chrysta Castaneda,DEM,13,6,4,3
Austin,210,State Senate,18,Michael Antalan,DEM,36,20,12,4
Austin,209 & 211,Registered Voters,,,,949,,,
Austin,209 & 211,Ballots Cast,,,,351,203,137,11
Austin,209 & 211,Ballots Cast,,,REP,281,162,113,6
Austin,209 & 211,Ballots Cast,,,DEM,70,41,24,5
Austin,209 & 211,President,,Cory Booker,DEM,0,0,0,0
Austin,209 & 211,President,,John K. Delaney,DEM,0,0,0,0
Austin,209 & 211,President,,Joseph R. Biden,DEM,38,26,11,1
Austin,209 & 211,President,,Elizabeth Warren,DEM,4,3,1,0
Austin,209 & 211,President,,Michael Bennet,DEM,0,0,0,0
Austin,209 & 211,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Austin,209 & 211,President,,Amy Klobuchar,DEM,4,0,3,1
Austin,209 & 211,President,,Bernie Sanders,DEM,8,4,2,2
Austin,209 & 211,President,,Pete Buttigieg,DEM,1,1,0,0
Austin,209 & 211,President,,Michael R. Bloomberg,DEM,14,7,6,1
Austin,209 & 211,President,,Julian Castro,DEM,0,0,0,0
Austin,209 & 211,President,,Andrew Yang,DEM,1,0,1,0
Austin,209 & 211,President,,Robby Wells,DEM,0,0,0,0
Austin,209 & 211,President,,Marianne Williamson,DEM,0,0,0,0
Austin,209 & 211,President,,Tom Steyer,DEM,0,0,0,0
Austin,209 & 211,President,,Deval Patrick,DEM,0,0,0,0
Austin,209 & 211,President,,Tulsi Gabbard,DEM,0,0,0,0
Austin,209 & 211,U.S. Senate,,Royce West,DEM,3,2,1,0
Austin,209 & 211,U.S. Senate,,Chris Bell,DEM,19,10,7,2
Austin,209 & 211,U.S. Senate,,Mary (MJ) Hegar,DEM,25,14,9,2
Austin,209 & 211,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,1,0,1,0
Austin,209 & 211,U.S. Senate,,Michael Cooper,DEM,4,3,1,0
Austin,209 & 211,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,2,1,1,0
Austin,209 & 211,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Austin,209 & 211,U.S. Senate,,Amanda K. Edwards,DEM,1,1,0,0
Austin,209 & 211,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Austin,209 & 211,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Austin,209 & 211,U.S. Senate,,Sema Hernandez,DEM,3,1,2,0
Austin,209 & 211,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,4,2,1,1
Austin,209 & 211,U.S. House,10,Shannon Hutcheson,DEM,19,14,5,0
Austin,209 & 211,U.S. House,10,Pritesh Gandhi,DEM,14,6,6,2
Austin,209 & 211,U.S. House,10,Mike Siegel,DEM,30,14,13,3
Austin,209 & 211,Railroad Commissioner,,Kelly Stone,DEM,25,12,12,1
Austin,209 & 211,Railroad Commissioner,,Mark Watson,DEM,15,8,6,1
Austin,209 & 211,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,8,8,0,0
Austin,209 & 211,Railroad Commissioner,,Chrysta Castaneda,DEM,11,4,4,3
Austin,209 & 211,State Senate,18,Michael Antalan,DEM,47,23,22,2
Austin,312,Registered Voters,,,,586,,,
Austin,312,Ballots Cast,,,,259,130,117,12
Austin,312,Ballots Cast,,,REP,244,127,112,5
Austin,312,Ballots Cast,,,DEM,15,3,5,7
Austin,312,President,,Cory Booker,DEM,0,0,0,0
Austin,312,President,,John K. Delaney,DEM,0,0,0,0
Austin,312,President,,Joseph R. Biden,DEM,7,2,0,5
Austin,312,President,,Elizabeth Warren,DEM,0,0,0,0
Austin,312,President,,Michael Bennet,DEM,0,0,0,0
Austin,312,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Austin,312,President,,Amy Klobuchar,DEM,0,0,0,0
Austin,312,President,,Bernie Sanders,DEM,2,0,2,0
Austin,312,President,,Pete Buttigieg,DEM,2,0,1,1
Austin,312,President,,Michael R. Bloomberg,DEM,3,0,2,1
Austin,312,President,,Julian Castro,DEM,0,0,0,0
Austin,312,President,,Andrew Yang,DEM,0,0,0,0
Austin,312,President,,Robby Wells,DEM,0,0,0,0
Austin,312,President,,Marianne Williamson,DEM,0,0,0,0
Austin,312,President,,Tom Steyer,DEM,1,1,0,0
Austin,312,President,,Deval Patrick,DEM,0,0,0,0
Austin,312,President,,Tulsi Gabbard,DEM,0,0,0,0
Austin,312,U.S. Senate,,Royce West,DEM,3,1,0,2
Austin,312,U.S. Senate,,Chris Bell,DEM,3,1,0,2
Austin,312,U.S. Senate,,Mary (MJ) Hegar,DEM,5,1,2,2
Austin,312,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,0,0,0,0
Austin,312,U.S. Senate,,Michael Cooper,DEM,0,0,0,0
Austin,312,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Austin,312,U.S. Senate,,Adrian Ocegueda,DEM,1,0,1,0
Austin,312,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0,0
Austin,312,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Austin,312,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Austin,312,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0
Austin,312,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,1,0,0,1
Austin,312,U.S. House,10,Shannon Hutcheson,DEM,1,0,1,0
Austin,312,U.S. House,10,Pritesh Gandhi,DEM,7,0,1,6
Austin,312,U.S. House,10,Mike Siegel,DEM,4,3,1,0
