county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Lubbock,40,President,,DEM,Elizabeth Warren,0,2,1,3
Lubbock,41,President,,DEM,Elizabeth Warren,2,1,5,8
Lubbock,43,President,,DEM,Elizabeth Warren,0,0,1,1
Lubbock,44,President,,DEM,Elizabeth Warren,0,2,1,3
Lubbock,45,President,,DEM,Elizabeth Warren,0,0,0,0
Lubbock,46,President,,DEM,Elizabeth Warren,1,4,2,7
Lubbock,47,President,,DEM,Elizabeth Warren,2,17,18,37
Lubbock,49,President,,DEM,Elizabeth Warren,0,3,9,12
Lubbock,50,President,,DEM,Elizabeth Warren,1,7,11,19
Lubbock,51,President,,DEM,Elizabeth Warren,0,1,1,2
Lubbock,52,President,,DEM,Elizabeth Warren,0,18,20,38
Lubbock,53,President,,DEM,Elizabeth Warren,3,10,20,33
Lubbock,54,President,,DEM,Elizabeth Warren,0,11,6,17
Lubbock,56,President,,DEM,Elizabeth Warren,1,0,0,1
Lubbock,57,President,,DEM,Elizabeth Warren,3,12,15,30
Lubbock,58,President,,DEM,Elizabeth Warren,0,7,8,15
Lubbock,59,President,,DEM,Elizabeth Warren,3,18,17,38
Lubbock,60,President,,DEM,Elizabeth Warren,1,9,7,17
Lubbock,62,President,,DEM,Elizabeth Warren,3,8,13,24
Lubbock,63,President,,DEM,Elizabeth Warren,0,0,0,0
Lubbock,65,President,,DEM,Elizabeth Warren,0,1,2,3
Lubbock,66,President,,DEM,Elizabeth Warren,5,10,4,19
Lubbock,67,President,,DEM,Elizabeth Warren,1,8,10,19
Lubbock,72,President,,DEM,Elizabeth Warren,0,14,16,30
Lubbock,75,President,,DEM,Elizabeth Warren,0,3,9,12
Lubbock,76,President,,DEM,Elizabeth Warren,1,9,11,21
Lubbock,78,President,,DEM,Elizabeth Warren,0,15,9,24
Lubbock,92,President,,DEM,Elizabeth Warren,2,0,0,2
Lubbock,96,President,,DEM,Elizabeth Warren,0,2,4,6
Lubbock,102,President,,DEM,Elizabeth Warren,0,0,0,0
Lubbock,104,President,,DEM,Elizabeth Warren,0,4,3,7
Lubbock,109,President,,DEM,Elizabeth Warren,2,25,7,34
Lubbock,110,President,,DEM,Elizabeth Warren,5,15,10,30
Lubbock,111,President,,DEM,Elizabeth Warren,0,2,8,10
Lubbock,112,President,,DEM,Elizabeth Warren,0,0,2,2
Lubbock,113,President,,DEM,Elizabeth Warren,0,18,16,34
Lubbock,114,President,,DEM,Elizabeth Warren,4,10,5,19
Lubbock,118,President,,DEM,Elizabeth Warren,2,11,4,17
Lubbock,119,President,,DEM,Elizabeth Warren,1,12,16,29
Lubbock,120,President,,DEM,Elizabeth Warren,0,6,6,12
Lubbock,121,President,,DEM,Elizabeth Warren,1,11,11,23
Lubbock,122,President,,DEM,Elizabeth Warren,3,7,2,12
Lubbock,123,President,,DEM,Elizabeth Warren,3,10,8,21
Lubbock,124,President,,DEM,Elizabeth Warren,3,8,10,21
Lubbock,125,President,,DEM,Elizabeth Warren,1,6,5,12
Lubbock,126,President,,DEM,Elizabeth Warren,1,7,6,14
Lubbock,127,President,,DEM,Elizabeth Warren,1,15,14,30
Lubbock,128,President,,DEM,Elizabeth Warren,0,15,7,22
Lubbock,129,President,,DEM,Elizabeth Warren,1,16,18,35
Lubbock,135,President,,DEM,Elizabeth Warren,0,0,0,0
Lubbock,138,President,,DEM,Elizabeth Warren,0,0,0,0
Lubbock,140,President,,DEM,Elizabeth Warren,2,17,12,31
Lubbock,141,President,,DEM,Elizabeth Warren,0,18,19,37
Lubbock,142,President,,DEM,Elizabeth Warren,0,0,0,0
Lubbock,151,President,,DEM,Elizabeth Warren,0,2,2,4
Lubbock,152,President,,DEM,Elizabeth Warren,0,12,8,20
Lubbock,153,President,,DEM,Elizabeth Warren,0,2,0,2
Lubbock,154,President,,DEM,Elizabeth Warren,0,13,22,35
Lubbock,155,President,,DEM,Elizabeth Warren,0,10,5,15
Lubbock,159,President,,DEM,Elizabeth Warren,0,0,0,0
Lubbock,178,President,,DEM,Elizabeth Warren,0,1,0,1
Lubbock,1,President,,DEM,Bernie Sanders,4,42,75,121
Lubbock,2,President,,DEM,Bernie Sanders,3,23,30,56
Lubbock,3,President,,DEM,Bernie Sanders,0,51,68,119
Lubbock,4,President,,DEM,Bernie Sanders,3,9,14,26
Lubbock,5,President,,DEM,Bernie Sanders,0,8,19,27
Lubbock,6,President,,DEM,Bernie Sanders,2,12,14,28
Lubbock,7,President,,DEM,Bernie Sanders,2,16,25,43
Lubbock,8,President,,DEM,Bernie Sanders,0,47,121,168
Lubbock,9,President,,DEM,Bernie Sanders,2,26,36,64
Lubbock,10,President,,DEM,Bernie Sanders,1,24,43,68
Lubbock,12,President,,DEM,Bernie Sanders,3,25,28,56
Lubbock,13,President,,DEM,Bernie Sanders,3,19,42,64
Lubbock,14,President,,DEM,Bernie Sanders,1,16,21,38
Lubbock,15,President,,DEM,Bernie Sanders,3,36,38,77
Lubbock,16,President,,DEM,Bernie Sanders,0,18,41,59
Lubbock,17,President,,DEM,Bernie Sanders,1,24,34,59
Lubbock,18,President,,DEM,Bernie Sanders,3,25,35,63
Lubbock,19,President,,DEM,Bernie Sanders,2,16,26,44
Lubbock,20,President,,DEM,Bernie Sanders,2,14,15,31
Lubbock,21,President,,DEM,Bernie Sanders,0,25,29,54
Lubbock,22,President,,DEM,Bernie Sanders,1,37,46,84
Lubbock,23,President,,DEM,Bernie Sanders,3,21,22,46
Lubbock,24,President,,DEM,Bernie Sanders,0,37,40,77
Lubbock,25,President,,DEM,Bernie Sanders,1,33,34,68
Lubbock,26,President,,DEM,Bernie Sanders,2,23,26,51
Lubbock,27,President,,DEM,Bernie Sanders,2,47,81,130
Lubbock,28,President,,DEM,Bernie Sanders,4,42,47,93
Lubbock,29,President,,DEM,Bernie Sanders,2,22,13,37
Lubbock,30,President,,DEM,Bernie Sanders,2,35,54,91
Lubbock,31,President,,DEM,Bernie Sanders,0,7,9,16
Lubbock,33,President,,DEM,Bernie Sanders,2,24,20,46
Lubbock,34,President,,DEM,Bernie Sanders,0,1,1,2
Lubbock,35,President,,DEM,Bernie Sanders,1,2,6,9
Lubbock,36,President,,DEM,Bernie Sanders,3,9,10,22
Lubbock,38,President,,DEM,Bernie Sanders,4,11,16,31
Lubbock,39,President,,DEM,Bernie Sanders,1,13,15,29
Lubbock,40,President,,DEM,Bernie Sanders,1,16,11,28
Lubbock,41,President,,DEM,Bernie Sanders,1,7,15,23
Lubbock,43,President,,DEM,Bernie Sanders,0,0,7,7
Lubbock,44,President,,DEM,Bernie Sanders,0,6,11,17
Lubbock,45,President,,DEM,Bernie Sanders,0,2,1,3
Lubbock,46,President,,DEM,Bernie Sanders,2,8,12,22
Lubbock,47,President,,DEM,Bernie Sanders,2,29,43,74
Lubbock,49,President,,DEM,Bernie Sanders,0,32,74,106
Lubbock,50,President,,DEM,Bernie Sanders,0,30,56,86
Lubbock,51,President,,DEM,Bernie Sanders,0,4,1,5
Lubbock,52,President,,DEM,Bernie Sanders,1,41,55,97
Lubbock,53,President,,DEM,Bernie Sanders,1,24,62,87
Lubbock,54,President,,DEM,Bernie Sanders,1,27,23,51
Lubbock,56,President,,DEM,Bernie Sanders,0,10,6,16
Lubbock,57,President,,DEM,Bernie Sanders,2,33,50,85
Lubbock,58,President,,DEM,Bernie Sanders,2,15,18,35
Lubbock,59,President,,DEM,Bernie Sanders,2,47,35,84
Lubbock,60,President,,DEM,Bernie Sanders,0,9,14,23
Lubbock,62,President,,DEM,Bernie Sanders,4,31,33,68
Lubbock,63,President,,DEM,Bernie Sanders,0,2,1,3
Lubbock,65,President,,DEM,Bernie Sanders,0,8,3,11
Lubbock,66,President,,DEM,Bernie Sanders,3,28,21,52
Lubbock,67,President,,DEM,Bernie Sanders,1,21,45,67
Lubbock,72,President,,DEM,Bernie Sanders,1,42,46,89
Lubbock,75,President,,DEM,Bernie Sanders,0,4,9,13
Lubbock,76,President,,DEM,Bernie Sanders,2,27,23,52
Lubbock,78,President,,DEM,Bernie Sanders,3,13,24,40
Lubbock,92,President,,DEM,Bernie Sanders,0,0,2,2
Lubbock,96,President,,DEM,Bernie Sanders,1,5,9,15
Lubbock,102,President,,DEM,Bernie Sanders,0,1,3,4
Lubbock,104,President,,DEM,Bernie Sanders,0,4,7,11
Lubbock,109,President,,DEM,Bernie Sanders,2,22,32,56
Lubbock,110,President,,DEM,Bernie Sanders,0,15,30,45
Lubbock,111,President,,DEM,Bernie Sanders,0,15,18,33
Lubbock,112,President,,DEM,Bernie Sanders,0,0,2,2
Lubbock,113,President,,DEM,Bernie Sanders,0,29,55,84
Lubbock,114,President,,DEM,Bernie Sanders,1,8,14,23
Lubbock,118,President,,DEM,Bernie Sanders,2,23,23,48
Lubbock,119,President,,DEM,Bernie Sanders,0,37,50,87
Lubbock,120,President,,DEM,Bernie Sanders,3,10,21,34
Lubbock,121,President,,DEM,Bernie Sanders,0,16,30,46
Lubbock,122,President,,DEM,Bernie Sanders,0,7,17,24
Lubbock,123,President,,DEM,Bernie Sanders,1,15,30,46
Lubbock,124,President,,DEM,Bernie Sanders,2,13,23,38
Lubbock,125,President,,DEM,Bernie Sanders,2,20,17,39
Lubbock,126,President,,DEM,Bernie Sanders,3,18,21,42
Lubbock,127,President,,DEM,Bernie Sanders,4,20,37,61
Lubbock,128,President,,DEM,Bernie Sanders,1,23,19,43
Lubbock,129,President,,DEM,Bernie Sanders,6,28,44,78
Lubbock,135,President,,DEM,Bernie Sanders,0,3,4,7
Lubbock,138,President,,DEM,Bernie Sanders,0,2,3,5
Lubbock,140,President,,DEM,Bernie Sanders,0,28,29,57
Lubbock,141,President,,DEM,Bernie Sanders,1,38,44,83
Lubbock,142,President,,DEM,Bernie Sanders,0,2,2,4
Lubbock,151,President,,DEM,Bernie Sanders,0,6,12,18
Lubbock,152,President,,DEM,Bernie Sanders,0,15,56,71
Lubbock,153,President,,DEM,Bernie Sanders,3,18,10,31
Lubbock,154,President,,DEM,Bernie Sanders,1,18,48,67
Lubbock,155,President,,DEM,Bernie Sanders,1,8,20,29
Lubbock,159,President,,DEM,Bernie Sanders,0,0,0,0
Lubbock,178,President,,DEM,Bernie Sanders,0,2,1,3
Lubbock,1,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,2,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,3,President,,DEM,Rocky de la Fuente,0,1,0,1
Lubbock,4,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,5,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,6,President,,DEM,Rocky de la Fuente,0,1,0,1
Lubbock,7,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,8,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,9,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,10,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,12,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,13,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,14,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,15,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,16,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,17,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,18,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,19,President,,DEM,Rocky de la Fuente,0,0,1,1
Lubbock,20,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,21,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,22,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,23,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,24,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,25,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,26,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,27,President,,DEM,Rocky de la Fuente,0,1,0,1
Lubbock,28,President,,DEM,Rocky de la Fuente,0,0,1,1
Lubbock,29,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,30,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,31,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,33,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,34,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,35,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,36,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,38,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,39,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,40,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,41,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,43,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,44,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,45,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,46,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,47,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,49,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,50,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,51,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,52,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,53,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,54,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,56,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,57,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,58,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,59,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,60,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,62,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,63,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,65,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,66,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,67,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,72,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,75,President,,DEM,Rocky de la Fuente,1,0,0,1
Lubbock,76,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,78,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,92,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,96,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,102,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,104,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,109,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,110,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,111,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,112,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,113,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,114,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,118,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,119,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,120,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,121,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,122,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,123,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,124,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,125,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,126,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,127,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,128,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,129,President,,DEM,Rocky de la Fuente,0,2,0,2
Lubbock,135,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,138,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,140,President,,DEM,Rocky de la Fuente,0,1,0,1
Lubbock,141,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,142,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,151,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,152,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,153,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,154,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,155,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,159,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,178,President,,DEM,Rocky de la Fuente,0,0,0,0
Lubbock,1,President,,DEM,Michael Bennet,1,0,0,1
Lubbock,2,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,3,President,,DEM,Michael Bennet,2,0,0,2
Lubbock,4,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,5,President,,DEM,Michael Bennet,0,0,1,1
Lubbock,6,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,7,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,8,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,9,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,10,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,12,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,13,President,,DEM,Michael Bennet,0,0,1,1
Lubbock,14,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,15,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,16,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,17,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,18,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,19,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,20,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,21,President,,DEM,Michael Bennet,0,1,0,1
Lubbock,22,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,23,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,24,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,25,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,26,President,,DEM,Michael Bennet,0,1,0,1
Lubbock,27,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,28,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,29,President,,DEM,Michael Bennet,0,1,0,1
Lubbock,30,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,31,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,33,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,34,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,35,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,36,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,38,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,39,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,40,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,41,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,43,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,44,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,45,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,46,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,47,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,49,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,50,President,,DEM,Michael Bennet,0,1,0,1
Lubbock,51,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,52,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,53,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,54,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,56,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,57,President,,DEM,Michael Bennet,0,1,0,1
Lubbock,58,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,59,President,,DEM,Michael Bennet,1,0,0,1
Lubbock,60,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,62,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,63,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,65,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,66,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,67,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,72,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,75,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,76,President,,DEM,Michael Bennet,0,0,1,1
Lubbock,78,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,92,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,96,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,102,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,104,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,109,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,110,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,111,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,112,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,113,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,114,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,118,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,119,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,120,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,121,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,122,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,123,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,124,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,125,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,126,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,127,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,128,President,,DEM,Michael Bennet,0,1,0,1
Lubbock,129,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,135,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,138,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,140,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,141,President,,DEM,Michael Bennet,0,1,1,2
Lubbock,142,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,151,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,152,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,153,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,154,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,155,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,159,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,178,President,,DEM,Michael Bennet,0,0,0,0
Lubbock,1,President,,DEM,Joseph Biden,12,21,31,64
Lubbock,2,President,,DEM,Joseph Biden,8,19,44,71
Lubbock,3,President,,DEM,Joseph Biden,12,13,41,66
Lubbock,4,President,,DEM,Joseph Biden,8,9,17,34
Lubbock,5,President,,DEM,Joseph Biden,3,9,49,61
Lubbock,6,President,,DEM,Joseph Biden,17,23,36,76
Lubbock,7,President,,DEM,Joseph Biden,3,12,31,46
Lubbock,8,President,,DEM,Joseph Biden,1,3,36,40
Lubbock,9,President,,DEM,Joseph Biden,7,32,63,102
Lubbock,10,President,,DEM,Joseph Biden,0,8,20,28
Lubbock,12,President,,DEM,Joseph Biden,7,16,52,75
Lubbock,13,President,,DEM,Joseph Biden,3,26,31,60
Lubbock,14,President,,DEM,Joseph Biden,4,10,18,32
Lubbock,15,President,,DEM,Joseph Biden,3,24,97,124
Lubbock,16,President,,DEM,Joseph Biden,3,10,27,40
Lubbock,17,President,,DEM,Joseph Biden,1,2,8,11
Lubbock,18,President,,DEM,Joseph Biden,3,8,24,35
Lubbock,19,President,,DEM,Joseph Biden,7,14,31,52
Lubbock,20,President,,DEM,Joseph Biden,22,27,37,86
Lubbock,21,President,,DEM,Joseph Biden,3,11,25,39
Lubbock,22,President,,DEM,Joseph Biden,6,9,27,42
Lubbock,23,President,,DEM,Joseph Biden,2,15,48,65
Lubbock,24,President,,DEM,Joseph Biden,5,14,24,43
Lubbock,25,President,,DEM,Joseph Biden,3,12,25,40
Lubbock,26,President,,DEM,Joseph Biden,1,21,26,48
Lubbock,27,President,,DEM,Joseph Biden,7,8,37,52
Lubbock,28,President,,DEM,Joseph Biden,6,25,65,96
Lubbock,29,President,,DEM,Joseph Biden,5,12,34,51
Lubbock,30,President,,DEM,Joseph Biden,9,18,44,71
Lubbock,31,President,,DEM,Joseph Biden,0,11,17,28
Lubbock,33,President,,DEM,Joseph Biden,1,19,31,51
Lubbock,34,President,,DEM,Joseph Biden,2,1,5,8
Lubbock,35,President,,DEM,Joseph Biden,2,3,10,15
Lubbock,36,President,,DEM,Joseph Biden,2,8,42,52
Lubbock,38,President,,DEM,Joseph Biden,13,6,38,57
Lubbock,39,President,,DEM,Joseph Biden,0,5,21,26
Lubbock,40,President,,DEM,Joseph Biden,7,11,14,32
Lubbock,41,President,,DEM,Joseph Biden,5,15,21,41
Lubbock,43,President,,DEM,Joseph Biden,0,1,2,3
Lubbock,44,President,,DEM,Joseph Biden,1,6,20,27
Lubbock,45,President,,DEM,Joseph Biden,1,0,12,13
Lubbock,46,President,,DEM,Joseph Biden,6,8,25,39
Lubbock,47,President,,DEM,Joseph Biden,12,17,40,69
Lubbock,49,President,,DEM,Joseph Biden,0,1,12,13
Lubbock,50,President,,DEM,Joseph Biden,0,4,17,21
Lubbock,51,President,,DEM,Joseph Biden,0,0,1,1
Lubbock,52,President,,DEM,Joseph Biden,3,20,64,87
Lubbock,53,President,,DEM,Joseph Biden,3,10,47,60
Lubbock,54,President,,DEM,Joseph Biden,12,54,59,125
Lubbock,56,President,,DEM,Joseph Biden,0,0,6,6
Lubbock,57,President,,DEM,Joseph Biden,8,13,57,78
Lubbock,58,President,,DEM,Joseph Biden,7,11,19,37
Lubbock,59,President,,DEM,Joseph Biden,4,16,43,63
Lubbock,60,President,,DEM,Joseph Biden,3,13,29,45
Lubbock,62,President,,DEM,Joseph Biden,8,18,37,63
Lubbock,63,President,,DEM,Joseph Biden,0,1,0,1
Lubbock,65,President,,DEM,Joseph Biden,1,5,6,12
Lubbock,66,President,,DEM,Joseph Biden,7,18,45,70
Lubbock,67,President,,DEM,Joseph Biden,2,12,27,41
Lubbock,72,President,,DEM,Joseph Biden,4,19,46,69
Lubbock,75,President,,DEM,Joseph Biden,1,9,19,29
Lubbock,76,President,,DEM,Joseph Biden,6,10,43,59
Lubbock,78,President,,DEM,Joseph Biden,13,38,55,106
Lubbock,92,President,,DEM,Joseph Biden,2,0,5,7
Lubbock,96,President,,DEM,Joseph Biden,0,1,2,3
Lubbock,102,President,,DEM,Joseph Biden,0,1,3,4
Lubbock,104,President,,DEM,Joseph Biden,0,4,13,17
Lubbock,109,President,,DEM,Joseph Biden,2,24,62,88
Lubbock,110,President,,DEM,Joseph Biden,4,28,66,98
Lubbock,111,President,,DEM,Joseph Biden,1,6,18,25
Lubbock,112,President,,DEM,Joseph Biden,0,1,1,2
Lubbock,113,President,,DEM,Joseph Biden,2,10,28,40
Lubbock,114,President,,DEM,Joseph Biden,0,3,25,28
Lubbock,118,President,,DEM,Joseph Biden,8,11,29,48
Lubbock,119,President,,DEM,Joseph Biden,3,20,49,72
Lubbock,120,President,,DEM,Joseph Biden,4,5,25,34
Lubbock,121,President,,DEM,Joseph Biden,0,14,36,50
Lubbock,122,President,,DEM,Joseph Biden,9,14,21,44
Lubbock,123,President,,DEM,Joseph Biden,3,13,38,54
Lubbock,124,President,,DEM,Joseph Biden,6,19,37,62
Lubbock,125,President,,DEM,Joseph Biden,5,16,40,61
Lubbock,126,President,,DEM,Joseph Biden,13,15,32,60
