county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Robertson,Pct 8,President,,DEM,Joseph R. Biden,19,13,3,3
Robertson,Pct 11,President,,DEM,Joseph R. Biden,184,47,109,28
Robertson,Pct 13,President,,DEM,Joseph R. Biden,20,1,15,4
Robertson,Pct 16,President,,DEM,Joseph R. Biden,17,2,15,0
Robertson,Pct 18,President,,DEM,Joseph R. Biden,8,4,4,0
Robertson,Pct 19,President,,DEM,Joseph R. Biden,47,4,31,12
Robertson,Pct 22,President,,DEM,Joseph R. Biden,528,119,319,90
Robertson,Pct 23,President,,DEM,Joseph R. Biden,214,42,143,29
Robertson,Pct 1,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",11,3,8,0
Robertson,Pct 2,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",8,2,6,0
Robertson,Pct 3,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",3,1,2,0
Robertson,Pct 4,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",2,0,2,0
Robertson,Pct 5,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",5,2,3,0
Robertson,Pct 6,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",11,2,9,0
Robertson,Pct 7,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",0,0,0,0
Robertson,Pct 8,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",3,2,1,0
Robertson,Pct 11,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",11,1,10,0
Robertson,Pct 13,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",1,0,1,0
Robertson,Pct 16,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",1,1,0,0
Robertson,Pct 18,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",0,0,0,0
Robertson,Pct 19,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",3,0,3,0
Robertson,Pct 22,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",6,2,4,0
Robertson,Pct 23,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",1,0,1,0
Robertson,Pct 1,President,,GRN,Howie Hawkins / Angela Walker,2,1,1,0
Robertson,Pct 2,President,,GRN,Howie Hawkins / Angela Walker,2,1,0,1
Robertson,Pct 3,President,,GRN,Howie Hawkins / Angela Walker,1,1,0,0
Robertson,Pct 4,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Robertson,Pct 5,President,,GRN,Howie Hawkins / Angela Walker,1,0,1,0
Robertson,Pct 6,President,,GRN,Howie Hawkins / Angela Walker,1,0,1,0
Robertson,Pct 7,President,,GRN,Howie Hawkins / Angela Walker,1,1,0,0
Robertson,Pct 8,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Robertson,Pct 11,President,,GRN,Howie Hawkins / Angela Walker,1,1,0,0
Robertson,Pct 13,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Robertson,Pct 16,President,,GRN,Howie Hawkins / Angela Walker,1,0,1,0
Robertson,Pct 18,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Robertson,Pct 19,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Robertson,Pct 22,President,,GRN,Howie Hawkins / Angela Walker,1,0,1,0
Robertson,Pct 23,President,,GRN,Howie Hawkins / Angela Walker,2,0,2,0
Robertson,Pct 1,President,,NON,Write-in,3,1,2,0
Robertson,Pct 2,President,,NON,Write-in,3,0,2,1
Robertson,Pct 3,President,,NON,Write-in,0,0,0,0
Robertson,Pct 4,President,,NON,Write-in,0,0,0,0
Robertson,Pct 5,President,,NON,Write-in,1,0,1,0
Robertson,Pct 6,President,,NON,Write-in,0,0,0,0
Robertson,Pct 7,President,,NON,Write-in,0,0,0,0
Robertson,Pct 8,President,,NON,Write-in,0,0,0,0
Robertson,Pct 11,President,,NON,Write-in,0,0,0,0
Robertson,Pct 13,President,,NON,Write-in,1,0,1,0
Robertson,Pct 16,President,,NON,Write-in,1,0,1,0
Robertson,Pct 18,President,,NON,Write-in,0,0,0,0
Robertson,Pct 19,President,,NON,Write-in,1,0,0,1
Robertson,Pct 22,President,,NON,Write-in,1,1,0,0
Robertson,Pct 23,President,,NON,Write-in,0,0,0,0
Robertson,Pct 1,President,,,OVER VOTES,2,0,2,0
Robertson,Pct 2,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 3,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 4,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 5,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 6,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 7,President,,,OVER VOTES,1,0,1,0
Robertson,Pct 8,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 11,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 13,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 16,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 18,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 19,President,,,OVER VOTES,1,0,1,0
Robertson,Pct 22,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 23,President,,,OVER VOTES,0,0,0,0
Robertson,Pct 1,President,,,UNDER VOTES,14,5,9,0
Robertson,Pct 2,President,,,UNDER VOTES,3,2,1,0
Robertson,Pct 3,President,,,UNDER VOTES,3,2,1,0
Robertson,Pct 4,President,,,UNDER VOTES,1,0,1,0
Robertson,Pct 5,President,,,UNDER VOTES,4,1,1,2
Robertson,Pct 6,President,,,UNDER VOTES,2,0,2,0
Robertson,Pct 7,President,,,UNDER VOTES,0,0,0,0
Robertson,Pct 8,President,,,UNDER VOTES,1,1,0,0
Robertson,Pct 11,President,,,UNDER VOTES,2,1,1,0
Robertson,Pct 13,President,,,UNDER VOTES,0,0,0,0
Robertson,Pct 16,President,,,UNDER VOTES,1,0,1,0
Robertson,Pct 18,President,,,UNDER VOTES,0,0,0,0
Robertson,Pct 19,President,,,UNDER VOTES,1,0,1,0
Robertson,Pct 22,President,,,UNDER VOTES,5,2,2,1
Robertson,Pct 23,President,,,UNDER VOTES,2,0,2,0
Robertson,Pct 1,U.S. Senate,,REP,John Cornyn,521,72,418,31
Robertson,Pct 2,U.S. Senate,,REP,John Cornyn,588,82,463,43
Robertson,Pct 3,U.S. Senate,,REP,John Cornyn,404,116,263,25
Robertson,Pct 4,U.S. Senate,,REP,John Cornyn,360,20,331,9
Robertson,Pct 5,U.S. Senate,,REP,John Cornyn,811,156,607,48
Robertson,Pct 6,U.S. Senate,,REP,John Cornyn,1001,90,879,32
Robertson,Pct 7,U.S. Senate,,REP,John Cornyn,27,13,9,5
Robertson,Pct 8,U.S. Senate,,REP,John Cornyn,180,96,64,20
Robertson,Pct 11,U.S. Senate,,REP,John Cornyn,624,183,412,29
Robertson,Pct 13,U.S. Senate,,REP,John Cornyn,155,10,141,4
Robertson,Pct 16,U.S. Senate,,REP,John Cornyn,105,33,66,6
Robertson,Pct 18,U.S. Senate,,REP,John Cornyn,54,13,39,2
Robertson,Pct 19,U.S. Senate,,REP,John Cornyn,400,73,306,21
Robertson,Pct 22,U.S. Senate,,REP,John Cornyn,148,33,106,9
Robertson,Pct 23,U.S. Senate,,REP,John Cornyn,212,35,170,7
Robertson,Pct 1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",329,61,234,34
Robertson,Pct 2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",342,72,231,39
Robertson,Pct 3,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",61,11,40,10
Robertson,Pct 4,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",56,5,38,13
Robertson,Pct 5,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",230,33,160,37
Robertson,Pct 6,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",204,25,151,28
Robertson,Pct 7,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",24,11,4,9
Robertson,Pct 8,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",18,13,3,2
Robertson,Pct 11,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",175,45,104,26
Robertson,Pct 13,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",17,1,13,3
Robertson,Pct 16,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",15,2,13,0
Robertson,Pct 18,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",10,5,5,0
Robertson,Pct 19,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",40,2,28,10
Robertson,Pct 22,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",513,114,310,89
Robertson,Pct 23,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",210,40,141,29
Robertson,Pct 1,U.S. Senate,,LIB,Kerry Douglas McKennon,13,4,9,0
Robertson,Pct 2,U.S. Senate,,LIB,Kerry Douglas McKennon,22,7,15,0
Robertson,Pct 3,U.S. Senate,,LIB,Kerry Douglas McKennon,4,0,4,0
Robertson,Pct 4,U.S. Senate,,LIB,Kerry Douglas McKennon,8,1,7,0
Robertson,Pct 5,U.S. Senate,,LIB,Kerry Douglas McKennon,7,1,4,2
Robertson,Pct 6,U.S. Senate,,LIB,Kerry Douglas McKennon,19,5,14,0
Robertson,Pct 7,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,0,0
Robertson,Pct 8,U.S. Senate,,LIB,Kerry Douglas McKennon,2,1,1,0
Robertson,Pct 11,U.S. Senate,,LIB,Kerry Douglas McKennon,17,4,12,1
Robertson,Pct 13,U.S. Senate,,LIB,Kerry Douglas McKennon,1,0,1,0
Robertson,Pct 16,U.S. Senate,,LIB,Kerry Douglas McKennon,3,3,0,0
Robertson,Pct 18,U.S. Senate,,LIB,Kerry Douglas McKennon,3,0,3,0
Robertson,Pct 19,U.S. Senate,,LIB,Kerry Douglas McKennon,8,3,5,0
Robertson,Pct 22,U.S. Senate,,LIB,Kerry Douglas McKennon,8,6,2,0
Robertson,Pct 23,U.S. Senate,,LIB,Kerry Douglas McKennon,3,1,2,0
Robertson,Pct 1,U.S. Senate,,GRN,David B. Collins,8,1,6,1
Robertson,Pct 2,U.S. Senate,,GRN,David B. Collins,6,2,2,2
Robertson,Pct 3,U.S. Senate,,GRN,David B. Collins,1,0,1,0
Robertson,Pct 4,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Robertson,Pct 5,U.S. Senate,,GRN,David B. Collins,4,1,3,0
Robertson,Pct 6,U.S. Senate,,GRN,David B. Collins,3,1,2,0
Robertson,Pct 7,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Robertson,Pct 8,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Robertson,Pct 11,U.S. Senate,,GRN,David B. Collins,1,1,0,0
Robertson,Pct 13,U.S. Senate,,GRN,David B. Collins,1,1,0,0
Robertson,Pct 16,U.S. Senate,,GRN,David B. Collins,1,0,1,0
Robertson,Pct 18,U.S. Senate,,GRN,David B. Collins,1,1,0,0
Robertson,Pct 19,U.S. Senate,,GRN,David B. Collins,5,1,3,1
Robertson,Pct 22,U.S. Senate,,GRN,David B. Collins,2,1,1,0
Robertson,Pct 23,U.S. Senate,,GRN,David B. Collins,3,0,3,0
Robertson,Pct 1,U.S. Senate,,NON,Write-in,3,0,3,0
Robertson,Pct 2,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 3,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 4,U.S. Senate,,NON,Write-in,1,0,1,0
Robertson,Pct 5,U.S. Senate,,NON,Write-in,1,0,1,0
Robertson,Pct 6,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 7,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 8,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 11,U.S. Senate,,NON,Write-in,1,1,0,0
Robertson,Pct 13,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 16,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 18,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 19,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 22,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 23,U.S. Senate,,NON,Write-in,0,0,0,0
Robertson,Pct 1,U.S. Senate,,,OVER VOTES,2,1,1,0
Robertson,Pct 2,U.S. Senate,,,OVER VOTES,3,1,0,2
Robertson,Pct 3,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 4,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 5,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 6,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 7,U.S. Senate,,,OVER VOTES,1,0,1,0
Robertson,Pct 8,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 11,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 13,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 16,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 18,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 19,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 22,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 23,U.S. Senate,,,OVER VOTES,0,0,0,0
Robertson,Pct 1,U.S. Senate,,,UNDER VOTES,46,14,31,1
Robertson,Pct 2,U.S. Senate,,,UNDER VOTES,18,5,11,2
Robertson,Pct 3,U.S. Senate,,,UNDER VOTES,2,2,0,0
Robertson,Pct 4,U.S. Senate,,,UNDER VOTES,2,0,2,0
Robertson,Pct 5,U.S. Senate,,,UNDER VOTES,22,5,13,4
Robertson,Pct 6,U.S. Senate,,,UNDER VOTES,24,6,15,3
Robertson,Pct 7,U.S. Senate,,,UNDER VOTES,1,1,0,0
Robertson,Pct 8,U.S. Senate,,,UNDER VOTES,1,1,0,0
Robertson,Pct 11,U.S. Senate,,,UNDER VOTES,7,4,3,0
Robertson,Pct 13,U.S. Senate,,,UNDER VOTES,3,0,2,1
Robertson,Pct 16,U.S. Senate,,,UNDER VOTES,2,0,1,1
Robertson,Pct 18,U.S. Senate,,,UNDER VOTES,0,0,0,0
Robertson,Pct 19,U.S. Senate,,,UNDER VOTES,2,0,2,0
Robertson,Pct 22,U.S. Senate,,,UNDER VOTES,12,3,8,1
Robertson,Pct 23,U.S. Senate,,,UNDER VOTES,11,3,8,0
Robertson,Pct 1,U.S. House,17,REP,Pete Sessions,524,70,424,30
Robertson,Pct 2,U.S. House,17,REP,Pete Sessions,585,80,466,39
Robertson,Pct 3,U.S. House,17,REP,Pete Sessions,407,116,265,26
Robertson,Pct 4,U.S. House,17,REP,Pete Sessions,366,21,336,9
Robertson,Pct 5,U.S. House,17,REP,Pete Sessions,801,155,596,50
Robertson,Pct 6,U.S. House,17,REP,Pete Sessions,1005,93,878,34
Robertson,Pct 7,U.S. House,17,REP,Pete Sessions,27,13,9,5
Robertson,Pct 8,U.S. House,17,REP,Pete Sessions,180,96,65,19
Robertson,Pct 11,U.S. House,17,REP,Pete Sessions,618,184,407,27
Robertson,Pct 13,U.S. House,17,REP,Pete Sessions,156,10,141,5
Robertson,Pct 16,U.S. House,17,REP,Pete Sessions,105,33,66,6
Robertson,Pct 18,U.S. House,17,REP,Pete Sessions,57,13,42,2
Robertson,Pct 19,U.S. House,17,REP,Pete Sessions,395,74,301,20
Robertson,Pct 22,U.S. House,17,REP,Pete Sessions,144,29,107,8
Robertson,Pct 23,U.S. House,17,REP,Pete Sessions,214,39,169,6
Robertson,Pct 1,U.S. House,17,DEM,Rick Kennedy,330,61,234,35
Robertson,Pct 2,U.S. House,17,DEM,Rick Kennedy,356,78,232,46
Robertson,Pct 3,U.S. House,17,DEM,Rick Kennedy,53,9,36,8
Robertson,Pct 4,U.S. House,17,DEM,Rick Kennedy,51,4,34,13
Robertson,Pct 5,U.S. House,17,DEM,Rick Kennedy,229,34,156,39
Robertson,Pct 6,U.S. House,17,DEM,Rick Kennedy,195,26,141,28
Robertson,Pct 7,U.S. House,17,DEM,Rick Kennedy,23,9,5,9
Robertson,Pct 8,U.S. House,17,DEM,Rick Kennedy,17,12,3,2
Robertson,Pct 11,U.S. House,17,DEM,Rick Kennedy,178,47,103,28
Robertson,Pct 13,U.S. House,17,DEM,Rick Kennedy,15,2,11,2
Robertson,Pct 16,U.S. House,17,DEM,Rick Kennedy,15,3,12,0
Robertson,Pct 18,U.S. House,17,DEM,Rick Kennedy,9,5,4,0
Robertson,Pct 19,U.S. House,17,DEM,Rick Kennedy,46,4,31,11
Robertson,Pct 22,U.S. House,17,DEM,Rick Kennedy,518,121,308,89
Robertson,Pct 23,U.S. House,17,DEM,Rick Kennedy,206,39,138,29
Robertson,Pct 1,U.S. House,17,LIB,Ted Brown,16,8,8,0
Robertson,Pct 2,U.S. House,17,LIB,Ted Brown,20,4,15,1
Robertson,Pct 3,U.S. House,17,LIB,Ted Brown,9,2,6,1
Robertson,Pct 4,U.S. House,17,LIB,Ted Brown,7,1,6,0
Robertson,Pct 5,U.S. House,17,LIB,Ted Brown,9,1,8,0
Robertson,Pct 6,U.S. House,17,LIB,Ted Brown,24,2,22,0
Robertson,Pct 7,U.S. House,17,LIB,Ted Brown,2,2,0,0
Robertson,Pct 8,U.S. House,17,LIB,Ted Brown,2,2,0,0
Robertson,Pct 11,U.S. House,17,LIB,Ted Brown,22,4,17,1
Robertson,Pct 13,U.S. House,17,LIB,Ted Brown,1,0,1,0
Robertson,Pct 16,U.S. House,17,LIB,Ted Brown,4,2,2,0
Robertson,Pct 18,U.S. House,17,LIB,Ted Brown,2,1,1,0
Robertson,Pct 19,U.S. House,17,LIB,Ted Brown,9,1,7,1
Robertson,Pct 22,U.S. House,17,LIB,Ted Brown,8,2,6,0
Robertson,Pct 23,U.S. House,17,LIB,Ted Brown,7,1,6,0
Robertson,Pct 1,U.S. House,17,,OVER VOTES,1,1,0,0
Robertson,Pct 2,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 3,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 4,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 5,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 6,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 7,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 8,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 11,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 13,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 16,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 18,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 19,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 22,U.S. House,17,,OVER VOTES,1,1,0,0
Robertson,Pct 23,U.S. House,17,,OVER VOTES,0,0,0,0
Robertson,Pct 1,U.S. House,17,,UNDER VOTES,51,13,36,2
Robertson,Pct 2,U.S. House,17,,UNDER VOTES,18,7,9,2
Robertson,Pct 3,U.S. House,17,,UNDER VOTES,3,2,1,0
Robertson,Pct 4,U.S. House,17,,UNDER VOTES,3,0,3,0
Robertson,Pct 5,U.S. House,17,,UNDER VOTES,36,6,28,2
Robertson,Pct 6,U.S. House,17,,UNDER VOTES,27,6,20,1
Robertson,Pct 7,U.S. House,17,,UNDER VOTES,1,1,0,0
Robertson,Pct 8,U.S. House,17,,UNDER VOTES,2,1,0,1
Robertson,Pct 11,U.S. House,17,,UNDER VOTES,7,3,4,0
Robertson,Pct 13,U.S. House,17,,UNDER VOTES,5,0,4,1
Robertson,Pct 16,U.S. House,17,,UNDER VOTES,2,0,1,1
Robertson,Pct 18,U.S. House,17,,UNDER VOTES,0,0,0,0
Robertson,Pct 19,U.S. House,17,,UNDER VOTES,5,0,5,0
Robertson,Pct 22,U.S. House,17,,UNDER VOTES,12,4,6,2
Robertson,Pct 23,U.S. House,17,,UNDER VOTES,12,0,11,1
Robertson,Pct 1,Railroad Commissioner,,REP,"James ""Jim"" Wright",505,66,411,28
Robertson,Pct 2,Railroad Commissioner,,REP,"James ""Jim"" Wright",581,82,454,45
Robertson,Pct 3,Railroad Commissioner,,REP,"James ""Jim"" Wright",410,118,266,26
Robertson,Pct 4,Railroad Commissioner,,REP,"James ""Jim"" Wright",366,22,335,9
Robertson,Pct 5,Railroad Commissioner,,REP,"James ""Jim"" Wright",802,155,597,50
Robertson,Pct 6,Railroad Commissioner,,REP,"James ""Jim"" Wright",999,93,875,31
Robertson,Pct 7,Railroad Commissioner,,REP,"James ""Jim"" Wright",25,11,9,5
Robertson,Pct 8,Railroad Commissioner,,REP,"James ""Jim"" Wright",181,98,63,20
Robertson,Pct 11,Railroad Commissioner,,REP,"James ""Jim"" Wright",630,186,416,28
Robertson,Pct 13,Railroad Commissioner,,REP,"James ""Jim"" Wright",152,11,137,4
Robertson,Pct 16,Railroad Commissioner,,REP,"James ""Jim"" Wright",104,32,66,6
Robertson,Pct 18,Railroad Commissioner,,REP,"James ""Jim"" Wright",57,13,42,2
Robertson,Pct 19,Railroad Commissioner,,REP,"James ""Jim"" Wright",395,73,303,19
Robertson,Pct 22,Railroad Commissioner,,REP,"James ""Jim"" Wright",138,30,101,7
Robertson,Pct 23,Railroad Commissioner,,REP,"James ""Jim"" Wright",213,37,171,5
Robertson,Pct 1,Railroad Commissioner,,DEM,Chrysta Castaneda,326,62,228,36
Robertson,Pct 2,Railroad Commissioner,,DEM,Chrysta Castaneda,343,73,233,37
Robertson,Pct 3,Railroad Commissioner,,DEM,Chrysta Castaneda,52,7,36,9
Robertson,Pct 4,Railroad Commissioner,,DEM,Chrysta Castaneda,47,2,32,13
Robertson,Pct 5,Railroad Commissioner,,DEM,Chrysta Castaneda,219,32,150,37
Robertson,Pct 6,Railroad Commissioner,,DEM,Chrysta Castaneda,199,23,148,28
Robertson,Pct 7,Railroad Commissioner,,DEM,Chrysta Castaneda,24,10,5,9
Robertson,Pct 8,Railroad Commissioner,,DEM,Chrysta Castaneda,14,8,4,2
Robertson,Pct 11,Railroad Commissioner,,DEM,Chrysta Castaneda,160,41,93,26
Robertson,Pct 13,Railroad Commissioner,,DEM,Chrysta Castaneda,16,1,12,3
Robertson,Pct 16,Railroad Commissioner,,DEM,Chrysta Castaneda,14,4,10,0
Robertson,Pct 18,Railroad Commissioner,,DEM,Chrysta Castaneda,10,5,5,0
Robertson,Pct 19,Railroad Commissioner,,DEM,Chrysta Castaneda,44,4,28,12
Robertson,Pct 22,Railroad Commissioner,,DEM,Chrysta Castaneda,522,119,313,90
Robertson,Pct 23,Railroad Commissioner,,DEM,Chrysta Castaneda,204,38,135,31
Robertson,Pct 1,Railroad Commissioner,,LIB,Matt Sterett,13,5,8,0
Robertson,Pct 2,Railroad Commissioner,,LIB,Matt Sterett,20,3,17,0
Robertson,Pct 3,Railroad Commissioner,,LIB,Matt Sterett,6,2,4,0
Robertson,Pct 4,Railroad Commissioner,,LIB,Matt Sterett,7,2,5,0
