county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail,provisional
Leon,12,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,Matt Johnson,133,30,94,9,0
Leon,13,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,Matt Johnson,202,96,90,16,0
Leon,14,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,Matt Johnson,49,29,16,4,0
Leon,14A,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,Matt Johnson,65,27,34,4,0
Leon,1,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,1A,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,2,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,3,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,4,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,5,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,5A,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,6,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,7,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,8,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,9,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,10,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,11,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,12,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,13,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,14,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,14A,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,OVER VOTES,0,0,0,0,0
Leon,1,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,170,109,57,4,0
Leon,1A,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,22,12,10,0,0
Leon,2,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,57,23,30,4,0
Leon,3,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,42,25,17,0,0
Leon,4,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,60,8,50,2,0
Leon,5,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,43,10,32,1,0
Leon,5A,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,7,2,5,0,0
Leon,6,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,100,18,79,3,0
Leon,7,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,97,28,66,3,0
Leon,8,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,121,33,81,7,0
Leon,9,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,45,22,23,0,0
Leon,10,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,125,40,80,5,0
Leon,11,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,101,37,62,2,0
Leon,12,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,57,7,48,2,0
Leon,13,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,95,34,56,5,0
Leon,14,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,11,6,4,1,0
Leon,14A,"Justice, 10th Ct of Appeals Dist, Pl 2",,REP,UNDER VOTES,30,14,15,1,0
Leon,1,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,380,242,115,23,0
Leon,1A,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,63,46,12,5,0
Leon,2,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,99,52,45,2,0
Leon,3,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,178,78,90,10,0
Leon,4,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,198,24,161,13,0
Leon,5,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,149,63,78,8,0
Leon,5A,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,8,4,4,0,0
Leon,6,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,319,46,262,11,0
Leon,7,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,151,38,106,7,0
Leon,8,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,303,94,199,10,0
Leon,9,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,83,35,44,4,0
Leon,10,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,291,108,166,17,0
Leon,11,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,209,63,133,12,1
Leon,12,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,131,28,94,9,0
Leon,13,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,202,94,92,16,0
Leon,14,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,49,30,15,4,0
Leon,14A,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,John E. Neill,65,26,35,4,0
Leon,1,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,1A,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,2,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,3,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,4,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,5,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,5A,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,6,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,7,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,8,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,9,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,10,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,11,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,12,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,13,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,14,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,14A,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,OVER VOTES,0,0,0,0,0
Leon,1,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,172,112,57,3,0
Leon,1A,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,23,13,10,0,0
Leon,2,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,57,23,30,4,0
Leon,3,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,43,25,18,0,0
Leon,4,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,62,9,51,2,0
Leon,5,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,44,10,33,1,0
Leon,5A,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,7,2,5,0,0
Leon,6,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,100,19,79,2,0
Leon,7,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,95,28,63,4,0
Leon,8,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,119,32,80,7,0
Leon,9,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,48,23,25,0,0
Leon,10,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,128,41,82,5,0
Leon,11,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,103,37,64,2,0
Leon,12,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,59,9,48,2,0
Leon,13,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,95,36,54,5,0
Leon,14,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,11,5,5,1,0
Leon,14A,"Justice, 10th Ct of Appeals Dist, Pl 3",,REP,UNDER VOTES,30,15,14,1,0
Leon,1,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,246,153,84,9,0
Leon,1A,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,36,23,9,4,0
Leon,2,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,83,34,44,5,0
Leon,3,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,104,44,56,4,0
Leon,4,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,156,18,132,6,0
Leon,5,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,96,36,56,4,0
Leon,5A,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,7,3,4,0,0
Leon,6,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,183,28,151,4,0
Leon,7,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,106,21,83,2,0
Leon,8,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,175,48,126,1,0
Leon,9,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,62,30,30,2,0
Leon,10,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,104,35,64,5,0
Leon,11,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,81,30,45,6,0
Leon,12,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,38,12,25,1,0
Leon,13,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,80,38,41,1,0
Leon,14,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,27,16,7,4,0
Leon,14A,"District Attorney, 369th Judicial Dist",,REP,Whitney Thompson Smith,27,9,18,0,0
Leon,1,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,273,185,71,17,0
Leon,1A,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,46,34,11,1,0
Leon,2,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,67,39,27,1,0
Leon,3,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,105,56,43,6,0
Leon,4,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,81,14,59,8,0
Leon,5,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,82,34,43,5,0
Leon,5A,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,5,3,2,0,0
Leon,6,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,206,32,166,8,0
Leon,7,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,120,42,71,7,0
Leon,8,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,228,73,141,14,0
Leon,9,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,56,25,30,1,0
Leon,10,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,297,108,175,14,0
Leon,11,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,220,65,147,8,0
Leon,12,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,138,23,106,9,0
Leon,13,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,191,81,93,17,0
Leon,14,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,28,18,9,1,0
Leon,14A,"District Attorney, 369th Judicial Dist",,REP,James Caleb Henson,56,28,24,4,0
Leon,1,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,1A,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,2,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,3,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,4,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,5,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,5A,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,6,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,7,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,8,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,9,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,10,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,11,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,12,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,13,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,14,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,14A,"District Attorney, 369th Judicial Dist",,REP,OVER VOTES,0,0,0,0,0
Leon,1,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,33,16,17,0,0
Leon,1A,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,4,2,2,0,0
Leon,2,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,6,2,4,0,0
Leon,3,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,12,3,9,0,0
Leon,4,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,23,1,21,1,0
Leon,5,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,15,3,12,0,0
Leon,5A,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,3,0,3,0,0
Leon,6,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,30,5,24,1,0
Leon,7,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,20,3,15,2,0
Leon,8,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,19,5,12,2,0
Leon,9,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,13,3,9,1,0
Leon,10,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,18,6,9,3,0
Leon,11,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,10,5,5,0,0
Leon,12,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,14,2,11,1,0
Leon,13,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,26,11,12,3,0
Leon,14,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,5,1,4,0,0
Leon,14A,"District Attorney, 369th Judicial Dist",,REP,UNDER VOTES,12,4,7,1,0
Leon,1,County Attorney,,REP,Keith Cook,429,278,126,25,0
Leon,1A,County Attorney,,REP,Keith Cook,71,53,13,5,0
Leon,2,County Attorney,,REP,Keith Cook,107,54,51,2,0
Leon,3,County Attorney,,REP,Keith Cook,182,82,90,10,0
Leon,4,County Attorney,,REP,Keith Cook,197,27,157,13,0
Leon,5,County Attorney,,REP,Keith Cook,157,65,84,8,0
Leon,5A,County Attorney,,REP,Keith Cook,7,3,4,0,0
Leon,6,County Attorney,,REP,Keith Cook,337,47,277,13,0
Leon,7,County Attorney,,REP,Keith Cook,166,44,114,8,0
Leon,8,County Attorney,,REP,Keith Cook,344,103,225,16,0
Leon,9,County Attorney,,REP,Keith Cook,93,41,48,4,0
Leon,10,County Attorney,,REP,Keith Cook,310,115,177,18,0
Leon,11,County Attorney,,REP,Keith Cook,223,73,136,14,0
Leon,12,County Attorney,,REP,Keith Cook,142,31,102,9,0
Leon,13,County Attorney,,REP,Keith Cook,219,103,100,16,0
Leon,14,County Attorney,,REP,Keith Cook,50,29,16,5,0
Leon,14A,County Attorney,,REP,Keith Cook,69,28,37,4,0
Leon,1,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,1A,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,2,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,3,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,4,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,5,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,5A,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,6,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,7,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,8,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,9,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,10,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,11,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,12,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,13,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,14,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,14A,County Attorney,,REP,OVER VOTES,0,0,0,0,0
Leon,1,County Attorney,,REP,UNDER VOTES,123,76,46,1,0
Leon,1A,County Attorney,,REP,UNDER VOTES,15,6,9,0,0
Leon,2,County Attorney,,REP,UNDER VOTES,49,21,24,4,0
Leon,3,County Attorney,,REP,UNDER VOTES,39,21,18,0,0
Leon,4,County Attorney,,REP,UNDER VOTES,63,6,55,2,0
Leon,5,County Attorney,,REP,UNDER VOTES,36,8,27,1,0
Leon,5A,County Attorney,,REP,UNDER VOTES,8,3,5,0,0
Leon,6,County Attorney,,REP,UNDER VOTES,82,18,64,0,0
Leon,7,County Attorney,,REP,UNDER VOTES,80,22,55,3,0
Leon,8,County Attorney,,REP,UNDER VOTES,78,23,54,1,0
Leon,9,County Attorney,,REP,UNDER VOTES,38,17,21,0,0
Leon,10,County Attorney,,REP,UNDER VOTES,109,34,71,4,0
Leon,11,County Attorney,,REP,UNDER VOTES,88,27,61,0,0
Leon,12,County Attorney,,REP,UNDER VOTES,48,6,40,2,0
Leon,13,County Attorney,,REP,UNDER VOTES,78,27,46,5,0
Leon,14,County Attorney,,REP,UNDER VOTES,10,6,4,0,0
Leon,14A,County Attorney,,REP,UNDER VOTES,26,13,12,1,0
Leon,1,Sheriff,,REP,Kevin Ellis,492,319,148,25,0
Leon,1A,Sheriff,,REP,Kevin Ellis,78,54,19,5,0
Leon,2,Sheriff,,REP,Kevin Ellis,140,70,66,4,0
Leon,3,Sheriff,,REP,Kevin Ellis,213,102,101,10,0
Leon,4,Sheriff,,REP,Kevin Ellis,226,30,182,14,0
Leon,5,Sheriff,,REP,Kevin Ellis,168,68,91,9,0
Leon,5A,Sheriff,,REP,Kevin Ellis,11,6,5,0,0
Leon,6,Sheriff,,REP,Kevin Ellis,352,53,287,12,0
Leon,7,Sheriff,,REP,Kevin Ellis,192,52,132,8,0
Leon,8,Sheriff,,REP,Kevin Ellis,365,113,236,16,0
Leon,9,Sheriff,,REP,Kevin Ellis,113,49,60,4,0
Leon,10,Sheriff,,REP,Kevin Ellis,356,126,208,22,0
Leon,11,Sheriff,,REP,Kevin Ellis,270,82,174,14,0
Leon,12,Sheriff,,REP,Kevin Ellis,160,33,117,10,0
Leon,13,Sheriff,,REP,Kevin Ellis,255,112,124,19,0
Leon,14,Sheriff,,REP,Kevin Ellis,57,34,18,5,0
Leon,14A,Sheriff,,REP,Kevin Ellis,85,37,43,5,0
Leon,1,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,1A,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,2,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,3,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,4,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,5,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,5A,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,6,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,7,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,8,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,9,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,10,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,11,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,12,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,13,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,14,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,14A,Sheriff,,REP,OVER VOTES,0,0,0,0,0
Leon,1,Sheriff,,REP,UNDER VOTES,60,35,24,1,0
Leon,1A,Sheriff,,REP,UNDER VOTES,8,5,3,0,0
Leon,2,Sheriff,,REP,UNDER VOTES,16,5,9,2,0
Leon,3,Sheriff,,REP,UNDER VOTES,8,1,7,0,0
Leon,4,Sheriff,,REP,UNDER VOTES,34,3,30,1,0
Leon,5,Sheriff,,REP,UNDER VOTES,25,5,20,0,0
Leon,5A,Sheriff,,REP,UNDER VOTES,4,0,4,0,0
Leon,6,Sheriff,,REP,UNDER VOTES,67,12,54,1,0
Leon,7,Sheriff,,REP,UNDER VOTES,54,14,37,3,0
Leon,8,Sheriff,,REP,UNDER VOTES,57,13,43,1,0
Leon,9,Sheriff,,REP,UNDER VOTES,18,9,9,0,0
Leon,10,Sheriff,,REP,UNDER VOTES,63,23,40,0,0
Leon,11,Sheriff,,REP,UNDER VOTES,41,18,23,0,0
Leon,12,Sheriff,,REP,UNDER VOTES,30,4,25,1,0
Leon,13,Sheriff,,REP,UNDER VOTES,42,18,22,2,0
Leon,14,Sheriff,,REP,UNDER VOTES,3,1,2,0,0
Leon,14A,Sheriff,,REP,UNDER VOTES,10,4,6,0,0
Leon,1,County Tax Assessor-Collector,,REP,Robin Shafer,452,291,136,25,0
Leon,1A,County Tax Assessor-Collector,,REP,Robin Shafer,73,52,16,5,0
Leon,2,County Tax Assessor-Collector,,REP,Robin Shafer,124,64,56,4,0
Leon,3,County Tax Assessor-Collector,,REP,Robin Shafer,198,94,94,10,0
Leon,4,County Tax Assessor-Collector,,REP,Robin Shafer,217,29,175,13,0
Leon,5,County Tax Assessor-Collector,,REP,Robin Shafer,162,68,86,8,0
Leon,5A,County Tax Assessor-Collector,,REP,Robin Shafer,11,6,5,0,0
Leon,6,County Tax Assessor-Collector,,REP,Robin Shafer,356,52,291,13,0
Leon,7,County Tax Assessor-Collector,,REP,Robin Shafer,187,52,126,9,0
Leon,8,County Tax Assessor-Collector,,REP,Robin Shafer,350,106,229,15,0
Leon,9,County Tax Assessor-Collector,,REP,Robin Shafer,101,47,50,4,0
Leon,10,County Tax Assessor-Collector,,REP,Robin Shafer,333,122,191,20,0
Leon,11,County Tax Assessor-Collector,,REP,Robin Shafer,245,78,153,14,0
Leon,12,County Tax Assessor-Collector,,REP,Robin Shafer,154,32,112,10,0
Leon,13,County Tax Assessor-Collector,,REP,Robin Shafer,237,107,112,18,0
Leon,14,County Tax Assessor-Collector,,REP,Robin Shafer,55,32,18,5,0
Leon,14A,County Tax Assessor-Collector,,REP,Robin Shafer,74,29,40,5,0
Leon,1,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,1A,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,2,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,3,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,4,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,5,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,5A,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,6,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,7,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,8,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,9,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,10,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,11,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,12,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,13,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,14,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,14A,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,1,County Tax Assessor-Collector,,REP,UNDER VOTES,100,63,36,1,0
Leon,1A,County Tax Assessor-Collector,,REP,UNDER VOTES,13,7,6,0,0
Leon,2,County Tax Assessor-Collector,,REP,UNDER VOTES,32,11,19,2,0
Leon,3,County Tax Assessor-Collector,,REP,UNDER VOTES,23,9,14,0,0
Leon,4,County Tax Assessor-Collector,,REP,UNDER VOTES,43,4,37,2,0
Leon,5,County Tax Assessor-Collector,,REP,UNDER VOTES,31,5,25,1,0
Leon,5A,County Tax Assessor-Collector,,REP,UNDER VOTES,4,0,4,0,0
Leon,6,County Tax Assessor-Collector,,REP,UNDER VOTES,63,13,50,0,0
Leon,7,County Tax Assessor-Collector,,REP,UNDER VOTES,59,14,43,2,0
Leon,8,County Tax Assessor-Collector,,REP,UNDER VOTES,72,20,50,2,0
Leon,9,County Tax Assessor-Collector,,REP,UNDER VOTES,30,11,19,0,0
Leon,10,County Tax Assessor-Collector,,REP,UNDER VOTES,86,27,57,2,0
Leon,11,County Tax Assessor-Collector,,REP,UNDER VOTES,66,22,44,0,0
Leon,12,County Tax Assessor-Collector,,REP,UNDER VOTES,36,5,30,1,0
Leon,13,County Tax Assessor-Collector,,REP,UNDER VOTES,60,23,34,3,0
Leon,14,County Tax Assessor-Collector,,REP,UNDER VOTES,5,3,2,0,0
Leon,14A,County Tax Assessor-Collector,,REP,UNDER VOTES,21,12,9,0,0
Leon,1,"County Commissioner, Pct 1",,REP,Don Rose,192,120,63,9,0
Leon,1A,"County Commissioner, Pct 1",,REP,Don Rose,38,23,11,4,0
Leon,2,"County Commissioner, Pct 1",,REP,Don Rose,37,13,21,3,0
Leon,3,"County Commissioner, Pct 1",,REP,Don Rose,60,29,27,4,0
Leon,14,"County Commissioner, Pct 1",,REP,Don Rose,20,11,7,2,0
Leon,14A,"County Commissioner, Pct 1",,REP,Don Rose,27,10,14,3,0
