county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Hutchinson,Precinct 31,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1067,57,770,240
Hutchinson,Precinct 31,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,107,19,65,23
Hutchinson,Precinct 31,"Chief Justice, Supreme Court",,LBT,Mark Ash,22,0,19,3
Hutchinson,Precinct 31,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,1109,60,800,249
Hutchinson,Precinct 31,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,92,15,58,19
Hutchinson,Precinct 31,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,1077,57,779,241
Hutchinson,Precinct 31,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,97,18,57,22
Hutchinson,Precinct 31,"Justice, Supreme Court, Pl 7",,LBT,William Bryan Strange III,28,0,22,6
Hutchinson,Precinct 31,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,1084,61,783,240
Hutchinson,Precinct 31,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,88,15,54,19
Hutchinson,Precinct 31,"Justice, Supreme Court, Pl 8",,LBT,Tom Oxford,27,0,19,8
Hutchinson,Precinct 31,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,1106,56,801,249
Hutchinson,Precinct 31,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,95,20,56,19
Hutchinson,Precinct 31,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,1111,59,802,250
Hutchinson,Precinct 31,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,87,16,52,19
Hutchinson,Precinct 31,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,1105,57,800,248
Hutchinson,Precinct 31,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,95,17,57,21
Hutchinson,Precinct 31,"Member, State BoE, Dist 15",,REP,Jay Johnson,1097,58,790,249
Hutchinson,Precinct 31,"Member, State BoE, Dist 15",,DEM,John Betancourt,102,15,65,22
Hutchinson,Precinct 31,State Representative,87,REP,Four Price,1170,65,838,267
Hutchinson,Precinct 31,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,1160,64,833,263
Hutchinson,Precinct 31,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,1155,64,826,265
Hutchinson,Precinct 31,"Dist Judge, 84th Judicial Dist",,REP,Curt W. Brancheau,1153,65,825,263
Hutchinson,Precinct 31,"Dist Attorney, 84th Judicial Dist",,REP,Mark W. Snider,1152,62,823,267
Hutchinson,Precinct 31,County Attorney,,REP,Craig Jones,1163,61,834,268
Hutchinson,Precinct 31,Sheriff,,REP,Blaik Kemp,842,45,610,187
Hutchinson,Precinct 31,Sheriff,,,Write-in,344,26,236,82
Hutchinson,Precinct 31,County Tax Assessor-Collector,,REP,Carrie Kimmell,1182,67,846,269
Hutchinson,Precinct 31,County Commissioner,,REP,Gary Alexander,0,0,0,0
Hutchinson,Precinct 31,County Commissioner,,REP,Ben Bentley,1157,63,830,264
Hutchinson,Precinct 31,Constable,,REP,Terry Webster,1162,61,833,268
Hutchinson,Precinct 31,Constable,,REP,Scott Jordan,0,0,0,0
Hutchinson,Precinct 31,Trustee,,,Pedro Murga,0,0,0,0
Hutchinson,Precinct 31,Trustee,,,James Orcutt,0,0,0,0
Hutchinson,Precinct 31,Trustee,,,Les Sharp,0,0,0,0
Hutchinson,Precinct 31,Trustee,,,Payton Lumpkin,0,0,0,0
Hutchinson,Precinct 31,Trustee,,,Cody Sessions,0,0,0,0
Hutchinson,Precinct 31,"City Council Member, PL 2",,,James Marrs II,0,0,0,0
Hutchinson,Precinct 31,"City Council Member, PL 2",,,Kim Perez,0,0,0,0
Hutchinson,Precinct 31,"City Council, PL 3",,,Karen Felker,0,0,0,0
Hutchinson,Precinct 31,School Board Trustee,,,Stacey Boothe,0,0,0,0
Hutchinson,Precinct 31,School Board Trustee,,,Logan Bidwell,0,0,0,0
Hutchinson,Precinct 31,School Board Trustee,,,Brandon Williams,0,0,0,0
Hutchinson,Precinct 31,School Board Trustee,,,Doug Moneymaker,0,0,0,0
Hutchinson,Precinct 31,Mayor,,,Richard Hein,0,0,0,0
Hutchinson,Precinct 31,Alderman,,,Billy Robbins,0,0,0,0
Hutchinson,Precinct 31,Alderman,,,Jim Story,0,0,0,0
Hutchinson,Precinct 31,Alderman,,,Ivan Wade,0,0,0,0
Hutchinson,Precinct 31,Alderman,,,Christopher G. Pierce,0,0,0,0
Hutchinson,Precinct 31,Alderman,,,Jeremy Rice,0,0,0,0
Hutchinson,Precinct 31,PROPOSITION A,,,FOR,0,0,0,0
Hutchinson,Precinct 31,PROPOSITION A,,,AGAINST,0,0,0,0
Hutchinson,Precinct 33,Registered Voters,,,,1662,,,
Hutchinson,Precinct 33,Ballots Cast,,,,987,71,738,178
Hutchinson,Precinct 33,Ballots Cast Blank,,,,0,0,0,0
Hutchinson,Precinct 33,President,,REP,Donald J. Trump / Michael R. Pence,837,46,651,140
Hutchinson,Precinct 33,President,,DEM,Joseph R. Biden / Kamala D. Harris,121,21,72,28
Hutchinson,Precinct 33,President,,LBT,"Jo Jorgensen / Jeremy ""Spike"" Cohen",21,1,10,10
Hutchinson,Precinct 33,President,,GRE,Howie Hawkins / Angela Walker,1,1,0,0
Hutchinson,Precinct 33,President,,,Write-in,1,0,1,0
Hutchinson,Precinct 33,U.S. Senate,,REP,John Cornyn,838,50,653,135
Hutchinson,Precinct 33,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",109,19,64,26
Hutchinson,Precinct 33,U.S. Senate,,LBT,Kerry Douglas McKennon,23,0,11,12
Hutchinson,Precinct 33,U.S. Senate,,GRE,David B. Collins,5,1,3,1
Hutchinson,Precinct 33,U.S. Senate,,,Write-in,2,0,1,1
Hutchinson,Precinct 33,U.S. House,13,REP,Ronny Jackson,836,48,646,142
Hutchinson,Precinct 33,U.S. House,13,DEM,Gus Trujillo,109,20,65,24
Hutchinson,Precinct 33,U.S. House,13,LBT,Jack B. Westbrook,30,3,19,8
Hutchinson,Precinct 33,Railroad Commissioner,,REP,"James ""Jim"" Wright",830,49,644,137
Hutchinson,Precinct 33,Railroad Commissioner,,DEM,Chrysta Castaneda,117,19,73,25
Hutchinson,Precinct 33,Railroad Commissioner,,LBT,Matt Sterett,22,2,11,9
Hutchinson,Precinct 33,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",4,1,1,2
Hutchinson,Precinct 33,"Chief Justice, Supreme Court",,REP,Nathan Hecht,825,48,645,132
Hutchinson,Precinct 33,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,124,20,73,31
Hutchinson,Precinct 33,"Chief Justice, Supreme Court",,LBT,Mark Ash,27,2,14,11
Hutchinson,Precinct 33,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,844,49,654,141
Hutchinson,Precinct 33,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,127,21,73,33
Hutchinson,Precinct 33,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,833,47,651,135
Hutchinson,Precinct 33,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,118,21,67,30
Hutchinson,Precinct 33,"Justice, Supreme Court, Pl 7",,LBT,William Bryan Strange III,25,1,14,10
Hutchinson,Precinct 33,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,832,47,652,133
Hutchinson,Precinct 33,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,116,20,67,29
Hutchinson,Precinct 33,"Justice, Supreme Court, Pl 8",,LBT,Tom Oxford,26,3,11,12
Hutchinson,Precinct 33,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,849,49,656,144
Hutchinson,Precinct 33,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,127,22,76,29
Hutchinson,Precinct 33,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,852,47,660,145
Hutchinson,Precinct 33,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,123,23,72,28
Hutchinson,Precinct 33,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,852,48,664,140
Hutchinson,Precinct 33,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,122,21,68,33
Hutchinson,Precinct 33,"Member, State BoE, Dist 15",,REP,Jay Johnson,854,49,661,144
Hutchinson,Precinct 33,"Member, State BoE, Dist 15",,DEM,John Betancourt,115,21,64,30
Hutchinson,Precinct 33,State Representative,87,REP,Four Price,926,60,699,167
Hutchinson,Precinct 33,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,912,57,691,164
Hutchinson,Precinct 33,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,920,58,696,166
Hutchinson,Precinct 33,"Dist Judge, 84th Judicial Dist",,REP,Curt W. Brancheau,915,58,690,167
Hutchinson,Precinct 33,"Dist Attorney, 84th Judicial Dist",,REP,Mark W. Snider,915,58,689,168
Hutchinson,Precinct 33,County Attorney,,REP,Craig Jones,917,57,692,168
Hutchinson,Precinct 33,Sheriff,,REP,Blaik Kemp,602,49,445,108
Hutchinson,Precinct 33,Sheriff,,,Write-in,338,16,257,65
Hutchinson,Precinct 33,County Tax Assessor-Collector,,REP,Carrie Kimmell,921,59,693,169
Hutchinson,Precinct 33,County Commissioner,,REP,Gary Alexander,0,0,0,0
Hutchinson,Precinct 33,County Commissioner,,REP,Ben Bentley,914,58,688,168
Hutchinson,Precinct 33,Constable,,REP,Terry Webster,917,58,690,169
Hutchinson,Precinct 33,Constable,,REP,Scott Jordan,0,0,0,0
Hutchinson,Precinct 33,Trustee,,,Pedro Murga,195,4,141,50
Hutchinson,Precinct 33,Trustee,,,James Orcutt,126,6,94,26
Hutchinson,Precinct 33,Trustee,,,Les Sharp,472,38,360,74
Hutchinson,Precinct 33,Trustee,,,Payton Lumpkin,360,18,285,57
Hutchinson,Precinct 33,Trustee,,,Cody Sessions,400,22,303,75
Hutchinson,Precinct 33,"City Council Member, PL 2",,,James Marrs II,375,31,285,59
Hutchinson,Precinct 33,"City Council Member, PL 2",,,Kim Perez,488,28,372,88
Hutchinson,Precinct 33,"City Council, PL 3",,,Karen Felker,817,55,618,144
Hutchinson,Precinct 33,School Board Trustee,,,Stacey Boothe,0,0,0,0
Hutchinson,Precinct 33,School Board Trustee,,,Logan Bidwell,0,0,0,0
Hutchinson,Precinct 33,School Board Trustee,,,Brandon Williams,0,0,0,0
Hutchinson,Precinct 33,School Board Trustee,,,Doug Moneymaker,0,0,0,0
Hutchinson,Precinct 33,Mayor,,,Richard Hein,0,0,0,0
Hutchinson,Precinct 33,Alderman,,,Billy Robbins,0,0,0,0
Hutchinson,Precinct 33,Alderman,,,Jim Story,0,0,0,0
Hutchinson,Precinct 33,Alderman,,,Ivan Wade,0,0,0,0
Hutchinson,Precinct 33,Alderman,,,Christopher G. Pierce,0,0,0,0
Hutchinson,Precinct 33,Alderman,,,Jeremy Rice,0,0,0,0
Hutchinson,Precinct 33,PROPOSITION A,,,FOR,552,41,416,95
Hutchinson,Precinct 33,PROPOSITION A,,,AGAINST,363,24,271,68
Hutchinson,Precinct 41,Registered Voters,,,,70,,,
Hutchinson,Precinct 41,Ballots Cast,,,,54,2,29,23
Hutchinson,Precinct 41,Ballots Cast Blank,,,,0,0,0,0
Hutchinson,Precinct 41,President,,REP,Donald J. Trump / Michael R. Pence,49,2,25,22
Hutchinson,Precinct 41,President,,DEM,Joseph R. Biden / Kamala D. Harris,5,0,4,1
Hutchinson,Precinct 41,President,,LBT,"Jo Jorgensen / Jeremy ""Spike"" Cohen",0,0,0,0
Hutchinson,Precinct 41,President,,GRE,Howie Hawkins / Angela Walker,0,0,0,0
Hutchinson,Precinct 41,President,,,Write-in,0,0,0,0
Hutchinson,Precinct 41,U.S. Senate,,REP,John Cornyn,48,2,25,21
Hutchinson,Precinct 41,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",5,0,4,1
Hutchinson,Precinct 41,U.S. Senate,,LBT,Kerry Douglas McKennon,0,0,0,0
Hutchinson,Precinct 41,U.S. Senate,,GRE,David B. Collins,0,0,0,0
Hutchinson,Precinct 41,U.S. Senate,,,Write-in,0,0,0,0
Hutchinson,Precinct 41,U.S. House,13,REP,Ronny Jackson,49,2,25,22
Hutchinson,Precinct 41,U.S. House,13,DEM,Gus Trujillo,5,0,4,1
Hutchinson,Precinct 41,U.S. House,13,LBT,Jack B. Westbrook,0,0,0,0
Hutchinson,Precinct 41,Railroad Commissioner,,REP,"James ""Jim"" Wright",48,2,25,21
Hutchinson,Precinct 41,Railroad Commissioner,,DEM,Chrysta Castaneda,6,0,4,2
Hutchinson,Precinct 41,Railroad Commissioner,,LBT,Matt Sterett,0,0,0,0
Hutchinson,Precinct 41,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",0,0,0,0
Hutchinson,Precinct 41,"Chief Justice, Supreme Court",,REP,Nathan Hecht,48,2,25,21
Hutchinson,Precinct 41,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,5,0,3,2
Hutchinson,Precinct 41,"Chief Justice, Supreme Court",,LBT,Mark Ash,0,0,0,0
Hutchinson,Precinct 41,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,47,2,24,21
Hutchinson,Precinct 41,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,6,0,4,2
Hutchinson,Precinct 41,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,48,2,25,21
Hutchinson,Precinct 41,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,5,0,3,2
Hutchinson,Precinct 41,"Justice, Supreme Court, Pl 7",,LBT,William Bryan Strange III,0,0,0,0
Hutchinson,Precinct 41,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,47,2,24,21
Hutchinson,Precinct 41,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,6,0,4,2
Hutchinson,Precinct 41,"Justice, Supreme Court, Pl 8",,LBT,Tom Oxford,0,0,0,0
Hutchinson,Precinct 41,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,48,2,25,21
Hutchinson,Precinct 41,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,5,0,3,2
Hutchinson,Precinct 41,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,48,2,25,21
Hutchinson,Precinct 41,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,5,0,3,2
Hutchinson,Precinct 41,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,46,2,23,21
Hutchinson,Precinct 41,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,6,0,4,2
Hutchinson,Precinct 41,"Member, State BoE, Dist 15",,REP,Jay Johnson,48,2,25,21
Hutchinson,Precinct 41,"Member, State BoE, Dist 15",,DEM,John Betancourt,6,0,4,2
Hutchinson,Precinct 41,State Representative,87,REP,Four Price,50,2,26,22
Hutchinson,Precinct 41,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,51,2,26,23
Hutchinson,Precinct 41,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,50,2,26,22
Hutchinson,Precinct 41,"Dist Judge, 84th Judicial Dist",,REP,Curt W. Brancheau,51,2,27,22
Hutchinson,Precinct 41,"Dist Attorney, 84th Judicial Dist",,REP,Mark W. Snider,47,2,23,22
Hutchinson,Precinct 41,County Attorney,,REP,Craig Jones,51,2,27,22
Hutchinson,Precinct 41,Sheriff,,REP,Blaik Kemp,34,2,18,14
Hutchinson,Precinct 41,Sheriff,,,Write-in,19,0,11,8
Hutchinson,Precinct 41,County Tax Assessor-Collector,,REP,Carrie Kimmell,50,2,26,22
Hutchinson,Precinct 41,County Commissioner,,REP,Gary Alexander,0,0,0,0
Hutchinson,Precinct 41,County Commissioner,,REP,Ben Bentley,0,0,0,0
Hutchinson,Precinct 41,Constable,,REP,Terry Webster,50,2,26,22
Hutchinson,Precinct 41,Constable,,REP,Scott Jordan,0,0,0,0
Hutchinson,Precinct 41,Trustee,,,Pedro Murga,0,0,0,0
Hutchinson,Precinct 41,Trustee,,,James Orcutt,0,0,0,0
Hutchinson,Precinct 41,Trustee,,,Les Sharp,0,0,0,0
Hutchinson,Precinct 41,Trustee,,,Payton Lumpkin,0,0,0,0
Hutchinson,Precinct 41,Trustee,,,Cody Sessions,0,0,0,0
Hutchinson,Precinct 41,"City Council Member, PL 2",,,James Marrs II,0,0,0,0
Hutchinson,Precinct 41,"City Council Member, PL 2",,,Kim Perez,0,0,0,0
Hutchinson,Precinct 41,"City Council, PL 3",,,Karen Felker,0,0,0,0
Hutchinson,Precinct 41,School Board Trustee,,,Stacey Boothe,0,0,0,0
Hutchinson,Precinct 41,School Board Trustee,,,Logan Bidwell,0,0,0,0
Hutchinson,Precinct 41,School Board Trustee,,,Brandon Williams,0,0,0,0
Hutchinson,Precinct 41,School Board Trustee,,,Doug Moneymaker,0,0,0,0
Hutchinson,Precinct 41,Mayor,,,Richard Hein,0,0,0,0
Hutchinson,Precinct 41,Alderman,,,Billy Robbins,0,0,0,0
Hutchinson,Precinct 41,Alderman,,,Jim Story,0,0,0,0
Hutchinson,Precinct 41,Alderman,,,Ivan Wade,0,0,0,0
Hutchinson,Precinct 41,Alderman,,,Christopher G. Pierce,0,0,0,0
Hutchinson,Precinct 41,Alderman,,,Jeremy Rice,0,0,0,0
Hutchinson,Precinct 41,PROPOSITION A,,,FOR,0,0,0,0
Hutchinson,Precinct 41,PROPOSITION A,,,AGAINST,0,0,0,0
Hutchinson,Precinct 42,Registered Voters,,,,2468,,,
Hutchinson,Precinct 42,Ballots Cast,,,,1193,77,810,306
Hutchinson,Precinct 42,Ballots Cast Blank,,,,0,0,0,0
Hutchinson,Precinct 42,President,,REP,Donald J. Trump / Michael R. Pence,945,51,658,236
Hutchinson,Precinct 42,President,,DEM,Joseph R. Biden / Kamala D. Harris,216,25,133,58
Hutchinson,Precinct 42,President,,LBT,"Jo Jorgensen / Jeremy ""Spike"" Cohen",17,0,12,5
Hutchinson,Precinct 42,President,,GRE,Howie Hawkins / Angela Walker,5,0,2,3
Hutchinson,Precinct 42,President,,,Write-in,3,0,2,1
Hutchinson,Precinct 42,U.S. Senate,,REP,John Cornyn,922,46,653,223
Hutchinson,Precinct 42,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",201,26,118,57
Hutchinson,Precinct 42,U.S. Senate,,LBT,Kerry Douglas McKennon,32,1,19,12
Hutchinson,Precinct 42,U.S. Senate,,GRE,David B. Collins,9,1,4,4
Hutchinson,Precinct 42,U.S. Senate,,,Write-in,2,0,2,0
Hutchinson,Precinct 42,U.S. House,13,REP,Ronny Jackson,926,50,653,223
Hutchinson,Precinct 42,U.S. House,13,DEM,Gus Trujillo,210,25,127,58
Hutchinson,Precinct 42,U.S. House,13,LBT,Jack B. Westbrook,36,1,21,14
Hutchinson,Precinct 42,Railroad Commissioner,,REP,"James ""Jim"" Wright",917,47,655,215
Hutchinson,Precinct 42,Railroad Commissioner,,DEM,Chrysta Castaneda,198,24,116,58
Hutchinson,Precinct 42,Railroad Commissioner,,LBT,Matt Sterett,36,1,20,15
Hutchinson,Precinct 42,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",9,1,6,2
Hutchinson,Precinct 42,"Chief Justice, Supreme Court",,REP,Nathan Hecht,901,46,644,211
Hutchinson,Precinct 42,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,225,27,136,62
Hutchinson,Precinct 42,"Chief Justice, Supreme Court",,LBT,Mark Ash,31,0,16,15
Hutchinson,Precinct 42,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,947,48,669,230
Hutchinson,Precinct 42,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,219,25,133,61
Hutchinson,Precinct 42,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,926,48,660,218
Hutchinson,Precinct 42,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,209,25,125,59
Hutchinson,Precinct 42,"Justice, Supreme Court, Pl 7",,LBT,William Bryan Strange III,25,0,14,11
Hutchinson,Precinct 42,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,919,48,659,212
Hutchinson,Precinct 42,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,207,24,126,57
Hutchinson,Precinct 42,"Justice, Supreme Court, Pl 8",,LBT,Tom Oxford,33,1,14,18
Hutchinson,Precinct 42,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,937,45,671,221
Hutchinson,Precinct 42,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,225,29,130,66
Hutchinson,Precinct 42,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,940,45,667,228
Hutchinson,Precinct 42,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,221,27,134,60
Hutchinson,Precinct 42,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,946,47,673,226
Hutchinson,Precinct 42,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,206,24,124,58
Hutchinson,Precinct 42,"Member, State BoE, Dist 15",,REP,Jay Johnson,939,48,667,224
Hutchinson,Precinct 42,"Member, State BoE, Dist 15",,DEM,John Betancourt,223,25,132,66
Hutchinson,Precinct 42,State Representative,87,REP,Four Price,1089,57,750,282
Hutchinson,Precinct 42,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,1075,49,744,282
Hutchinson,Precinct 42,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,1074,51,742,281
Hutchinson,Precinct 42,"Dist Judge, 84th Judicial Dist",,REP,Curt W. Brancheau,1073,51,741,281
Hutchinson,Precinct 42,"Dist Attorney, 84th Judicial Dist",,REP,Mark W. Snider,1071,53,733,285
Hutchinson,Precinct 42,County Attorney,,REP,Craig Jones,1066,53,732,281
Hutchinson,Precinct 42,Sheriff,,REP,Blaik Kemp,708,35,486,187
Hutchinson,Precinct 42,Sheriff,,,Write-in,406,28,273,105
Hutchinson,Precinct 42,County Tax Assessor-Collector,,REP,Carrie Kimmell,1100,56,757,287
Hutchinson,Precinct 42,County Commissioner,,REP,Gary Alexander,0,0,0,0
Hutchinson,Precinct 42,County Commissioner,,REP,Ben Bentley,0,0,0,0
Hutchinson,Precinct 42,Constable,,REP,Terry Webster,1078,52,740,286
Hutchinson,Precinct 42,Constable,,REP,Scott Jordan,0,0,0,0
Hutchinson,Precinct 42,Trustee,,,Pedro Murga,288,11,182,95
Hutchinson,Precinct 42,Trustee,,,James Orcutt,130,7,87,36
Hutchinson,Precinct 42,Trustee,,,Les Sharp,461,29,316,116
Hutchinson,Precinct 42,Trustee,,,Payton Lumpkin,368,12,261,95
Hutchinson,Precinct 42,Trustee,,,Cody Sessions,439,19,293,127
Hutchinson,Precinct 42,"City Council Member, PL 2",,,James Marrs II,432,25,307,100
Hutchinson,Precinct 42,"City Council Member, PL 2",,,Kim Perez,574,32,378,164
Hutchinson,Precinct 42,"City Council, PL 3",,,Karen Felker,956,49,646,261
Hutchinson,Precinct 42,School Board Trustee,,,Stacey Boothe,0,0,0,0
Hutchinson,Precinct 42,School Board Trustee,,,Logan Bidwell,0,0,0,0
Hutchinson,Precinct 42,School Board Trustee,,,Brandon Williams,0,0,0,0
Hutchinson,Precinct 42,School Board Trustee,,,Doug Moneymaker,0,0,0,0
Hutchinson,Precinct 42,Mayor,,,Richard Hein,0,0,0,0
Hutchinson,Precinct 42,Alderman,,,Billy Robbins,0,0,0,0
Hutchinson,Precinct 42,Alderman,,,Jim Story,0,0,0,0
Hutchinson,Precinct 42,Alderman,,,Ivan Wade,0,0,0,0
Hutchinson,Precinct 42,Alderman,,,Christopher G. Pierce,0,0,0,0
Hutchinson,Precinct 42,Alderman,,,Jeremy Rice,0,0,0,0
Hutchinson,Precinct 42,PROPOSITION A,,,FOR,640,40,435,165
Hutchinson,Precinct 42,PROPOSITION A,,,AGAINST,441,27,297,117
