county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Wharton,Precinct 202,Railroad Commissioner,,LIB,Matt Sterett,6,0,4,2,0
Wharton,Precinct 202,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,0,2,0,0
Wharton,Precinct 202,State Senate,18,REP,Lois W. Kolkhorst,184,16,155,13,0
Wharton,Precinct 202,State Senate,18,DEM,Michael Antalan,355,31,267,56,1
Wharton,Precinct 202,State Representative,85,REP,Phil Stephenson,188,19,155,14,0
Wharton,Precinct 202,State Representative,85,DEM,Joey Cardenas III,341,28,257,55,1
Wharton,Precinct 202,State Representative,85,LIB,Michael L. Miller,11,0,11,0,0
Wharton,Precinct 203,Registered Voters,,,,3142,,,,
Wharton,Precinct 203,Ballots Cast,,,,1857,265,1364,227,1
Wharton,Precinct 203,President,,REP,Donald J Trump,786,111,627,47,1
Wharton,Precinct 203,President,,DEM,Joseph R Biden,1037,148,713,176,0
Wharton,Precinct 203,President,,LIB,Jo Jorgensen,13,4,8,1,0
Wharton,Precinct 203,President,,GRN,Howie Hawkins,10,1,8,1,0
Wharton,Precinct 203,President,,,Write-In,3,1,2,0,0
Wharton,Precinct 203,U.S. Senate,,REP,John Cornyn,784,104,627,52,1
Wharton,Precinct 203,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",1005,153,686,166,0
Wharton,Precinct 203,U.S. Senate,,LIB,Kerry Douglas McKennon,26,5,18,3,0
Wharton,Precinct 203,U.S. Senate,,GRN,David B. Collins,13,0,10,3,0
Wharton,Precinct 203,U.S. Senate,,NLP,Write-In,0,0,0,0,0
Wharton,Precinct 203,U.S. House,27,REP,Michael Cloud,800,101,643,55,1
Wharton,Precinct 203,U.S. House,27,DEM,"Ricardo ""Rick""De La Fuente",983,149,670,164,0
Wharton,Precinct 203,U.S. House,27,LIB,Phil Gray,35,9,23,3,0
Wharton,Precinct 203,Railroad Commissioner,,REP,"James ""Jim"" Wright ",776,102,624,49,1
Wharton,Precinct 203,Railroad Commissioner,,DEM,Chrysta Castaneda,1001,151,682,168,0
Wharton,Precinct 203,Railroad Commissioner,,LIB,Matt Sterett,23,3,20,0,0
Wharton,Precinct 203,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",14,5,7,2,0
Wharton,Precinct 203,State Senate,18,REP,Lois W. Kolkhorst,812,111,647,53,1
Wharton,Precinct 203,State Senate,18,DEM,Michael Antalan,991,149,676,166,0
Wharton,Precinct 203,State Representative,85,REP,Phil Stephenson,818,102,652,63,1
Wharton,Precinct 203,State Representative,85,DEM,Joey Cardenas III,969,155,658,156,0
Wharton,Precinct 203,State Representative,85,LIB,Michael L. Miller,24,5,18,1,0
Wharton,Precinct 301,Registered Voters,,,,2364,,,,
Wharton,Precinct 301,Ballots Cast,,,,1785,114,1532,139,0
Wharton,Precinct 301,President,,REP,Donald J Trump,1515,88,1332,95,0
Wharton,Precinct 301,President,,DEM,Joseph R Biden,248,22,186,40,0
Wharton,Precinct 301,President,,LIB,Jo Jorgensen,10,2,8,0,0
Wharton,Precinct 301,President,,GRN,Howie Hawkins,3,1,2,0,0
Wharton,Precinct 301,President,,,Write-In,2,1,1,0,0
Wharton,Precinct 301,U.S. Senate,,REP,John Cornyn,1504,85,1320,99,0
Wharton,Precinct 301,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",240,23,182,35,0
Wharton,Precinct 301,U.S. Senate,,LIB,Kerry Douglas McKennon,15,4,10,1,0
Wharton,Precinct 301,U.S. Senate,,GRN,David B. Collins,6,0,5,1,0
Wharton,Precinct 301,U.S. Senate,,NLP,Write-In,1,0,1,0,0
Wharton,Precinct 301,U.S. House,27,REP,Michael Cloud,1534,88,1341,105,0
Wharton,Precinct 301,U.S. House,27,DEM,"Ricardo ""Rick""De La Fuente",214,21,162,31,0
Wharton,Precinct 301,U.S. House,27,LIB,Phil Gray,14,4,10,0,0
Wharton,Precinct 301,Railroad Commissioner,,REP,"James ""Jim"" Wright ",1488,83,1310,95,0
Wharton,Precinct 301,Railroad Commissioner,,DEM,Chrysta Castaneda,242,23,182,37,0
Wharton,Precinct 301,Railroad Commissioner,,LIB,Matt Sterett,18,6,11,1,0
Wharton,Precinct 301,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",5,1,4,0,0
Wharton,Precinct 301,State Senate,18,REP,Lois W. Kolkhorst,1548,89,1352,107,0
Wharton,Precinct 301,State Senate,18,DEM,Michael Antalan,209,24,157,28,0
Wharton,Precinct 301,State Representative,85,REP,Phil Stephenson,1513,83,1323,107,0
Wharton,Precinct 301,State Representative,85,DEM,Joey Cardenas III,229,27,172,30,0
Wharton,Precinct 301,State Representative,85,LIB,Michael L. Miller,14,3,11,0,0
Wharton,Precinct 302,Registered Voters,,,,2387,,,,
Wharton,Precinct 302,Ballots Cast,,,,1500,181,1216,103,0
Wharton,Precinct 302,President,,REP,Donald J Trump,1125,127,933,65,0
Wharton,Precinct 302,President,,DEM,Joseph R Biden,347,49,261,37,0
Wharton,Precinct 302,President,,LIB,Jo Jorgensen,20,4,15,1,0
Wharton,Precinct 302,President,,GRN,Howie Hawkins,2,0,2,0,0
Wharton,Precinct 302,President,,,Write-In,0,0,0,0,0
Wharton,Precinct 302,U.S. Senate,,REP,John Cornyn,1138,124,943,71,0
Wharton,Precinct 302,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",316,47,240,29,0
Wharton,Precinct 302,U.S. Senate,,LIB,Kerry Douglas McKennon,21,3,18,0,0
Wharton,Precinct 302,U.S. Senate,,GRN,David B. Collins,7,1,5,1,0
Wharton,Precinct 302,U.S. Senate,,NLP,Write-In,0,0,0,0,0
Wharton,Precinct 302,U.S. House,27,REP,Michael Cloud,1145,124,949,72,0
Wharton,Precinct 302,U.S. House,27,DEM,"Ricardo ""Rick""De La Fuente",311,48,235,28,0
Wharton,Precinct 302,U.S. House,27,LIB,Phil Gray,23,4,19,0,0
Wharton,Precinct 302,Railroad Commissioner,,REP,"James ""Jim"" Wright ",1124,124,933,67,0
Wharton,Precinct 302,Railroad Commissioner,,DEM,Chrysta Castaneda,318,44,245,29,0
Wharton,Precinct 302,Railroad Commissioner,,LIB,Matt Sterett,22,4,18,0,0
Wharton,Precinct 302,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",7,2,4,1,0
Wharton,Precinct 302,State Senate,18,REP,Lois W. Kolkhorst,1178,129,979,70,0
Wharton,Precinct 302,State Senate,18,DEM,Michael Antalan,300,48,225,27,0
Wharton,Precinct 302,State Representative,85,REP,Phil Stephenson,1130,123,936,71,0
Wharton,Precinct 302,State Representative,85,DEM,Joey Cardenas III,320,50,244,26,0
Wharton,Precinct 302,State Representative,85,LIB,Michael L. Miller,24,4,20,0,0
Wharton,Precinct 303,Registered Voters,,,,2085,,,,
Wharton,Precinct 303,Ballots Cast,,,,1529,235,1198,95,1
Wharton,Precinct 303,President,,REP,Donald J Trump,1350,200,1081,68,1
Wharton,Precinct 303,President,,DEM,Joseph R Biden,159,29,104,26,0
Wharton,Precinct 303,President,,LIB,Jo Jorgensen,10,2,7,1,0
Wharton,Precinct 303,President,,GRN,Howie Hawkins,5,2,3,0,0
Wharton,Precinct 303,President,,,Write-In,0,0,0,0,0
Wharton,Precinct 303,U.S. Senate,,REP,John Cornyn,1333,192,1072,68,1
Wharton,Precinct 303,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",161,35,100,26,0
Wharton,Precinct 303,U.S. Senate,,LIB,Kerry Douglas McKennon,18,3,15,0,0
Wharton,Precinct 303,U.S. Senate,,GRN,David B. Collins,5,0,5,0,0
Wharton,Precinct 303,U.S. Senate,,NLP,Write-In,2,1,1,0,0
Wharton,Precinct 303,U.S. House,27,REP,Michael Cloud,1359,198,1088,72,1
Wharton,Precinct 303,U.S. House,27,DEM,"Ricardo ""Rick""De La Fuente",140,31,88,21,0
Wharton,Precinct 303,U.S. House,27,LIB,Phil Gray,12,2,10,0,0
Wharton,Precinct 303,Railroad Commissioner,,REP,"James ""Jim"" Wright ",1337,191,1075,70,1
Wharton,Precinct 303,Railroad Commissioner,,DEM,Chrysta Castaneda,152,33,97,22,0
Wharton,Precinct 303,Railroad Commissioner,,LIB,Matt Sterett,16,2,14,0,0
Wharton,Precinct 303,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",5,3,2,0,0
Wharton,Precinct 303,State Senate,18,REP,Lois W. Kolkhorst,1366,200,1094,71,1
Wharton,Precinct 303,State Senate,18,DEM,Michael Antalan,143,29,94,20,0
Wharton,Precinct 303,State Representative,85,REP,Phil Stephenson,1280,175,1031,73,1
Wharton,Precinct 303,State Representative,85,DEM,Joey Cardenas III,228,55,151,22,0
Wharton,Precinct 303,State Representative,85,LIB,Michael L. Miller,8,1,7,0,0
Wharton,Precinct 401,Registered Voters,,,,2731,,,,
Wharton,Precinct 401,Ballots Cast,,,,1534,299,1133,101,1
Wharton,Precinct 401,President,,REP,Donald J Trump,906,159,701,46,0
Wharton,Precinct 401,President,,DEM,Joseph R Biden,605,138,414,52,1
Wharton,Precinct 401,President,,LIB,Jo Jorgensen,7,1,5,1,0
Wharton,Precinct 401,President,,GRN,Howie Hawkins,6,1,5,0,0
Wharton,Precinct 401,President,,,Write-In,3,0,3,0,0
Wharton,Precinct 401,U.S. Senate,,REP,John Cornyn,891,152,693,46,0
Wharton,Precinct 401,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",587,133,402,52,0
Wharton,Precinct 401,U.S. Senate,,LIB,Kerry Douglas McKennon,22,6,16,0,0
Wharton,Precinct 401,U.S. Senate,,GRN,David B. Collins,8,2,5,1,0
Wharton,Precinct 401,U.S. Senate,,NLP,Write-In,0,0,0,0,0
Wharton,Precinct 401,U.S. House,27,REP,Michael Cloud,883,143,695,45,0
Wharton,Precinct 401,U.S. House,27,DEM,"Ricardo ""Rick""De La Fuente",591,141,395,54,1
Wharton,Precinct 401,U.S. House,27,LIB,Phil Gray,30,8,22,0,0
Wharton,Precinct 401,Railroad Commissioner,,REP,"James ""Jim"" Wright ",856,132,683,41,0
Wharton,Precinct 401,Railroad Commissioner,,DEM,Chrysta Castaneda,599,145,397,56,1
Wharton,Precinct 401,Railroad Commissioner,,LIB,Matt Sterett,33,10,22,1,0
Wharton,Precinct 401,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",14,6,8,0,0
Wharton,Precinct 401,State Senate,18,REP,Lois W. Kolkhorst,917,157,716,44,0
Wharton,Precinct 401,State Senate,18,DEM,Michael Antalan,579,131,391,56,1
Wharton,Precinct 401,State Representative,85,REP,Phil Stephenson,858,125,686,47,0
Wharton,Precinct 401,State Representative,85,DEM,Joey Cardenas III,607,155,399,52,1
Wharton,Precinct 401,State Representative,85,LIB,Michael L. Miller,41,13,28,0,0
Wharton,Precinct 402,Registered Voters,,,,1536,,,,
Wharton,Precinct 402,Ballots Cast,,,,905,140,708,57,0
Wharton,Precinct 402,President,,REP,Donald J Trump,666,83,551,32,0
Wharton,Precinct 402,President,,DEM,Joseph R Biden,231,56,151,24,0
Wharton,Precinct 402,President,,LIB,Jo Jorgensen,3,0,3,0,0
Wharton,Precinct 402,President,,GRN,Howie Hawkins,1,0,1,0,0
Wharton,Precinct 402,President,,,Write-In,1,1,0,0,0
Wharton,Precinct 402,U.S. Senate,,REP,John Cornyn,659,76,550,33,0
Wharton,Precinct 402,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",217,55,140,22,0
Wharton,Precinct 402,U.S. Senate,,LIB,Kerry Douglas McKennon,10,2,8,0,0
Wharton,Precinct 402,U.S. Senate,,GRN,David B. Collins,5,3,2,0,0
Wharton,Precinct 402,U.S. Senate,,NLP,Write-In,0,0,0,0,0
Wharton,Precinct 402,U.S. House,27,REP,Michael Cloud,651,74,544,33,0
Wharton,Precinct 402,U.S. House,27,DEM,"Ricardo ""Rick""De La Fuente",223,54,148,21,0
Wharton,Precinct 402,U.S. House,27,LIB,Phil Gray,14,7,7,0,0
Wharton,Precinct 402,Railroad Commissioner,,REP,"James ""Jim"" Wright ",652,78,541,33,0
Wharton,Precinct 402,Railroad Commissioner,,DEM,Chrysta Castaneda,224,54,150,20,0
Wharton,Precinct 402,Railroad Commissioner,,LIB,Matt Sterett,7,1,6,0,0
Wharton,Precinct 402,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",7,1,5,1,0
Wharton,Precinct 402,State Senate,18,REP,Lois W. Kolkhorst,678,84,559,35,0
Wharton,Precinct 402,State Senate,18,DEM,Michael Antalan,206,50,137,19,0
Wharton,Precinct 402,State Representative,85,REP,Phil Stephenson,648,66,549,33,0
Wharton,Precinct 402,State Representative,85,DEM,Joey Cardenas III,223,62,140,21,0
Wharton,Precinct 402,State Representative,85,LIB,Michael L. Miller,17,7,10,0,0
Wharton,Precinct 403,Registered Voters,,,,763,,,,
Wharton,Precinct 403,Ballots Cast,,,,449,61,356,32,0
Wharton,Precinct 403,President,,REP,Donald J Trump,292,35,244,13,0
Wharton,Precinct 403,President,,DEM,Joseph R Biden,151,25,107,19,0
Wharton,Precinct 403,President,,LIB,Jo Jorgensen,3,0,3,0,0
Wharton,Precinct 403,President,,GRN,Howie Hawkins,1,1,0,0,0
Wharton,Precinct 403,President,,,Write-In,0,0,0,0,0
Wharton,Precinct 403,U.S. Senate,,REP,John Cornyn,285,29,242,14,0
Wharton,Precinct 403,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",155,29,108,18,0
Wharton,Precinct 403,U.S. Senate,,LIB,Kerry Douglas McKennon,5,2,3,0,0
Wharton,Precinct 403,U.S. Senate,,GRN,David B. Collins,0,0,0,0,0
Wharton,Precinct 403,U.S. Senate,,NLP,Write-In,0,0,0,0,0
Wharton,Precinct 403,U.S. House,27,REP,Michael Cloud,290,29,248,13,0
Wharton,Precinct 403,U.S. House,27,DEM,"Ricardo ""Rick""De La Fuente",144,28,98,18,0
Wharton,Precinct 403,U.S. House,27,LIB,Phil Gray,10,4,6,0,0
Wharton,Precinct 403,Railroad Commissioner,,REP,"James ""Jim"" Wright ",289,28,249,12,0
Wharton,Precinct 403,Railroad Commissioner,,DEM,Chrysta Castaneda,147,28,100,19,0
Wharton,Precinct 403,Railroad Commissioner,,LIB,Matt Sterett,7,3,3,1,0
Wharton,Precinct 403,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,1,0,0,0
Wharton,Precinct 403,State Senate,18,REP,Lois W. Kolkhorst,294,31,249,14,0
Wharton,Precinct 403,State Senate,18,DEM,Michael Antalan,148,29,101,18,0
Wharton,Precinct 403,State Representative,85,REP,Phil Stephenson,289,27,249,13,0
Wharton,Precinct 403,State Representative,85,DEM,Joey Cardenas III,151,32,100,19,0
Wharton,Precinct 403,State Representative,85,LIB,Michael L. Miller,3,1,2,0,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
