county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Nolan,Precinct 4,Proposition 6,,REP,No,15,7,7,1
Nolan,Precinct 4,Proposition 6,,REP,Total Votes Cast,185,116,58,11
Nolan,Precinct 4,Proposition 7,,REP,Yes,184,115,58,11
Nolan,Precinct 4,Proposition 7,,REP,No,2,2,0,0
Nolan,Precinct 4,Proposition 7,,REP,Total Votes Cast,186,117,58,11
Nolan,Precinct 4,Proposition 8,,REP,Yes,179,111,57,11
Nolan,Precinct 4,Proposition 8,,REP,No,4,4,0,0
Nolan,Precinct 4,Proposition 8,,REP,Total Votes Cast,183,115,57,11
Nolan,Precinct 4,Proposition 9,,REP,Yes,171,105,55,11
Nolan,Precinct 4,Proposition 9,,REP,No,11,9,2,0
Nolan,Precinct 4,Proposition 9,,REP,Total Votes Cast,182,114,57,11
Nolan,Precinct 4,Proposition 10,,REP,Yes,173,108,54,11
Nolan,Precinct 4,Proposition 10,,REP,No,11,8,3,0
Nolan,Precinct 4,Proposition 10,,REP,Total Votes Cast,184,116,57,11
Nolan,Precinct 4,President,,DEM,Amy Klobuchar,0,0,0,0
Nolan,Precinct 4,President,,DEM,Marianne Williamson,0,0,0,0
Nolan,Precinct 4,President,,DEM,Bernie Sanders,20,16,3,1
Nolan,Precinct 4,President,,DEM,Michael R. Bloomberg,12,8,2,2
Nolan,Precinct 4,President,,DEM,Deval Patrick,0,0,0,0
Nolan,Precinct 4,President,,DEM,Elizabeth Warren,9,9,0,0
Nolan,Precinct 4,President,,DEM,Julian Castro,1,1,0,0
Nolan,Precinct 4,President,,DEM,Andrew Yang,0,0,0,0
Nolan,Precinct 4,President,,DEM,John K. Delaney,1,0,1,0
Nolan,Precinct 4,President,,DEM,Pete Buttigieg,0,0,0,0
Nolan,Precinct 4,President,,DEM,Robby Wells,0,0,0,0
Nolan,Precinct 4,President,,DEM,Tulsi Gabbard,0,0,0,0
Nolan,Precinct 4,President,,DEM,Michael Bennet,0,0,0,0
Nolan,Precinct 4,President,,DEM,Cory Booker,0,0,0,0
Nolan,Precinct 4,President,,DEM,Tom Steyer,0,0,0,0
Nolan,Precinct 4,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Nolan,Precinct 4,President,,DEM,Joseph R. Biden,42,33,5,4
Nolan,Precinct 4,President,,DEM,Total Votes Cast,85,67,11,7
Nolan,Precinct 4,U.S. Senate,,DEM,Chris Bell,7,4,2,1
Nolan,Precinct 4,U.S. Senate,,DEM,Mary (MJ) Hegar,5,4,0,1
Nolan,Precinct 4,U.S. Senate,,DEM,Michael Cooper,6,6,0,0
Nolan,Precinct 4,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",24,19,4,1
Nolan,Precinct 4,U.S. Senate,,DEM,Adrian Ocegueda,1,1,0,0
Nolan,Precinct 4,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,10,6,2,2
Nolan,Precinct 4,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Nolan,Precinct 4,U.S. Senate,,DEM,Royce West,3,2,0,1
Nolan,Precinct 4,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",2,2,0,0
Nolan,Precinct 4,U.S. Senate,,DEM,Victor Hugo Harris,1,1,0,0
Nolan,Precinct 4,U.S. Senate,,DEM,Amanda K. Edwards,5,4,1,0
Nolan,Precinct 4,U.S. Senate,,DEM,Sema Hernandez,13,11,2,0
Nolan,Precinct 4,U.S. Senate,,DEM,Total Votes Cast,77,60,11,6
Nolan,Precinct 4,U.S. House,19,DEM,Tom Watson,68,53,9,6
Nolan,Precinct 4,U.S. House,19,DEM,Total Votes Cast,68,53,9,6
Nolan,Precinct 4,Railroad Commissioner,,DEM,Kelly Stone,16,13,2,1
Nolan,Precinct 4,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",36,26,7,3
Nolan,Precinct 4,Railroad Commissioner,,DEM,Mark Watson,8,6,0,2
Nolan,Precinct 4,Railroad Commissioner,,DEM,Chrysta Castaneda,22,19,2,1
Nolan,Precinct 4,Railroad Commissioner,,DEM,Total Votes Cast,82,64,11,7
Nolan,Precinct 4,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,65,51,9,5
Nolan,Precinct 4,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,16,12,2,2
Nolan,Precinct 4,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,81,63,11,7
Nolan,Precinct 4,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,27,21,3,3
Nolan,Precinct 4,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,51,40,7,4
Nolan,Precinct 4,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,78,61,10,7
Nolan,Precinct 4,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,30,24,3,3
Nolan,Precinct 4,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,48,37,7,4
Nolan,Precinct 4,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,78,61,10,7
Nolan,Precinct 4,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,30,24,1,5
Nolan,Precinct 4,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,51,39,10,2
Nolan,Precinct 4,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,81,63,11,7
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,9,5,0,4
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,49,38,10,1
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,20,17,1,2
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,78,60,11,7
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,64,50,10,4
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,15,11,1,3
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,79,61,11,7
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,73,55,11,7
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,73,55,11,7
Nolan,Precinct 4,"Member, State BoE, Dist 15",,DEM,John Betancourt,75,58,10,7
Nolan,Precinct 4,"Member, State BoE, Dist 15",,DEM,Total Votes Cast,75,58,10,7
Nolan,Precinct 4,State Representative,71,DEM,Samuel Hatton,76,58,11,7
Nolan,Precinct 4,State Representative,71,DEM,Total Votes Cast,76,58,11,7
Nolan,Precinct 4,County Chair,,DEM,Mark Hampton,74,56,11,7
Nolan,Precinct 4,County Chair,,DEM,Total Votes Cast,74,56,11,7
Nolan,Precinct 4,Proposition #1,,DEM,Yes,79,62,10,7
Nolan,Precinct 4,Proposition #1,,DEM,No,2,2,0,0
Nolan,Precinct 4,Proposition #1,,DEM,Total Votes Cast,81,64,10,7
Nolan,Precinct 4,Proposition #2,,DEM,Yes,80,63,10,7
Nolan,Precinct 4,Proposition #2,,DEM,No,1,1,0,0
Nolan,Precinct 4,Proposition #2,,DEM,Total Votes Cast,81,64,10,7
Nolan,Precinct 4,Proposition #3,,DEM,Yes,79,62,10,7
Nolan,Precinct 4,Proposition #3,,DEM,No,0,0,0,0
Nolan,Precinct 4,Proposition #3,,DEM,Total Votes Cast,79,62,10,7
Nolan,Precinct 4,Proposition #4,,DEM,Yes,80,63,10,7
Nolan,Precinct 4,Proposition #4,,DEM,No,0,0,0,0
Nolan,Precinct 4,Proposition #4,,DEM,Total Votes Cast,80,63,10,7
Nolan,Precinct 4,Proposition #5,,DEM,Yes,81,64,10,7
Nolan,Precinct 4,Proposition #5,,DEM,No,0,0,0,0
Nolan,Precinct 4,Proposition #5,,DEM,Total Votes Cast,81,64,10,7
Nolan,Precinct 4,Proposition #6,,DEM,Yes,80,63,10,7
Nolan,Precinct 4,Proposition #6,,DEM,No,1,1,0,0
Nolan,Precinct 4,Proposition #6,,DEM,Total Votes Cast,81,64,10,7
Nolan,Precinct 4,Proposition #7,,DEM,Yes,75,58,10,7
Nolan,Precinct 4,Proposition #7,,DEM,No,2,2,0,0
Nolan,Precinct 4,Proposition #7,,DEM,Total Votes Cast,77,60,10,7
Nolan,Precinct 4,Proposition #8,,DEM,Yes,80,63,10,7
Nolan,Precinct 4,Proposition #8,,DEM,No,1,1,0,0
Nolan,Precinct 4,Proposition #8,,DEM,Total Votes Cast,81,64,10,7
Nolan,Precinct 4,Proposition #9,,DEM,Yes,77,60,10,7
Nolan,Precinct 4,Proposition #9,,DEM,No,3,3,0,0
Nolan,Precinct 4,Proposition #9,,DEM,Total Votes Cast,80,63,10,7
Nolan,Precinct 4,Proposition #10,,DEM,Yes,79,62,10,7
Nolan,Precinct 4,Proposition #10,,DEM,No,1,1,0,0
Nolan,Precinct 4,Proposition #10,,DEM,Total Votes Cast,80,63,10,7
Nolan,Precinct 4,Proposition #11,,DEM,Yes,75,59,9,7
Nolan,Precinct 4,Proposition #11,,DEM,No,3,2,1,0
Nolan,Precinct 4,Proposition #11,,DEM,Total Votes Cast,78,61,10,7
Nolan,Precinct 5,Registered Voters,,,,153,,,
Nolan,Precinct 5,Ballots Cast,,,,78,61,17,0
Nolan,Precinct 5,Ballots Cast,,REP,,67,50,17,0
Nolan,Precinct 5,Ballots Cast,,DEM,,11,11,0,0
Nolan,Precinct 5,President,,REP,Zoltan G. Istvan,0,0,0,0
Nolan,Precinct 5,President,,REP,Bob Ely,0,0,0,0
Nolan,Precinct 5,President,,REP,Donald J. Trump,60,45,15,0
Nolan,Precinct 5,President,,REP,Bill Weld,1,0,1,0
Nolan,Precinct 5,President,,REP,Joe Walsh,0,0,0,0
Nolan,Precinct 5,President,,REP,Matthew John Matern,0,0,0,0
Nolan,Precinct 5,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Nolan,Precinct 5,President,,REP,Uncommitted,3,3,0,0
Nolan,Precinct 5,President,,REP,Total Votes Cast,64,48,16,0
Nolan,Precinct 5,U.S. Senate,,REP,Dwayne Stovall,4,4,0,0
Nolan,Precinct 5,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Nolan,Precinct 5,U.S. Senate,,REP,John Cornyn,57,41,16,0
Nolan,Precinct 5,U.S. Senate,,REP,John Anthony Castro,2,1,1,0
Nolan,Precinct 5,U.S. Senate,,REP,Mark Yancey,0,0,0,0
Nolan,Precinct 5,U.S. Senate,,REP,Total Votes Cast,63,46,17,0
Nolan,Precinct 5,U.S. House,19,REP,Jodey C. Arrington,59,46,13,0
Nolan,Precinct 5,U.S. House,19,REP,Vance W. Boyd,6,3,3,0
Nolan,Precinct 5,U.S. House,19,REP,Total Votes Cast,65,49,16,0
Nolan,Precinct 5,Railroad Commissioner,,REP,Ryan Sitton,27,19,8,0
Nolan,Precinct 5,Railroad Commissioner,,REP,"James ""Jim"" Wright",25,19,6,0
Nolan,Precinct 5,Railroad Commissioner,,REP,Total Votes Cast,52,38,14,0
Nolan,Precinct 5,"Chief Justice, Supreme Court",,REP,Nathan Hecht,45,32,13,0
Nolan,Precinct 5,"Chief Justice, Supreme Court",,REP,Total Votes Cast,45,32,13,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,46,33,13,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,46,33,13,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,49,35,14,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,49,35,14,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,48,34,14,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,48,34,14,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,24,16,8,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,23,18,5,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,47,34,13,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,48,35,13,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,48,35,13,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,49,36,13,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,49,36,13,0
Nolan,Precinct 5,"Member, State BoE, Dist 15",,REP,Jay Johnson,47,34,13,0
Nolan,Precinct 5,"Member, State BoE, Dist 15",,REP,Total Votes Cast,47,34,13,0
Nolan,Precinct 5,State Senate,28,REP,Charles Perry,52,38,14,0
Nolan,Precinct 5,State Senate,28,REP,Total Votes Cast,52,38,14,0
Nolan,Precinct 5,State Representative,71,REP,Stan Lambert,53,38,15,0
Nolan,Precinct 5,State Representative,71,REP,Total Votes Cast,53,38,15,0
Nolan,Precinct 5,"Justice, 11th Ct of App Dist, Pl 2",,REP,Frank Hunold,16,9,7,0
Nolan,Precinct 5,"Justice, 11th Ct of App Dist, Pl 2",,REP,Bruce Williams,33,27,6,0
Nolan,Precinct 5,"Justice, 11th Ct of App Dist, Pl 2",,REP,Total Votes Cast,49,36,13,0
Nolan,Precinct 5,"Justice, 11th Ct of App Dist, Pl 3",,REP,W. Stacy Trotter,45,32,13,0
Nolan,Precinct 5,"Justice, 11th Ct of App Dist, Pl 3",,REP,Total Votes Cast,45,32,13,0
Nolan,Precinct 5,"District Judge, 32nd Judicial Dist",,REP,Glen Harrison,55,41,14,0
Nolan,Precinct 5,"District Judge, 32nd Judicial Dist",,REP,Total Votes Cast,55,41,14,0
Nolan,Precinct 5,"Dist Attorney, 32nd Judicial Dist",,REP,Ricky Nolan Thompson,52,39,13,0
Nolan,Precinct 5,"Dist Attorney, 32nd Judicial Dist",,REP,Total Votes Cast,52,39,13,0
Nolan,Precinct 5,County Attorney,,REP,Samantha Morrow,61,45,16,0
Nolan,Precinct 5,County Attorney,,REP,Total Votes Cast,61,45,16,0
Nolan,Precinct 5,Sheriff,,REP,David Warren,37,26,11,0
Nolan,Precinct 5,Sheriff,,REP,Ray Cornutt,29,24,5,0
Nolan,Precinct 5,Sheriff,,REP,Total Votes Cast,66,50,16,0
Nolan,Precinct 5,County Tax Assessor-Collector,,REP,Kathy Bowen,58,44,14,0
Nolan,Precinct 5,County Tax Assessor-Collector,,REP,Total Votes Cast,58,44,14,0
Nolan,Precinct 5,Constable,,REP,Stephen Smith,49,37,12,0
Nolan,Precinct 5,Constable,,REP,Total Votes Cast,49,37,12,0
Nolan,Precinct 5,Co Commissioner PCT 3,,REP,Tommy White,57,41,16,0
Nolan,Precinct 5,Co Commissioner PCT 3,,REP,Total Votes Cast,57,41,16,0
Nolan,Precinct 5,County Chair,,REP,Larry May,53,37,16,0
Nolan,Precinct 5,County Chair,,REP,Total Votes Cast,53,37,16,0
Nolan,Precinct 5,Proposition 1,,REP,Yes,53,42,11,0
Nolan,Precinct 5,Proposition 1,,REP,No,8,5,3,0
Nolan,Precinct 5,Proposition 1,,REP,Total Votes Cast,61,47,14,0
Nolan,Precinct 5,Proposition 2,,REP,Yes,52,39,13,0
Nolan,Precinct 5,Proposition 2,,REP,No,10,8,2,0
Nolan,Precinct 5,Proposition 2,,REP,Total Votes Cast,62,47,15,0
Nolan,Precinct 5,Proposition 3,,REP,Yes,59,43,16,0
Nolan,Precinct 5,Proposition 3,,REP,No,2,2,0,0
Nolan,Precinct 5,Proposition 3,,REP,Total Votes Cast,61,45,16,0
Nolan,Precinct 5,Proposition 4,,REP,Yes,54,41,13,0
Nolan,Precinct 5,Proposition 4,,REP,No,6,3,3,0
Nolan,Precinct 5,Proposition 4,,REP,Total Votes Cast,60,44,16,0
Nolan,Precinct 5,Proposition 5,,REP,Yes,50,38,12,0
Nolan,Precinct 5,Proposition 5,,REP,No,12,8,4,0
Nolan,Precinct 5,Proposition 5,,REP,Total Votes Cast,62,46,16,0
Nolan,Precinct 5,Proposition 6,,REP,Yes,56,43,13,0
Nolan,Precinct 5,Proposition 6,,REP,No,5,3,2,0
Nolan,Precinct 5,Proposition 6,,REP,Total Votes Cast,61,46,15,0
Nolan,Precinct 5,Proposition 7,,REP,Yes,62,47,15,0
Nolan,Precinct 5,Proposition 7,,REP,No,1,0,1,0
Nolan,Precinct 5,Proposition 7,,REP,Total Votes Cast,63,47,16,0
Nolan,Precinct 5,Proposition 8,,REP,Yes,61,45,16,0
Nolan,Precinct 5,Proposition 8,,REP,No,1,1,0,0
Nolan,Precinct 5,Proposition 8,,REP,Total Votes Cast,62,46,16,0
Nolan,Precinct 5,Proposition 9,,REP,Yes,60,46,14,0
Nolan,Precinct 5,Proposition 9,,REP,No,3,1,2,0
Nolan,Precinct 5,Proposition 9,,REP,Total Votes Cast,63,47,16,0
Nolan,Precinct 5,Proposition 10,,REP,Yes,54,40,14,0
Nolan,Precinct 5,Proposition 10,,REP,No,8,6,2,0
Nolan,Precinct 5,Proposition 10,,REP,Total Votes Cast,62,46,16,0
Nolan,Precinct 5,President,,DEM,Amy Klobuchar,0,0,0,0
Nolan,Precinct 5,President,,DEM,Marianne Williamson,0,0,0,0
Nolan,Precinct 5,President,,DEM,Bernie Sanders,0,0,0,0
Nolan,Precinct 5,President,,DEM,Michael R. Bloomberg,0,0,0,0
Nolan,Precinct 5,President,,DEM,Deval Patrick,0,0,0,0
Nolan,Precinct 5,President,,DEM,Elizabeth Warren,0,0,0,0
Nolan,Precinct 5,President,,DEM,Julian Castro,0,0,0,0
Nolan,Precinct 5,President,,DEM,Andrew Yang,0,0,0,0
Nolan,Precinct 5,President,,DEM,John K. Delaney,0,0,0,0
Nolan,Precinct 5,President,,DEM,Pete Buttigieg,0,0,0,0
Nolan,Precinct 5,President,,DEM,Robby Wells,0,0,0,0
Nolan,Precinct 5,President,,DEM,Tulsi Gabbard,0,0,0,0
Nolan,Precinct 5,President,,DEM,Michael Bennet,0,0,0,0
Nolan,Precinct 5,President,,DEM,Cory Booker,0,0,0,0
Nolan,Precinct 5,President,,DEM,Tom Steyer,0,0,0,0
Nolan,Precinct 5,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Nolan,Precinct 5,President,,DEM,Joseph R. Biden,11,11,0,0
Nolan,Precinct 5,President,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,Chris Bell,3,3,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,Mary (MJ) Hegar,0,0,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,1,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,Royce West,2,2,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,1,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,Victor Hugo Harris,1,1,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,Amanda K. Edwards,1,1,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Nolan,Precinct 5,U.S. Senate,,DEM,Total Votes Cast,9,9,0,0
Nolan,Precinct 5,U.S. House,19,DEM,Tom Watson,10,10,0,0
Nolan,Precinct 5,U.S. House,19,DEM,Total Votes Cast,10,10,0,0
Nolan,Precinct 5,Railroad Commissioner,,DEM,Kelly Stone,6,6,0,0
Nolan,Precinct 5,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",1,1,0,0
Nolan,Precinct 5,Railroad Commissioner,,DEM,Mark Watson,4,4,0,0
Nolan,Precinct 5,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0
Nolan,Precinct 5,Railroad Commissioner,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,10,10,0,0
Nolan,Precinct 5,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,1,1,0,0
Nolan,Precinct 5,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,6,6,0,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,5,5,0,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,5,5,0,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,6,6,0,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,8,8,0,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,2,2,0,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,10,10,0,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,2,2,0,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,6,6,0,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,3,3,0,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,9,9,0,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,2,2,0,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,9,9,0,0
Nolan,Precinct 5,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,9,9,0,0
Nolan,Precinct 5,"Member, State BoE, Dist 15",,DEM,John Betancourt,9,9,0,0
Nolan,Precinct 5,"Member, State BoE, Dist 15",,DEM,Total Votes Cast,9,9,0,0
Nolan,Precinct 5,State Representative,71,DEM,Samuel Hatton,9,9,0,0
Nolan,Precinct 5,State Representative,71,DEM,Total Votes Cast,9,9,0,0
Nolan,Precinct 5,County Chair,,DEM,Mark Hampton,9,9,0,0
Nolan,Precinct 5,County Chair,,DEM,Total Votes Cast,9,9,0,0
Nolan,Precinct 5,Proposition #1,,DEM,Yes,11,11,0,0
Nolan,Precinct 5,Proposition #1,,DEM,No,0,0,0,0
Nolan,Precinct 5,Proposition #1,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,Proposition #2,,DEM,Yes,11,11,0,0
Nolan,Precinct 5,Proposition #2,,DEM,No,0,0,0,0
Nolan,Precinct 5,Proposition #2,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,Proposition #3,,DEM,Yes,11,11,0,0
Nolan,Precinct 5,Proposition #3,,DEM,No,0,0,0,0
Nolan,Precinct 5,Proposition #3,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,Proposition #4,,DEM,Yes,11,11,0,0
Nolan,Precinct 5,Proposition #4,,DEM,No,0,0,0,0
Nolan,Precinct 5,Proposition #4,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,Proposition #5,,DEM,Yes,11,11,0,0
Nolan,Precinct 5,Proposition #5,,DEM,No,0,0,0,0
Nolan,Precinct 5,Proposition #5,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,Proposition #6,,DEM,Yes,11,11,0,0
Nolan,Precinct 5,Proposition #6,,DEM,No,0,0,0,0
Nolan,Precinct 5,Proposition #6,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,Proposition #7,,DEM,Yes,11,11,0,0
Nolan,Precinct 5,Proposition #7,,DEM,No,0,0,0,0
Nolan,Precinct 5,Proposition #7,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,Proposition #8,,DEM,Yes,11,11,0,0
Nolan,Precinct 5,Proposition #8,,DEM,No,0,0,0,0
Nolan,Precinct 5,Proposition #8,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,Proposition #9,,DEM,Yes,11,11,0,0
Nolan,Precinct 5,Proposition #9,,DEM,No,0,0,0,0
Nolan,Precinct 5,Proposition #9,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,Proposition #10,,DEM,Yes,11,11,0,0
Nolan,Precinct 5,Proposition #10,,DEM,No,0,0,0,0
Nolan,Precinct 5,Proposition #10,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 5,Proposition #11,,DEM,Yes,10,10,0,0
Nolan,Precinct 5,Proposition #11,,DEM,No,1,1,0,0
Nolan,Precinct 5,Proposition #11,,DEM,Total Votes Cast,11,11,0,0
Nolan,Precinct 6,Registered Voters,,,,1081,,,
Nolan,Precinct 6,Ballots Cast,,,,327,243,79,5
Nolan,Precinct 6,Ballots Cast,,REP,,284,218,65,1
Nolan,Precinct 6,Ballots Cast,,DEM,,43,25,14,4
Nolan,Precinct 6,President,,REP,Zoltan G. Istvan,0,0,0,0
Nolan,Precinct 6,President,,REP,Bob Ely,0,0,0,0
Nolan,Precinct 6,President,,REP,Donald J. Trump,261,202,58,1
Nolan,Precinct 6,President,,REP,Bill Weld,0,0,0,0
Nolan,Precinct 6,President,,REP,Joe Walsh,3,3,0,0
Nolan,Precinct 6,President,,REP,Matthew John Matern,1,1,0,0
Nolan,Precinct 6,President,,REP,Roque Rocky DeLa Fuente Guerra,2,2,0,0
Nolan,Precinct 6,President,,REP,Uncommitted,10,8,2,0
Nolan,Precinct 6,President,,REP,Total Votes Cast,277,216,60,1
Nolan,Precinct 6,U.S. Senate,,REP,Dwayne Stovall,40,28,12,0
Nolan,Precinct 6,U.S. Senate,,REP,Virgil Bierschwale,1,0,1,0
Nolan,Precinct 6,U.S. Senate,,REP,John Cornyn,187,150,37,0
Nolan,Precinct 6,U.S. Senate,,REP,John Anthony Castro,23,18,5,0
Nolan,Precinct 6,U.S. Senate,,REP,Mark Yancey,11,9,2,0
Nolan,Precinct 6,U.S. Senate,,REP,Total Votes Cast,262,205,57,0
Nolan,Precinct 6,U.S. House,19,REP,Jodey C. Arrington,224,178,45,1
Nolan,Precinct 6,U.S. House,19,REP,Vance W. Boyd,40,27,13,0
Nolan,Precinct 6,U.S. House,19,REP,Total Votes Cast,264,205,58,1
Nolan,Precinct 6,Railroad Commissioner,,REP,Ryan Sitton,99,81,18,0
Nolan,Precinct 6,Railroad Commissioner,,REP,"James ""Jim"" Wright",149,112,37,0
Nolan,Precinct 6,Railroad Commissioner,,REP,Total Votes Cast,248,193,55,0
Nolan,Precinct 6,"Chief Justice, Supreme Court",,REP,Nathan Hecht,237,188,49,0
Nolan,Precinct 6,"Chief Justice, Supreme Court",,REP,Total Votes Cast,237,188,49,0
Nolan,Precinct 6,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,240,191,49,0
Nolan,Precinct 6,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,240,191,49,0
