county,precinct,office,district,party,candidate,absentee,early_voting,election_day,provisional,limited,votes
Parker,320,Proposition #9,,Democratic Party,Yes,15,22,42,0,0,79
Parker,320,Proposition #9,,Democratic Party,No,0,0,3,0,0,3
Parker,320,Ballots Cast,,Democratic Party,,15,22,45,0,0,82
Parker,320,Proposition #9,,Democratic Party,Undervotes,0,0,1,0,0,1
Parker,320,Proposition #9,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition #10,,Democratic Party,Yes,15,21,36,0,0,72
Parker,320,Proposition #10,,Democratic Party,No,0,1,9,0,0,10
Parker,320,Ballots Cast,,Democratic Party,,15,22,45,0,0,82
Parker,320,Proposition #10,,Democratic Party,Undervotes,0,0,1,0,0,1
Parker,320,Proposition #10,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition #11,,Democratic Party,Yes,15,20,38,0,0,73
Parker,320,Proposition #11,,Democratic Party,No,0,2,5,0,0,7
Parker,320,Ballots Cast,,Democratic Party,,15,22,43,0,0,80
Parker,320,Proposition #11,,Democratic Party,Undervotes,0,0,3,0,0,3
Parker,320,Proposition #11,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition 1,,Republican Party,Yes,18,172,311,1,1,503
Parker,320,Proposition 1,,Republican Party,No,2,26,39,0,0,67
Parker,320,Ballots Cast,,Republican Party,,20,198,350,1,1,570
Parker,320,Proposition 1,,Republican Party,Undervotes,0,6,5,0,0,11
Parker,320,Proposition 1,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition 2,,Republican Party,Yes,18,157,302,1,1,479
Parker,320,Proposition 2,,Republican Party,No,2,40,47,0,0,89
Parker,320,Ballots Cast,,Republican Party,,20,197,349,1,1,568
Parker,320,Proposition 2,,Republican Party,Undervotes,0,7,6,0,0,13
Parker,320,Proposition 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition 3,,Republican Party,Yes,20,182,325,1,1,529
Parker,320,Proposition 3,,Republican Party,No,0,12,20,0,0,32
Parker,320,Ballots Cast,,Republican Party,,20,194,345,1,1,561
Parker,320,Proposition 3,,Republican Party,Undervotes,0,10,10,0,0,20
Parker,320,Proposition 3,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition 4,,Republican Party,Yes,20,187,329,1,1,538
Parker,320,Proposition 4,,Republican Party,No,0,7,18,0,0,25
Parker,320,Ballots Cast,,Republican Party,,20,194,347,1,1,563
Parker,320,Proposition 4,,Republican Party,Undervotes,0,10,8,0,0,18
Parker,320,Proposition 4,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition 5,,Republican Party,Yes,16,180,319,1,1,517
Parker,320,Proposition 5,,Republican Party,No,4,14,30,0,0,48
Parker,320,Ballots Cast,,Republican Party,,20,194,349,1,1,565
Parker,320,Proposition 5,,Republican Party,Undervotes,0,10,6,0,0,16
Parker,320,Proposition 5,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition 6,,Republican Party,Yes,20,187,318,1,1,527
Parker,320,Proposition 6,,Republican Party,No,0,7,24,0,0,31
Parker,320,Ballots Cast,,Republican Party,,20,194,342,1,1,558
Parker,320,Proposition 6,,Republican Party,Undervotes,0,10,13,0,0,23
Parker,320,Proposition 6,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition 7,,Republican Party,Yes,20,197,346,1,1,565
Parker,320,Proposition 7,,Republican Party,No,0,1,2,0,0,3
Parker,320,Ballots Cast,,Republican Party,,20,198,348,1,1,568
Parker,320,Proposition 7,,Republican Party,Undervotes,0,6,7,0,0,13
Parker,320,Proposition 7,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition 8,,Republican Party,Yes,20,189,345,1,1,556
Parker,320,Proposition 8,,Republican Party,No,0,3,1,0,0,4
Parker,320,Ballots Cast,,Republican Party,,20,192,346,1,1,560
Parker,320,Proposition 8,,Republican Party,Undervotes,0,12,9,0,0,21
Parker,320,Proposition 8,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition 9,,Republican Party,Yes,19,187,335,1,0,542
Parker,320,Proposition 9,,Republican Party,No,1,11,11,0,1,24
Parker,320,Ballots Cast,,Republican Party,,20,198,346,1,1,566
Parker,320,Proposition 9,,Republican Party,Undervotes,0,6,9,0,0,15
Parker,320,Proposition 9,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,320,Proposition 10,,Republican Party,Yes,18,184,329,1,1,533
Parker,320,Proposition 10,,Republican Party,No,1,9,15,0,0,25
Parker,320,Ballots Cast,,Republican Party,,19,193,344,1,1,558
Parker,320,Proposition 10,,Republican Party,Undervotes,1,11,11,0,0,23
Parker,320,Proposition 10,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,President,,Democratic Party,John K. Delaney,0,1,0,0,0,1
Parker,325,President,,Democratic Party,Michael R. Bloomberg,3,9,7,0,0,19
Parker,325,President,,Democratic Party,Marianne Williamson,0,0,0,0,0,0
Parker,325,President,,Democratic Party,"Roque ""Rocky"" De La Fuente",0,0,0,0,0,0
Parker,325,President,,Democratic Party,Amy Klobuchar,2,4,0,0,0,6
Parker,325,President,,Democratic Party,Robby Wells,0,0,0,0,0,0
Parker,325,President,,Democratic Party,Elizabeth Warren,0,1,2,0,0,3
Parker,325,President,,Democratic Party,Pete Buttigieg,1,1,0,0,0,2
Parker,325,President,,Democratic Party,Bernie Sanders,0,18,8,0,0,26
Parker,325,President,,Democratic Party,Joseph R. Biden,6,5,23,0,0,34
Parker,325,President,,Democratic Party,Julián Castro,0,0,0,0,0,0
Parker,325,President,,Democratic Party,Tom Steyer,1,0,1,0,0,2
Parker,325,President,,Democratic Party,Cory Booker,0,0,0,0,0,0
Parker,325,President,,Democratic Party,Tulsi Gabbard,0,0,0,0,0,0
Parker,325,President,,Democratic Party,Deval Patrick,0,0,0,0,0,0
Parker,325,President,,Democratic Party,Andrew Yang,0,0,0,0,0,0
Parker,325,President,,Democratic Party,Michael Bennet,0,0,0,0,0,0
Parker,325,Ballots Cast,,Democratic Party,,13,39,41,0,0,93
Parker,325,President,,Democratic Party,Undervotes,0,0,0,0,0,0
Parker,325,President,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,U.S. Senate,,Democratic Party,Amanda K. Edwards,1,3,5,0,0,9
Parker,325,U.S. Senate,,Democratic Party,Cristina Tzintzun Ramirez,0,5,7,0,0,12
Parker,325,U.S. Senate,,Democratic Party,Adrian Ocegueda,1,1,1,0,0,3
Parker,325,U.S. Senate,,Democratic Party,"Annie ""Mamá"" Garcia",1,3,2,0,0,6
Parker,325,U.S. Senate,,Democratic Party,"Mary ""MJ"" Hegar",7,14,15,0,0,36
Parker,325,U.S. Senate,,Democratic Party,Royce West,2,1,2,0,0,5
Parker,325,U.S. Senate,,Democratic Party,Jack Daniel Foster Jr,0,0,2,0,0,2
Parker,325,U.S. Senate,,Democratic Party,Chris Bell,1,4,1,0,0,6
Parker,325,U.S. Senate,,Democratic Party,Sema Hernandez,0,1,1,0,0,2
Parker,325,U.S. Senate,,Democratic Party,D. R. Hunter,0,0,0,0,0,0
Parker,325,U.S. Senate,,Democratic Party,Victor Hugo Harris,0,1,0,0,0,1
Parker,325,U.S. Senate,,Democratic Party,Michael Cooper,0,3,0,0,0,3
Parker,325,Ballots Cast,,Democratic Party,,13,36,36,0,0,85
Parker,325,U.S. Senate,,Democratic Party,Undervotes,0,3,5,0,0,8
Parker,325,U.S. Senate,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,"United States Representative, District No. 12",,Democratic Party,Danny Anderson,2,5,10,0,0,17
Parker,325,"United States Representative, District No. 12",,Democratic Party,Lisa Welch,11,28,23,0,0,62
Parker,325,Ballots Cast,,Democratic Party,,13,33,33,0,0,79
Parker,325,"United States Representative, District No. 12",,Democratic Party,Undervotes,0,6,8,0,0,14
Parker,325,"United States Representative, District No. 12",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Railroad Commissioner,,Democratic Party,Kelly Stone,4,10,6,0,0,20
Parker,325,Railroad Commissioner,,Democratic Party,"Roberto R. ""Beto"" Alonzo",4,8,8,0,0,20
Parker,325,Railroad Commissioner,,Democratic Party,Chrysta Castañeda,4,8,11,0,0,23
Parker,325,Railroad Commissioner,,Democratic Party,Mark Watson,1,8,8,0,0,17
Parker,325,Ballots Cast,,Democratic Party,,13,34,33,0,0,80
Parker,325,Railroad Commissioner,,Democratic Party,Undervotes,0,5,8,0,0,13
Parker,325,Railroad Commissioner,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,"Chief Justice, Supreme Court",,Democratic Party,Amy Clark Meachum,12,29,25,0,0,66
Parker,325,"Chief Justice, Supreme Court",,Democratic Party,Jerry Zimmerer,1,5,8,0,0,14
Parker,325,Ballots Cast,,Democratic Party,,13,34,33,0,0,80
Parker,325,"Chief Justice, Supreme Court",,Democratic Party,Undervotes,0,5,8,0,0,13
Parker,325,"Chief Justice, Supreme Court",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Larry Praeger,3,11,11,0,0,25
Parker,325,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Kathy Cheng,10,23,22,0,0,55
Parker,325,Ballots Cast,,Democratic Party,,13,34,33,0,0,80
Parker,325,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Undervotes,0,5,8,0,0,13
Parker,325,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,"Justice, Supreme Court, Place 7",,Democratic Party,Brandy Voss,4,16,18,0,0,38
Parker,325,"Justice, Supreme Court, Place 7",,Democratic Party,Staci Williams,9,18,16,0,0,43
Parker,325,Ballots Cast,,Democratic Party,,13,34,34,0,0,81
Parker,325,"Justice, Supreme Court, Place 7",,Democratic Party,Undervotes,0,5,7,0,0,12
Parker,325,"Justice, Supreme Court, Place 7",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,"Justice, Supreme Court, Place 8",,Democratic Party,Gisela D. Triana,11,23,21,0,0,55
Parker,325,"Justice, Supreme Court, Place 8",,Democratic Party,Peter Kelly,2,10,11,0,0,23
Parker,325,Ballots Cast,,Democratic Party,,13,33,32,0,0,78
Parker,325,"Justice, Supreme Court, Place 8",,Democratic Party,Undervotes,0,6,9,0,0,15
Parker,325,"Justice, Supreme Court, Place 8",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Elizabeth Davis Frizell,8,27,23,0,0,58
Parker,325,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,William Pieratt Demond,4,2,2,0,0,8
Parker,325,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Dan Wood,1,5,7,0,0,13
Parker,325,Ballots Cast,,Democratic Party,,13,34,32,0,0,79
Parker,325,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Undervotes,0,5,9,0,0,14
Parker,325,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Tina Clinton,8,31,25,0,0,64
Parker,325,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Steven Miears,5,3,8,0,0,16
Parker,325,Ballots Cast,,Democratic Party,,13,34,33,0,0,80
Parker,325,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Undervotes,0,5,8,0,0,13
Parker,325,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Brandon Birmingham,12,31,33,0,0,76
Parker,325,Ballots Cast,,Democratic Party,,12,31,33,0,0,76
Parker,325,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Undervotes,1,8,8,0,0,17
Parker,325,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,"State Representative, District 61",,Democratic Party,Christopher Cox,13,31,30,0,0,74
Parker,325,Ballots Cast,,Democratic Party,,13,31,30,0,0,74
Parker,325,"State Representative, District 61",,Democratic Party,Undervotes,0,8,11,0,0,19
Parker,325,"State Representative, District 61",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Delonia A. Watson,13,31,30,0,0,74
Parker,325,Ballots Cast,,Democratic Party,,13,31,30,0,0,74
Parker,325,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Undervotes,0,8,11,0,0,19
Parker,325,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,County Chair,,Democratic Party,Kay Pierson Parr,13,33,30,0,0,76
Parker,325,Ballots Cast,,Democratic Party,,13,33,30,0,0,76
Parker,325,County Chair,,Democratic Party,Undervotes,0,6,11,0,0,17
Parker,325,County Chair,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,President,,Republican Party,Donald J. Trump,21,260,272,0,2,555
Parker,325,President,,Republican Party,Zoltan G. Istvan,0,0,0,0,0,0
Parker,325,President,,Republican Party,Matthew John Matern,0,0,0,0,0,0
Parker,325,President,,Republican Party,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0,0
Parker,325,President,,Republican Party,Bob Ely,0,0,0,0,0,0
Parker,325,President,,Republican Party,Joe Walsh,0,1,0,0,0,1
Parker,325,President,,Republican Party,Bill Weld,0,0,0,0,0,0
Parker,325,President,,Republican Party,Uncommitted,2,9,6,0,0,17
Parker,325,Ballots Cast,,Republican Party,,23,270,278,0,2,573
Parker,325,President,,Republican Party,Undervotes,0,2,0,0,0,2
Parker,325,President,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,U.S. Senate,,Republican Party,John Anthony Castro,0,14,14,0,0,28
Parker,325,U.S. Senate,,Republican Party,Mark Yancey,1,20,14,0,0,35
Parker,325,U.S. Senate,,Republican Party,John Cornyn,16,188,190,0,2,396
Parker,325,U.S. Senate,,Republican Party,Dwayne Stovall,1,28,33,0,0,62
Parker,325,U.S. Senate,,Republican Party,Virgil Bierschwale,1,1,0,0,0,2
Parker,325,Ballots Cast,,Republican Party,,19,251,251,0,2,523
Parker,325,U.S. Senate,,Republican Party,Undervotes,4,21,27,0,0,52
Parker,325,U.S. Senate,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"United States Representative, District No. 12",,Republican Party,Kay Granger,11,143,153,0,2,309
Parker,325,"United States Representative, District No. 12",,Republican Party,Chris Putnam,9,126,119,0,0,254
Parker,325,Ballots Cast,,Republican Party,,20,269,272,0,2,563
Parker,325,"United States Representative, District No. 12",,Republican Party,Undervotes,3,3,6,0,0,12
Parker,325,"United States Representative, District No. 12",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Railroad Commissioner,,Republican Party,Ryan Sitton,12,137,132,0,0,281
Parker,325,Railroad Commissioner,,Republican Party,"James ""Jim"" Wright",8,111,117,0,2,238
Parker,325,Ballots Cast,,Republican Party,,20,248,249,0,2,519
Parker,325,Railroad Commissioner,,Republican Party,Undervotes,3,24,29,0,0,56
Parker,325,Railroad Commissioner,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Chief Justice, Supreme Court",,Republican Party,Nathan Hecht,14,224,221,0,2,461
Parker,325,Ballots Cast,,Republican Party,,14,224,221,0,2,461
Parker,325,"Chief Justice, Supreme Court",,Republican Party,Undervotes,9,48,57,0,0,114
Parker,325,"Chief Justice, Supreme Court",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Jane Bland,14,216,219,0,2,451
Parker,325,Ballots Cast,,Republican Party,,14,216,219,0,2,451
Parker,325,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Undervotes,9,56,59,0,0,124
Parker,325,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Justice, Supreme Court, Place 7",,Republican Party,Jeff Boyd,13,218,217,0,2,450
Parker,325,Ballots Cast,,Republican Party,,13,218,217,0,2,450
Parker,325,"Justice, Supreme Court, Place 7",,Republican Party,Undervotes,10,54,61,0,0,125
Parker,325,"Justice, Supreme Court, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Justice, Supreme Court, Place 8",,Republican Party,Brett Busby,14,218,212,0,2,446
Parker,325,Ballots Cast,,Republican Party,,14,218,212,0,2,446
Parker,325,"Justice, Supreme Court, Place 8",,Republican Party,Undervotes,9,54,66,0,0,129
Parker,325,"Justice, Supreme Court, Place 8",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Gina Parker,9,176,161,0,1,347
Parker,325,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Bert Richardson,9,63,71,0,1,144
Parker,325,Ballots Cast,,Republican Party,,18,239,232,0,2,491
Parker,325,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Undervotes,5,33,46,0,0,84
Parker,325,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Kevin Patrick Yeary,13,222,214,0,2,451
Parker,325,Ballots Cast,,Republican Party,,13,222,214,0,2,451
Parker,325,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Undervotes,10,50,64,0,0,124
Parker,325,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,David Newell,13,218,211,0,2,444
Parker,325,Ballots Cast,,Republican Party,,13,218,211,0,2,444
Parker,325,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Undervotes,10,54,67,0,0,131
Parker,325,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"State Representative, District 61",,Republican Party,Phil King,16,236,236,0,0,488
Parker,325,Ballots Cast,,Republican Party,,16,236,236,0,0,488
Parker,325,"State Representative, District 61",,Republican Party,Undervotes,7,36,42,0,2,87
Parker,325,"State Representative, District 61",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Dana Womack,13,217,217,0,2,449
Parker,325,Ballots Cast,,Republican Party,,13,217,217,0,2,449
Parker,325,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Undervotes,10,55,61,0,0,126
Parker,325,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Mike Wallach,13,219,213,0,2,447
Parker,325,Ballots Cast,,Republican Party,,13,219,213,0,2,447
Parker,325,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Undervotes,10,53,65,0,0,128
Parker,325,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Elizabeth Beach,5,92,99,0,1,197
Parker,325,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Brian Walker,8,110,102,0,1,221
Parker,325,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,John P. Chupp,3,21,19,0,0,43
Parker,325,Ballots Cast,,Republican Party,,16,223,220,0,2,461
Parker,325,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Undervotes,7,49,58,0,0,114
Parker,325,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"District Judge, 43rd Judicial District",,Republican Party,Craig Towson,14,237,224,0,0,475
Parker,325,Ballots Cast,,Republican Party,,14,237,224,0,0,475
Parker,325,"District Judge, 43rd Judicial District",,Republican Party,Undervotes,9,35,54,0,2,100
Parker,325,"District Judge, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"District Judge, 415th Judicial District",,Republican Party,Graham Quisenberry,15,233,226,0,0,474
Parker,325,Ballots Cast,,Republican Party,,15,233,226,0,0,474
Parker,325,"District Judge, 415th Judicial District",,Republican Party,Undervotes,8,39,52,0,2,101
Parker,325,"District Judge, 415th Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"District Attorney, 43rd Judicial District",,Republican Party,Jeff Swain,14,226,224,0,0,464
Parker,325,Ballots Cast,,Republican Party,,14,226,224,0,0,464
Parker,325,"District Attorney, 43rd Judicial District",,Republican Party,Undervotes,9,46,54,0,2,111
Parker,325,"District Attorney, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,County Court at Law No. 2,,Republican Party,Lynn Marie Johnson,14,227,220,0,0,461
Parker,325,Ballots Cast,,Republican Party,,14,227,220,0,0,461
Parker,325,County Court at Law No. 2,,Republican Party,Undervotes,9,45,58,0,2,114
Parker,325,County Court at Law No. 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,County Attorney,,Republican Party,John Forrest,16,240,233,0,0,489
Parker,325,Ballots Cast,,Republican Party,,16,240,233,0,0,489
Parker,325,County Attorney,,Republican Party,Undervotes,7,32,45,0,2,86
Parker,325,County Attorney,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Sheriff,,Republican Party,Fred Hammons,0,3,5,0,0,8
Parker,325,Sheriff,,Republican Party,Gregory Scott Gates,1,10,14,0,0,25
Parker,325,Sheriff,,Republican Party,Darrell Hull,5,82,66,0,0,153
Parker,325,Sheriff,,Republican Party,Larry Fowler,14,172,186,0,1,373
Parker,325,Ballots Cast,,Republican Party,,20,267,271,0,1,559
Parker,325,Sheriff,,Republican Party,Undervotes,3,5,7,0,1,16
Parker,325,Sheriff,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,County Tax Assessor-Collector,,Republican Party,"Jennifer ""Jenny"" Gentry",15,234,238,0,0,487
Parker,325,Ballots Cast,,Republican Party,,15,234,238,0,0,487
Parker,325,County Tax Assessor-Collector,,Republican Party,Undervotes,8,38,40,0,2,88
Parker,325,County Tax Assessor-Collector,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"County Commissioner, Precinct 3",,Republican Party,Larry Walden,15,212,202,0,0,429
Parker,325,"County Commissioner, Precinct 3",,Republican Party,Matt Dillon Drikas,5,43,54,0,0,102
Parker,325,Ballots Cast,,Republican Party,,20,255,256,0,0,531
Parker,325,"County Commissioner, Precinct 3",,Republican Party,Undervotes,3,17,22,0,2,44
Parker,325,"County Commissioner, Precinct 3",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,"Constable, Precinct 3",,Republican Party,Glen D. Praytor,11,184,187,0,0,382
Parker,325,"Constable, Precinct 3",,Republican Party,Brad Chane,6,65,58,0,0,129
Parker,325,Ballots Cast,,Republican Party,,17,249,245,0,0,511
Parker,325,"Constable, Precinct 3",,Republican Party,Undervotes,6,23,33,0,2,64
Parker,325,"Constable, Precinct 3",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,County Chairman,,Republican Party,J Scott Utley,14,227,208,0,0,449
Parker,325,Ballots Cast,,Republican Party,,14,227,208,0,0,449
Parker,325,County Chairman,,Republican Party,Undervotes,9,45,70,0,2,126
Parker,325,County Chairman,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #1,,Democratic Party,Yes,13,36,34,0,0,83
Parker,325,Proposition #1,,Democratic Party,No,0,3,5,0,0,8
Parker,325,Ballots Cast,,Democratic Party,,13,39,39,0,0,91
Parker,325,Proposition #1,,Democratic Party,Undervotes,0,0,2,0,0,2
Parker,325,Proposition #1,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #2,,Democratic Party,Yes,13,36,36,0,0,85
Parker,325,Proposition #2,,Democratic Party,No,0,3,3,0,0,6
Parker,325,Ballots Cast,,Democratic Party,,13,39,39,0,0,91
Parker,325,Proposition #2,,Democratic Party,Undervotes,0,0,2,0,0,2
Parker,325,Proposition #2,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #3,,Democratic Party,Yes,12,39,38,0,0,89
Parker,325,Proposition #3,,Democratic Party,No,1,0,1,0,0,2
Parker,325,Ballots Cast,,Democratic Party,,13,39,39,0,0,91
Parker,325,Proposition #3,,Democratic Party,Undervotes,0,0,2,0,0,2
Parker,325,Proposition #3,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #4,,Democratic Party,Yes,12,38,35,0,0,85
Parker,325,Proposition #4,,Democratic Party,No,1,1,4,0,0,6
Parker,325,Ballots Cast,,Democratic Party,,13,39,39,0,0,91
Parker,325,Proposition #4,,Democratic Party,Undervotes,0,0,2,0,0,2
Parker,325,Proposition #4,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #5,,Democratic Party,Yes,12,39,38,0,0,89
Parker,325,Proposition #5,,Democratic Party,No,1,0,1,0,0,2
Parker,325,Ballots Cast,,Democratic Party,,13,39,39,0,0,91
Parker,325,Proposition #5,,Democratic Party,Undervotes,0,0,2,0,0,2
Parker,325,Proposition #5,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #6,,Democratic Party,Yes,13,39,38,0,0,90
Parker,325,Proposition #6,,Democratic Party,No,0,0,1,0,0,1
Parker,325,Ballots Cast,,Democratic Party,,13,39,39,0,0,91
Parker,325,Proposition #6,,Democratic Party,Undervotes,0,0,2,0,0,2
Parker,325,Proposition #6,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #7,,Democratic Party,Yes,12,36,37,0,0,85
Parker,325,Proposition #7,,Democratic Party,No,1,3,2,0,0,6
Parker,325,Ballots Cast,,Democratic Party,,13,39,39,0,0,91
Parker,325,Proposition #7,,Democratic Party,Undervotes,0,0,2,0,0,2
Parker,325,Proposition #7,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #8,,Democratic Party,Yes,12,39,35,0,0,86
Parker,325,Proposition #8,,Democratic Party,No,0,0,4,0,0,4
Parker,325,Ballots Cast,,Democratic Party,,12,39,39,0,0,90
Parker,325,Proposition #8,,Democratic Party,Undervotes,1,0,2,0,0,3
Parker,325,Proposition #8,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #9,,Democratic Party,Yes,12,39,36,0,0,87
Parker,325,Proposition #9,,Democratic Party,No,0,0,3,0,0,3
Parker,325,Ballots Cast,,Democratic Party,,12,39,39,0,0,90
Parker,325,Proposition #9,,Democratic Party,Undervotes,1,0,2,0,0,3
Parker,325,Proposition #9,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #10,,Democratic Party,Yes,12,36,35,0,0,83
Parker,325,Proposition #10,,Democratic Party,No,0,3,4,0,0,7
Parker,325,Ballots Cast,,Democratic Party,,12,39,39,0,0,90
Parker,325,Proposition #10,,Democratic Party,Undervotes,1,0,2,0,0,3
Parker,325,Proposition #10,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition #11,,Democratic Party,Yes,10,38,33,0,0,81
Parker,325,Proposition #11,,Democratic Party,No,2,1,5,0,0,8
Parker,325,Ballots Cast,,Democratic Party,,12,39,38,0,0,89
Parker,325,Proposition #11,,Democratic Party,Undervotes,1,0,3,0,0,4
Parker,325,Proposition #11,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition 1,,Republican Party,Yes,20,239,258,0,2,519
Parker,325,Proposition 1,,Republican Party,No,2,26,18,0,0,46
Parker,325,Ballots Cast,,Republican Party,,22,265,276,0,2,565
