county,precinct,office,district,party,candidate,votes,,
Trinity,3,U.S. Senate,,DEM,Hegar,0,,
Trinity,4,U.S. Senate,,DEM,Hegar,0,,
Trinity,5,U.S. Senate,,DEM,Hegar,0,,
Trinity,6,U.S. Senate,,DEM,Hegar,0,,
Trinity,7,U.S. Senate,,DEM,Hegar,0,,
Trinity,8,U.S. Senate,,DEM,Hegar,0,,
Trinity,9,U.S. Senate,,DEM,Hegar,5,,
Trinity,10,U.S. Senate,,DEM,Hegar,0,,
Trinity,11,U.S. Senate,,DEM,Hegar,8,,
Trinity,12,U.S. Senate,,DEM,Hegar,0,,
Trinity,14,U.S. Senate,,DEM,Hegar,7,,
Trinity,15,U.S. Senate,,DEM,Hegar,0,,
Trinity,16,U.S. Senate,,DEM,Hegar,2,,
Trinity,17,U.S. Senate,,DEM,Hegar,1,,
Trinity,18,U.S. Senate,,DEM,Hegar,1,,
Trinity,19,U.S. Senate,,DEM,Hegar,2,,
Trinity,20,U.S. Senate,,DEM,Hegar,0,,
Trinity,21,U.S. Senate,,DEM,Hegar,1,,
Trinity,Early,U.S. Senate,,DEM,West,16,,
Trinity,1,U.S. Senate,,DEM,West,2,,
Trinity,2,U.S. Senate,,DEM,West,0,,
Trinity,3,U.S. Senate,,DEM,West,0,,
Trinity,4,U.S. Senate,,DEM,West,0,,
Trinity,5,U.S. Senate,,DEM,West,0,,
Trinity,6,U.S. Senate,,DEM,West,0,,
Trinity,7,U.S. Senate,,DEM,West,0,,
Trinity,8,U.S. Senate,,DEM,West,0,,
Trinity,9,U.S. Senate,,DEM,West,0,,
Trinity,10,U.S. Senate,,DEM,West,0,,
Trinity,11,U.S. Senate,,DEM,West,2,,
Trinity,12,U.S. Senate,,DEM,West,0,,
Trinity,14,U.S. Senate,,DEM,West,1,,
Trinity,15,U.S. Senate,,DEM,West,0,,
Trinity,16,U.S. Senate,,DEM,West,5,,
Trinity,17,U.S. Senate,,DEM,West,4,,
Trinity,18,U.S. Senate,,DEM,West,2,,
Trinity,19,U.S. Senate,,DEM,West,1,,
Trinity,20,U.S. Senate,,DEM,West,0,,
Trinity,21,U.S. Senate,,DEM,West,0,,
Trinity,Early,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,1,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,2,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,3,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,4,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,5,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,6,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,7,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,8,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,9,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,10,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,11,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,12,U.S. Senate,,DEM,Ocegueda,2,,
Trinity,14,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,15,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,16,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,17,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,18,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,19,U.S. Senate,,DEM,Ocegueda,1,,
Trinity,20,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,21,U.S. Senate,,DEM,Ocegueda,0,,
Trinity,Early,U.S. House,8,DEM,Jones,107,,
Trinity,1,U.S. House,8,DEM,Jones,7,,
Trinity,2,U.S. House,8,DEM,Jones,8,,
Trinity,3,U.S. House,8,DEM,Jones,1,,
Trinity,4,U.S. House,8,DEM,Jones,1,,
Trinity,5,U.S. House,8,DEM,Jones,1,,
Trinity,6,U.S. House,8,DEM,Jones,0,,
Trinity,7,U.S. House,8,DEM,Jones,1,,
Trinity,8,U.S. House,8,DEM,Jones,0,,
Trinity,9,U.S. House,8,DEM,Jones,6,,
Trinity,10,U.S. House,8,DEM,Jones,2,,
Trinity,11,U.S. House,8,DEM,Jones,19,,
Trinity,12,U.S. House,8,DEM,Jones,3,,
Trinity,14,U.S. House,8,DEM,Jones,8,,
Trinity,15,U.S. House,8,DEM,Jones,2,,
Trinity,16,U.S. House,8,DEM,Jones,10,,
Trinity,17,U.S. House,8,DEM,Jones,15,,
Trinity,18,U.S. House,8,DEM,Jones,8,,
Trinity,19,U.S. House,8,DEM,Jones,13,,
Trinity,20,U.S. House,8,DEM,Jones,2,,
Trinity,21,U.S. House,8,DEM,Jones,5,,
Trinity,Early,U.S. House,8,DEM,Hernandez,109,,
Trinity,1,U.S. House,8,DEM,Hernandez,4,,
Trinity,2,U.S. House,8,DEM,Hernandez,4,,
Trinity,3,U.S. House,8,DEM,Hernandez,3,,
Trinity,4,U.S. House,8,DEM,Hernandez,2,,
Trinity,5,U.S. House,8,DEM,Hernandez,3,,
Trinity,6,U.S. House,8,DEM,Hernandez,0,,
Trinity,7,U.S. House,8,DEM,Hernandez,1,,
Trinity,8,U.S. House,8,DEM,Hernandez,1,,
Trinity,9,U.S. House,8,DEM,Hernandez,9,,
Trinity,10,U.S. House,8,DEM,Hernandez,1,,
Trinity,11,U.S. House,8,DEM,Hernandez,16,,
Trinity,12,U.S. House,8,DEM,Hernandez,3,,
Trinity,14,U.S. House,8,DEM,Hernandez,11,,
Trinity,15,U.S. House,8,DEM,Hernandez,1,,
Trinity,16,U.S. House,8,DEM,Hernandez,14,,
Trinity,17,U.S. House,8,DEM,Hernandez,27,,
Trinity,18,U.S. House,8,DEM,Hernandez,8,,
Trinity,19,U.S. House,8,DEM,Hernandez,10,,
Trinity,20,U.S. House,8,DEM,Hernandez,4,,
Trinity,21,U.S. House,8,DEM,Hernandez,2,,
Trinity,Early,Railroad Commissioner,,DEM,Watson,81,,
Trinity,1,Railroad Commissioner,,DEM,Watson,5,,
Trinity,2,Railroad Commissioner,,DEM,Watson,4,,
Trinity,3,Railroad Commissioner,,DEM,Watson,0,,
Trinity,4,Railroad Commissioner,,DEM,Watson,2,,
Trinity,5,Railroad Commissioner,,DEM,Watson,0,,
Trinity,6,Railroad Commissioner,,DEM,Watson,0,,
Trinity,7,Railroad Commissioner,,DEM,Watson,1,,
Trinity,8,Railroad Commissioner,,DEM,Watson,0,,
Trinity,9,Railroad Commissioner,,DEM,Watson,7,,
Trinity,10,Railroad Commissioner,,DEM,Watson,0,,
Trinity,11,Railroad Commissioner,,DEM,Watson,12,,
Trinity,12,Railroad Commissioner,,DEM,Watson,2,,
Trinity,14,Railroad Commissioner,,DEM,Watson,5,,
Trinity,15,Railroad Commissioner,,DEM,Watson,2,,
Trinity,16,Railroad Commissioner,,DEM,Watson,7,,
Trinity,17,Railroad Commissioner,,DEM,Watson,16,,
Trinity,18,Railroad Commissioner,,DEM,Watson,2,,
Trinity,19,Railroad Commissioner,,DEM,Watson,4,,
Trinity,20,Railroad Commissioner,,DEM,Watson,3,,
Trinity,21,Railroad Commissioner,,DEM,Watson,3,,
Trinity,Early,Railroad Commissioner,,DEM,Stone,63,,
Trinity,1,Railroad Commissioner,,DEM,Stone,4,,
Trinity,2,Railroad Commissioner,,DEM,Stone,4,,
Trinity,3,Railroad Commissioner,,DEM,Stone,2,,
Trinity,4,Railroad Commissioner,,DEM,Stone,0,,
Trinity,5,Railroad Commissioner,,DEM,Stone,2,,
Trinity,6,Railroad Commissioner,,DEM,Stone,0,,
Trinity,7,Railroad Commissioner,,DEM,Stone,1,,
Trinity,8,Railroad Commissioner,,DEM,Stone,1,,
Trinity,9,Railroad Commissioner,,DEM,Stone,4,,
Trinity,10,Railroad Commissioner,,DEM,Stone,2,,
Trinity,11,Railroad Commissioner,,DEM,Stone,11,,
Trinity,12,Railroad Commissioner,,DEM,Stone,1,,
Trinity,14,Railroad Commissioner,,DEM,Stone,7,,
Trinity,15,Railroad Commissioner,,DEM,Stone,1,,
Trinity,16,Railroad Commissioner,,DEM,Stone,7,,
Trinity,17,Railroad Commissioner,,DEM,Stone,8,,
Trinity,18,Railroad Commissioner,,DEM,Stone,10,,
Trinity,19,Railroad Commissioner,,DEM,Stone,6,,
Trinity,20,Railroad Commissioner,,DEM,Stone,3,,
Trinity,21,Railroad Commissioner,,DEM,Stone,1,,
Trinity,Early,Railroad Commissioner,,DEM,Alonzo,37,,
Trinity,1,Railroad Commissioner,,DEM,Alonzo,3,,
Trinity,2,Railroad Commissioner,,DEM,Alonzo,0,,
Trinity,3,Railroad Commissioner,,DEM,Alonzo,1,,
Trinity,4,Railroad Commissioner,,DEM,Alonzo,0,,
Trinity,5,Railroad Commissioner,,DEM,Alonzo,0,,
Trinity,6,Railroad Commissioner,,DEM,Alonzo,0,,
Trinity,7,Railroad Commissioner,,DEM,Alonzo,0,,
Trinity,8,Railroad Commissioner,,DEM,Alonzo,0,,
Trinity,9,Railroad Commissioner,,DEM,Alonzo,2,,
Trinity,10,Railroad Commissioner,,DEM,Alonzo,1,,
Trinity,11,Railroad Commissioner,,DEM,Alonzo,7,,
Trinity,12,Railroad Commissioner,,DEM,Alonzo,2,,
Trinity,14,Railroad Commissioner,,DEM,Alonzo,6,,
Trinity,15,Railroad Commissioner,,DEM,Alonzo,0,,
Trinity,16,Railroad Commissioner,,DEM,Alonzo,6,,
Trinity,17,Railroad Commissioner,,DEM,Alonzo,19,,
Trinity,18,Railroad Commissioner,,DEM,Alonzo,2,,
Trinity,19,Railroad Commissioner,,DEM,Alonzo,7,,
Trinity,20,Railroad Commissioner,,DEM,Alonzo,0,,
Trinity,21,Railroad Commissioner,,DEM,Alonzo,2,,
Trinity,Early,Railroad Commissioner,,DEM,Castaneda,41,,
Trinity,1,Railroad Commissioner,,DEM,Castaneda,1,,
Trinity,2,Railroad Commissioner,,DEM,Castaneda,4,,
Trinity,3,Railroad Commissioner,,DEM,Castaneda,0,,
Trinity,4,Railroad Commissioner,,DEM,Castaneda,1,,
Trinity,5,Railroad Commissioner,,DEM,Castaneda,1,,
Trinity,6,Railroad Commissioner,,DEM,Castaneda,0,,
Trinity,7,Railroad Commissioner,,DEM,Castaneda,0,,
Trinity,8,Railroad Commissioner,,DEM,Castaneda,0,,
Trinity,9,Railroad Commissioner,,DEM,Castaneda,2,,
Trinity,10,Railroad Commissioner,,DEM,Castaneda,0,,
Trinity,11,Railroad Commissioner,,DEM,Castaneda,5,,
Trinity,12,Railroad Commissioner,,DEM,Castaneda,1,,
Trinity,14,Railroad Commissioner,,DEM,Castaneda,2,,
Trinity,15,Railroad Commissioner,,DEM,Castaneda,0,,
Trinity,16,Railroad Commissioner,,DEM,Castaneda,3,,
Trinity,17,Railroad Commissioner,,DEM,Castaneda,3,,
Trinity,18,Railroad Commissioner,,DEM,Castaneda,5,,
Trinity,19,Railroad Commissioner,,DEM,Castaneda,5,,
Trinity,20,Railroad Commissioner,,DEM,Castaneda,0,,
Trinity,21,Railroad Commissioner,,DEM,Castaneda,1,,
Trinity,Early,State Representative,57,DEM,Rogers,198,,
Trinity,1,State Representative,57,DEM,Rogers,12,,
Trinity,2,State Representative,57,DEM,Rogers,10,,
Trinity,3,State Representative,57,DEM,Rogers,1,,
Trinity,4,State Representative,57,DEM,Rogers,3,,
Trinity,5,State Representative,57,DEM,Rogers,4,,
Trinity,6,State Representative,57,DEM,Rogers,0,,
Trinity,7,State Representative,57,DEM,Rogers,1,,
Trinity,8,State Representative,57,DEM,Rogers,1,,
Trinity,9,State Representative,57,DEM,Rogers,15,,
Trinity,10,State Representative,57,DEM,Rogers,3,,
Trinity,11,State Representative,57,DEM,Rogers,32,,
Trinity,12,State Representative,57,DEM,Rogers,4,,
Trinity,14,State Representative,57,DEM,Rogers,19,,
Trinity,15,State Representative,57,DEM,Rogers,3,,
Trinity,16,State Representative,57,DEM,Rogers,21,,
Trinity,17,State Representative,57,DEM,Rogers,30,,
Trinity,18,State Representative,57,DEM,Rogers,19,,
Trinity,19,State Representative,57,DEM,Rogers,20,,
Trinity,20,State Representative,57,DEM,Rogers,6,,
Trinity,21,State Representative,57,DEM,Rogers,6,,
Trinity,Early,President,,REP,Ely,6,,
Trinity,1,President,,REP,Ely,0,,
Trinity,2,President,,REP,Ely,1,,
Trinity,3,President,,REP,Ely,0,,
Trinity,4,President,,REP,Ely,0,,
Trinity,5,President,,REP,Ely,0,,
Trinity,6,President,,REP,Ely,0,,
Trinity,7,President,,REP,Ely,0,,
Trinity,8,President,,REP,Ely,0,,
Trinity,9,President,,REP,Ely,1,,
Trinity,10,President,,REP,Ely,1,,
Trinity,11,President,,REP,Ely,0,,
Trinity,12,President,,REP,Ely,0,,
Trinity,14,President,,REP,Ely,0,,
Trinity,15,President,,REP,Ely,0,,
Trinity,16,President,,REP,Ely,0,,
Trinity,17,President,,REP,Ely,0,,
Trinity,18,President,,REP,Ely,0,,
Trinity,19,President,,REP,Ely,0,,
Trinity,20,President,,REP,Ely,0,,
Trinity,21,President,,REP,Ely,1,,
Trinity,Early,President,,REP,Trump,1865,,
Trinity,1,President,,REP,Trump,82,,
Trinity,2,President,,REP,Trump,111,,
Trinity,3,President,,REP,Trump,82,,
Trinity,4,President,,REP,Trump,61,,
Trinity,5,President,,REP,Trump,21,,
Trinity,6,President,,REP,Trump,60,,
Trinity,7,President,,REP,Trump,53,,
Trinity,8,President,,REP,Trump,100,,
Trinity,9,President,,REP,Trump,123,,
Trinity,10,President,,REP,Trump,57,,
Trinity,11,President,,REP,Trump,190,,
Trinity,12,President,,REP,Trump,19,,
Trinity,14,President,,REP,Trump,76,,
Trinity,15,President,,REP,Trump,22,,
Trinity,16,President,,REP,Trump,46,,
Trinity,17,President,,REP,Trump,20,,
Trinity,18,President,,REP,Trump,1,,
Trinity,19,President,,REP,Trump,134,,
Trinity,20,President,,REP,Trump,17,,
Trinity,21,President,,REP,Trump,51,,
Trinity,Prov Res,President,,REP,Trump,6,,
Trinity,Early,President,,REP,De La Fuente Guerra,5,,
Trinity,1,President,,REP,De La Fuente Guerra,0,,
Trinity,2,President,,REP,De La Fuente Guerra,0,,
Trinity,3,President,,REP,De La Fuente Guerra,0,,
Trinity,4,President,,REP,De La Fuente Guerra,0,,
Trinity,5,President,,REP,De La Fuente Guerra,0,,
Trinity,6,President,,REP,De La Fuente Guerra,0,,
Trinity,7,President,,REP,De La Fuente Guerra,0,,
Trinity,8,President,,REP,De La Fuente Guerra,0,,
Trinity,9,President,,REP,De La Fuente Guerra,0,,
Trinity,10,President,,REP,De La Fuente Guerra,0,,
Trinity,11,President,,REP,De La Fuente Guerra,0,,
Trinity,12,President,,REP,De La Fuente Guerra,0,,
Trinity,14,President,,REP,De La Fuente Guerra,0,,
Trinity,15,President,,REP,De La Fuente Guerra,0,,
Trinity,16,President,,REP,De La Fuente Guerra,0,,
Trinity,17,President,,REP,De La Fuente Guerra,0,,
Trinity,18,President,,REP,De La Fuente Guerra,0,,
Trinity,19,President,,REP,De La Fuente Guerra,1,,
Trinity,20,President,,REP,De La Fuente Guerra,0,,
Trinity,21,President,,REP,De La Fuente Guerra,0,,
Trinity,Prov Res,President,,REP,De La Fuente Guerra,0,,
Trinity,Early,President,,REP,Weld,10,,
Trinity,1,President,,REP,Weld,1,,
Trinity,2,President,,REP,Weld,0,,
Trinity,3,President,,REP,Weld,2,,
Trinity,4,President,,REP,Weld,0,,
Trinity,5,President,,REP,Weld,0,,
Trinity,6,President,,REP,Weld,0,,
Trinity,7,President,,REP,Weld,0,,
Trinity,8,President,,REP,Weld,0,,
Trinity,9,President,,REP,Weld,0,,
Trinity,10,President,,REP,Weld,0,,
Trinity,11,President,,REP,Weld,0,,
Trinity,12,President,,REP,Weld,0,,
Trinity,14,President,,REP,Weld,0,,
Trinity,15,President,,REP,Weld,0,,
Trinity,16,President,,REP,Weld,0,,
Trinity,17,President,,REP,Weld,0,,
Trinity,18,President,,REP,Weld,0,,
Trinity,19,President,,REP,Weld,2,,
Trinity,20,President,,REP,Weld,0,,
Trinity,21,President,,REP,Weld,1,,
Trinity,Prov Res,President,,REP,Weld,0,,
Trinity,Early,President,,REP,Matern,4,,
Trinity,1,President,,REP,Matern,0,,
Trinity,2,President,,REP,Matern,0,,
Trinity,3,President,,REP,Matern,0,,
Trinity,4,President,,REP,Matern,0,,
Trinity,5,President,,REP,Matern,0,,
Trinity,6,President,,REP,Matern,0,,
Trinity,7,President,,REP,Matern,0,,
Trinity,8,President,,REP,Matern,0,,
Trinity,9,President,,REP,Matern,0,,
Trinity,10,President,,REP,Matern,0,,
Trinity,11,President,,REP,Matern,0,,
Trinity,12,President,,REP,Matern,0,,
Trinity,14,President,,REP,Matern,0,,
Trinity,15,President,,REP,Matern,0,,
Trinity,16,President,,REP,Matern,0,,
Trinity,17,President,,REP,Matern,0,,
Trinity,18,President,,REP,Matern,0,,
Trinity,19,President,,REP,Matern,1,,
Trinity,20,President,,REP,Matern,0,,
Trinity,21,President,,REP,Matern,0,,
Trinity,Prov Res,President,,REP,Matern,0,,
Trinity,Early,President,,REP,Istvan,3,,
Trinity,1,President,,REP,Istvan,0,,
Trinity,2,President,,REP,Istvan,0,,
Trinity,3,President,,REP,Istvan,0,,
Trinity,4,President,,REP,Istvan,0,,
Trinity,5,President,,REP,Istvan,0,,
Trinity,6,President,,REP,Istvan,0,,
Trinity,7,President,,REP,Istvan,0,,
Trinity,8,President,,REP,Istvan,0,,
Trinity,9,President,,REP,Istvan,0,,
Trinity,10,President,,REP,Istvan,0,,
Trinity,11,President,,REP,Istvan,0,,
Trinity,12,President,,REP,Istvan,0,,
Trinity,14,President,,REP,Istvan,0,,
Trinity,15,President,,REP,Istvan,0,,
Trinity,16,President,,REP,Istvan,0,,
Trinity,17,President,,REP,Istvan,0,,
Trinity,18,President,,REP,Istvan,0,,
Trinity,19,President,,REP,Istvan,0,,
Trinity,20,President,,REP,Istvan,0,,
Trinity,21,President,,REP,Istvan,0,,
Trinity,Prov Res,President,,REP,Istvan,0,,
Trinity,Early,President,,REP,Walsh,14,,
Trinity,1,President,,REP,Walsh,1,,
Trinity,2,President,,REP,Walsh,0,,
Trinity,3,President,,REP,Walsh,2,,
Trinity,4,President,,REP,Walsh,0,,
Trinity,5,President,,REP,Walsh,0,,
Trinity,6,President,,REP,Walsh,0,,
Trinity,7,President,,REP,Walsh,0,,
Trinity,8,President,,REP,Walsh,0,,
Trinity,9,President,,REP,Walsh,0,,
Trinity,10,President,,REP,Walsh,0,,
Trinity,11,President,,REP,Walsh,2,,
Trinity,12,President,,REP,Walsh,1,,
Trinity,14,President,,REP,Walsh,0,,
Trinity,15,President,,REP,Walsh,0,,
Trinity,16,President,,REP,Walsh,0,,
Trinity,17,President,,REP,Walsh,2,,
Trinity,18,President,,REP,Walsh,0,,
Trinity,19,President,,REP,Walsh,2,,
Trinity,20,President,,REP,Walsh,0,,
Trinity,21,President,,REP,Walsh,2,,
Trinity,Prov Res,President,,REP,Walsh,0,,
Trinity,Early,President,,REP,Uncommitted,75,,
Trinity,1,President,,REP,Uncommitted,6,,
Trinity,2,President,,REP,Uncommitted,1,,
Trinity,3,President,,REP,Uncommitted,4,,
Trinity,4,President,,REP,Uncommitted,4,,
Trinity,5,President,,REP,Uncommitted,1,,
Trinity,6,President,,REP,Uncommitted,3,,
Trinity,7,President,,REP,Uncommitted,1,,
Trinity,8,President,,REP,Uncommitted,3,,
Trinity,9,President,,REP,Uncommitted,2,,
Trinity,10,President,,REP,Uncommitted,0,,
Trinity,11,President,,REP,Uncommitted,7,,
Trinity,12,President,,REP,Uncommitted,0,,
Trinity,14,President,,REP,Uncommitted,1,,
Trinity,15,President,,REP,Uncommitted,1,,
Trinity,16,President,,REP,Uncommitted,4,,
Trinity,17,President,,REP,Uncommitted,1,,
Trinity,18,President,,REP,Uncommitted,0,,
Trinity,19,President,,REP,Uncommitted,7,,
Trinity,20,President,,REP,Uncommitted,0,,
Trinity,21,President,,REP,Uncommitted,4,,
Trinity,Prov Res,President,,REP,Uncommitted,0,,
Trinity,Early,U.S. Senate,,REP,Yancey,214,,
Trinity,1,U.S. Senate,,REP,Yancey,15,,
Trinity,2,U.S. Senate,,REP,Yancey,20,,
Trinity,3,U.S. Senate,,REP,Yancey,15,,
Trinity,4,U.S. Senate,,REP,Yancey,8,,
Trinity,5,U.S. Senate,,REP,Yancey,1,,
Trinity,6,U.S. Senate,,REP,Yancey,9,,
Trinity,7,U.S. Senate,,REP,Yancey,8,,
Trinity,8,U.S. Senate,,REP,Yancey,14,,
Trinity,9,U.S. Senate,,REP,Yancey,7,,
Trinity,10,U.S. Senate,,REP,Yancey,3,,
Trinity,11,U.S. Senate,,REP,Yancey,23,,
Trinity,12,U.S. Senate,,REP,Yancey,4,,
Trinity,14,U.S. Senate,,REP,Yancey,17,,
Trinity,15,U.S. Senate,,REP,Yancey,0,,
Trinity,16,U.S. Senate,,REP,Yancey,2,,
Trinity,17,U.S. Senate,,REP,Yancey,3,,
Trinity,18,U.S. Senate,,REP,Yancey,0,,
Trinity,19,U.S. Senate,,REP,Yancey,17,,
Trinity,20,U.S. Senate,,REP,Yancey,4,,
Trinity,21,U.S. Senate,,REP,Yancey,7,,
Trinity,Prov Res,U.S. Senate,,REP,Yancey,1,,
Trinity,Early,U.S. Senate,,REP,Castro,83,,
Trinity,1,U.S. Senate,,REP,Castro,5,,
Trinity,2,U.S. Senate,,REP,Castro,8,,
Trinity,3,U.S. Senate,,REP,Castro,3,,
Trinity,4,U.S. Senate,,REP,Castro,9,,
Trinity,5,U.S. Senate,,REP,Castro,1,,
Trinity,6,U.S. Senate,,REP,Castro,2,,
Trinity,7,U.S. Senate,,REP,Castro,3,,
Trinity,8,U.S. Senate,,REP,Castro,4,,
Trinity,9,U.S. Senate,,REP,Castro,6,,
Trinity,10,U.S. Senate,,REP,Castro,1,,
Trinity,11,U.S. Senate,,REP,Castro,7,,
Trinity,12,U.S. Senate,,REP,Castro,2,,
Trinity,14,U.S. Senate,,REP,Castro,8,,
Trinity,15,U.S. Senate,,REP,Castro,3,,
Trinity,16,U.S. Senate,,REP,Castro,4,,
Trinity,17,U.S. Senate,,REP,Castro,2,,
Trinity,18,U.S. Senate,,REP,Castro,0,,
Trinity,19,U.S. Senate,,REP,Castro,13,,
Trinity,20,U.S. Senate,,REP,Castro,1,,
Trinity,21,U.S. Senate,,REP,Castro,1,,
Trinity,Prov Res,U.S. Senate,,REP,Castro,0,,
Trinity,Early,U.S. Senate,,REP,Cornyn,1252,,
Trinity,1,U.S. Senate,,REP,Cornyn,51,,
Trinity,2,U.S. Senate,,REP,Cornyn,67,,
Trinity,3,U.S. Senate,,REP,Cornyn,52,,
Trinity,4,U.S. Senate,,REP,Cornyn,34,,
Trinity,5,U.S. Senate,,REP,Cornyn,12,,
Trinity,6,U.S. Senate,,REP,Cornyn,36,,
Trinity,7,U.S. Senate,,REP,Cornyn,25,,
Trinity,8,U.S. Senate,,REP,Cornyn,65,,
Trinity,9,U.S. Senate,,REP,Cornyn,74,,
Trinity,10,U.S. Senate,,REP,Cornyn,32,,
Trinity,11,U.S. Senate,,REP,Cornyn,119,,
Trinity,12,U.S. Senate,,REP,Cornyn,9,,
Trinity,14,U.S. Senate,,REP,Cornyn,39,,
Trinity,15,U.S. Senate,,REP,Cornyn,18,,
Trinity,16,U.S. Senate,,REP,Cornyn,32,,
Trinity,17,U.S. Senate,,REP,Cornyn,16,,
Trinity,18,U.S. Senate,,REP,Cornyn,1,,
Trinity,19,U.S. Senate,,REP,Cornyn,79,,
Trinity,20,U.S. Senate,,REP,Cornyn,7,,
Trinity,21,U.S. Senate,,REP,Cornyn,33,,
Trinity,Prov Res,U.S. Senate,,REP,Cornyn,3,,
Trinity,Early,U.S. Senate,,REP,Stovall,234,,
Trinity,1,U.S. Senate,,REP,Stovall,10,,
Trinity,2,U.S. Senate,,REP,Stovall,14,,
Trinity,3,U.S. Senate,,REP,Stovall,9,,
Trinity,4,U.S. Senate,,REP,Stovall,11,,
Trinity,5,U.S. Senate,,REP,Stovall,4,,
Trinity,6,U.S. Senate,,REP,Stovall,7,,
Trinity,7,U.S. Senate,,REP,Stovall,4,,
Trinity,8,U.S. Senate,,REP,Stovall,7,,
Trinity,9,U.S. Senate,,REP,Stovall,14,,
Trinity,10,U.S. Senate,,REP,Stovall,13,,
Trinity,11,U.S. Senate,,REP,Stovall,29,,
Trinity,12,U.S. Senate,,REP,Stovall,2,,
Trinity,14,U.S. Senate,,REP,Stovall,7,,
Trinity,15,U.S. Senate,,REP,Stovall,2,,
Trinity,16,U.S. Senate,,REP,Stovall,3,,
Trinity,17,U.S. Senate,,REP,Stovall,2,,
Trinity,18,U.S. Senate,,REP,Stovall,0,,
Trinity,19,U.S. Senate,,REP,Stovall,23,,
Trinity,20,U.S. Senate,,REP,Stovall,1,,
Trinity,21,U.S. Senate,,REP,Stovall,12,,
Trinity,Prov Res,U.S. Senate,,REP,Stovall,2,,
Trinity,Early,U.S. Senate,,REP,Bierschwale,16,,
Trinity,1,U.S. Senate,,REP,Bierschwale,0,,
Trinity,2,U.S. Senate,,REP,Bierschwale,0,,
Trinity,3,U.S. Senate,,REP,Bierschwale,2,,
Trinity,4,U.S. Senate,,REP,Bierschwale,0,,
Trinity,5,U.S. Senate,,REP,Bierschwale,0,,
Trinity,6,U.S. Senate,,REP,Bierschwale,1,,
Trinity,7,U.S. Senate,,REP,Bierschwale,0,,
Trinity,8,U.S. Senate,,REP,Bierschwale,2,,
Trinity,9,U.S. Senate,,REP,Bierschwale,2,,
Trinity,10,U.S. Senate,,REP,Bierschwale,0,,
Trinity,11,U.S. Senate,,REP,Bierschwale,1,,
Trinity,12,U.S. Senate,,REP,Bierschwale,1,,
Trinity,14,U.S. Senate,,REP,Bierschwale,0,,
Trinity,15,U.S. Senate,,REP,Bierschwale,0,,
Trinity,16,U.S. Senate,,REP,Bierschwale,1,,
Trinity,17,U.S. Senate,,REP,Bierschwale,0,,
Trinity,18,U.S. Senate,,REP,Bierschwale,0,,
Trinity,19,U.S. Senate,,REP,Bierschwale,2,,
Trinity,20,U.S. Senate,,REP,Bierschwale,0,,
Trinity,21,U.S. Senate,,REP,Bierschwale,1,,
Trinity,Prov Res,U.S. Senate,,REP,Bierschwale,0,,
Trinity,Early,U.S. House,8,REP,Esparza-Mathis,126,,
Trinity,1,U.S. House,8,REP,Esparza-Mathis,7,,
Trinity,2,U.S. House,8,REP,Esparza-Mathis,6,,
Trinity,3,U.S. House,8,REP,Esparza-Mathis,3,,
Trinity,4,U.S. House,8,REP,Esparza-Mathis,10,,
Trinity,5,U.S. House,8,REP,Esparza-Mathis,3,,
Trinity,6,U.S. House,8,REP,Esparza-Mathis,3,,
Trinity,7,U.S. House,8,REP,Esparza-Mathis,0,,
Trinity,8,U.S. House,8,REP,Esparza-Mathis,9,,
Trinity,9,U.S. House,8,REP,Esparza-Mathis,8,,
Trinity,10,U.S. House,8,REP,Esparza-Mathis,2,,
Trinity,11,U.S. House,8,REP,Esparza-Mathis,12,,
Trinity,12,U.S. House,8,REP,Esparza-Mathis,1,,
Trinity,14,U.S. House,8,REP,Esparza-Mathis,4,,
Trinity,15,U.S. House,8,REP,Esparza-Mathis,0,,
Trinity,16,U.S. House,8,REP,Esparza-Mathis,1,,
Trinity,17,U.S. House,8,REP,Esparza-Mathis,2,,
Trinity,18,U.S. House,8,REP,Esparza-Mathis,0,,
Trinity,19,U.S. House,8,REP,Esparza-Mathis,13,,
Trinity,20,U.S. House,8,REP,Esparza-Mathis,0,,
Trinity,21,U.S. House,8,REP,Esparza-Mathis,7,,
Trinity,Prov Res,U.S. House,8,REP,Esparza-Mathis,1,,
Trinity,Early,U.S. House,8,REP,Osborn,183,,
Trinity,1,U.S. House,8,REP,Osborn,6,,
