county,precinct,office,district,candidate,party,votes,mail,early_voting,election_day
Hays,115,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,115,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,115,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,115,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,115,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,115,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,115,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,115,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,120,President,,Donald J. Trump/Michael R. Pence,REP,339,,,
Hays,120,President,,Joseph R. Biden/Kamala D. Harris,DEM,541,,,
Hays,120,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,21,,,
Hays,120,President,,Howie Hawkins/Angela Walker,GRN,2,,,
Hays,120,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,120,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,120,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,120,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,120,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,120,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,120,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,120,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,120,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,121,President,,Donald J. Trump/Michael R. Pence,REP,189,,,
Hays,121,President,,Joseph R. Biden/Kamala D. Harris,DEM,1117,,,
Hays,121,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,20,,,
Hays,121,President,,Howie Hawkins/Angela Walker,GRN,9,,,
Hays,121,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,121,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,121,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,121,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,121,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,121,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,121,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,121,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,121,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,122,President,,Donald J. Trump/Michael R. Pence,REP,117,,,
Hays,122,President,,Joseph R. Biden/Kamala D. Harris,DEM,537,,,
Hays,122,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,18,,,
Hays,122,President,,Howie Hawkins/Angela Walker,GRN,4,,,
Hays,122,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,122,President,,Brian Carroll/Amar Patel (W),,2,,,
Hays,122,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,122,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,122,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,122,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,122,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,122,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,122,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,123,President,,Donald J. Trump/Michael R. Pence,REP,162,,,
Hays,123,President,,Joseph R. Biden/Kamala D. Harris,DEM,545,,,
Hays,123,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,13,,,
Hays,123,President,,Howie Hawkins/Angela Walker,GRN,7,,,
Hays,123,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,123,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,123,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,123,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,123,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,123,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,123,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,123,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,123,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,125,President,,Donald J. Trump/Michael R. Pence,REP,806,,,
Hays,125,President,,Joseph R. Biden/Kamala D. Harris,DEM,1388,,,
Hays,125,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,35,,,
Hays,125,President,,Howie Hawkins/Angela Walker,GRN,14,,,
Hays,125,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,125,President,,Brian Carroll/Amar Patel (W),,1,,,
Hays,125,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,125,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,125,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,125,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,125,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,125,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,125,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,126,President,,Donald J. Trump/Michael R. Pence,REP,915,,,
Hays,126,President,,Joseph R. Biden/Kamala D. Harris,DEM,1260,,,
Hays,126,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,47,,,
Hays,126,President,,Howie Hawkins/Angela Walker,GRN,2,,,
Hays,126,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,126,President,,Brian Carroll/Amar Patel (W),,2,,,
Hays,126,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,126,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,126,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,126,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,126,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,126,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,126,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,127,President,,Donald J. Trump/Michael R. Pence,REP,313,,,
Hays,127,President,,Joseph R. Biden/Kamala D. Harris,DEM,414,,,
Hays,127,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,5,,,
Hays,127,President,,Howie Hawkins/Angela Walker,GRN,4,,,
Hays,127,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,127,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,127,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,127,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,127,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,127,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,127,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,127,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,127,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,128,President,,Donald J. Trump/Michael R. Pence,REP,778,,,
Hays,128,President,,Joseph R. Biden/Kamala D. Harris,DEM,1143,,,
Hays,128,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,33,,,
Hays,128,President,,Howie Hawkins/Angela Walker,GRN,11,,,
Hays,128,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,128,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,128,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,128,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,128,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,128,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,128,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,128,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,128,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,129,President,,Donald J. Trump/Michael R. Pence,REP,609,,,
Hays,129,President,,Joseph R. Biden/Kamala D. Harris,DEM,1086,,,
Hays,129,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,32,,,
Hays,129,President,,Howie Hawkins/Angela Walker,GRN,8,,,
Hays,129,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,129,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,129,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,129,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,129,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,129,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,129,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,129,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,129,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,130,President,,Donald J. Trump/Michael R. Pence,REP,725,,,
Hays,130,President,,Joseph R. Biden/Kamala D. Harris,DEM,1329,,,
Hays,130,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,41,,,
Hays,130,President,,Howie Hawkins/Angela Walker,GRN,14,,,
Hays,130,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,130,President,,Brian Carroll/Amar Patel (W),,1,,,
Hays,130,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,130,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,130,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,130,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,130,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,130,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,130,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,220,President,,Donald J. Trump/Michael R. Pence,REP,980,,,
Hays,220,President,,Joseph R. Biden/Kamala D. Harris,DEM,1200,,,
Hays,220,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,60,,,
Hays,220,President,,Howie Hawkins/Angela Walker,GRN,14,,,
Hays,220,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,220,President,,Brian Carroll/Amar Patel (W),,1,,,
Hays,220,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,220,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,220,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,220,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,220,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,220,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,220,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,221,President,,Donald J. Trump/Michael R. Pence,REP,690,,,
Hays,221,President,,Joseph R. Biden/Kamala D. Harris,DEM,1113,,,
Hays,221,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,28,,,
Hays,221,President,,Howie Hawkins/Angela Walker,GRN,5,,,
Hays,221,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,221,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,221,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,221,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,221,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,221,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,221,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,221,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,221,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,222,President,,Donald J. Trump/Michael R. Pence,REP,516,,,
Hays,222,President,,Joseph R. Biden/Kamala D. Harris,DEM,764,,,
Hays,222,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,34,,,
Hays,222,President,,Howie Hawkins/Angela Walker,GRN,5,,,
Hays,222,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,222,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,222,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,222,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,222,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,222,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,222,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,222,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,222,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,223,President,,Donald J. Trump/Michael R. Pence,REP,679,,,
Hays,223,President,,Joseph R. Biden/Kamala D. Harris,DEM,1071,,,
Hays,223,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,37,,,
Hays,223,President,,Howie Hawkins/Angela Walker,GRN,11,,,
Hays,223,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,223,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,223,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,223,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,223,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,223,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,223,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,223,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,223,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,224,President,,Donald J. Trump/Michael R. Pence,REP,950,,,
Hays,224,President,,Joseph R. Biden/Kamala D. Harris,DEM,962,,,
Hays,224,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,31,,,
Hays,224,President,,Howie Hawkins/Angela Walker,GRN,9,,,
Hays,224,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,224,President,,Brian Carroll/Amar Patel (W),,4,,,
Hays,224,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,224,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,224,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,224,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,224,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,224,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,224,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,225,President,,Donald J. Trump/Michael R. Pence,REP,724,,,
Hays,225,President,,Joseph R. Biden/Kamala D. Harris,DEM,483,,,
Hays,225,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,14,,,
Hays,225,President,,Howie Hawkins/Angela Walker,GRN,2,,,
Hays,225,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,225,President,,Brian Carroll/Amar Patel (W),,1,,,
Hays,225,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,225,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,225,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,225,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,225,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,225,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,225,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,226,President,,Donald J. Trump/Michael R. Pence,REP,1071,,,
Hays,226,President,,Joseph R. Biden/Kamala D. Harris,DEM,1108,,,
Hays,226,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,39,,,
Hays,226,President,,Howie Hawkins/Angela Walker,GRN,5,,,
Hays,226,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,226,President,,Brian Carroll/Amar Patel (W),,1,,,
Hays,226,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,226,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,226,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,226,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,226,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,226,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,226,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,227,President,,Donald J. Trump/Michael R. Pence,REP,832,,,
Hays,227,President,,Joseph R. Biden/Kamala D. Harris,DEM,1333,,,
Hays,227,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,28,,,
Hays,227,President,,Howie Hawkins/Angela Walker,GRN,7,,,
Hays,227,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,227,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,227,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,227,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,227,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,227,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,227,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,227,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,227,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,228,President,,Donald J. Trump/Michael R. Pence,REP,1084,,,
Hays,228,President,,Joseph R. Biden/Kamala D. Harris,DEM,1822,,,
Hays,228,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,38,,,
Hays,228,President,,Howie Hawkins/Angela Walker,GRN,4,,,
Hays,228,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,228,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,228,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,228,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,228,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,228,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,228,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,228,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,228,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,229,President,,Donald J. Trump/Michael R. Pence,REP,445,,,
Hays,229,President,,Joseph R. Biden/Kamala D. Harris,DEM,804,,,
Hays,229,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,17,,,
Hays,229,President,,Howie Hawkins/Angela Walker,GRN,10,,,
Hays,229,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,229,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,229,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,229,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,229,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,229,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,229,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,229,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,229,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,230,President,,Donald J. Trump/Michael R. Pence,REP,557,,,
Hays,230,President,,Joseph R. Biden/Kamala D. Harris,DEM,522,,,
Hays,230,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,14,,,
Hays,230,President,,Howie Hawkins/Angela Walker,GRN,2,,,
Hays,230,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,230,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,230,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,230,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,230,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,230,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,230,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,230,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,230,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,231,President,,Donald J. Trump/Michael R. Pence,REP,776,,,
Hays,231,President,,Joseph R. Biden/Kamala D. Harris,DEM,1503,,,
Hays,231,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,46,,,
Hays,231,President,,Howie Hawkins/Angela Walker,GRN,11,,,
Hays,231,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,231,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,231,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,231,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,231,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,231,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,231,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,231,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,231,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,232,President,,Donald J. Trump/Michael R. Pence,REP,950,,,
Hays,232,President,,Joseph R. Biden/Kamala D. Harris,DEM,665,,,
Hays,232,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,26,,,
Hays,232,President,,Howie Hawkins/Angela Walker,GRN,5,,,
Hays,232,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,232,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,232,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,232,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,232,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,232,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,232,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,232,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,232,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,233,President,,Donald J. Trump/Michael R. Pence,REP,345,,,
Hays,233,President,,Joseph R. Biden/Kamala D. Harris,DEM,534,,,
Hays,233,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,15,,,
Hays,233,President,,Howie Hawkins/Angela Walker,GRN,7,,,
Hays,233,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,233,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,233,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,233,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,233,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,233,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,233,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,233,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,233,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,234,President,,Donald J. Trump/Michael R. Pence,REP,312,,,
Hays,234,President,,Joseph R. Biden/Kamala D. Harris,DEM,452,,,
Hays,234,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,13,,,
Hays,234,President,,Howie Hawkins/Angela Walker,GRN,4,,,
