county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Dallam,Precinct 7 Dalhart ISD,State Representative,86,REP,John Smithee,259,18,145,96
Dallam,Precinct 7 Dalhart ISD,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,258,17,142,99
Dallam,Precinct 7 Dalhart ISD,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,256,18,140,98
Dallam,Precinct 7 Dalhart ISD,"Dist Attorney, 69th Judicial Dist",,REP,Erin Lands,258,18,143,97
Dallam,Precinct 8,Registered Voters,,,,810,,,
Dallam,Precinct 8,President,,REP,Donald J. Trump / Michael R. Pence,372,35,241,96
Dallam,Precinct 8,President,,DEM,Joseph R. Biden / Kamala D. Harris,46,5,30,11
Dallam,Precinct 8,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",5,0,2,3
Dallam,Precinct 8,President,,GRN,Howie Hawkins / Angela Walker,2,0,2,0
Dallam,Precinct 8,U.S. Senate,,REP,John Cornyn,368,34,238,96
Dallam,Precinct 8,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",46,5,28,13
Dallam,Precinct 8,U.S. Senate,,LIB,Kerry Douglas McKennon,5,0,4,1
Dallam,Precinct 8,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Dallam,Precinct 8,U.S. House,13,REP,Ronny Jackson,366,36,237,93
Dallam,Precinct 8,U.S. House,13,DEM,Gus Trujillo,43,4,25,14
Dallam,Precinct 8,U.S. House,13,LIB,Jack B. Westbrook,12,0,9,3
Dallam,Precinct 8,Railroad Commissioner,,REP,"James ""Jim"" Wright",366,35,238,93
Dallam,Precinct 8,Railroad Commissioner,,DEM,Chrysta Castaneda,41,5,24,12
Dallam,Precinct 8,Railroad Commissioner,,LIB,Matt Sterett,10,0,7,3
Dallam,Precinct 8,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Dallam,Precinct 8,"Chief Justice, Supreme Court",,REP,Nathan Hecht,360,34,234,92
Dallam,Precinct 8,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,51,5,31,15
Dallam,Precinct 8,"Chief Justice, Supreme Court",,LIB,Mark Ash,9,1,5,3
Dallam,Precinct 8,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,375,35,244,96
Dallam,Precinct 8,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,46,5,27,14
Dallam,Precinct 8,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,368,36,240,92
Dallam,Precinct 8,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,47,4,28,15
Dallam,Precinct 8,"Justice, Supreme Court, Pl 7",,LIB,William Bryan Strange III,5,0,3,2
Dallam,Precinct 8,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,368,35,241,92
Dallam,Precinct 8,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,46,5,27,14
Dallam,Precinct 8,"Justice, Supreme Court, Pl 8",,LIB,Tom Oxford,5,0,2,3
Dallam,Precinct 8,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,372,36,240,96
Dallam,Precinct 8,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,47,4,30,13
Dallam,Precinct 8,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,366,34,239,93
Dallam,Precinct 8,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,53,6,31,16
Dallam,Precinct 8,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,366,35,235,96
Dallam,Precinct 8,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,50,4,32,14
Dallam,Precinct 8,"Member, State BoE, Dist 15",,REP,Jay Johnson,369,35,238,96
Dallam,Precinct 8,"Member, State BoE, Dist 15",,DEM,John Betancourt,49,5,30,14
Dallam,Precinct 8,State Representative,86,REP,John Smithee,403,36,259,108
Dallam,Precinct 8,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,403,35,259,109
Dallam,Precinct 8,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,403,35,258,110
Dallam,Precinct 8,"Dist Attorney, 69th Judicial Dist",,REP,Erin Lands,406,36,260,110
Dallam,Precinct 9 Dalhart ISD,Registered Voters,,,,689,,,
Dallam,Precinct 9 Dalhart ISD,President,,REP,Donald J. Trump / Michael R. Pence,275,20,171,84
Dallam,Precinct 9 Dalhart ISD,President,,DEM,Joseph R. Biden / Kamala D. Harris,43,6,25,12
Dallam,Precinct 9 Dalhart ISD,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Cohen",7,0,2,5
Dallam,Precinct 9 Dalhart ISD,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Dallam,Precinct 9 Dalhart ISD,U.S. Senate,,REP,John Cornyn,264,20,166,78
Dallam,Precinct 9 Dalhart ISD,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",50,6,26,18
Dallam,Precinct 9 Dalhart ISD,U.S. Senate,,LIB,Kerry Douglas McKennon,7,0,3,4
Dallam,Precinct 9 Dalhart ISD,U.S. Senate,,GRN,David B. Collins,3,0,2,1
Dallam,Precinct 9 Dalhart ISD,U.S. House,13,REP,Ronny Jackson,268,20,167,81
Dallam,Precinct 9 Dalhart ISD,U.S. House,13,DEM,Gus Trujillo,51,6,27,18
Dallam,Precinct 9 Dalhart ISD,U.S. House,13,LIB,Jack B. Westbrook,6,0,4,2
Dallam,Precinct 9 Dalhart ISD,Railroad Commissioner,,REP,"James ""Jim"" Wright",270,21,170,79
Dallam,Precinct 9 Dalhart ISD,Railroad Commissioner,,DEM,Chrysta Castaneda,48,5,25,18
Dallam,Precinct 9 Dalhart ISD,Railroad Commissioner,,LIB,Matt Sterett,4,0,1,3
Dallam,Precinct 9 Dalhart ISD,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,0,1,1
Dallam,Precinct 9 Dalhart ISD,"Chief Justice, Supreme Court",,REP,Nathan Hecht,269,20,170,79
Dallam,Precinct 9 Dalhart ISD,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,48,5,24,19
Dallam,Precinct 9 Dalhart ISD,"Chief Justice, Supreme Court",,LIB,Mark Ash,6,1,2,3
Dallam,Precinct 9 Dalhart ISD,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,279,22,172,85
Dallam,Precinct 9 Dalhart ISD,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,41,4,24,13
Dallam,Precinct 9 Dalhart ISD,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,272,21,168,83
Dallam,Precinct 9 Dalhart ISD,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,43,4,26,13
Dallam,Precinct 9 Dalhart ISD,"Justice, Supreme Court, Pl 7",,LIB,William Bryan Strange III,9,1,3,5
Dallam,Precinct 9 Dalhart ISD,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,271,21,170,80
Dallam,Precinct 9 Dalhart ISD,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,49,5,25,19
Dallam,Precinct 9 Dalhart ISD,"Justice, Supreme Court, Pl 8",,LIB,Tom Oxford,3,0,2,1
Dallam,Precinct 9 Dalhart ISD,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,275,22,170,83
Dallam,Precinct 9 Dalhart ISD,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,49,4,27,18
Dallam,Precinct 9 Dalhart ISD,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,278,19,175,84
Dallam,Precinct 9 Dalhart ISD,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,45,5,23,17
Dallam,Precinct 9 Dalhart ISD,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,278,21,172,85
Dallam,Precinct 9 Dalhart ISD,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,45,4,25,16
Dallam,Precinct 9 Dalhart ISD,"Member, State BoE, Dist 15",,REP,Jay Johnson,281,22,172,87
Dallam,Precinct 9 Dalhart ISD,"Member, State BoE, Dist 15",,DEM,John Betancourt,41,4,24,13
Dallam,Precinct 9 Dalhart ISD,State Representative,86,REP,John Smithee,306,24,184,98
Dallam,Precinct 9 Dalhart ISD,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,302,22,180,100
Dallam,Precinct 9 Dalhart ISD,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,304,22,183,99
Dallam,Precinct 9 Dalhart ISD,"Dist Attorney, 69th Judicial Dist",,REP,Erin Lands,305,22,184,99
