county,precinct,office,district,candidate,party,votes,early_voting,election_day,Provisional
Matagorda,1B,Lieutenant Governor,,Chandrakantha Courtney,GRN,6,4,2,0
Matagorda,1C,Lieutenant Governor,,Chandrakantha Courtney,GRN,2,1,1,0
Matagorda,1D,Lieutenant Governor,,Chandrakantha Courtney,GRN,2,1,1,0
Matagorda,1E,Lieutenant Governor,,Chandrakantha Courtney,GRN,1,1,0,0
Matagorda,1F,Lieutenant Governor,,Chandrakantha Courtney,GRN,1,1,0,0
Matagorda,2,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0,0
Matagorda,3A,Lieutenant Governor,,Chandrakantha Courtney,GRN,2,1,1,0
Matagorda,3B,Lieutenant Governor,,Chandrakantha Courtney,GRN,1,1,0,0
Matagorda,4,Lieutenant Governor,,Chandrakantha Courtney,GRN,2,0,2,0
Matagorda,5,Lieutenant Governor,,Chandrakantha Courtney,GRN,2,0,2,0
Matagorda,6,Lieutenant Governor,,Chandrakantha Courtney,GRN,3,0,3,0
Matagorda,7,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0,0
Matagorda,8,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0,0
Matagorda,9,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0,0
Matagorda,10,Lieutenant Governor,,Chandrakantha Courtney,GRN,1,0,1,0
Matagorda,12,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0,0
Matagorda,13,Lieutenant Governor,,Chandrakantha Courtney,GRN,0,0,0,0
Matagorda,Total,Lieutenant Governor,,Chandrakantha Courtney,GRN,26,12,14,0
Matagorda,1A,Attorney General,,Ken Paxton,REP,719,455,263,1
Matagorda,1B,Attorney General,,Ken Paxton,REP,743,514,229,0
Matagorda,1C,Attorney General,,Ken Paxton,REP,103,69,34,0
Matagorda,1D,Attorney General,,Ken Paxton,REP,170,121,49,0
Matagorda,1E,Attorney General,,Ken Paxton,REP,221,144,77,0
Matagorda,1F,Attorney General,,Ken Paxton,REP,137,84,53,0
Matagorda,2,Attorney General,,Ken Paxton,REP,261,94,167,0
Matagorda,3A,Attorney General,,Ken Paxton,REP,310,163,147,0
Matagorda,3B,Attorney General,,Ken Paxton,REP,206,110,96,0
Matagorda,4,Attorney General,,Ken Paxton,REP,319,86,233,0
Matagorda,5,Attorney General,,Ken Paxton,REP,517,250,265,2
Matagorda,6,Attorney General,,Ken Paxton,REP,356,139,204,0
Matagorda,7,Attorney General,,Ken Paxton,REP,54,16,38,0
Matagorda,8,Attorney General,,Ken Paxton,REP,201,56,144,1
Matagorda,9,Attorney General,,Ken Paxton,REP,38,11,27,0
Matagorda,10,Attorney General,,Ken Paxton,REP,113,37,76,0
Matagorda,12,Attorney General,,Ken Paxton,REP,68,22,46,0
Matagorda,13,Attorney General,,Ken Paxton,REP,105,44,60,1
Matagorda,Total,Attorney General,,Ken Paxton,REP,4641,2415,2208,5
Matagorda,1A,Attorney General,,Sam Houston,DEM,175,131,44,0
Matagorda,1B,Attorney General,,Sam Houston,DEM,294,209,85,0
Matagorda,1C,Attorney General,,Sam Houston,DEM,212,144,68,0
Matagorda,1D,Attorney General,,Sam Houston,DEM,139,92,47,0
Matagorda,1E,Attorney General,,Sam Houston,DEM,162,97,64,1
Matagorda,1F,Attorney General,,Sam Houston,DEM,73,47,26,0
Matagorda,2,Attorney General,,Sam Houston,DEM,86,18,68,0
Matagorda,3A,Attorney General,,Sam Houston,DEM,181,105,76,0
Matagorda,3B,Attorney General,,Sam Houston,DEM,47,26,21,0
Matagorda,4,Attorney General,,Sam Houston,DEM,89,31,58,0
Matagorda,5,Attorney General,,Sam Houston,DEM,231,92,139,0
Matagorda,6,Attorney General,,Sam Houston,DEM,150,70,79,0
Matagorda,7,Attorney General,,Sam Houston,DEM,11,8,3,0
Matagorda,8,Attorney General,,Sam Houston,DEM,63,17,46,0
Matagorda,9,Attorney General,,Sam Houston,DEM,26,5,21,0
Matagorda,10,Attorney General,,Sam Houston,DEM,18,3,15,0
Matagorda,12,Attorney General,,Sam Houston,DEM,20,3,17,0
Matagorda,13,Attorney General,,Sam Houston,DEM,85,38,47,0
Matagorda,Total,Attorney General,,Sam Houston,DEM,2062,1136,924,1
Matagorda,1A,Attorney General,,Jamie Balagia,LIB,23,14,9,0
Matagorda,1B,Attorney General,,Jamie Balagia,LIB,27,19,8,0
Matagorda,1C,Attorney General,,Jamie Balagia,LIB,2,1,1,0
Matagorda,1D,Attorney General,,Jamie Balagia,LIB,6,3,3,0
Matagorda,1E,Attorney General,,Jamie Balagia,LIB,10,5,5,0
Matagorda,1F,Attorney General,,Jamie Balagia,LIB,4,3,1,0
Matagorda,2,Attorney General,,Jamie Balagia,LIB,8,2,6,0
Matagorda,3A,Attorney General,,Jamie Balagia,LIB,12,9,3,0
Matagorda,3B,Attorney General,,Jamie Balagia,LIB,2,1,1,0
Matagorda,4,Attorney General,,Jamie Balagia,LIB,10,3,7,0
Matagorda,5,Attorney General,,Jamie Balagia,LIB,16,8,8,0
Matagorda,6,Attorney General,,Jamie Balagia,LIB,15,2,13,0
Matagorda,7,Attorney General,,Jamie Balagia,LIB,3,2,1,0
Matagorda,8,Attorney General,,Jamie Balagia,LIB,4,2,2,0
Matagorda,9,Attorney General,,Jamie Balagia,LIB,0,0,0,0
Matagorda,10,Attorney General,,Jamie Balagia,LIB,4,0,4,0
Matagorda,12,Attorney General,,Jamie Balagia,LIB,2,0,2,0
Matagorda,13,Attorney General,,Jamie Balagia,LIB,0,0,0,0
Matagorda,Total,Attorney General,,Jamie Balagia,LIB,148,74,74,0
Matagorda,1A,Attorney General,,Jamar Osborne,GRN,2,1,1,0
Matagorda,1B,Attorney General,,Jamar Osborne,GRN,2,1,1,0
Matagorda,1C,Attorney General,,Jamar Osborne,GRN,2,2,0,0
Matagorda,1D,Attorney General,,Jamar Osborne,GRN,4,3,1,0
Matagorda,1E,Attorney General,,Jamar Osborne,GRN,2,2,0,0
Matagorda,1F,Attorney General,,Jamar Osborne,GRN,1,1,0,0
Matagorda,2,Attorney General,,Jamar Osborne,GRN,1,0,1,0
Matagorda,3A,Attorney General,,Jamar Osborne,GRN,0,0,0,0
Matagorda,3B,Attorney General,,Jamar Osborne,GRN,1,0,1,0
Matagorda,4,Attorney General,,Jamar Osborne,GRN,0,0,0,0
Matagorda,5,Attorney General,,Jamar Osborne,GRN,8,0,8,0
Matagorda,6,Attorney General,,Jamar Osborne,GRN,3,0,2,0
Matagorda,7,Attorney General,,Jamar Osborne,GRN,1,1,0,0
Matagorda,8,Attorney General,,Jamar Osborne,GRN,0,0,0,0
Matagorda,9,Attorney General,,Jamar Osborne,GRN,0,0,0,0
Matagorda,10,Attorney General,,Jamar Osborne,GRN,1,0,1,0
Matagorda,12,Attorney General,,Jamar Osborne,GRN,1,0,1,0
Matagorda,13,Attorney General,,Jamar Osborne,GRN,1,0,1,0
Matagorda,Total,Attorney General,,Jamar Osborne,GRN,30,11,18,0
Matagorda,1A,Comptroller of Public Accounts,,Glenn Hegar,REP,720,462,257,1
Matagorda,1B,Comptroller of Public Accounts,,Glenn Hegar,REP,758,521,237,0
Matagorda,1C,Comptroller of Public Accounts,,Glenn Hegar,REP,106,71,35,0
Matagorda,1D,Comptroller of Public Accounts,,Glenn Hegar,REP,175,123,52,0
Matagorda,1E,Comptroller of Public Accounts,,Glenn Hegar,REP,224,146,78,0
Matagorda,1F,Comptroller of Public Accounts,,Glenn Hegar,REP,139,88,51,0
Matagorda,2,Comptroller of Public Accounts,,Glenn Hegar,REP,268,92,176,0
Matagorda,3A,Comptroller of Public Accounts,,Glenn Hegar,REP,321,171,150,0
Matagorda,3B,Comptroller of Public Accounts,,Glenn Hegar,REP,206,111,95,0
Matagorda,4,Comptroller of Public Accounts,,Glenn Hegar,REP,327,89,238,0
Matagorda,5,Comptroller of Public Accounts,,Glenn Hegar,REP,507,247,258,2
Matagorda,6,Comptroller of Public Accounts,,Glenn Hegar,REP,351,138,201,0
Matagorda,7,Comptroller of Public Accounts,,Glenn Hegar,REP,57,18,39,0
Matagorda,8,Comptroller of Public Accounts,,Glenn Hegar,REP,207,58,148,1
Matagorda,9,Comptroller of Public Accounts,,Glenn Hegar,REP,40,12,28,0
Matagorda,10,Comptroller of Public Accounts,,Glenn Hegar,REP,111,37,74,0
Matagorda,12,Comptroller of Public Accounts,,Glenn Hegar,REP,71,22,49,0
Matagorda,13,Comptroller of Public Accounts,,Glenn Hegar,REP,107,43,63,1
Matagorda,Total,Comptroller of Public Accounts,,Glenn Hegar,REP,4695,2449,2229,5
Matagorda,1A,Comptroller of Public Accounts,,Mike Collier,DEM,164,122,42,0
Matagorda,1B,Comptroller of Public Accounts,,Mike Collier,DEM,273,200,73,0
Matagorda,1C,Comptroller of Public Accounts,,Mike Collier,DEM,212,143,69,0
Matagorda,1D,Comptroller of Public Accounts,,Mike Collier,DEM,134,88,46,0
Matagorda,1E,Comptroller of Public Accounts,,Mike Collier,DEM,163,98,64,1
Matagorda,1F,Comptroller of Public Accounts,,Mike Collier,DEM,69,45,24,0
Matagorda,2,Comptroller of Public Accounts,,Mike Collier,DEM,81,20,61,0
Matagorda,3A,Comptroller of Public Accounts,,Mike Collier,DEM,168,97,71,0
Matagorda,3B,Comptroller of Public Accounts,,Mike Collier,DEM,42,23,19,0
Matagorda,4,Comptroller of Public Accounts,,Mike Collier,DEM,77,29,48,0
Matagorda,5,Comptroller of Public Accounts,,Mike Collier,DEM,238,95,143,0
Matagorda,6,Comptroller of Public Accounts,,Mike Collier,DEM,152,66,83,0
Matagorda,7,Comptroller of Public Accounts,,Mike Collier,DEM,10,8,2,0
Matagorda,8,Comptroller of Public Accounts,,Mike Collier,DEM,56,16,40,0
Matagorda,9,Comptroller of Public Accounts,,Mike Collier,DEM,23,4,19,0
Matagorda,10,Comptroller of Public Accounts,,Mike Collier,DEM,24,3,21,0
Matagorda,12,Comptroller of Public Accounts,,Mike Collier,DEM,16,2,14,0
Matagorda,13,Comptroller of Public Accounts,,Mike Collier,DEM,88,39,49,0
Matagorda,Total,Comptroller of Public Accounts,,Mike Collier,DEM,1990,1098,888,1
Matagorda,1A,Comptroller of Public Accounts,,Ben Sanders,LIB,21,14,7,0
Matagorda,1B,Comptroller of Public Accounts,,Ben Sanders,LIB,24,17,7,0
Matagorda,1C,Comptroller of Public Accounts,,Ben Sanders,LIB,1,1,0,0
Matagorda,1D,Comptroller of Public Accounts,,Ben Sanders,LIB,5,5,0,0
Matagorda,1E,Comptroller of Public Accounts,,Ben Sanders,LIB,9,4,5,0
Matagorda,1F,Comptroller of Public Accounts,,Ben Sanders,LIB,7,4,3,0
Matagorda,2,Comptroller of Public Accounts,,Ben Sanders,LIB,7,2,5,0
Matagorda,3A,Comptroller of Public Accounts,,Ben Sanders,LIB,10,6,4,0
Matagorda,3B,Comptroller of Public Accounts,,Ben Sanders,LIB,8,4,4,0
Matagorda,4,Comptroller of Public Accounts,,Ben Sanders,LIB,12,1,11,0
Matagorda,5,Comptroller of Public Accounts,,Ben Sanders,LIB,18,7,11,0
Matagorda,6,Comptroller of Public Accounts,,Ben Sanders,LIB,17,3,14,0
Matagorda,7,Comptroller of Public Accounts,,Ben Sanders,LIB,3,1,2,0
Matagorda,8,Comptroller of Public Accounts,,Ben Sanders,LIB,2,1,1,0
Matagorda,9,Comptroller of Public Accounts,,Ben Sanders,LIB,0,0,0,0
Matagorda,10,Comptroller of Public Accounts,,Ben Sanders,LIB,2,0,2,0
Matagorda,12,Comptroller of Public Accounts,,Ben Sanders,LIB,3,0,3,0
Matagorda,13,Comptroller of Public Accounts,,Ben Sanders,LIB,0,0,0,0
Matagorda,Total,Comptroller of Public Accounts,,Ben Sanders,LIB,149,70,79,0
Matagorda,1A,Comptroller of Public Accounts,,Deb Shafto,GRN,9,6,3,0
Matagorda,1B,Comptroller of Public Accounts,,Deb Shafto,GRN,10,6,4,0
Matagorda,1C,Comptroller of Public Accounts,,Deb Shafto,GRN,2,1,1,0
Matagorda,1D,Comptroller of Public Accounts,,Deb Shafto,GRN,6,4,2,0
Matagorda,1E,Comptroller of Public Accounts,,Deb Shafto,GRN,4,3,1,0
Matagorda,1F,Comptroller of Public Accounts,,Deb Shafto,GRN,2,0,2,0
Matagorda,2,Comptroller of Public Accounts,,Deb Shafto,GRN,1,0,1,0
Matagorda,3A,Comptroller of Public Accounts,,Deb Shafto,GRN,3,1,2,0
Matagorda,3B,Comptroller of Public Accounts,,Deb Shafto,GRN,1,0,1,0
Matagorda,4,Comptroller of Public Accounts,,Deb Shafto,GRN,1,1,0,0
Matagorda,5,Comptroller of Public Accounts,,Deb Shafto,GRN,8,2,6,0
Matagorda,6,Comptroller of Public Accounts,,Deb Shafto,GRN,4,2,2,0
Matagorda,7,Comptroller of Public Accounts,,Deb Shafto,GRN,0,0,0,0
Matagorda,8,Comptroller of Public Accounts,,Deb Shafto,GRN,0,0,0,0
Matagorda,9,Comptroller of Public Accounts,,Deb Shafto,GRN,1,0,1,0
Matagorda,10,Comptroller of Public Accounts,,Deb Shafto,GRN,1,0,1,0
Matagorda,12,Comptroller of Public Accounts,,Deb Shafto,GRN,1,1,0,0
Matagorda,13,Comptroller of Public Accounts,,Deb Shafto,GRN,0,0,0,0
Matagorda,Total,Comptroller of Public Accounts,,Deb Shafto,GRN,54,27,27,0
Matagorda,1A,Commissioner of the General Land Office,,George P. Bush,REP,730,467,262,1
Matagorda,1B,Commissioner of the General Land Office,,George P. Bush,REP,775,534,241,0
Matagorda,1C,Commissioner of the General Land Office,,George P. Bush,REP,105,69,36,0
Matagorda,1D,Commissioner of the General Land Office,,George P. Bush,REP,169,118,51,0
Matagorda,1E,Commissioner of the General Land Office,,George P. Bush,REP,226,146,80,0
Matagorda,1F,Commissioner of the General Land Office,,George P. Bush,REP,143,90,53,0
Matagorda,2,Commissioner of the General Land Office,,George P. Bush,REP,273,90,183,0
Matagorda,3A,Commissioner of the General Land Office,,George P. Bush,REP,318,168,150,0
Matagorda,3B,Commissioner of the General Land Office,,George P. Bush,REP,201,109,92,0
Matagorda,4,Commissioner of the General Land Office,,George P. Bush,REP,329,92,237,0
Matagorda,5,Commissioner of the General Land Office,,George P. Bush,REP,517,250,265,2
Matagorda,6,Commissioner of the General Land Office,,George P. Bush,REP,367,139,216,0
Matagorda,7,Commissioner of the General Land Office,,George P. Bush,REP,58,19,39,0
Matagorda,8,Commissioner of the General Land Office,,George P. Bush,REP,203,55,147,1
Matagorda,9,Commissioner of the General Land Office,,George P. Bush,REP,36,8,28,0
Matagorda,10,Commissioner of the General Land Office,,George P. Bush,REP,114,37,77,0
Matagorda,12,Commissioner of the General Land Office,,George P. Bush,REP,69,22,47,0
Matagorda,13,Commissioner of the General Land Office,,George P. Bush,REP,101,45,55,1
Matagorda,Total,Commissioner of the General Land Office,,George P. Bush,REP,4734,2458,2259,5
Matagorda,1A,Commissioner of the General Land Office,,John Cook,DEM,143,107,36,0
Matagorda,1B,Commissioner of the General Land Office,,John Cook,DEM,251,183,68,0
Matagorda,1C,Commissioner of the General Land Office,,John Cook,DEM,210,144,66,0
Matagorda,1D,Commissioner of the General Land Office,,John Cook,DEM,133,86,47,0
Matagorda,1E,Commissioner of the General Land Office,,John Cook,DEM,162,98,63,1
Matagorda,1F,Commissioner of the General Land Office,,John Cook,DEM,65,41,24,0
Matagorda,2,Commissioner of the General Land Office,,John Cook,DEM,71,18,53,0
Matagorda,3A,Commissioner of the General Land Office,,John Cook,DEM,165,95,70,0
Matagorda,3B,Commissioner of the General Land Office,,John Cook,DEM,43,22,21,0
Matagorda,4,Commissioner of the General Land Office,,John Cook,DEM,77,28,49,0
Matagorda,5,Commissioner of the General Land Office,,John Cook,DEM,227,91,136,0
Matagorda,6,Commissioner of the General Land Office,,John Cook,DEM,142,66,74,0
Matagorda,7,Commissioner of the General Land Office,,John Cook,DEM,8,6,2,0
Matagorda,8,Commissioner of the General Land Office,,John Cook,DEM,58,16,42,0
Matagorda,9,Commissioner of the General Land Office,,John Cook,DEM,26,7,19,0
Matagorda,10,Commissioner of the General Land Office,,John Cook,DEM,21,2,19,0
Matagorda,12,Commissioner of the General Land Office,,John Cook,DEM,14,2,12,0
Matagorda,13,Commissioner of the General Land Office,,John Cook,DEM,87,37,50,0
Matagorda,Total,Commissioner of the General Land Office,,John Cook,DEM,1903,1049,851,1
Matagorda,1A,Commissioner of the General Land Office,,Justin Knight,LIB,31,21,10,0
Matagorda,1B,Commissioner of the General Land Office,,Justin Knight,LIB,27,18,9,0
Matagorda,1C,Commissioner of the General Land Office,,Justin Knight,LIB,3,2,1,0
Matagorda,1D,Commissioner of the General Land Office,,Justin Knight,LIB,10,9,1,0
Matagorda,1E,Commissioner of the General Land Office,,Justin Knight,LIB,3,2,1,0
Matagorda,1F,Commissioner of the General Land Office,,Justin Knight,LIB,4,2,2,0
Matagorda,2,Commissioner of the General Land Office,,Justin Knight,LIB,12,6,6,0
Matagorda,3A,Commissioner of the General Land Office,,Justin Knight,LIB,9,6,3,0
Matagorda,3B,Commissioner of the General Land Office,,Justin Knight,LIB,12,7,5,0
Matagorda,4,Commissioner of the General Land Office,,Justin Knight,LIB,12,1,11,0
Matagorda,5,Commissioner of the General Land Office,,Justin Knight,LIB,21,9,12,0
Matagorda,6,Commissioner of the General Land Office,,Justin Knight,LIB,15,5,9,0
Matagorda,7,Commissioner of the General Land Office,,Justin Knight,LIB,3,1,2,0
Matagorda,8,Commissioner of the General Land Office,,Justin Knight,LIB,6,3,3,0
Matagorda,9,Commissioner of the General Land Office,,Justin Knight,LIB,1,1,0,0
Matagorda,10,Commissioner of the General Land Office,,Justin Knight,LIB,3,0,3,0
Matagorda,12,Commissioner of the General Land Office,,Justin Knight,LIB,4,0,4,0
Matagorda,13,Commissioner of the General Land Office,,Justin Knight,LIB,4,0,4,0
Matagorda,Total,Commissioner of the General Land Office,,Justin Knight,LIB,180,93,86,0
Matagorda,1A,Commissioner of the General Land Office,,Valerie Alessi,GRN,11,7,4,0
Matagorda,1B,Commissioner of the General Land Office,,Valerie Alessi,GRN,11,9,2,0
Matagorda,1C,Commissioner of the General Land Office,,Valerie Alessi,GRN,1,1,0,0
Matagorda,1D,Commissioner of the General Land Office,,Valerie Alessi,GRN,7,6,1,0
Matagorda,1E,Commissioner of the General Land Office,,Valerie Alessi,GRN,6,3,3,0
Matagorda,1F,Commissioner of the General Land Office,,Valerie Alessi,GRN,5,4,1,0
Matagorda,2,Commissioner of the General Land Office,,Valerie Alessi,GRN,2,0,2,0
Matagorda,3A,Commissioner of the General Land Office,,Valerie Alessi,GRN,11,7,4,0
Matagorda,3B,Commissioner of the General Land Office,,Valerie Alessi,GRN,0,0,0,0
Matagorda,4,Commissioner of the General Land Office,,Valerie Alessi,GRN,2,1,1,0
Matagorda,5,Commissioner of the General Land Office,,Valerie Alessi,GRN,6,1,0,0
Matagorda,6,Commissioner of the General Land Office,,Valerie Alessi,GRN,1,0,1,0
Matagorda,7,Commissioner of the General Land Office,,Valerie Alessi,GRN,0,0,0,0
Matagorda,8,Commissioner of the General Land Office,,Valerie Alessi,GRN,1,0,1,0
Matagorda,9,Commissioner of the General Land Office,,Valerie Alessi,GRN,1,0,1,0
Matagorda,10,Commissioner of the General Land Office,,Valerie Alessi,GRN,2,1,1,0
Matagorda,12,Commissioner of the General Land Office,,Valerie Alessi,GRN,3,1,2,0
Matagorda,13,Commissioner of the General Land Office,,Valerie Alessi,GRN,0,0,0,0
Matagorda,Total,Commissioner of the General Land Office,,Valerie Alessi,GRN,70,41,24,0
Matagorda,1A,Commissioner of Agriculture,,Sid Miller,REP,685,440,244,1
Matagorda,1B,Commissioner of Agriculture,,Sid Miller,REP,719,498,221,0
Matagorda,1C,Commissioner of Agriculture,,Sid Miller,REP,102,66,36,0
Matagorda,1D,Commissioner of Agriculture,,Sid Miller,REP,160,114,46,0
Matagorda,1E,Commissioner of Agriculture,,Sid Miller,REP,214,139,75,0
Matagorda,1F,Commissioner of Agriculture,,Sid Miller,REP,131,84,47,0
Matagorda,2,Commissioner of Agriculture,,Sid Miller,REP,255,91,164,0
Matagorda,3A,Commissioner of Agriculture,,Sid Miller,REP,304,163,141,0
Matagorda,3B,Commissioner of Agriculture,,Sid Miller,REP,188,102,86,0
Matagorda,4,Commissioner of Agriculture,,Sid Miller,REP,308,84,224,0
Matagorda,5,Commissioner of Agriculture,,Sid Miller,REP,477,229,247,1
Matagorda,6,Commissioner of Agriculture,,Sid Miller,REP,352,135,204,0
Matagorda,7,Commissioner of Agriculture,,Sid Miller,REP,52,16,36,0
Matagorda,8,Commissioner of Agriculture,,Sid Miller,REP,189,54,134,1
Matagorda,9,Commissioner of Agriculture,,Sid Miller,REP,36,10,26,0
Matagorda,10,Commissioner of Agriculture,,Sid Miller,REP,108,35,73,0
Matagorda,12,Commissioner of Agriculture,,Sid Miller,REP,62,19,43,0
Matagorda,13,Commissioner of Agriculture,,Sid Miller,REP,104,43,60,1
Matagorda,Total,Commissioner of Agriculture,,Sid Miller,REP,4446,2322,2107,4
Matagorda,1A,Commissioner of Agriculture,,Jim Hogan,DEM,184,130,54,0
Matagorda,1B,Commissioner of Agriculture,,Jim Hogan,DEM,281,198,83,0
Matagorda,1C,Commissioner of Agriculture,,Jim Hogan,DEM,208,142,66,0
Matagorda,1D,Commissioner of Agriculture,,Jim Hogan,DEM,147,98,49,0
Matagorda,1E,Commissioner of Agriculture,,Jim Hogan,DEM,164,98,65,1
Matagorda,1F,Commissioner of Agriculture,,Jim Hogan,DEM,74,46,28,0
Matagorda,2,Commissioner of Agriculture,,Jim Hogan,DEM,89,22,67,0
Matagorda,3A,Commissioner of Agriculture,,Jim Hogan,DEM,174,99,75,0
Matagorda,3B,Commissioner of Agriculture,,Jim Hogan,DEM,49,25,24,0
Matagorda,4,Commissioner of Agriculture,,Jim Hogan,DEM,82,28,54,0
Matagorda,5,Commissioner of Agriculture,,Jim Hogan,DEM,246,95,150,1
Matagorda,6,Commissioner of Agriculture,,Jim Hogan,DEM,144,68,75,0
Matagorda,7,Commissioner of Agriculture,,Jim Hogan,DEM,10,7,3,0
Matagorda,8,Commissioner of Agriculture,,Jim Hogan,DEM,66,17,49,0
Matagorda,9,Commissioner of Agriculture,,Jim Hogan,DEM,27,6,21,0
Matagorda,10,Commissioner of Agriculture,,Jim Hogan,DEM,23,4,19,0
Matagorda,12,Commissioner of Agriculture,,Jim Hogan,DEM,19,4,15,0
Matagorda,13,Commissioner of Agriculture,,Jim Hogan,DEM,87,38,49,0
Matagorda,Total,Commissioner of Agriculture,,Jim Hogan,DEM,2074,1125,946,2
Matagorda,1A,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,21,15,6,0
Matagorda,1B,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,28,23,5,0
Matagorda,1C,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,1,0,1,0
Matagorda,1D,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,7,5,2,0
Matagorda,1E,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,8,5,3,0
Matagorda,1F,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,5,2,3,0
Matagorda,2,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,4,0,4,0
Matagorda,3A,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,13,7,6,0
Matagorda,3B,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,3.56,5,0,0
Matagorda,4,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,2.69,2,0,0
Matagorda,5,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,24,14,10,0
Matagorda,6,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,14,3,11,0
Matagorda,7,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,5.88,1,0,0
Matagorda,8,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,5,3,2,0
Matagorda,9,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,0,0,0,0
Matagorda,10,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,1.47,0,0,0
Matagorda,12,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,3,0,3,0
Matagorda,13,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,0,0,0,0
Matagorda,Total,Commissioner of Agriculture,,David (Rocky) Palnquist,LIB,147,85,56,0
Matagorda,1A,Commissioner of Agriculture,,Kenneth Kendrick,GRN,13,7,6,0
Matagorda,1B,Commissioner of Agriculture,,Kenneth Kendrick,GRN,10,6,4,0
Matagorda,1C,Commissioner of Agriculture,,Kenneth Kendrick,GRN,3,2,1,0
Matagorda,1D,Commissioner of Agriculture,,Kenneth Kendrick,GRN,3,2,1,0
Matagorda,1E,Commissioner of Agriculture,,Kenneth Kendrick,GRN,5,2,3,0
Matagorda,1F,Commissioner of Agriculture,,Kenneth Kendrick,GRN,5,3,2,0
Matagorda,2,Commissioner of Agriculture,,Kenneth Kendrick,GRN,7,0,7,0
Matagorda,3A,Commissioner of Agriculture,,Kenneth Kendrick,GRN,6,5,1,0
Matagorda,3B,Commissioner of Agriculture,,Kenneth Kendrick,GRN,7,3,4,0
Matagorda,4,Commissioner of Agriculture,,Kenneth Kendrick,GRN,8,4,4,0
Matagorda,5,Commissioner of Agriculture,,Kenneth Kendrick,GRN,13,3,10,0
Matagorda,6,Commissioner of Agriculture,,Kenneth Kendrick,GRN,7,3,4,0
Matagorda,7,Commissioner of Agriculture,,Kenneth Kendrick,GRN,2,2,0,0
Matagorda,8,Commissioner of Agriculture,,Kenneth Kendrick,GRN,1,0,1,0
Matagorda,9,Commissioner of Agriculture,,Kenneth Kendrick,GRN,0,0,0,0
Matagorda,10,Commissioner of Agriculture,,Kenneth Kendrick,GRN,3,0,3,0
Matagorda,12,Commissioner of Agriculture,,Kenneth Kendrick,GRN,5,2,3,0
Matagorda,13,Commissioner of Agriculture,,Kenneth Kendrick,GRN,0,0,0,0
Matagorda,Total,Commissioner of Agriculture,,Kenneth Kendrick,GRN,98,44,54,0
Matagorda,1A,Railroad Commissioner,,Ryan Sitton,REP,679,435,243,1
Matagorda,1B,Railroad Commissioner,,Ryan Sitton,REP,722,491,231,0
Matagorda,1C,Railroad Commissioner,,Ryan Sitton,REP,101,68,33,0
Matagorda,1D,Railroad Commissioner,,Ryan Sitton,REP,164,116,48,0
Matagorda,1E,Railroad Commissioner,,Ryan Sitton,REP,214,138,76,0
Matagorda,1F,Railroad Commissioner,,Ryan Sitton,REP,128,79,49,0
Matagorda,2,Railroad Commissioner,,Ryan Sitton,REP,261,92,169,0
Matagorda,3A,Railroad Commissioner,,Ryan Sitton,REP,298,160,138,0
Matagorda,3B,Railroad Commissioner,,Ryan Sitton,REP,189,103,86,0
Matagorda,4,Railroad Commissioner,,Ryan Sitton,REP,308,83,225,0
Matagorda,5,Railroad Commissioner,,Ryan Sitton,REP,481,233,247,1
Matagorda,6,Railroad Commissioner,,Ryan Sitton,REP,350,133,204,0
Matagorda,7,Railroad Commissioner,,Ryan Sitton,REP,53,17,36,0
Matagorda,8,Railroad Commissioner,,Ryan Sitton,REP,190,54,135,1
Matagorda,9,Railroad Commissioner,,Ryan Sitton,REP,38,10,28,0
Matagorda,10,Railroad Commissioner,,Ryan Sitton,REP,111,37,74,0
Matagorda,12,Railroad Commissioner,,Ryan Sitton,REP,62,20,42,0
Matagorda,13,Railroad Commissioner,,Ryan Sitton,REP,99,41,57,1
Matagorda,Total,Railroad Commissioner,,Ryan Sitton,REP,4448,2310,2121,4
Matagorda,1A,Railroad Commissioner,,Steve Brown,DEM,174,124,50,0
Matagorda,1B,Railroad Commissioner,,Steve Brown,DEM,268,200,68,0
