county,precinct,office,district,candidate,party,early_voting,mail,election_day,provisional,votes
Wilson,205,Comptroller	of Public Accounts,,Mike Collier,DEM,46,26,144,0,216
Wilson,205,Comptroller	of Public Accounts,,Ben Sanders,LIB,2,1,8,0,11
Wilson,205,Comptroller	of Public Accounts,,Deb Shafto,GRN,1,0,1,0,2
Wilson,205,Commissioner of the General Land Office,,George P. Bush,REP,112,17,318,0,447
Wilson,205,Commissioner of the General Land Office,,John Cook,DEM,44,26,133,0,203
Wilson,205,Commissioner of the General Land Office,,Justin Knight,LIB,2,1,15,0,18
Wilson,205,Commissioner of the General Land Office,,Valerie Alessi,GRN,2,0,2,0,4
Wilson,205,Commissioner of Agriculture,,Sid Miller,REP,104,17,295,0,416
Wilson,205,Commissioner of Agriculture,,Jim Hogan,DEM,46,26,144,0,216
Wilson,205,Commissioner of Agriculture,,David Palmquist,LIB,3,1,7,0,11
Wilson,205,Commissioner of Agriculture,,Kenneth Kendrick,GRN,3,0,8,0,11
Wilson,205,Railroad Commissioner,,Ryan Sitton,REP,102,17,300,0,419
Wilson,205,Railroad Commissioner,,Steve Brown,DEM,46,26,140,0,212
Wilson,205,Railroad Commissioner,,Mark A. Miller,LIB,5,1,6,0,12
Wilson,205,Railroad Commissioner,,Martina Salinas,GRN,2,0,10,0,12
Wilson,205,Chief Justice Supreme Court,,Nathan Hecht,REP,104,14,298,0,416
Wilson,205,Chief Justice Supreme Court,,William Moody,DEM,47,26,149,0,222
Wilson,205,Chief Justice Supreme Court,,Tom Oxford,LIB,2,4,10,0,16
Wilson,205,Justice Supreme Court 6 Unexp,,Jeff Brown,REP,108,17,306,0,431
Wilson,205,Justice Supreme Court 6 Unexp,,Lawrence E. Meyers,DEM,42,26,136,0,204
Wilson,205,Justice Supreme Court 6 Unexp,,Mark Ash,LIB,2,1,9,0,12
Wilson,205,Justice Supreme Court 7,,Jeff Boyd,REP,109,17,308,0,434
Wilson,205,Justice Supreme Court 7,,Gina Benavides,DEM,40,25,129,0,194
Wilson,205,Justice Supreme Court 7,,Don Fulton,LIB,4,1,10,0,15
Wilson,205,Justice Supreme Court 7,,Charles E. Waterbury,GRN,0,0,4,0,4
Wilson,205,Justice Supreme Court 8,,Phil Johnson,REP,121,19,339,0,479
Wilson,205,Justice Supreme Court 8,,RS Roberto Koelsch,LIB,10,3,40,0,53
Wilson,205,Justice Supreme Court 8,,Jim Chisolm,GRN,4,0,12,0,16
Wilson,205,Criminal Appeals Jdg 3,,Bert Richardson,REP,106,18,313,0,437
Wilson,205,Criminal Appeals Jdg 3,,John Granberg,DEM,43,25,127,0,195
Wilson,205,Criminal Appeals Jdg 3,,Mark W. Bennett,LIB,5,1,16,0,22
Wilson,205,Criminal Appeals Jdg 4,,Kevin Patrick Yeary,REP,113,19,332,0,464
Wilson,205,Criminal Appeals Jdg 4,,Quanah Parker,LIB,16,2,35,0,53
Wilson,205,Criminal Appeals Jdg 4,,Judith SandersCastro,GRN,9,2,31,0,42
Wilson,205,Criminal Appeals Jdg 9,,David Newell,REP,115,19,331,0,465
Wilson,205,Criminal Appeals Jdg 9,,William Strange III,LIB,15,4,46,0,65
Wilson,205,Criminal Appeals Jdg 9,,George J. Altgelt,GRN,4,0,18,0,22
Wilson,205,State Bd Ed D3,,Dave Mundy,REP,108,17,304,0,429
Wilson,205,State Bd Ed D3,,Marisa B. Perez,DEM,42,26,137,0,205
Wilson,205,State Bd Ed D3,,Josh Morales,LIB,2,1,14,0,17
Wilson,205,State Representative,44,John Kuempel,REP,122,18,347,0,487
Wilson,205,State Representative,44,Robert M. Bohmfalk,DEM,35,26,115,0,176
Wilson,205,Chief Justice 4 Court Appeals,,Sandee Bryan Marion,REP,118,18,321,0,457
Wilson,205,Chief Justice 4 Court Appeals,,Irene Rios,DEM,35,27,137,0,199
Wilson,205,District Judge D81,,Donna S. Rayes,DEM,102,32,307,0,441
Wilson,205,District Judge D218,,Russell Wilson,REP,63,13,156,0,232
Wilson,205,District Judge D218,,Carrie Moy,DEM,100,32,318,0,450
Wilson,205,County Judge,,Richard L. Jackson,REP,127,19,371,0,517
Wilson,205,District Clerk,,Deborah Bryan,DEM,106,33,317,0,456
Wilson,205,County Clerk,,Eva S. Martinez,DEM,112,36,330,0,478
Wilson,205,County Treasurer,,Jan Hartl,REP,126,19,358,0,503
Wilson,205,County Commissioner P2,,Thomas Welfel,REP,77,14,188,0,279
Wilson,205,County Commissioner P2,,Paul W. Pfeil,DEM,86,30,287,0,403
Wilson,205,Justice Peace P2,,Sara Canady,REP,94,19,277,0,390
Wilson,205,Justice Peace P2,,Michelle D. Tackitt,DEM,68,27,200,0,295
Wilson,205,"Constable Pct 2, Unexp",,Devin Keen,REP,120,17,357,0,494
Wilson,205,Proposed Const Amend,,For,NP,121,27,330,0,478
Wilson,205,Proposed Const Amend,,Against,NP,27,5,82,0,114
Wilson,206,Straight Party,,REPUBLICAN,REP,52,18,52,0,122
Wilson,206,Straight Party,,DEMOCRATIC,DEM,87,33,68,0,188
Wilson,206,Straight Party,,LIBERTARIAN,LIB,1,0,3,0,4
Wilson,206,Straight Party,,GREEN,GRN,0,0,2,0,2
Wilson,206,US Senator,,John Cornyn,REP,312,39,221,0,572
Wilson,206,US Senator,,David M. Alameel,DEM,155,39,126,0,320
Wilson,206,US Senator,,Rebecca Paddock,LIB,12,2,10,0,24
Wilson,206,US Senator,,Emily Sanchez,GRN,4,0,6,0,10
Wilson,206,US Senator,,Write-ins,NP,0,0,0,0,0
Wilson,206,U.S. House,28,Henry Cuellar,DEM,300,55,234,0,589
Wilson,206,U.S. House,28,William Aikens,LIB,96,3,61,0,160
Wilson,206,U.S. House,28,Michael D. Cary,GRN,21,0,22,0,43
Wilson,206,Governor,,Greg Abbott,REP,292,34,219,0,545
Wilson,206,Governor,,Wendy R. Davis,DEM,191,46,142,0,379
Wilson,206,Governor,,Kathie Glass,LIB,9,0,9,0,18
Wilson,206,Governor,,Brandon Parmer,GRN,1,0,4,0,5
Wilson,206,Governor,,Write-ins,NP,1,0,0,0,1
Wilson,206,Lieutenant Governor,,Dan Patrick,REP,269,34,204,0,507
Wilson,206,Lieutenant Governor,,Leticia Van de Putte,DEM,197,45,146,0,388
Wilson,206,Lieutenant Governor,,Robert D. Butler,LIB,17,1,8,0,26
Wilson,206,Lieutenant Governor,,C. Courtney,GRN,3,0,6,0,9
Wilson,206,Attorney General,,Ken Paxton,REP,278,34,210,0,522
Wilson,206,Attorney General,,Sam Houston,DEM,186,42,136,0,364
Wilson,206,Attorney General,,Jamie Balagia,LIB,10,3,7,0,20
Wilson,206,Attorney General,,Jamar Osborne,GRN,3,0,7,0,10
Wilson,206,Comptroller	of Public Accounts,,Glenn Hegar,REP,270,32,204,0,506
Wilson,206,Comptroller	of Public Accounts,,Mike Collier,DEM,180,45,138,0,363
Wilson,206,Comptroller	of Public Accounts,,Ben Sanders,LIB,15,2,9,0,26
Wilson,206,Comptroller	of Public Accounts,,Deb Shafto,GRN,4,0,7,0,11
Wilson,206,Commissioner of the General Land Office,,George P. Bush,REP,301,35,220,0,556
Wilson,206,Commissioner of the General Land Office,,John Cook,DEM,160,43,122,0,325
Wilson,206,Commissioner of the General Land Office,,Justin Knight,LIB,16,2,7,0,25
Wilson,206,Commissioner of the General Land Office,,Valerie Alessi,GRN,5,0,11,0,16
Wilson,206,Commissioner of Agriculture,,Sid Miller,REP,269,28,201,0,498
Wilson,206,Commissioner of Agriculture,,Jim Hogan,DEM,183,48,141,0,372
Wilson,206,Commissioner of Agriculture,,David Palmquist,LIB,11,3,3,0,17
Wilson,206,Commissioner of Agriculture,,Kenneth Kendrick,GRN,10,0,11,0,21
Wilson,206,Railroad Commissioner,,Ryan Sitton,REP,255,27,192,0,474
Wilson,206,Railroad Commissioner,,Steve Brown,DEM,180,48,140,0,368
Wilson,206,Railroad Commissioner,,Mark A. Miller,LIB,19,3,11,0,33
Wilson,206,Railroad Commissioner,,Martina Salinas,GRN,16,0,18,0,34
Wilson,206,Chief Justice Supreme Court,,Nathan Hecht,REP,265,30,202,0,497
Wilson,206,Chief Justice Supreme Court,,William Moody,DEM,187,46,149,0,382
Wilson,206,Chief Justice Supreme Court,,Tom Oxford,LIB,18,2,8,0,28
Wilson,206,Justice Supreme Court 6 Unexp,,Jeff Brown,REP,268,31,212,0,511
Wilson,206,Justice Supreme Court 6 Unexp,,Lawrence E. Meyers,DEM,178,44,133,0,355
Wilson,206,Justice Supreme Court 6 Unexp,,Mark Ash,LIB,17,3,9,0,29
Wilson,206,Justice Supreme Court 7,,Jeff Boyd,REP,261,30,206,0,497
Wilson,206,Justice Supreme Court 7,,Gina Benavides,DEM,188,46,138,0,372
Wilson,206,Justice Supreme Court 7,,Don Fulton,LIB,14,2,6,0,22
Wilson,206,Justice Supreme Court 7,,Charles E. Waterbury,GRN,2,0,6,0,8
Wilson,206,Justice Supreme Court 8,,Phil Johnson,REP,318,36,231,0,585
Wilson,206,Justice Supreme Court 8,,RS Roberto Koelsch,LIB,43,5,34,0,82
Wilson,206,Justice Supreme Court 8,,Jim Chisolm,GRN,27,2,32,0,61
Wilson,206,Criminal Appeals Jdg 3,,Bert Richardson,REP,270,31,206,0,507
Wilson,206,Criminal Appeals Jdg 3,,John Granberg,DEM,174,43,135,0,352
Wilson,206,Criminal Appeals Jdg 3,,Mark W. Bennett,LIB,22,4,13,0,39
Wilson,206,Criminal Appeals Jdg 4,,Kevin Patrick Yeary,REP,297,33,218,0,548
Wilson,206,Criminal Appeals Jdg 4,,Quanah Parker,LIB,43,6,35,0,84
Wilson,206,Criminal Appeals Jdg 4,,Judith SandersCastro,GRN,49,4,50,0,103
Wilson,206,Criminal Appeals Jdg 9,,David Newell,REP,313,35,222,0,570
Wilson,206,Criminal Appeals Jdg 9,,William Strange III,LIB,49,6,47,0,102
Wilson,206,Criminal Appeals Jdg 9,,George J. Altgelt,GRN,25,2,30,0,57
Wilson,206,State Bd Ed D3,,Dave Mundy,REP,261,30,199,0,490
Wilson,206,State Bd Ed D3,,Marisa B. Perez,DEM,193,47,150,0,390
Wilson,206,State Bd Ed D3,,Josh Morales,LIB,17,2,7,0,26
Wilson,206,State Representative,44,John Kuempel,REP,311,35,219,0,565
Wilson,206,State Representative,44,Robert M. Bohmfalk,DEM,165,43,134,0,342
Wilson,206,Chief Justice 4 Court Appeals,,Sandee Bryan Marion,REP,289,35,211,0,535
Wilson,206,Chief Justice 4 Court Appeals,,Irene Rios,DEM,178,44,141,0,363
Wilson,206,District Judge D81,,Donna S. Rayes,DEM,361,52,253,0,666
Wilson,206,District Judge D218,,Russell Wilson,REP,170,32,151,0,353
Wilson,206,District Judge D218,,Carrie Moy,DEM,318,52,221,0,591
Wilson,206,County Judge,,Richard L. Jackson,REP,351,36,260,0,647
Wilson,206,District Clerk,,Deborah Bryan,DEM,376,57,270,0,703
Wilson,206,County Clerk,,Eva S. Martinez,DEM,389,56,276,0,721
Wilson,206,County Treasurer,,Jan Hartl,REP,348,38,260,0,646
Wilson,206,County Commissioner P2,,Thomas Welfel,REP,156,29,130,0,315
Wilson,206,County Commissioner P2,,Paul W. Pfeil,DEM,335,54,239,0,628
Wilson,206,Justice Peace P2,,Sara Canady,REP,206,26,156,0,388
Wilson,206,Justice Peace P2,,Michelle D. Tackitt,DEM,293,58,219,0,570
Wilson,206,"Constable Pct 2, Unexp",,Devin Keen,REP,350,38,262,0,650
Wilson,206,Proposed Const Amend,,For,NP,332,54,241,0,627
Wilson,206,Proposed Const Amend,,Against,NP,94,9,70,0,173
Wilson,207,Straight Party,,REPUBLICAN,REP,104,19,84,0,207
Wilson,207,Straight Party,,DEMOCRATIC,DEM,32,7,20,1,60
Wilson,207,Straight Party,,LIBERTARIAN,LIB,2,0,3,0,5
Wilson,207,Straight Party,,GREEN,GRN,0,0,0,0,0
Wilson,207,US Senator,,John Cornyn,REP,304,44,226,0,574
Wilson,207,US Senator,,David M. Alameel,DEM,64,7,49,1,121
Wilson,207,US Senator,,Rebecca Paddock,LIB,6,0,14,0,20
Wilson,207,US Senator,,Emily Sanchez,GRN,7,0,3,0,10
Wilson,207,US Senator,,Write-ins,NP,0,0,0,0,0
Wilson,207,U.S. House,28,Henry Cuellar,DEM,168,16,106,1,291
Wilson,207,U.S. House,28,William Aikens,LIB,79,12,74,0,165
Wilson,207,U.S. House,28,Michael D. Cary,GRN,19,1,18,0,38
Wilson,207,Governor,,Greg Abbott,REP,295,41,220,0,556
Wilson,207,Governor,,Wendy R. Davis,DEM,86,10,66,1,163
Wilson,207,Governor,,Kathie Glass,LIB,3,1,6,0,10
Wilson,207,Governor,,Brandon Parmer,GRN,1,0,2,0,3
Wilson,207,Governor,,Write-ins,NP,0,0,0,0,0
Wilson,207,Lieutenant Governor,,Dan Patrick,REP,292,43,210,0,545
Wilson,207,Lieutenant Governor,,Leticia Van de Putte,DEM,89,8,69,1,167
Wilson,207,Lieutenant Governor,,Robert D. Butler,LIB,5,0,9,0,14
Wilson,207,Lieutenant Governor,,C. Courtney,GRN,0,0,2,0,2
Wilson,207,Attorney General,,Ken Paxton,REP,297,41,221,0,559
Wilson,207,Attorney General,,Sam Houston,DEM,76,7,58,1,142
Wilson,207,Attorney General,,Jamie Balagia,LIB,6,3,8,0,17
Wilson,207,Attorney General,,Jamar Osborne,GRN,3,0,1,0,4
Wilson,207,Comptroller	of Public Accounts,,Glenn Hegar,REP,284,38,204,0,526
Wilson,207,Comptroller	of Public Accounts,,Mike Collier,DEM,76,9,62,1,148
Wilson,207,Comptroller	of Public Accounts,,Ben Sanders,LIB,8,2,13,0,23
Wilson,207,Comptroller	of Public Accounts,,Deb Shafto,GRN,7,1,4,0,12
Wilson,207,Commissioner of the General Land Office,,George P. Bush,REP,306,40,213,0,559
Wilson,207,Commissioner of the General Land Office,,John Cook,DEM,71,8,58,1,138
Wilson,207,Commissioner of the General Land Office,,Justin Knight,LIB,3,2,17,0,22
Wilson,207,Commissioner of the General Land Office,,Valerie Alessi,GRN,5,1,2,0,8
Wilson,207,Commissioner of Agriculture,,Sid Miller,REP,282,38,208,0,528
Wilson,207,Commissioner of Agriculture,,Jim Hogan,DEM,85,9,66,1,161
Wilson,207,Commissioner of Agriculture,,David Palmquist,LIB,6,2,9,0,17
Wilson,207,Commissioner of Agriculture,,Kenneth Kendrick,GRN,5,1,3,0,9
Wilson,207,Railroad Commissioner,,Ryan Sitton,REP,277,37,206,0,520
Wilson,207,Railroad Commissioner,,Steve Brown,DEM,75,9,60,1,145
Wilson,207,Railroad Commissioner,,Mark A. Miller,LIB,13,2,15,0,30
Wilson,207,Railroad Commissioner,,Martina Salinas,GRN,9,1,6,0,16
Wilson,207,Chief Justice Supreme Court,,Nathan Hecht,REP,291,38,209,0,538
Wilson,207,Chief Justice Supreme Court,,William Moody,DEM,78,9,64,1,152
Wilson,207,Chief Justice Supreme Court,,Tom Oxford,LIB,5,4,13,0,22
Wilson,207,Justice Supreme Court 6 Unexp,,Jeff Brown,REP,285,41,211,0,537
Wilson,207,Justice Supreme Court 6 Unexp,,Lawrence E. Meyers,DEM,74,8,59,1,142
Wilson,207,Justice Supreme Court 6 Unexp,,Mark Ash,LIB,8,3,14,0,25
Wilson,207,Justice Supreme Court 7,,Jeff Boyd,REP,281,40,210,0,531
Wilson,207,Justice Supreme Court 7,,Gina Benavides,DEM,78,9,59,1,147
Wilson,207,Justice Supreme Court 7,,Don Fulton,LIB,7,2,12,0,21
Wilson,207,Justice Supreme Court 7,,Charles E. Waterbury,GRN,2,0,1,0,3
Wilson,207,Justice Supreme Court 8,,Phil Johnson,REP,308,41,225,0,574
Wilson,207,Justice Supreme Court 8,,RS Roberto Koelsch,LIB,17,4,30,0,51
Wilson,207,Justice Supreme Court 8,,Jim Chisolm,GRN,13,1,13,0,27
Wilson,207,Criminal Appeals Jdg 3,,Bert Richardson,REP,287,39,212,0,538
Wilson,207,Criminal Appeals Jdg 3,,John Granberg,DEM,73,8,55,1,137
Wilson,207,Criminal Appeals Jdg 3,,Mark W. Bennett,LIB,7,3,14,0,24
Wilson,207,Criminal Appeals Jdg 4,,Kevin Patrick Yeary,REP,300,39,214,0,553
Wilson,207,Criminal Appeals Jdg 4,,Quanah Parker,LIB,20,4,35,0,59
Wilson,207,Criminal Appeals Jdg 4,,Judith SandersCastro,GRN,22,2,22,0,46
Wilson,207,Criminal Appeals Jdg 9,,David Newell,REP,304,40,217,0,561
Wilson,207,Criminal Appeals Jdg 9,,William Strange III,LIB,18,5,39,0,62
Wilson,207,Criminal Appeals Jdg 9,,George J. Altgelt,GRN,12,0,11,0,23
Wilson,207,State Bd Ed D3,,Dave Mundy,REP,294,39,203,0,536
Wilson,207,State Bd Ed D3,,Marisa B. Perez,DEM,77,8,64,1,150
Wilson,207,State Bd Ed D3,,Josh Morales,LIB,3,4,12,0,19
Wilson,207,State Representative,44,John Kuempel,REP,301,43,229,0,573
Wilson,207,State Representative,44,Robert M. Bohmfalk,DEM,68,8,53,1,130
Wilson,207,Chief Justice 4 Court Appeals,,Sandee Bryan Marion,REP,296,42,215,0,553
Wilson,207,Chief Justice 4 Court Appeals,,Irene Rios,DEM,70,8,62,1,141
Wilson,207,District Judge D81,,Donna S. Rayes,DEM,178,21,137,1,337
Wilson,207,District Judge D218,,Russell Wilson,REP,227,33,183,0,443
Wilson,207,District Judge D218,,Carrie Moy,DEM,150,18,106,1,275
Wilson,207,County Judge,,Richard L. Jackson,REP,303,39,232,0,574
Wilson,207,District Clerk,,Deborah Bryan,DEM,198,23,153,1,375
Wilson,207,County Clerk,,Eva S. Martinez,DEM,209,26,159,1,395
Wilson,207,County Treasurer,,Jan Hartl,REP,296,39,233,0,568
Wilson,207,County Commissioner P2,,Thomas Welfel,REP,206,32,173,0,411
Wilson,207,County Commissioner P2,,Paul W. Pfeil,DEM,174,18,119,1,312
Wilson,207,Justice Peace P2,,Sara Canady,REP,245,39,188,0,472
Wilson,207,Justice Peace P2,,Michelle D. Tackitt,DEM,132,13,99,1,245
Wilson,207,"Constable Pct 2, Unexp",,Devin Keen,REP,296,36,231,0,563
Wilson,207,Proposed Const Amend,,For,NP,285,42,208,0,535
Wilson,207,Proposed Const Amend,,Against,NP,52,3,60,1,116
Wilson,208,Straight Party,,REPUBLICAN,REP,11,0,27,0,38
Wilson,208,Straight Party,,DEMOCRATIC,DEM,4,1,8,0,13
Wilson,208,Straight Party,,LIBERTARIAN,LIB,0,0,0,0,0
Wilson,208,Straight Party,,GREEN,GRN,0,0,0,0,0
Wilson,208,US Senator,,John Cornyn,REP,75,3,137,0,215
Wilson,208,US Senator,,David M. Alameel,DEM,5,1,18,0,24
Wilson,208,US Senator,,Rebecca Paddock,LIB,2,2,5,0,9
Wilson,208,US Senator,,Emily Sanchez,GRN,0,0,0,0,0
Wilson,208,US Senator,,Write-ins,NP,0,0,0,0,0
Wilson,208,U.S. House,28,Henry Cuellar,DEM,36,4,84,0,124
Wilson,208,U.S. House,28,William Aikens,LIB,24,1,30,0,55
Wilson,208,U.S. House,28,Michael D. Cary,GRN,7,1,13,0,21
Wilson,208,Governor,,Greg Abbott,REP,72,5,131,0,208
Wilson,208,Governor,,Wendy R. Davis,DEM,10,1,29,0,40
Wilson,208,Governor,,Kathie Glass,LIB,0,0,2,0,2
Wilson,208,Governor,,Brandon Parmer,GRN,0,0,0,0,0
Wilson,208,Governor,,Write-ins,NP,0,0,0,0,0
Wilson,208,Lieutenant Governor,,Dan Patrick,REP,71,3,131,0,205
Wilson,208,Lieutenant Governor,,Leticia Van de Putte,DEM,10,1,27,0,38
Wilson,208,Lieutenant Governor,,Robert D. Butler,LIB,1,2,1,0,4
Wilson,208,Lieutenant Governor,,C. Courtney,GRN,0,0,1,0,1
Wilson,208,Attorney General,,Ken Paxton,REP,75,3,126,0,204
Wilson,208,Attorney General,,Sam Houston,DEM,7,3,29,0,39
Wilson,208,Attorney General,,Jamie Balagia,LIB,0,0,1,0,1
Wilson,208,Attorney General,,Jamar Osborne,GRN,0,0,2,0,2
Wilson,208,Comptroller	of Public Accounts,,Glenn Hegar,REP,69,3,120,0,192
Wilson,208,Comptroller	of Public Accounts,,Mike Collier,DEM,13,1,31,0,45
Wilson,208,Comptroller	of Public Accounts,,Ben Sanders,LIB,0,0,4,0,4
Wilson,208,Comptroller	of Public Accounts,,Deb Shafto,GRN,0,2,1,0,3
Wilson,208,Commissioner of the General Land Office,,George P. Bush,REP,72,3,125,0,200
Wilson,208,Commissioner of the General Land Office,,John Cook,DEM,9,3,27,0,39
Wilson,208,Commissioner of the General Land Office,,Justin Knight,LIB,1,0,5,0,6
Wilson,208,Commissioner of the General Land Office,,Valerie Alessi,GRN,0,0,0,0,0
Wilson,208,Commissioner of Agriculture,,Sid Miller,REP,67,5,108,0,180
Wilson,208,Commissioner of Agriculture,,Jim Hogan,DEM,14,1,41,0,56
Wilson,208,Commissioner of Agriculture,,David Palmquist,LIB,0,0,3,0,3
Wilson,208,Commissioner of Agriculture,,Kenneth Kendrick,GRN,1,0,2,0,3
Wilson,208,Railroad Commissioner,,Ryan Sitton,REP,67,5,112,0,184
Wilson,208,Railroad Commissioner,,Steve Brown,DEM,12,1,39,0,52
Wilson,208,Railroad Commissioner,,Mark A. Miller,LIB,0,0,5,0,5
Wilson,208,Railroad Commissioner,,Martina Salinas,GRN,0,0,0,0,0
Wilson,208,Chief Justice Supreme Court,,Nathan Hecht,REP,72,3,114,0,189
Wilson,208,Chief Justice Supreme Court,,William Moody,DEM,10,1,34,0,45
Wilson,208,Chief Justice Supreme Court,,Tom Oxford,LIB,0,2,4,0,6
Wilson,208,Justice Supreme Court 6 Unexp,,Jeff Brown,REP,70,3,118,0,191
Wilson,208,Justice Supreme Court 6 Unexp,,Lawrence E. Meyers,DEM,11,1,29,0,41
Wilson,208,Justice Supreme Court 6 Unexp,,Mark Ash,LIB,0,2,4,0,6
Wilson,208,Justice Supreme Court 7,,Jeff Boyd,REP,74,3,121,0,198
Wilson,208,Justice Supreme Court 7,,Gina Benavides,DEM,7,1,24,0,32
Wilson,208,Justice Supreme Court 7,,Don Fulton,LIB,0,2,5,0,7
Wilson,208,Justice Supreme Court 7,,Charles E. Waterbury,GRN,0,0,1,0,1
Wilson,208,Justice Supreme Court 8,,Phil Johnson,REP,73,3,133,0,209
Wilson,208,Justice Supreme Court 8,,RS Roberto Koelsch,LIB,2,2,8,0,12
Wilson,208,Justice Supreme Court 8,,Jim Chisolm,GRN,2,0,3,0,5
Wilson,208,Criminal Appeals Jdg 3,,Bert Richardson,REP,69,3,113,0,185
Wilson,208,Criminal Appeals Jdg 3,,John Granberg,DEM,9,1,33,0,43
Wilson,208,Criminal Appeals Jdg 3,,Mark W. Bennett,LIB,0,2,6,0,8
Wilson,208,Criminal Appeals Jdg 4,,Kevin Patrick Yeary,REP,70,3,129,0,202
Wilson,208,Criminal Appeals Jdg 4,,Quanah Parker,LIB,4,1,8,0,13
Wilson,208,Criminal Appeals Jdg 4,,Judith SandersCastro,GRN,0,1,6,0,7
Wilson,208,Criminal Appeals Jdg 9,,David Newell,REP,70,3,129,0,202
Wilson,208,Criminal Appeals Jdg 9,,William Strange III,LIB,2,2,11,0,15
Wilson,208,Criminal Appeals Jdg 9,,George J. Altgelt,GRN,1,0,5,0,6
Wilson,208,State Bd Ed D3,,Dave Mundy,REP,67,5,121,0,193
Wilson,208,State Bd Ed D3,,Marisa B. Perez,DEM,9,1,25,0,35
Wilson,208,State Bd Ed D3,,Josh Morales,LIB,2,0,5,0,7
Wilson,208,State Representative,44,John Kuempel,REP,78,5,138,0,221
Wilson,208,State Representative,44,Robert M. Bohmfalk,DEM,4,1,20,0,25
Wilson,208,Chief Justice 4 Court Appeals,,Sandee Bryan Marion,REP,77,5,130,0,212
Wilson,208,Chief Justice 4 Court Appeals,,Irene Rios,DEM,5,1,20,0,26
Wilson,208,District Judge D81,,Donna S. Rayes,DEM,48,3,101,0,152
Wilson,208,District Judge D218,,Russell Wilson,REP,42,1,56,0,99
Wilson,208,District Judge D218,,Carrie Moy,DEM,40,5,107,0,152
Wilson,208,County Judge,,Richard L. Jackson,REP,71,4,134,0,209
Wilson,208,District Clerk,,Deborah Bryan,DEM,52,4,111,0,167
Wilson,208,County Clerk,,Eva S. Martinez,DEM,56,5,112,0,173
Wilson,208,County Treasurer,,Jan Hartl,REP,72,4,138,0,214
Wilson,208,County Commissioner P2,,Thomas Welfel,REP,38,2,67,0,107
Wilson,208,County Commissioner P2,,Paul W. Pfeil,DEM,44,4,97,0,145
Wilson,208,Justice Peace P2,,Sara Canady,REP,54,5,101,0,160
Wilson,208,Justice Peace P2,,Michelle D. Tackitt,DEM,28,1,61,0,90
Wilson,208,"Constable Pct 2, Unexp",,Devin Keen,REP,66,4,136,0,206
Wilson,208,Proposed Const Amend,,For,NP,63,5,127,0,195
Wilson,208,Proposed Const Amend,,Against,NP,12,0,22,0,34
Wilson,209,Straight Party,,REPUBLICAN,REP,3,4,28,0,35
Wilson,209,Straight Party,,DEMOCRATIC,DEM,1,0,6,0,7
Wilson,209,Straight Party,,LIBERTARIAN,LIB,0,0,0,0,0
Wilson,209,Straight Party,,GREEN,GRN,0,0,0,0,0
Wilson,209,US Senator,,John Cornyn,REP,26,8,148,0,182
Wilson,209,US Senator,,David M. Alameel,DEM,2,1,22,0,25
Wilson,209,US Senator,,Rebecca Paddock,LIB,0,0,5,0,5
Wilson,209,US Senator,,Emily Sanchez,GRN,0,0,1,0,1
Wilson,209,US Senator,,Write-ins,NP,0,0,0,0,0
Wilson,209,U.S. House,15,Eddie Zamora,REP,21,5,120,0,146
Wilson,209,U.S. House,15,Rubn Hinojosa,DEM,3,4,30,0,37
Wilson,209,U.S. House,15,Johnny Partain,LIB,2,0,12,0,14
Wilson,209,Governor,,Greg Abbott,REP,24,7,142,0,173
Wilson,209,Governor,,Wendy R. Davis,DEM,4,2,29,0,35
Wilson,209,Governor,,Kathie Glass,LIB,0,0,4,0,4
Wilson,209,Governor,,Brandon Parmer,GRN,0,0,0,0,0
Wilson,209,Governor,,Write-ins,NP,0,0,1,0,1
Wilson,209,Lieutenant Governor,,Dan Patrick,REP,24,7,132,0,163
Wilson,209,Lieutenant Governor,,Leticia Van de Putte,DEM,3,2,36,0,41
Wilson,209,Lieutenant Governor,,Robert D. Butler,LIB,0,0,6,0,6
Wilson,209,Lieutenant Governor,,C. Courtney,GRN,0,0,0,0,0
Wilson,209,Attorney General,,Ken Paxton,REP,22,5,142,0,169
Wilson,209,Attorney General,,Sam Houston,DEM,3,4,30,0,37
Wilson,209,Attorney General,,Jamie Balagia,LIB,1,0,1,0,2
Wilson,209,Attorney General,,Jamar Osborne,GRN,0,0,0,0,0
Wilson,209,Comptroller	of Public Accounts,,Glenn Hegar,REP,19,4,127,0,150
Wilson,209,Comptroller	of Public Accounts,,Mike Collier,DEM,6,5,35,0,46
Wilson,209,Comptroller	of Public Accounts,,Ben Sanders,LIB,1,0,5,0,6
Wilson,209,Comptroller	of Public Accounts,,Deb Shafto,GRN,0,0,1,0,1
Wilson,209,Commissioner of the General Land Office,,George P. Bush,REP,22,4,141,0,167
Wilson,209,Commissioner of the General Land Office,,John Cook,DEM,4,5,24,0,33
Wilson,209,Commissioner of the General Land Office,,Justin Knight,LIB,1,0,3,0,4
Wilson,209,Commissioner of the General Land Office,,Valerie Alessi,GRN,0,0,0,0,0
Wilson,209,Commissioner of Agriculture,,Sid Miller,REP,22,3,122,0,147
Wilson,209,Commissioner of Agriculture,,Jim Hogan,DEM,3,6,33,0,42
Wilson,209,Commissioner of Agriculture,,David Palmquist,LIB,1,0,5,0,6
Wilson,209,Commissioner of Agriculture,,Kenneth Kendrick,GRN,0,0,4,0,4
