county,precinct,office,district,party,candidate,votes,early_voting,absentee,election_day
Bell,113,Comptroller of Public Accounts,,DEM,Janet T. Dudding,424,276,34,114
Bell,114,Comptroller of Public Accounts,,DEM,Janet T. Dudding,363,218,17,128
Bell,115,Comptroller of Public Accounts,,DEM,Janet T. Dudding,632,411,51,170
Bell,116,Comptroller of Public Accounts,,DEM,Janet T. Dudding,286,195,14,77
Bell,117,Comptroller of Public Accounts,,DEM,Janet T. Dudding,0,0,0,0
Bell,201,Comptroller of Public Accounts,,DEM,Janet T. Dudding,516,331,34,151
Bell,202,Comptroller of Public Accounts,,DEM,Janet T. Dudding,690,488,29,173
Bell,203,Comptroller of Public Accounts,,DEM,Janet T. Dudding,429,297,29,103
Bell,204,Comptroller of Public Accounts,,DEM,Janet T. Dudding,257,147,23,87
Bell,205,Comptroller of Public Accounts,,DEM,Janet T. Dudding,916,587,70,259
Bell,206,Comptroller of Public Accounts,,DEM,Janet T. Dudding,612,416,18,178
Bell,207,Comptroller of Public Accounts,,DEM,Janet T. Dudding,575,354,36,185
Bell,208,Comptroller of Public Accounts,,DEM,Janet T. Dudding,1017,700,62,255
Bell,209,Comptroller of Public Accounts,,DEM,Janet T. Dudding,887,689,24,174
Bell,210,Comptroller of Public Accounts,,DEM,Janet T. Dudding,1143,755,37,351
Bell,211,Comptroller of Public Accounts,,DEM,Janet T. Dudding,198,130,7,61
Bell,212,Comptroller of Public Accounts,,DEM,Janet T. Dudding,165,126,10,29
Bell,213,Comptroller of Public Accounts,,DEM,Janet T. Dudding,454,350,29,75
Bell,214,Comptroller of Public Accounts,,DEM,Janet T. Dudding,756,475,29,252
Bell,215,Comptroller of Public Accounts,,DEM,Janet T. Dudding,1092,779,46,267
Bell,216,Comptroller of Public Accounts,,DEM,Janet T. Dudding,545,411,20,114
Bell,301,Comptroller of Public Accounts,,DEM,Janet T. Dudding,280,141,15,124
Bell,302,Comptroller of Public Accounts,,DEM,Janet T. Dudding,702,394,51,257
Bell,303,Comptroller of Public Accounts,,DEM,Janet T. Dudding,858,522,55,281
Bell,304,Comptroller of Public Accounts,,DEM,Janet T. Dudding,29,12,3,14
Bell,305,Comptroller of Public Accounts,,DEM,Janet T. Dudding,255,162,22,71
Bell,306,Comptroller of Public Accounts,,DEM,Janet T. Dudding,534,304,50,180
Bell,307,Comptroller of Public Accounts,,DEM,Janet T. Dudding,551,310,53,188
Bell,308,Comptroller of Public Accounts,,DEM,Janet T. Dudding,628,406,43,179
Bell,309,Comptroller of Public Accounts,,DEM,Janet T. Dudding,105,59,11,35
Bell,310,Comptroller of Public Accounts,,DEM,Janet T. Dudding,36,13,1,22
Bell,311,Comptroller of Public Accounts,,DEM,Janet T. Dudding,248,143,21,84
Bell,312,Comptroller of Public Accounts,,DEM,Janet T. Dudding,142,66,15,61
Bell,313,Comptroller of Public Accounts,,DEM,Janet T. Dudding,688,393,94,201
Bell,314,Comptroller of Public Accounts,,DEM,Janet T. Dudding,418,245,22,151
Bell,315,Comptroller of Public Accounts,,DEM,Janet T. Dudding,709,394,24,291
Bell,317,Comptroller of Public Accounts,,DEM,Janet T. Dudding,878,595,52,231
Bell,318,Comptroller of Public Accounts,,DEM,Janet T. Dudding,655,409,33,213
Bell,401,Comptroller of Public Accounts,,DEM,Janet T. Dudding,564,342,23,199
Bell,402,Comptroller of Public Accounts,,DEM,Janet T. Dudding,961,658,36,267
Bell,404,Comptroller of Public Accounts,,DEM,Janet T. Dudding,589,380,32,177
Bell,405,Comptroller of Public Accounts,,DEM,Janet T. Dudding,917,556,27,334
Bell,406,Comptroller of Public Accounts,,DEM,Janet T. Dudding,414,261,29,124
Bell,408,Comptroller of Public Accounts,,DEM,Janet T. Dudding,1013,665,40,308
Bell,409,Comptroller of Public Accounts,,DEM,Janet T. Dudding,482,346,8,128
Bell,410,Comptroller of Public Accounts,,DEM,Janet T. Dudding,320,187,19,114
Bell,412,Comptroller of Public Accounts,,DEM,Janet T. Dudding,767,516,55,196
Bell,413,Comptroller of Public Accounts,,DEM,Janet T. Dudding,747,439,25,283
Bell,414,Comptroller of Public Accounts,,DEM,Janet T. Dudding,775,477,27,271
Bell,415,Comptroller of Public Accounts,,DEM,Janet T. Dudding,506,303,42,161
Bell,419,Comptroller of Public Accounts,,DEM,Janet T. Dudding,98,70,7,21
Bell,101,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,62,38,1,23
Bell,102,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,22,15,2,5
Bell,103,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,78,34,0,44
Bell,104,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,35,14,1,20
Bell,105,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,9,3,0,6
Bell,106,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,39,17,0,22
Bell,107,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,5,0,0,5
Bell,108,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,12,5,0,7
Bell,109,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,28,13,1,14
Bell,110,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,5,1,1,3
Bell,111,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,62,38,0,24
Bell,113,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,41,23,0,18
Bell,114,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,42,12,0,30
Bell,115,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,60,30,1,29
Bell,116,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,13,10,0,3
Bell,117,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,0,0,0,0
Bell,201,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,36,16,0,20
Bell,202,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,65,38,0,27
Bell,203,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,40,29,2,9
Bell,204,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,8,3,0,5
Bell,205,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,50,28,2,20
Bell,206,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,38,23,1,14
Bell,207,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,49,19,0,30
Bell,208,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,57,23,3,31
Bell,209,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,38,21,0,17
Bell,210,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,58,37,2,19
Bell,211,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,10,8,0,2
Bell,212,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,16,7,0,9
Bell,213,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,34,23,0,11
Bell,214,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,55,35,3,17
Bell,215,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,60,36,0,24
Bell,216,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,44,30,2,12
Bell,301,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,49,19,0,30
Bell,302,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,54,32,0,22
Bell,303,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,66,34,2,30
Bell,304,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,0,1
Bell,305,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,39,17,1,21
Bell,306,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,43,21,2,20
Bell,307,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,31,15,1,15
Bell,308,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,47,17,0,30
Bell,309,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,13,6,1,6
Bell,310,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,3,1,0,2
Bell,311,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,24,11,0,13
Bell,312,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,14,2,0,12
Bell,313,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,41,21,0,20
Bell,314,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,39,16,1,22
Bell,315,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,63,28,0,35
Bell,317,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,58,28,3,27
Bell,318,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,61,35,1,25
Bell,401,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,49,16,1,32
Bell,402,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,41,26,0,15
Bell,404,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,44,26,0,18
Bell,405,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,71,33,1,37
Bell,406,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,28,15,0,13
Bell,408,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,53,30,1,22
Bell,409,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,30,18,0,12
Bell,410,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,32,12,1,19
Bell,412,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,30,16,2,12
Bell,413,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,40,24,0,16
Bell,414,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,35,20,3,12
Bell,415,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,32,16,0,16
Bell,419,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,14,7,0,7
Bell,101,Comm. General Land Office,,REP,Dawn Buckingham,2713,1867,123,723
Bell,102,Comm. General Land Office,,REP,Dawn Buckingham,1030,662,54,314
Bell,103,Comm. General Land Office,,REP,Dawn Buckingham,1569,1002,40,527
Bell,104,Comm. General Land Office,,REP,Dawn Buckingham,1623,935,52,636
Bell,105,Comm. General Land Office,,REP,Dawn Buckingham,749,290,14,445
Bell,106,Comm. General Land Office,,REP,Dawn Buckingham,488,276,17,195
Bell,107,Comm. General Land Office,,REP,Dawn Buckingham,214,86,5,123
Bell,108,Comm. General Land Office,,REP,Dawn Buckingham,860,344,27,489
Bell,109,Comm. General Land Office,,REP,Dawn Buckingham,330,207,15,108
Bell,110,Comm. General Land Office,,REP,Dawn Buckingham,149,60,22,67
Bell,111,Comm. General Land Office,,REP,Dawn Buckingham,1158,794,36,328
Bell,113,Comm. General Land Office,,REP,Dawn Buckingham,1212,821,41,350
Bell,114,Comm. General Land Office,,REP,Dawn Buckingham,762,393,21,348
Bell,115,Comm. General Land Office,,REP,Dawn Buckingham,1896,1267,66,563
Bell,116,Comm. General Land Office,,REP,Dawn Buckingham,178,103,4,71
Bell,117,Comm. General Land Office,,REP,Dawn Buckingham,0,0,0,0
Bell,201,Comm. General Land Office,,REP,Dawn Buckingham,648,418,32,198
Bell,202,Comm. General Land Office,,REP,Dawn Buckingham,985,670,38,277
Bell,203,Comm. General Land Office,,REP,Dawn Buckingham,2024,1555,33,436
Bell,204,Comm. General Land Office,,REP,Dawn Buckingham,163,103,5,55
Bell,205,Comm. General Land Office,,REP,Dawn Buckingham,568,351,35,182
Bell,206,Comm. General Land Office,,REP,Dawn Buckingham,414,276,20,118
Bell,207,Comm. General Land Office,,REP,Dawn Buckingham,349,193,8,148
Bell,208,Comm. General Land Office,,REP,Dawn Buckingham,607,392,23,192
Bell,209,Comm. General Land Office,,REP,Dawn Buckingham,727,487,19,221
Bell,210,Comm. General Land Office,,REP,Dawn Buckingham,676,422,20,234
Bell,211,Comm. General Land Office,,REP,Dawn Buckingham,231,159,12,60
Bell,212,Comm. General Land Office,,REP,Dawn Buckingham,398,286,15,97
Bell,213,Comm. General Land Office,,REP,Dawn Buckingham,2329,1758,47,524
Bell,214,Comm. General Land Office,,REP,Dawn Buckingham,886,542,27,317
Bell,215,Comm. General Land Office,,REP,Dawn Buckingham,854,554,39,261
Bell,216,Comm. General Land Office,,REP,Dawn Buckingham,794,581,39,174
Bell,301,Comm. General Land Office,,REP,Dawn Buckingham,1810,730,40,1040
Bell,302,Comm. General Land Office,,REP,Dawn Buckingham,1193,664,59,470
Bell,303,Comm. General Land Office,,REP,Dawn Buckingham,1250,698,61,491
Bell,304,Comm. General Land Office,,REP,Dawn Buckingham,150,67,1,82
Bell,305,Comm. General Land Office,,REP,Dawn Buckingham,773,454,56,263
Bell,306,Comm. General Land Office,,REP,Dawn Buckingham,504,242,55,207
Bell,307,Comm. General Land Office,,REP,Dawn Buckingham,291,148,9,134
Bell,308,Comm. General Land Office,,REP,Dawn Buckingham,992,554,62,376
Bell,309,Comm. General Land Office,,REP,Dawn Buckingham,642,311,21,310
Bell,310,Comm. General Land Office,,REP,Dawn Buckingham,295,84,10,201
Bell,311,Comm. General Land Office,,REP,Dawn Buckingham,1546,755,55,736
Bell,312,Comm. General Land Office,,REP,Dawn Buckingham,934,405,16,513
Bell,313,Comm. General Land Office,,REP,Dawn Buckingham,1671,1096,99,476
Bell,314,Comm. General Land Office,,REP,Dawn Buckingham,645,373,36,236
Bell,315,Comm. General Land Office,,REP,Dawn Buckingham,1318,733,18,567
Bell,317,Comm. General Land Office,,REP,Dawn Buckingham,1872,1111,104,657
Bell,318,Comm. General Land Office,,REP,Dawn Buckingham,1537,982,44,511
Bell,401,Comm. General Land Office,,REP,Dawn Buckingham,812,324,33,455
Bell,402,Comm. General Land Office,,REP,Dawn Buckingham,898,507,34,357
Bell,404,Comm. General Land Office,,REP,Dawn Buckingham,383,201,14,168
Bell,405,Comm. General Land Office,,REP,Dawn Buckingham,430,229,5,196
Bell,406,Comm. General Land Office,,REP,Dawn Buckingham,479,322,17,140
Bell,408,Comm. General Land Office,,REP,Dawn Buckingham,616,364,27,225
Bell,409,Comm. General Land Office,,REP,Dawn Buckingham,459,288,18,153
Bell,410,Comm. General Land Office,,REP,Dawn Buckingham,242,115,7,120
Bell,412,Comm. General Land Office,,REP,Dawn Buckingham,417,277,17,123
Bell,413,Comm. General Land Office,,REP,Dawn Buckingham,513,273,13,227
Bell,414,Comm. General Land Office,,REP,Dawn Buckingham,301,163,15,123
Bell,415,Comm. General Land Office,,REP,Dawn Buckingham,368,251,12,105
Bell,419,Comm. General Land Office,,REP,Dawn Buckingham,507,307,11,189
Bell,101,Comm. General Land Office,,DEM,Jay Kleberg,858,589,74,195
Bell,102,Comm. General Land Office,,DEM,Jay Kleberg,380,263,37,80
Bell,103,Comm. General Land Office,,DEM,Jay Kleberg,706,419,37,250
Bell,104,Comm. General Land Office,,DEM,Jay Kleberg,478,302,30,146
Bell,105,Comm. General Land Office,,DEM,Jay Kleberg,156,68,9,79
Bell,106,Comm. General Land Office,,DEM,Jay Kleberg,782,486,43,253
Bell,107,Comm. General Land Office,,DEM,Jay Kleberg,57,15,4,38
Bell,108,Comm. General Land Office,,DEM,Jay Kleberg,121,47,10,64
Bell,109,Comm. General Land Office,,DEM,Jay Kleberg,478,281,42,155
Bell,110,Comm. General Land Office,,DEM,Jay Kleberg,115,46,19,50
Bell,111,Comm. General Land Office,,DEM,Jay Kleberg,780,515,34,231
Bell,113,Comm. General Land Office,,DEM,Jay Kleberg,466,302,40,124
Bell,114,Comm. General Land Office,,DEM,Jay Kleberg,389,239,15,135
Bell,115,Comm. General Land Office,,DEM,Jay Kleberg,672,455,46,171
Bell,116,Comm. General Land Office,,DEM,Jay Kleberg,293,201,14,78
Bell,117,Comm. General Land Office,,DEM,Jay Kleberg,0,0,0,0
Bell,201,Comm. General Land Office,,DEM,Jay Kleberg,542,347,34,161
Bell,202,Comm. General Land Office,,DEM,Jay Kleberg,713,502,30,181
Bell,203,Comm. General Land Office,,DEM,Jay Kleberg,485,348,31,106
Bell,204,Comm. General Land Office,,DEM,Jay Kleberg,260,149,24,87
Bell,205,Comm. General Land Office,,DEM,Jay Kleberg,936,598,71,267
Bell,206,Comm. General Land Office,,DEM,Jay Kleberg,629,428,20,181
Bell,207,Comm. General Land Office,,DEM,Jay Kleberg,593,364,35,194
Bell,208,Comm. General Land Office,,DEM,Jay Kleberg,1053,722,62,269
Bell,209,Comm. General Land Office,,DEM,Jay Kleberg,898,699,24,175
Bell,210,Comm. General Land Office,,DEM,Jay Kleberg,1158,765,39,354
Bell,211,Comm. General Land Office,,DEM,Jay Kleberg,200,132,6,62
Bell,212,Comm. General Land Office,,DEM,Jay Kleberg,175,136,9,30
Bell,213,Comm. General Land Office,,DEM,Jay Kleberg,521,404,31,86
Bell,214,Comm. General Land Office,,DEM,Jay Kleberg,773,487,29,257
Bell,215,Comm. General Land Office,,DEM,Jay Kleberg,1126,806,45,275
Bell,216,Comm. General Land Office,,DEM,Jay Kleberg,570,429,23,118
Bell,301,Comm. General Land Office,,DEM,Jay Kleberg,321,163,16,142
Bell,302,Comm. General Land Office,,DEM,Jay Kleberg,740,430,48,262
Bell,303,Comm. General Land Office,,DEM,Jay Kleberg,905,555,56,294
Bell,304,Comm. General Land Office,,DEM,Jay Kleberg,33,13,5,15
Bell,305,Comm. General Land Office,,DEM,Jay Kleberg,288,177,27,84
Bell,306,Comm. General Land Office,,DEM,Jay Kleberg,558,316,48,194
Bell,307,Comm. General Land Office,,DEM,Jay Kleberg,576,321,53,202
Bell,308,Comm. General Land Office,,DEM,Jay Kleberg,662,420,46,196
Bell,309,Comm. General Land Office,,DEM,Jay Kleberg,127,67,12,48
Bell,310,Comm. General Land Office,,DEM,Jay Kleberg,40,13,1,26
Bell,311,Comm. General Land Office,,DEM,Jay Kleberg,288,168,20,100
Bell,312,Comm. General Land Office,,DEM,Jay Kleberg,171,73,16,82
Bell,313,Comm. General Land Office,,DEM,Jay Kleberg,729,419,98,212
Bell,314,Comm. General Land Office,,DEM,Jay Kleberg,444,266,24,154
Bell,315,Comm. General Land Office,,DEM,Jay Kleberg,731,409,28,294
Bell,317,Comm. General Land Office,,DEM,Jay Kleberg,906,612,58,236
Bell,318,Comm. General Land Office,,DEM,Jay Kleberg,678,426,34,218
Bell,401,Comm. General Land Office,,DEM,Jay Kleberg,572,346,24,202
Bell,402,Comm. General Land Office,,DEM,Jay Kleberg,985,672,36,277
Bell,404,Comm. General Land Office,,DEM,Jay Kleberg,596,384,32,180
Bell,405,Comm. General Land Office,,DEM,Jay Kleberg,926,559,28,339
Bell,406,Comm. General Land Office,,DEM,Jay Kleberg,420,264,29,127
Bell,408,Comm. General Land Office,,DEM,Jay Kleberg,1044,689,41,314
Bell,409,Comm. General Land Office,,DEM,Jay Kleberg,489,351,10,128
Bell,410,Comm. General Land Office,,DEM,Jay Kleberg,330,192,20,118
Bell,412,Comm. General Land Office,,DEM,Jay Kleberg,779,523,55,201
Bell,413,Comm. General Land Office,,DEM,Jay Kleberg,768,456,25,287
Bell,414,Comm. General Land Office,,DEM,Jay Kleberg,785,485,28,272
Bell,415,Comm. General Land Office,,DEM,Jay Kleberg,510,308,42,160
Bell,419,Comm. General Land Office,,DEM,Jay Kleberg,102,74,7,21
Bell,101,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",42,31,0,11
Bell,102,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",13,7,1,5
Bell,103,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",42,25,0,17
Bell,104,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",20,8,1,11
Bell,105,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",6,4,0,2
Bell,106,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",32,13,0,19
Bell,107,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",7,1,0,6
Bell,108,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",7,2,0,5
Bell,109,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",21,9,0,12
Bell,110,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",3,1,0,2
Bell,111,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",22,11,0,11
Bell,113,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",20,12,0,8
Bell,114,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",17,5,0,12
Bell,115,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",32,16,3,13
Bell,116,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",11,5,0,6
Bell,117,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",0,0,0,0
Bell,201,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",12,6,0,6
Bell,202,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",35,29,0,6
Bell,203,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",19,9,1,9
Bell,204,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",8,1,1,6
Bell,205,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",24,16,1,7
Bell,206,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",20,14,1,5
Bell,207,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",14,10,0,4
Bell,208,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",23,13,1,9
Bell,209,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",26,17,0,9
Bell,210,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",24,17,1,6
Bell,211,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",8,5,2,1
Bell,212,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",6,3,1,2
Bell,213,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",22,17,0,5
Bell,214,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",28,15,2,11
Bell,215,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",33,21,2,10
Bell,216,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",26,18,2,6
Bell,301,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",28,8,0,20
Bell,302,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",25,10,1,14
Bell,303,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",30,16,2,12
Bell,304,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,0,1
Bell,305,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",20,10,0,10
Bell,306,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",24,14,1,9
Bell,307,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",19,14,0,5
Bell,308,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",23,12,1,10
Bell,309,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",6,3,0,3
Bell,310,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",0,0,0,0
Bell,311,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",12,5,1,6
Bell,312,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",6,3,1,2
Bell,313,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",26,15,0,11
Bell,314,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",16,5,1,10
Bell,315,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",33,17,0,16
Bell,317,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",41,23,0,18
Bell,318,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",22,10,1,11
Bell,401,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",26,12,0,14
Bell,402,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",22,11,0,11
Bell,404,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",26,16,0,10
Bell,405,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",42,18,1,23
Bell,406,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",19,9,0,10
Bell,408,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",27,16,0,11
Bell,409,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",13,9,0,4
Bell,410,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",16,9,1,6
Bell,412,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",19,14,1,4
Bell,413,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",25,15,0,10
Bell,414,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",12,7,0,5
Bell,415,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",14,7,0,7
Bell,419,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",6,4,0,2
Bell,101,Comm. General Land Office,,NON,Write-in,2,1,0,1
Bell,102,Comm. General Land Office,,NON,Write-in,2,1,0,1
Bell,103,Comm. General Land Office,,NON,Write-in,2,2,0,0
Bell,104,Comm. General Land Office,,NON,Write-in,3,2,0,1
Bell,105,Comm. General Land Office,,NON,Write-in,1,0,0,1
Bell,106,Comm. General Land Office,,NON,Write-in,1,1,0,0
Bell,107,Comm. General Land Office,,NON,Write-in,1,0,0,1
Bell,108,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,109,Comm. General Land Office,,NON,Write-in,3,2,0,1
Bell,110,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,111,Comm. General Land Office,,NON,Write-in,2,1,0,1
Bell,113,Comm. General Land Office,,NON,Write-in,1,1,0,0
Bell,114,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,115,Comm. General Land Office,,NON,Write-in,3,1,0,2
Bell,116,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,117,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,201,Comm. General Land Office,,NON,Write-in,1,0,0,1
Bell,202,Comm. General Land Office,,NON,Write-in,3,3,0,0
Bell,203,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,204,Comm. General Land Office,,NON,Write-in,3,2,0,1
Bell,205,Comm. General Land Office,,NON,Write-in,3,2,0,1
Bell,206,Comm. General Land Office,,NON,Write-in,2,0,0,2
Bell,207,Comm. General Land Office,,NON,Write-in,5,2,0,3
Bell,208,Comm. General Land Office,,NON,Write-in,1,0,1,0
Bell,209,Comm. General Land Office,,NON,Write-in,3,3,0,0
Bell,210,Comm. General Land Office,,NON,Write-in,3,3,0,0
Bell,211,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,212,Comm. General Land Office,,NON,Write-in,1,1,0,0
Bell,213,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,214,Comm. General Land Office,,NON,Write-in,2,2,0,0
Bell,215,Comm. General Land Office,,NON,Write-in,3,3,0,0
Bell,216,Comm. General Land Office,,NON,Write-in,3,1,0,2
Bell,301,Comm. General Land Office,,NON,Write-in,5,2,0,3
Bell,302,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,303,Comm. General Land Office,,NON,Write-in,2,1,0,1
Bell,304,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,305,Comm. General Land Office,,NON,Write-in,2,1,0,1
Bell,306,Comm. General Land Office,,NON,Write-in,2,1,1,0
Bell,307,Comm. General Land Office,,NON,Write-in,0,0,0,0
Bell,308,Comm. General Land Office,,NON,Write-in,1,0,0,1
Bell,309,Comm. General Land Office,,NON,Write-in,0,0,0,0
