office,district,candidate,incumbent,party,votes,pct
State Representative,64,Ian C.  Kull,False,LIB,2526,4.51
State Representative,64,Total,,,56046,
State Representative,65,Ron Simmons,False,REP,31386,59.12
State Representative,65,Gary E. Brown,False,DEM,20481,38.58
State Representative,65,Alex  Mendoza,False,GRN,1224,2.31
State Representative,65,Total,,,53091,
State Representative,66,Van Taylor,True,REP,42012,100.00
State Representative,66,Total,,,42012,
State Representative,67,Jeff Leach,False,REP,42594,100.00
State Representative,67,Total,,,42594,
State Representative,68,Drew  Springer,False,REP,39191,100.00
State Representative,68,Total,,,39191,
State Representative,69,James  Frank,False,REP,38980,87.06
State Representative,69,Richard  Brown,False,LIB,5795,12.94
State Representative,69,Total,,,44775,
State Representative,70,Scott Sanford,False,REP,46997,100.00
State Representative,70,Total,,,46997,
State Representative,71,Susan L. King,False,REP,44271,100.00
State Representative,71,Total,,,44271,
State Representative,72,Drew Darby,False,REP,43886,100.00
State Representative,72,Total,,,43886,
State Representative,73,Doug Miller,False,REP,64029,88.20
State Representative,73,Rex  Black,False,LIB,8565,11.80
State Representative,73,Total,,,72594,
State Representative,74,"Thomas ""T.C."" Kincaid, Jr.",False,REP,14870,39.62
State Representative,74,Poncho Nevárez,False,DEM,22666,60.38
State Representative,74,Total,,,37536,
State Representative,75,Mary E Gonzalez,False,DEM,19789,100.00
State Representative,75,Total,,,19789,
State Representative,76,Naomi R. Gonzalez,True,DEM,27050,100.00
State Representative,76,Total,,,27050,
State Representative,77,Marisa Marquez,True,DEM,24180,100.00
State Representative,77,Total,,,24180,
State Representative,78,"Donald R. ""Dee""  Margo",True,REP,19430,46.17
State Representative,78,Joe Moody,False,DEM,22650,53.83
State Representative,78,Total,,,42080,
State Representative,79,Joe C. Pickett,True,DEM,27832,100.00
State Representative,79,Total,,,27832,
State Representative,80,Tracy O. King,True,DEM,29963,100.00
State Representative,80,Total,,,29963,
State Representative,81,Tryon D.  Lewis,False,REP,34154,100.00
State Representative,81,Total,,,34154,
State Representative,82,Tom  Craddick,False,REP,42572,100.00
State Representative,82,Total,,,42572,
State Representative,83,Charles  Perry,True,REP,49332,100.00
State Representative,83,Total,,,49332,
State Representative,84,John Frullo,True,REP,33179,82.58
State Representative,84,Leann  LambVines,False,GRN,6999,17.42
State Representative,84,Total,,,40178,
State Representative,85,Phil  Stephenson,False,REP,28626,58.35
State Representative,85,Dora Olivo,False,DEM,20435,41.65
State Representative,85,Total,,,49061,
State Representative,86,John Smithee,False,REP,53287,100.00
State Representative,86,Total,,,53287,
State Representative,87,Four Price,False,REP,32564,77.29
State Representative,87,Abel Bosquez,False,DEM,9567,22.71
State Representative,87,Total,,,42131,
State Representative,88,Ken King,False,REP,39941,100.00
State Representative,88,Total,,,39941,
State Representative,89,Jodie Laubenberg,True,REP,46621,100.00
State Representative,89,Total,,,46621,
State Representative,90,Lon Burnam,True,DEM,17597,100.00
State Representative,90,Total,,,17597,
State Representative,91,Stephanie  Klick,False,REP,40058,100.00
State Representative,91,Total,,,40058,
State Representative,92,Jonathan  Stickland,False,REP,37084,80.67
State Representative,92,Sean  Fatzinger,False,LIB,8884,19.33
State Representative,92,Total,,,45968,
State Representative,93,Matt Krause,False,REP,29527,58.95
State Representative,93,Shane Hardin,False,DEM,18797,37.52
State Representative,93,Bruce  Beckman,False,LIB,1768,3.53
State Representative,93,Total,,,50092,
State Representative,94,Diane Patrick,True,REP,42208,82.21
State Representative,94,David  Eyerly,False,LIB,9133,17.79
State Representative,94,Total,,,51341,
State Representative,95,Monte Mitchell,False,REP,11004,22.64
State Representative,95,Nicole Collier,False,DEM,37594,77.36
State Representative,95,Total,,,48598,
State Representative,96,Bill Zedler,True,REP,36940,80.53
State Representative,96,Max W.  Koch III,False,LIB,8931,19.47
State Representative,96,Total,,,45871,
State Representative,97,Craig Goldman,False,REP,38139,59.43
State Representative,97,Gary Grassia,False,DEM,24159,37.65
State Representative,97,Rod  Wingo,False,LIB,1873,2.92
State Representative,97,Total,,,64171,
State Representative,98,Giovanni Capriglione,False,REP,57539,85.58
State Representative,98,Michael  Goolsby,False,LIB,9694,14.42
State Representative,98,Total,,,67233,
State Representative,99,Charlie Geren,True,REP,36715,66.17
State Representative,99,Michael McClure,False,DEM,16763,30.21
State Representative,99,Dan  Hawkins,False,LIB,2009,3.62
State Representative,99,Total,,,55487,
State Representative,100,Eric Johnson,False,DEM,34965,100.00
State Representative,100,Total,,,34965,
State Representative,101,Chris Turner,False,DEM,28943,87.90
State Representative,101,Carl  Nulsen,False,LIB,3984,12.10
State Representative,101,Total,,,32927,
State Representative,102,Stefani Carter,True,REP,30303,57.13
State Representative,102,Rich Hancock,False,DEM,22736,42.87
State Representative,102,Total,,,53039,
State Representative,103,Rafael M. Anchia,False,DEM,22287,100.00
State Representative,103,Total,,,22287,
State Representative,104,Roberto R. Alonzo,False,DEM,22544,100.00
State Representative,104,Total,,,22544,
State Representative,105,Linda Harper Brown,True,REP,21705,50.07
State Representative,105,Rosemary Robbins,False,DEM,20923,48.26
State Representative,105,Saul  Arechar,False,GRN,725,1.67
State Representative,105,Total,,,43353,
State Representative,106,Pat Fallon,False,REP,41785,83.17
State Representative,106,Rodney  Caston,False,LIB,8455,16.83
State Representative,106,Total,,,50240,
State Representative,107,Kenneth  Sheets,True,REP,25868,50.84
State Representative,107,Robert Miklos,False,DEM,25018,49.16
State Representative,107,Total,,,50886,
State Representative,108,Dan Branch,True,REP,43675,79.69
State Representative,108,Jarrett Rab  Woods,False,LIB,11133,20.31
State Representative,108,Total,,,54808,
State Representative,109,Helen Giddings,False,DEM,53982,93.59
State Representative,109,Dexter  Jackson,False,LIB,3700,6.41
State Representative,109,Total,,,57682,
State Representative,110,Toni Rose,False,DEM,33972,100.00
State Representative,110,Total,,,33972,
State Representative,111,Yvonne Davis,False,DEM,47498,100.00
State Representative,111,Total,,,47498,
State Representative,112,Angie Chen Button,True,REP,32515,100.00
State Representative,112,Total,,,32515,
State Representative,113,Cindy Burkett,True,REP,28727,80.94
State Representative,113,Angela K.  Sarlay,False,GRN,6763,19.06
State Representative,113,Total,,,35490,
State Representative,114,Jason Villalba,False,REP,33970,54.15
State Representative,114,Carol Kent,False,DEM,28762,45.85
State Representative,114,Total,,,62732,
State Representative,115,Bennett Ratliff,False,REP,29082,55.31
State Representative,115,Mary Clare Fabishak,False,DEM,21784,41.43
State Representative,115,Preston  Poulter,False,LIB,1711,3.25
State Representative,115,Total,,,52577,
State Representative,116,Trey Martinez Fischer,True,DEM,31006,100.00
State Representative,116,Total,,,31006,
State Representative,117,John V. Garza,True,REP,19214,46.18
State Representative,117,Philip Cortez,False,DEM,22397,53.82
State Representative,117,Total,,,41611,
State Representative,118,Robert A. Casias,False,REP,16095,40.15
State Representative,118,Joe Farias,True,DEM,23992,59.85
State Representative,118,Total,,,40087,
State Representative,119,Anna   Campos,False,REP,15473,38.11
State Representative,119,Roland Gutierrez,True,DEM,25130,61.89
State Representative,119,Total,,,40603,
State Representative,120,Ruth Jones McClendon,True,DEM,33756,87.89
State Representative,120,Gregory L.  Fox,False,GRN,4651,12.11
State Representative,120,Total,,,38407,
State Representative,121,Joe  Straus,True,REP,50530,80.24
State Representative,121,Arthur M.  Thomas IV,False,LIB,12444,19.76
State Representative,121,Total,,,62974,
State Representative,122,Lyle Larson,True,REP,66679,100.00
State Representative,122,Total,,,66679,
State Representative,123,Mike Villarreal,True,DEM,32958,87.52
State Representative,123,Chuck  Robinson,False,GRN,4700,12.48
State Representative,123,Total,,,37658,
State Representative,124,José Menéndez,True,DEM,31915,84.93
State Representative,124,"Herb  Gonzales, Jr",False,GRN,5661,15.07
State Representative,124,Total,,,37576,
State Representative,125,Alma Perez Jackson,False,REP,17501,37.11
State Representative,125,Justin Rodriguez,False,DEM,28857,61.19
State Representative,125,Timothy  Giddens,False,GRN,799,1.69
State Representative,125,Total,,,47157,
State Representative,126,Patricia Harless,True,REP,40311,100.00
State Representative,126,Total,,,40311,
State Representative,127,Dan Huberty,True,REP,45813,70.21
State Representative,127,Cody Pogue,False,DEM,19435,29.79
State Representative,127,Total,,,65248,
State Representative,128,Wayne Smith,True,REP,42682,100.00
State Representative,128,Total,,,42682,
State Representative,129,John E.  Davis,True,REP,46438,100.00
State Representative,129,Total,,,46438,
State Representative,130,Allen Fletcher,True,REP,54596,90.15
State Representative,130,Art  Browning,False,GRN,5967,9.85
State Representative,130,Total,,,60563,
State Representative,131,Alma Allen,True,DEM,36765,94.50
State Representative,131,Alfred N.  Montestruc,False,LIB,1317,3.39
State Representative,131,"Alfred  Molison, Jr.",False,GRN,822,2.11
State Representative,131,Total,,,38904,
State Representative,132,Bill Callegari,True,REP,33592,80.69
State Representative,132,Phil  Kurtz,False,LIB,8037,19.31
State Representative,132,Total,,,41629,
State Representative,133,Jim Murphy,True,REP,52050,84.97
State Representative,133,Gerald W. (Jerry)  LaFleur,False,LIB,9210,15.03
State Representative,133,Total,,,61260,
State Representative,134,Sarah Davis,True,REP,43944,54.64
State Representative,134,Ann Johnson,False,DEM,36480,45.36
State Representative,134,Total,,,80424,
State Representative,135,Gary Elkins,True,REP,32023,60.36
State Representative,135,Paul Morgan,False,DEM,21030,39.64
State Representative,135,Total,,,53053,
State Representative,136,Anthony Dale,False,REP,32383,53.06
State Representative,136,Matt Stillwell,False,DEM,24851,40.72
State Representative,136,Matt  Whittington,False,LIB,3802,6.23
State Representative,136,Total,,,61036,
State Representative,137,M. J.  Khan,False,REP,8245,34.24
State Representative,137,Gene Wu,False,DEM,15832,65.76
State Representative,137,Total,,,24077,
State Representative,138,Dwayne Bohac,True,REP,29645,80.45
State Representative,138,Lee  Coughran,False,LIB,7202,19.55
State Representative,138,Total,,,36847,
State Representative,139,Sam Brocato,False,REP,11604,22.92
State Representative,139,Sylvester Turner,True,DEM,39022,77.08
State Representative,139,Total,,,50626,
State Representative,140,Armando Lucio Walle,True,DEM,18320,100.00
State Representative,140,Total,,,18320,
State Representative,141,Michael Bunch,False,REP,4587,12.15
State Representative,141,Senfronia Thompson,True,DEM,33180,87.85
State Representative,141,Total,,,37767,
State Representative,142,"Harold Dutton, Jr.",True,DEM,34010,100.00
State Representative,142,Total,,,34010,
State Representative,143,Doug Weiskopf,False,REP,8112,27.06
State Representative,143,Ana Hernandez Luna,True,DEM,21869,72.94
State Representative,143,Total,,,29981,
State Representative,144,David Pineda,False,REP,10885,45.54
State Representative,144,Mary Ann Perez,False,DEM,12446,52.07
State Representative,144,Robb  Rourke,False,LIB,573,2.40
State Representative,144,Total,,,23904,
State Representative,145,Carol Alvarado,True,DEM,20892,100.00
State Representative,145,Total,,,20892,
State Representative,146,Borris Miles,True,DEM,40724,100.00
State Representative,146,Total,,,40724,
State Representative,147,Garnet Coleman,True,DEM,43589,92.21
State Representative,147,Deb  Shafto,False,GRN,3683,7.79
State Representative,147,Total,,,47272,
State Representative,148,Jessica Cristina Farrar,True,DEM,25964,85.96
State Representative,148,Henry  Cooper,False,GRN,4241,14.04
State Representative,148,Total,,,30205,
State Representative,149,Dianne Williams,False,REP,16551,38.88
State Representative,149,Hubert Vo,True,DEM,26017,61.12
State Representative,149,Total,,,42568,
State Representative,150,Debbie Riddle,True,REP,44454,69.68
State Representative,150,Brad Neal,False,DEM,19343,30.32
State Representative,150,Total,,,63797,
"Chief Justice, 2nd Court of Appeals District",,Terrie Livingston,True,REP,689901,100.00
"Chief Justice, 2nd Court of Appeals District",,Total,,,689901,
"Chief Justice, 5th Court of Appeals District",,Carolyn Wright,False,REP,664666,100.00
"Chief Justice, 5th Court of Appeals District",,Total,,,664666,
"Chief Justice, 8th Court of Appeals District  Unexpired Term",,Ann Crawford McClure,True,DEM,139507,100.00
"Chief Justice, 8th Court of Appeals District  Unexpired Term",,Total,,,139507,
"Chief Justice, 10th Court of Appeals District",,Tom Gray,True,REP,265946,100.00
"Chief Justice, 10th Court of Appeals District",,Total,,,265946,
"Chief Justice, 11th Court of Appeals District",,Jim R.  Wright,False,REP,183074,100.00
"Chief Justice, 11th Court of Appeals District",,Total,,,183074,
"Chief Justice, 13th Court of Appeals District",,Roy Valdez,True,DEM,419525,100.00
"Chief Justice, 13th Court of Appeals District",,Total,,,419525,
Justice 1st Court of Appeals District,2,Jane  Bland,True,REP,869923,53.29
Justice 1st Court of Appeals District,2,Ron Lovett,False,DEM,762619,46.71
Justice 1st Court of Appeals District,2,Total,,,1632542,
Justice 1st Court of Appeals District,6,Harvey Brown,True,REP,871073,53.44
Justice 1st Court of Appeals District,6,Chuck Silverman,False,DEM,758993,46.56
Justice 1st Court of Appeals District,6,Total,,,1630066,
Justice 1st Court of Appeals District,7,Terry Jennings,False,REP,872095,53.53
Justice 1st Court of Appeals District,7,Natalia Cokinos Oakes,False,DEM,757166,46.47
Justice 1st Court of Appeals District,7,Total,,,1629261,
Justice 1st Court of Appeals District,8,Michael Massengale,True,REP,875473,53.79
Justice 1st Court of Appeals District,8,Nile Copeland,False,DEM,752158,46.21
Justice 1st Court of Appeals District,8,Total,,,1627631,
Justice 1st Court of Appeals District,9,Rebeca  Huddle,True,REP,870117,53.39
Justice 1st Court of Appeals District,9,Kathy Cheng,False,DEM,759483,46.61
Justice 1st Court of Appeals District,9,Total,,,1629600,
Justice 2nd Court of Appeals District,4,Bob McCoy,True,REP,685414,100.00
Justice 2nd Court of Appeals District,4,Total,,,685414,
Justice 2nd Court of Appeals District,5,Sue Walker,True,REP,686459,100.00
Justice 2nd Court of Appeals District,5,Total,,,686459,
Justice 2nd Court of Appeals District,6,LeeAnn Campbell Dauphinot,True,REP,683814,100.00
Justice 2nd Court of Appeals District,6,Total,,,683814,
Justice 3rd Court of Appeals District,2,Jeff Rose,True,REP,456487,53.51
Justice 3rd Court of Appeals District,2,J. Andrew Hathcock,False,DEM,396536,46.49
Justice 3rd Court of Appeals District,2,Total,,,853023,
Justice 3rd Court of Appeals District,3,Scott Field,False,REP,440553,51.68
Justice 3rd Court of Appeals District,3,Diane Henson,True,DEM,411834,48.32
Justice 3rd Court of Appeals District,3,Total,,,852387,
Justice 3rd Court of Appeals District,5,David Puryear,True,REP,442342,51.97
Justice 3rd Court of Appeals District,5,Karen L. Watkins,False,DEM,408793,48.03
Justice 3rd Court of Appeals District,5,Total,,,851135,
Justice 3rd Court of Appeals District,6,Bob Pemberton,True,REP,457285,53.79
Justice 3rd Court of Appeals District,6,Bryan Case,False,DEM,392811,46.21
Justice 3rd Court of Appeals District,6,Total,,,850096,
Justice 4th Court of Appeals District,2,Marialyn Barnard,True,REP,395477,50.85
Justice 4th Court of Appeals District,2,Baldemar Garza,False,DEM,382239,49.15
Justice 4th Court of Appeals District,2,Total,,,777716,
Justice 4th Court of Appeals District,3,Rebecca  Simmons,True,REP,382378,49.07
Justice 4th Court of Appeals District,3,Patricia Alvarez,False,DEM,396880,50.93
Justice 4th Court of Appeals District,3,Total,,,779258,
Justice 4th Court of Appeals District,4,Steve Hilbig,True,REP,379991,48.52
Justice 4th Court of Appeals District,4,Luz Elena Chapa,False,DEM,403161,51.48
Justice 4th Court of Appeals District,4,Total,,,783152,
Justice 4th Court of Appeals District,5,Karen Angelini,True,REP,405677,52.15
Justice 4th Court of Appeals District,5,David D. Towler,False,DEM,372287,47.85
Justice 4th Court of Appeals District,5,Total,,,777964,
Justice 4th Court of Appeals District,7,Phylis J. Speedlin,True,REP,374842,48.13
Justice 4th Court of Appeals District,7,Rebeca C. Martinez,False,DEM,403944,51.87
Justice 4th Court of Appeals District,7,Total,,,778786,
Justice 5th Court of Appeals District,2,David Evans,False,REP,573311,52.66
Justice 5th Court of Appeals District,2,Dan Wood,False,DEM,515291,47.34
Justice 5th Court of Appeals District,2,Total,,,1088602,
Justice 5th Court of Appeals District,5,Jim Moseley,False,REP,572701,52.60
Justice 5th Court of Appeals District,5,Penny Robe Phillips,False,DEM,516013,47.40
Justice 5th Court of Appeals District,5,Total,,,1088714,
Justice 5th Court of Appeals District,9,David  Lewis,False,REP,571094,52.60
Justice 5th Court of Appeals District,9,David Hanschen,False,DEM,514700,47.40
Justice 5th Court of Appeals District,9,Total,,,1085794,
Justice 5th Court of Appeals District,10,Molly Francis,False,REP,663193,100.00
Justice 5th Court of Appeals District,10,Total,,,663193,
Justice 5th Court of Appeals District,11,Douglas S. Lang,False,REP,568486,52.29
Justice 5th Court of Appeals District,11,Tonya J. Holt,False,DEM,518632,47.71
Justice 5th Court of Appeals District,11,Total,,,1087118,
Justice 5th Court of Appeals District,12,"Robert M. ""Bob"" Fillmore",True,REP,576353,53.08
Justice 5th Court of Appeals District,12,Lawrence J. Praeger,False,DEM,509431,46.92
Justice 5th Court of Appeals District,12,Total,,,1085784,
Justice 5th Court of Appeals District,13,Elizabeth Lang Miers,False,REP,661018,100.00
Justice 5th Court of Appeals District,13,Total,,,661018,
Justice 6th Court of Appeals District,2,Bailey C. Moseley,False,REP,189053,71.99
Justice 6th Court of Appeals District,2,Frank L. Supercinski,False,DEM,73571,28.01
Justice 6th Court of Appeals District,2,Total,,,262624,
Justice 7th Court of Appeals District,2,Mackey K. Hancock,False,REP,215581,100.00
Justice 7th Court of Appeals District,2,Total,,,215581,
Justice 7th Court of Appeals District,3,Pat Pirtle,False,REP,213747,100.00
Justice 7th Court of Appeals District,3,Total,,,213747,
Justice 8th Court of Appeals District,2,Chris Antcliff,False,REP,71992,37.72
Justice 8th Court of Appeals District,2,Yvonne Rodriguez,False,DEM,118873,62.28
Justice 8th Court of Appeals District,2,Total,,,190865,
Justice 8th Court of Appeals District,3,"Guadalupe ""Lupe"" Rivera",True,DEM,139754,100.00
Justice 8th Court of Appeals District,3,Total,,,139754,
Justice 9th Court of Appeals District,3,David Gaultney,True,REP,288443,100.00
Justice 9th Court of Appeals District,3,Total,,,288443,
Justice 9th Court of Appeals District,4,Hollis Horton,True,REP,287660,100.00
Justice 9th Court of Appeals District,4,Total,,,287660,
Justice 11th Court of Appeals District,2  Unexpired Term,Mike Willson,False,REP,181664,100.00
Justice 11th Court of Appeals District,2  Unexpired Term,Total,,,181664,
Justice 12th Court of Appeals District,3,Sam Griffith,True,REP,250247,100.00
Justice 12th Court of Appeals District,3,Total,,,250247,
Justice 13th Court of Appeals District,2,Tom Greenwell,False,REP,178554,40.51
Justice 13th Court of Appeals District,2,Nora Longoria,False,DEM,262235,59.49
Justice 13th Court of Appeals District,2,Total,,,440789,
Justice 13th Court of Appeals District,4,Bradford M.  Condit,False,REP,182342,42.00
Justice 13th Court of Appeals District,4,Nelda Vidaurri Rodriguez,True,DEM,251805,58.00
Justice 13th Court of Appeals District,4,Total,,,434147,
Justice 13th Court of Appeals District,5,Doug Norman,False,REP,184473,42.49
Justice 13th Court of Appeals District,5,Gina M. Benavides,True,DEM,249698,57.51
Justice 13th Court of Appeals District,5,Total,,,434171,
Justice 14th Court of Appeals District,3,Brett  Busby,False,REP,851386,52.26
Justice 14th Court of Appeals District,3,Barbara Gardner,False,DEM,777867,47.74
Justice 14th Court of Appeals District,3,Total,,,1629253,
Justice 14th Court of Appeals District,4,Jeff Brown,True,REP,882666,54.24
Justice 14th Court of Appeals District,4,Jim Wrotenbery,False,DEM,744530,45.76
Justice 14th Court of Appeals District,4,Total,,,1627196,
Justice 14th Court of Appeals District,5,Martha Hill Jamison,True,REP,879147,54.03
Justice 14th Court of Appeals District,5,Tanner Garth,False,DEM,748127,45.97
Justice 14th Court of Appeals District,5,Total,,,1627274,
Justice 14th Court of Appeals District,6,Bill Boyce,False,REP,1001701,100.00
Justice 14th Court of Appeals District,6,Total,,,1001701,
Justice 14th Court of Appeals District,8,John Donovan,False,REP,857843,52.65
Justice 14th Court of Appeals District,8,Julia Maldonado,False,DEM,771367,47.35
Justice 14th Court of Appeals District,8,Total,,,1629210,
District Judge,1st Judicial District,Craig M. Mixson,False,REP,15739,58.17
District Judge,1st Judicial District,Jennifer Job Seale,False,DEM,11319,41.83
District Judge,1st Judicial District,Total,,,27058,
District Judge,2nd Judicial District,Dwight L. Phifer,True,DEM,8529,100.00
District Judge,2nd Judicial District,Total,,,8529,
District Judge,3rd Judicial District,Mark A.  Calhoon,True,REP,40330,100.00
District Judge,3rd Judicial District,Total,,,40330,
District Judge,4th Judicial District,J. Clay Gossett,True,REP,14255,100.00
District Judge,4th Judicial District,Total,,,14255,
District Judge,5th Judicial District,Ralph K. Burgess,False,REP,35533,100.00
District Judge,5th Judicial District,Total,,,35533,
District Judge,6th Judicial District,Eric S.  Clifford,False,REP,16494,100.00
District Judge,6th Judicial District,Total,,,16494,
District Judge,7th Judicial District,Kerry L.  Russell,True,REP,59016,100.00
District Judge,7th Judicial District,Total,,,59016,
District Judge,8th Judicial District,Eddie Northcutt,False,REP,16042,70.82
District Judge,8th Judicial District,Clay Johnson,False,DEM,6611,29.18
District Judge,8th Judicial District,Total,,,22653,
District Judge,9th Judicial District,Kelly W. Case,False,REP,142688,100.00
District Judge,9th Judicial District,Total,,,142688,
District Judge,10th Judicial District,Kerry Neves,False,REP,71999,100.00
District Judge,10th Judicial District,Total,,,71999,
District Judge,11th Judicial District,Bruce Bain,False,REP,554765,48.89
District Judge,11th Judicial District,Mike Miller,True,DEM,579997,51.11
District Judge,11th Judicial District,Total,,,1134762,
District Judge,12th Judicial District,"Donald L. ""Don"" Kraemer",False,REP,29105,100.00
District Judge,12th Judicial District,Total,,,29105,
District Judge,13th Judicial District,James Lagomarsino,True,REP,11332,100.00
District Judge,13th Judicial District,Total,,,11332,
District Judge,14th Judicial District,Eric V. Moye,True,DEM,438051,100.00
District Judge,14th Judicial District,Total,,,438051,
District Judge,15th Judicial District,Jim Fallon,True,REP,32283,100.00
District Judge,15th Judicial District,Total,,,32283,
District Judge,16th Judicial District,Sherry Shipman,False,REP,172164,100.00
District Judge,16th Judicial District,Total,,,172164,
District Judge,17th Judicial District,Melody Wilkinson,True,REP,377688,100.00
District Judge,17th Judicial District,Total,,,377688,
District Judge,18th Judicial District,John E. Neill,True,REP,42422,100.00
District Judge,18th Judicial District,Total,,,42422,
District Judge,19th Judicial District,Ralph Strother,True,REP,54984,100.00
District Judge,19th Judicial District,Total,,,54984,
District Judge,20th Judicial District,John Youngblood,True,REP,4947,60.71
District Judge,20th Judicial District,Hollis C. Lewis,False,DEM,3201,39.29
District Judge,20th Judicial District,Total,,,8148,
District Judge,21st Judicial District,Carson Campbell,False,REP,32286,65.67
District Judge,21st Judicial District,Sam Z. Damon,False,DEM,16881,34.33
District Judge,21st Judicial District,Total,,,49167,
District Judge,22nd Judicial District,Bruce Boyer,False,REP,87023,100.00
District Judge,22nd Judicial District,Total,,,87023,
District Judge,23rd Judicial District,Ben Hardin,False,REP,95170,100.00
District Judge,23rd Judicial District,Total,,,95170,
District Judge,24th Judicial District,Jack W. Marr,False,REP,31596,61.43
District Judge,24th Judicial District,Sandra McKenzie,False,DEM,19837,38.57
District Judge,24th Judicial District,Total,,,51433,
District Judge,25th Judicial District,Bill Old,False,REP,53182,100.00
District Judge,25th Judicial District,Total,,,53182,
District Judge,2nd 25th Judicial District,"W.C. ""Bud"" Kirkendall",False,REP,53276,100.00
District Judge,2nd 25th Judicial District,Total,,,53276,
District Judge,26th Judicial District,Billy Ray Stubblefield,True,REP,107029,100.00
District Judge,26th Judicial District,Total,,,107029,
District Judge,27th Judicial District,John Gauntt,False,REP,63058,100.00
District Judge,27th Judicial District,Total,,,63058,
District Judge,28th Judicial District,Doug Mann,False,REP,39148,42.31
District Judge,28th Judicial District,Nanette Hasette,True,DEM,53377,57.69
District Judge,28th Judicial District,Total,,,92525,
District Judge,29th Judicial District,Mike Moore,False,REP,7582,100.00
District Judge,29th Judicial District,Total,,,7582,
District Judge,32nd Judicial District,Glen  Harrison,False,REP,6626,100.00
District Judge,32nd Judicial District,Total,,,6626,
District Judge,33rd Judicial District,Allan  Garrett,False,REP,26916,100.00
District Judge,33rd Judicial District,Total,,,26916,
District Judge,34th Judicial District,Bill Moody,True,DEM,124463,100.00
District Judge,34th Judicial District,Total,,,124463,
District Judge,35th Judicial District,Steve Ellis,False,REP,14017,100.00
District Judge,35th Judicial District,Total,,,14017,
District Judge,37th Judicial District,Art  Rossi,False,REP,227401,45.96
District Judge,37th Judicial District,Michael Mery,False,DEM,267338,54.04
District Judge,37th Judicial District,Total,,,494739,
District Judge,38th Judicial District,Camile Glasscock DuBose,True,REP,18927,100.00
District Judge,38th Judicial District,Total,,,18927,
District Judge,41st Judicial District,Anna Perez,False,DEM,122781,100.00
District Judge,41st Judicial District,Total,,,122781,
District Judge,42nd Judicial District,John Weeks,False,REP,42854,100.00
District Judge,42nd Judicial District,Total,,,42854,
District Judge,43rd Judicial District,Craig Towson,False,REP,40246,100.00
District Judge,43rd Judicial District,Total,,,40246,
District Judge,48th Judicial District,David Evans,True,REP,376272,100.00
District Judge,48th Judicial District,Total,,,376272,
District Judge,50th Judicial District,W.H. ,True,DEM,2265,100.00
District Judge,50th Judicial District,Total,,,2265,
District Judge,51st Judicial District,Barbara Lane Walther,True,REP,32826,100.00
District Judge,51st Judicial District,Total,,,32826,
District Judge,52nd Judicial District,Trent D. Farrell,True,REP,12533,100.00
District Judge,52nd Judicial District,Total,,,12533,
District Judge,53rd Judicial District,Scott Jenkins,True,DEM,259168,100.00
District Judge,53rd Judicial District,Total,,,259168,
District Judge,56th Judicial District,Lonnie Cox,True,REP,72558,100.00
District Judge,56th Judicial District,Total,,,72558,
District Judge,57th Judicial District,Joseph P. Appelt,False,REP,233288,47.13
District Judge,57th Judicial District,"Antonia  ""Toni"" Arteaga",True,DEM,261718,52.87
District Judge,57th Judicial District,Total,,,495006,
District Judge,59th Judicial District,"Rayburn M. ""Rim"" Nall",True,REP,32099,100.00
District Judge,59th Judicial District,Total,,,32099,
District Judge,60th Judicial District,Gary Sanderson,True,DEM,57584,100.00
District Judge,60th Judicial District,Total,,,57584,
District Judge,61st Judicial District,Jeff Hastings,False,REP,557750,49.16
District Judge,61st Judicial District,"Alfred ""Al"" Bennett",True,DEM,576873,50.84
District Judge,61st Judicial District,Total,,,1134623,
District Judge,62nd Judicial District,Will Biard,False,REP,27678,100.00
District Judge,62nd Judicial District,Total,,,27678,
District Judge,63rd Judicial District,Jacques Lawrence De La Mota,False,REP,5124,38.36
District Judge,63rd Judicial District,Enrique ,True,DEM,8233,61.64
District Judge,63rd Judicial District,Total,,,13357,
District Judge,67th Judicial District,Don Cosby,True,REP,376079,100.00
District Judge,67th Judicial District,Total,,,376079,
District Judge,71st Judicial District,Brad Morin,False,REP,19175,100.00
District Judge,71st Judicial District,Total,,,19175,
District Judge,72nd Judicial District,Ruben G. Reyes,False,REP,71613,100.00
District Judge,72nd Judicial District,Total,,,71613,
District Judge,73rd Judicial District,Renée McElhaney,True,REP,242418,48.89
District Judge,73rd Judicial District,David A. Canales,False,DEM,253474,51.11
District Judge,73rd Judicial District,Total,,,495892,
District Judge,74th Judicial District,Gary  Coley,True,REP,53344,100.00
District Judge,74th Judicial District,Total,,,53344,
District Judge,76th Judicial District,Danny Woodson,True,REP,12708,100.00
District Judge,76th Judicial District,Total,,,12708,
District Judge,77th Judicial District,"Patrick ""Pat""  Simmons",True,REP,11285,100.00
District Judge,77th Judicial District,Total,,,11285,
District Judge,78th Judicial District,Barney Fudge,True,REP,30967,100.00
District Judge,78th Judicial District,Total,,,30967,
District Judge,79th Judicial District,Richard C. Terrell,True,DEM,10065,100.00
District Judge,79th Judicial District,Total,,,10065,
District Judge,80th Judicial District,Richard Risinger,False,REP,557985,49.22
District Judge,80th Judicial District,Larry Weiman,True,DEM,575687,50.78
District Judge,80th Judicial District,Total,,,1133672,
District Judge,84th Judicial District,"William D. ""Bill"" Smith",True,REP,11284,100.00
District Judge,84th Judicial District,Total,,,11284,
